chrom	start	end	log2_gpseq_score
chr18	2800000	3800000	0.535320754882178
chr18	2900000	3900000	0.513797886212111
chr18	3e+06	4e+06	0.501798384319824
chr18	3100000	4100000	0.482845896400147
chr18	3200000	4200000	0.462388426473623
chr18	3300000	4300000	0.460645143068671
chr18	3400000	4400000	0.470460167698768
chr18	3500000	4500000	0.470500463352209
chr18	3600000	4600000	0.484402403507364
chr18	3700000	4700000	0.469447273939365
chr18	3800000	4800000	0.491614500255596
chr18	3900000	4900000	0.4850530857311
chr18	4e+06	5e+06	0.491708134541159
chr18	4100000	5100000	0.480052747694413
chr18	4200000	5200000	0.490097439079722
chr18	4300000	5300000	0.500905641371463
chr18	4400000	5400000	0.481156188811776
chr18	4500000	5500000	0.489661857325953
chr18	4600000	5600000	0.47631233353245
chr18	4700000	5700000	0.472797856621329
chr18	4800000	5800000	0.485491600475789
chr18	4900000	5900000	0.493713184435612
chr18	5e+06	6e+06	0.490735026801317
chr18	5100000	6100000	0.488876420037234
chr18	5200000	6200000	0.49867997339153
chr18	5300000	6300000	0.516676132982598
chr18	5400000	6400000	0.558743222591466
chr18	5500000	6500000	0.580985690321083
chr18	5600000	6600000	0.606886867916611
chr18	5700000	6700000	0.635109939391578
chr18	5800000	6800000	0.632722614016212
chr18	5900000	6900000	0.652093627682484
chr18	6e+06	7e+06	0.652480846467382
chr18	6100000	7100000	0.68385458063442
chr18	6200000	7200000	0.706657851817702
chr18	6300000	7300000	0.701523751232741
chr18	6400000	7400000	0.703965237642587
chr18	6500000	7500000	0.71320355621436
chr18	6600000	7600000	0.713102335887122
chr18	6700000	7700000	0.72794218941615
chr18	6800000	7800000	0.729371589219838
chr18	6900000	7900000	0.727762232889828
chr18	7e+06	8e+06	0.746611823054393
chr18	7100000	8100000	0.720978641513746
chr18	7200000	8200000	0.691958404457213
chr18	7300000	8300000	0.681829663858442
chr18	7400000	8400000	0.641438766407428
chr18	7500000	8500000	0.627538654513835
chr18	7600000	8600000	0.628385616672439
chr18	7700000	8700000	0.600273450127152
chr18	7800000	8800000	0.604198090856132
chr18	7900000	8900000	0.587708018010325
chr18	8e+06	9e+06	0.575384160248419
chr18	8100000	9100000	0.570662232377066
chr18	8200000	9200000	0.543539763404149
chr18	8300000	9300000	0.527968772328444
chr18	8400000	9400000	0.532851135098508
chr18	8500000	9500000	0.528126180902605
chr18	8600000	9600000	0.521094443419918
chr18	8700000	9700000	0.524529919117858
chr18	8800000	9800000	0.507685504007847
chr18	8900000	9900000	0.527406062331675
chr18	9e+06	1e+07	0.513644393665087
chr18	9100000	10100000	0.520052862346483
chr18	9200000	10200000	0.558742216358132
chr18	9300000	10300000	0.567017332591685
chr18	9400000	10400000	0.569690904523181
chr18	9500000	10500000	0.560153529362111
chr18	9600000	10600000	0.563393223130837
chr18	9700000	10700000	0.565703061905795
chr18	9800000	10800000	0.58143945849289
chr18	9900000	10900000	0.581143607065205
chr18	1e+07	1.1e+07	0.602765271980536
chr18	10100000	11100000	0.610058871387912
chr18	10200000	11200000	0.613986379538044
chr18	10300000	11300000	0.62296242910734
chr18	10400000	11400000	0.644962395210988
chr18	10500000	11500000	0.658173511396038
chr18	10600000	11600000	0.637389947855996
chr18	10700000	11700000	0.626911934494217
chr18	10800000	11800000	0.605298682004133
chr18	10900000	11900000	0.607994991872113
chr18	1.1e+07	1.2e+07	0.609851295949639
chr18	11100000	12100000	0.604080279797443
chr18	11200000	12200000	0.60524600602492
chr18	11300000	12300000	0.613237842880129
chr18	11400000	12400000	0.598669296605686
chr18	11500000	12500000	0.606231980580337
chr18	11600000	12600000	0.610757596786594
chr18	11700000	12700000	0.616920605341638
chr18	11800000	12800000	0.642933370091094
chr18	11900000	12900000	0.613287775458871
chr18	1.2e+07	1.3e+07	0.60864204284938
chr18	12100000	13100000	0.612311908153282
chr18	12200000	13200000	0.62279485819962
chr18	12300000	13300000	0.629410630964954
chr18	12400000	13400000	0.659426639665151
chr18	12500000	13500000	0.663141885669858
chr18	12600000	13600000	0.663739510871111
chr18	12700000	13700000	0.690420240456545
chr18	12800000	13800000	0.677086923932074
chr18	12900000	13900000	0.695565712692443
chr18	1.3e+07	1.4e+07	0.709386608993317
chr18	13100000	14100000	0.697999297797128
chr18	13200000	14200000	0.695133700604876
chr18	13300000	14300000	0.699340058722681
chr18	13400000	14400000	0.70074135197052
chr18	19500000	20500000	0.534094190672328
chr18	19600000	20600000	0.528548923037085
chr18	19700000	20700000	0.523612310283207
chr18	19800000	20800000	0.522220156460296
chr18	19900000	20900000	0.521836682554911
chr18	2e+07	2.1e+07	0.532511513767547
chr18	20100000	21100000	0.517861987660159
chr18	20200000	21200000	0.540779016212802
chr18	20300000	21300000	0.556069168161729
chr18	20400000	21400000	0.55512676765976
chr18	20500000	21500000	0.558155998364442
chr18	20600000	21600000	0.566720287743239
chr18	20700000	21700000	0.553867951264771
chr18	20800000	21800000	0.544539728434294
chr18	20900000	21900000	0.525351087916579
chr18	2.1e+07	2.2e+07	0.501813486477642
chr18	21100000	22100000	0.502433804569194
chr18	21200000	22200000	0.45215935401423
chr18	21300000	22300000	0.433695402462339
chr18	21400000	22400000	0.399039438301447
chr18	21500000	22500000	0.392418274886462
chr18	21600000	22600000	0.371104275205408
chr18	21700000	22700000	0.357156223141482
chr18	21800000	22800000	0.353700297152548
chr18	21900000	22900000	0.3476226341105
chr18	2.2e+07	2.3e+07	0.344990399359453
chr18	22100000	23100000	0.341427025527007
chr18	22200000	23200000	0.35806990420513
chr18	22300000	23300000	0.362465149051576
chr18	22400000	23400000	0.385118798218247
chr18	22500000	23500000	0.37179670063862
chr18	22600000	23600000	0.369757202095302
chr18	22700000	23700000	0.362074801710706
chr18	22800000	23800000	0.366067404764805
chr18	22900000	23900000	0.350061793983937
chr18	2.3e+07	2.4e+07	0.338394289415341
chr18	23100000	24100000	0.346010960695
chr18	23200000	24200000	0.353572592959935
chr18	23300000	24300000	0.338422149201687
chr18	23400000	24400000	0.32275782980682
chr18	23500000	24500000	0.321599565143721
chr18	23600000	24600000	0.316579791469003
chr18	23700000	24700000	0.314308242388383
chr18	23800000	24800000	0.308417716404751
chr18	23900000	24900000	0.306675927467684
chr18	2.4e+07	2.5e+07	0.312108680397673
chr18	24100000	25100000	0.293951491686127
chr18	24200000	25200000	0.271558945889438
chr18	24300000	25300000	0.271064346072697
chr18	24400000	25400000	0.26649420922161
chr18	24500000	25500000	0.245916514877388
chr18	24600000	25600000	0.227749296923402
chr18	24700000	25700000	0.200501377200455
chr18	24800000	25800000	0.199356222323291
chr18	24900000	25900000	0.200721077408032
chr18	2.5e+07	2.6e+07	0.201238131144078
chr18	25100000	26100000	0.189868294424331
chr18	25200000	26200000	0.179216960996541
chr18	25300000	26300000	0.17490930735303
chr18	25400000	26400000	0.177439089844521
chr18	25500000	26500000	0.185925568453989
chr18	25600000	26600000	0.184515183667672
chr18	25700000	26700000	0.197577247033604
chr18	25800000	26800000	0.191168216822262
chr18	25900000	26900000	0.180725038999881
chr18	2.6e+07	2.7e+07	0.180858739112168
chr18	26100000	27100000	0.195430746254329
chr18	26200000	27200000	0.21259852140771
chr18	26300000	27300000	0.226873308698298
chr18	26400000	27400000	0.223277426499491
chr18	26500000	27500000	0.216913226934338
chr18	26600000	27600000	0.23922012108163
chr18	26700000	27700000	0.24461993044944
chr18	26800000	27800000	0.26444931595965
chr18	26900000	27900000	0.280482130394733
chr18	2.7e+07	2.8e+07	0.262802187987879
chr18	27100000	28100000	0.245499163321467
chr18	27200000	28200000	0.231529142356412
chr18	27300000	28300000	0.227904922622487
chr18	27400000	28400000	0.221769965268593
chr18	27500000	28500000	0.228167257295852
chr18	27600000	28600000	0.213427069146014
chr18	27700000	28700000	0.217041470012997
chr18	27800000	28800000	0.207025990541203
chr18	27900000	28900000	0.224744312023397
chr18	2.8e+07	2.9e+07	0.241785777412137
chr18	28100000	29100000	0.239218124545831
chr18	28200000	29200000	0.241712428961655
chr18	28300000	29300000	0.233127346181853
chr18	28400000	29400000	0.249969260196567
chr18	28500000	29500000	0.255150748307704
chr18	28600000	29600000	0.268430233666169
chr18	28700000	29700000	0.27300872378666
chr18	28800000	29800000	0.277063547849825
chr18	28900000	29900000	0.262971058787707
chr18	2.9e+07	3e+07	0.258342294317389
chr18	29100000	30100000	0.272048399070722
chr18	29200000	30200000	0.272710349888369
chr18	29300000	30300000	0.287956843070229
chr18	29400000	30400000	0.2809445946603
chr18	29500000	30500000	0.257079213029924
chr18	29600000	30600000	0.245172012285257
chr18	29700000	30700000	0.260964400465801
chr18	29800000	30800000	0.255244461499387
chr18	29900000	30900000	0.260813952778903
chr18	3e+07	3.1e+07	0.271082830862341
chr18	30100000	31100000	0.264216265676084
chr18	30200000	31200000	0.242230044473104
chr18	30300000	31300000	0.214618793843275
chr18	30400000	31400000	0.223608031676238
chr18	30500000	31500000	0.25151586448137
chr18	30600000	31600000	0.264653423735614
chr18	30700000	31700000	0.245840845336327
chr18	30800000	31800000	0.257965896165203
chr18	30900000	31900000	0.259868913069829
chr18	3.1e+07	3.2e+07	0.263932267519221
chr18	31100000	32100000	0.270656974593001
chr18	31200000	32200000	0.280797170093371
chr18	31300000	32300000	0.310927144046402
chr18	31400000	32400000	0.301880149344611
chr18	31500000	32500000	0.292572462675124
chr18	31600000	32600000	0.285727733757576
chr18	31700000	32700000	0.282418687364739
chr18	31800000	32800000	0.28652709921345
chr18	31900000	32900000	0.299468348038049
chr18	3.2e+07	3.3e+07	0.290203251691912
chr18	32100000	33100000	0.29570655975665
chr18	32200000	33200000	0.308739213583105
chr18	32300000	33300000	0.32026747091729
chr18	32400000	33400000	0.331872049604369
chr18	32500000	33500000	0.330618642194152
chr18	32600000	33600000	0.342548438063752
chr18	32700000	33700000	0.350719848968618
chr18	32800000	33800000	0.36240497289656
chr18	32900000	33900000	0.358051510535368
chr18	3.3e+07	3.4e+07	0.395978679437603
chr18	33100000	34100000	0.395853193042764
chr18	33200000	34200000	0.400207418912198
chr18	33300000	34300000	0.403743413321525
chr18	33400000	34400000	0.397830401945265
chr18	33500000	34500000	0.396446706203216
chr18	33600000	34600000	0.405270792185346
chr18	33700000	34700000	0.424059742346212
chr18	33800000	34800000	0.39773477401206
chr18	33900000	34900000	0.419390267815304
chr18	3.4e+07	3.5e+07	0.409301737283866
chr18	34100000	35100000	0.420948878984762
chr18	34200000	35200000	0.444955784503385
chr18	34300000	35300000	0.446784940183205
chr18	34400000	35400000	0.439092892212769
chr18	34500000	35500000	0.443726357765523
chr18	34600000	35600000	0.435298904360472
chr18	34700000	35700000	0.424008580960142
chr18	34800000	35800000	0.444463672071065
chr18	34900000	35900000	0.420143023923292
chr18	3.5e+07	3.6e+07	0.392640345574855
chr18	35100000	36100000	0.375449767309288
chr18	35200000	36200000	0.336742377835769
chr18	35300000	36300000	0.306905022439431
chr18	35400000	36400000	0.308360926405386
chr18	35500000	36500000	0.28734747577772
chr18	35600000	36600000	0.27578442807317
chr18	35700000	36700000	0.266728075570689
chr18	35800000	36800000	0.259764778675866
chr18	35900000	36900000	0.2593228497924
chr18	3.6e+07	3.7e+07	0.249581981564344
chr18	36100000	37100000	0.252241252531768
chr18	36200000	37200000	0.24464596214991
chr18	36300000	37300000	0.249903674556437
chr18	36400000	37400000	0.224310372010918
chr18	36500000	37500000	0.229349165361954
chr18	36600000	37600000	0.234877478586234
chr18	36700000	37700000	0.235715219655556
chr18	36800000	37800000	0.240028525833589
chr18	36900000	37900000	0.243921004301067
chr18	3.7e+07	3.8e+07	0.242913660923065
chr18	37100000	38100000	0.208665928329771
chr18	37200000	38200000	0.204496747111344
chr18	37300000	38300000	0.209324488630503
chr18	37400000	38400000	0.221122029888
chr18	37500000	38500000	0.217838424978056
chr18	37600000	38600000	0.19335333629409
chr18	37700000	38700000	0.202976467196317
chr18	37800000	38800000	0.192846238990563
chr18	37900000	38900000	0.180270762375035
chr18	3.8e+07	3.9e+07	0.171924674036091
chr18	38100000	39100000	0.202571081703883
chr18	38200000	39200000	0.216890830839746
chr18	38300000	39300000	0.205900952409627
chr18	38400000	39400000	0.220244893628364
chr18	38500000	39500000	0.197378861944711
chr18	38600000	39600000	0.206871828761103
chr18	38700000	39700000	0.197862631276346
chr18	38800000	39800000	0.193023801810207
chr18	38900000	39900000	0.195476025626625
chr18	3.9e+07	4e+07	0.204480698049002
chr18	39100000	40100000	0.195500745470944
chr18	39200000	40200000	0.191833461887719
chr18	39300000	40300000	0.192218850395165
chr18	39400000	40400000	0.176338373030241
chr18	39500000	40500000	0.190169593204455
chr18	39600000	40600000	0.179104352882323
chr18	39700000	40700000	0.177625360873327
chr18	39800000	40800000	0.182102396975469
chr18	39900000	40900000	0.185026115563239
chr18	4e+07	4.1e+07	0.164333738637432
chr18	40100000	41100000	0.176568238425175
chr18	40200000	41200000	0.187924343199713
chr18	40300000	41300000	0.197408588215125
chr18	40400000	41400000	0.222969486211573
chr18	40500000	41500000	0.249670328503751
chr18	40600000	41600000	0.278082765773911
chr18	40700000	41700000	0.308650414829735
chr18	40800000	41800000	0.319964475523618
chr18	40900000	41900000	0.319207250287577
chr18	4.1e+07	4.2e+07	0.342519316916323
chr18	41100000	42100000	0.333005550119295
chr18	41200000	42200000	0.325138556467831
chr18	41300000	42300000	0.324314369689497
chr18	41400000	42400000	0.315829590929401
chr18	41500000	42500000	0.308772356951795
chr18	41600000	42600000	0.306868353327502
chr18	41700000	42700000	0.31009965325824
chr18	41800000	42800000	0.308719480699021
chr18	41900000	42900000	0.319110686591249
chr18	4.2e+07	4.3e+07	0.313193578811689
chr18	42100000	43100000	0.318954452087747
chr18	42200000	43200000	0.329482158942738
chr18	42300000	43300000	0.344214090273161
chr18	42400000	43400000	0.352385956312021
chr18	42500000	43500000	0.365876047087188
chr18	42600000	43600000	0.369027126037609
chr18	42700000	43700000	0.355043075144163
chr18	42800000	43800000	0.368367552888155
chr18	42900000	43900000	0.397464498153921
chr18	4.3e+07	4.4e+07	0.437657642287968
chr18	43100000	44100000	0.464818419800799
chr18	43200000	44200000	0.491288182093344
chr18	43300000	44300000	0.506805139678539
chr18	43400000	44400000	0.507257071064324
chr18	43500000	44500000	0.505837782220237
chr18	43600000	44600000	0.50751934137795
chr18	43700000	44700000	0.514454209882681
chr18	43800000	44800000	0.537739795481244
chr18	43900000	44900000	0.529032455093491
chr18	4.4e+07	4.5e+07	0.541943046091576
chr18	44100000	45100000	0.542891386020102
chr18	44200000	45200000	0.536552831965761
chr18	44300000	45300000	0.573022858970756
chr18	44400000	45400000	0.583199766321452
chr18	44500000	45500000	0.591444615390716
chr18	44600000	45600000	0.60890982502553
chr18	44700000	45700000	0.634238598300723
chr18	44800000	45800000	0.627993031105344
chr18	44900000	45900000	0.6401013133476
chr18	4.5e+07	4.6e+07	0.622039462633435
chr18	45100000	46100000	0.611966849769909
chr18	45200000	46200000	0.615202558139091
chr18	45300000	46300000	0.602335747293144
chr18	45400000	46400000	0.626065460170709
chr18	45500000	46500000	0.625780823464713
chr18	45600000	46600000	0.615911212537604
chr18	45700000	46700000	0.570217713754627
chr18	45800000	46800000	0.55813995049847
chr18	45900000	46900000	0.539111601417915
chr18	4.6e+07	4.7e+07	0.546679201711224
chr18	46100000	47100000	0.519888506954125
chr18	46200000	47200000	0.532835442062686
chr18	46300000	47300000	0.530288888269933
chr18	46400000	47400000	0.504773007919186
chr18	46500000	47500000	0.520853920989723
chr18	46600000	47600000	0.539548463528902
chr18	46700000	47700000	0.566774612802946
chr18	46800000	47800000	0.554467727051693
chr18	46900000	47900000	0.56182520651693
chr18	4.7e+07	4.8e+07	0.547007647842451
chr18	47100000	48100000	0.555144400280093
chr18	47200000	48200000	0.504071007843962
chr18	47300000	48300000	0.481654093931999
chr18	47400000	48400000	0.470340451504281
chr18	47500000	48500000	0.427075679155694
chr18	47600000	48600000	0.405827545226312
chr18	47700000	48700000	0.383060989691427
chr18	47800000	48800000	0.347665360198276
chr18	47900000	48900000	0.345914234009423
chr18	4.8e+07	4.9e+07	0.340204864083229
chr18	48100000	49100000	0.343928597119281
chr18	48200000	49200000	0.340222598529982
chr18	48300000	49300000	0.33216357724561
chr18	48400000	49400000	0.335931336238415
chr18	48500000	49500000	0.35422135152805
chr18	48600000	49600000	0.349621754187515
chr18	48700000	49700000	0.359657198803162
chr18	48800000	49800000	0.396800520153326
chr18	48900000	49900000	0.376918026339858
chr18	4.9e+07	5e+07	0.376213898264019
chr18	49100000	50100000	0.372127763852958
chr18	49200000	50200000	0.37797036658061
chr18	49300000	50300000	0.373406430606315
chr18	49400000	50400000	0.374928551391219
chr18	49500000	50500000	0.367062630122811
chr18	49600000	50600000	0.388181131569476
chr18	49700000	50700000	0.376910228739088
chr18	49800000	50800000	0.368858417659096
chr18	49900000	50900000	0.377961547343925
chr18	5e+07	5.1e+07	0.376672650668342
chr18	50100000	51100000	0.380711311740386
chr18	50200000	51200000	0.391446337032759
chr18	50300000	51300000	0.380434174501238
chr18	50400000	51400000	0.376333543845947
chr18	50500000	51500000	0.379732644313695
chr18	50600000	51600000	0.361949705284726
chr18	50700000	51700000	0.364901336809562
chr18	50800000	51800000	0.340855073595758
chr18	50900000	51900000	0.323637998551617
chr18	5.1e+07	5.2e+07	0.306132014056229
chr18	51100000	52100000	0.30128726302233
chr18	51200000	52200000	0.296865607026633
chr18	51300000	52300000	0.292710628432342
chr18	51400000	52400000	0.28437450976907
chr18	51500000	52500000	0.262529785188087
chr18	51600000	52600000	0.280425457367792
chr18	51700000	52700000	0.269412449269625
chr18	51800000	52800000	0.268658897858841
chr18	51900000	52900000	0.267946093798681
chr18	5.2e+07	5.3e+07	0.249853931155323
chr18	52100000	53100000	0.242022800655494
chr18	52200000	53200000	0.238126452534691
chr18	52300000	53300000	0.247842920323147
chr18	52400000	53400000	0.258091467894462
chr18	52500000	53500000	0.262927840431902
chr18	52600000	53600000	0.271231851622614
chr18	52700000	53700000	0.278075161981813
chr18	52800000	53800000	0.277193416427218
chr18	52900000	53900000	0.288935733827289
chr18	5.3e+07	5.4e+07	0.3176339919701
chr18	53100000	54100000	0.314864468675394
chr18	53200000	54200000	0.335609312374158
chr18	53300000	54300000	0.326241944539103
chr18	53400000	54400000	0.309867214889439
chr18	53500000	54500000	0.320573607914267
chr18	53600000	54600000	0.301282341589734
chr18	53700000	54700000	0.303576538146008
chr18	53800000	54800000	0.325461359993508
chr18	53900000	54900000	0.333310686360986
chr18	5.4e+07	5.5e+07	0.352117716198936
chr18	54100000	55100000	0.376363750723494
chr18	54200000	55200000	0.378489898115708
chr18	54300000	55300000	0.392180144944924
chr18	54400000	55400000	0.409354694885825
chr18	54500000	55500000	0.43895400573588
chr18	54600000	55600000	0.460933009725745
chr18	54700000	55700000	0.467371432096166
chr18	54800000	55800000	0.457983468733068
chr18	54900000	55900000	0.474503916915521
chr18	5.5e+07	5.6e+07	0.466686262518963
chr18	55100000	56100000	0.475072105672638
chr18	55200000	56200000	0.493339120481937
chr18	55300000	56300000	0.512983732487729
chr18	55400000	56400000	0.519175630685201
chr18	55500000	56500000	0.500258688878468
chr18	55600000	56600000	0.48985191175034
chr18	55700000	56700000	0.487620457471689
chr18	55800000	56800000	0.495269748073719
chr18	55900000	56900000	0.46981996752997
chr18	5.6e+07	5.7e+07	0.455740660999886
chr18	56100000	57100000	0.44804266023972
chr18	56200000	57200000	0.418786905833212
chr18	56300000	57300000	0.399497410440439
chr18	56400000	57400000	0.391923343386895
chr18	56500000	57500000	0.37196574114717
chr18	56600000	57600000	0.354997141736584
chr18	56700000	57700000	0.338885322305661
chr18	56800000	57800000	0.323583155484291
chr18	56900000	57900000	0.323941500378852
chr18	5.7e+07	5.8e+07	0.320418910971156
chr18	57100000	58100000	0.298073431002052
chr18	57200000	58200000	0.299373792374738
chr18	57300000	58300000	0.279248285568005
chr18	57400000	58400000	0.285899303449275
chr18	57500000	58500000	0.29762102415876
chr18	57600000	58600000	0.312103047904654
chr18	57700000	58700000	0.328959663593789
chr18	57800000	58800000	0.30741833348217
chr18	57900000	58900000	0.294792979756983
chr18	5.8e+07	5.9e+07	0.270232082583429
chr18	58100000	59100000	0.280285535840562
chr18	58200000	59200000	0.277048683076107
chr18	58300000	59300000	0.275036552887069
chr18	58400000	59400000	0.247624452803219
chr18	58500000	59500000	0.24825020716032
chr18	58600000	59600000	0.253724331339569
chr18	58700000	59700000	0.245301474091699
chr18	58800000	59800000	0.251360531360276
chr18	58900000	59900000	0.241900378274525
chr18	5.9e+07	6e+07	0.240715643510881
chr18	59100000	60100000	0.252986368307418
chr18	59200000	60200000	0.258378216465386
chr18	59300000	60300000	0.273096094057989
chr18	59400000	60400000	0.275176891697326
chr18	59500000	60500000	0.274599996834871
chr18	59600000	60600000	0.268080453907199
chr18	59700000	60700000	0.260856780243691
chr18	59800000	60800000	0.254534804018796
chr18	59900000	60900000	0.28367529704834
chr18	6e+07	6.1e+07	0.284904967060148
chr18	60100000	61100000	0.273369942680519
chr18	60200000	61200000	0.264151000570235
chr18	60300000	61300000	0.248007791404319
chr18	60400000	61400000	0.24380964300236
chr18	60500000	61500000	0.241898579238083
chr18	60600000	61600000	0.243864482858129
chr18	60700000	61700000	0.229814694907194
chr18	60800000	61800000	0.22443856394187
chr18	60900000	61900000	0.172394207357276
chr18	6.1e+07	6.2e+07	0.167669430777093
chr18	61100000	62100000	0.153296813717133
chr18	61200000	62200000	0.146329098223036
chr18	61300000	62300000	0.134872600307227
chr18	61400000	62400000	0.137778002514164
chr18	61500000	62500000	0.135542269789642
chr18	61600000	62600000	0.132597331840361
chr18	61700000	62700000	0.132669207185866
chr18	61800000	62800000	0.142002897113036
chr18	61900000	62900000	0.170022105818999
chr18	6.2e+07	6.3e+07	0.153930153859606
chr18	62100000	63100000	0.154942852446455
chr18	62200000	63200000	0.161158686627714
chr18	62300000	63300000	0.149799136434985
chr18	62400000	63400000	0.130625541388076
chr18	62500000	63500000	0.110651506858855
chr18	62600000	63600000	0.12630529542503
chr18	62700000	63700000	0.138409902985204
chr18	62800000	63800000	0.127997849019354
chr18	62900000	63900000	0.131522401349742
chr18	6.3e+07	6.4e+07	0.144369318351913
chr18	63100000	64100000	0.149984084443549
chr18	63200000	64200000	0.172817512658563
chr18	63300000	64300000	0.198859862372823
chr18	63400000	64400000	0.208232002810335
chr18	63500000	64500000	0.232782705491168
chr18	63600000	64600000	0.192075722368648
chr18	63700000	64700000	0.168860385412367
chr18	63800000	64800000	0.181575383339441
chr18	63900000	64900000	0.169742792618836
chr18	6.4e+07	6.5e+07	0.15751459542235
chr18	64100000	65100000	0.164763659047932
chr18	64200000	65200000	0.131452774115468
chr18	64300000	65300000	0.125936469491531
chr18	64400000	65400000	0.147288334507894
chr18	64500000	65500000	0.147571426409638
chr18	64600000	65600000	0.174646036961192
chr18	64700000	65700000	0.189370825088509
chr18	64800000	65800000	0.167842165178945
chr18	64900000	65900000	0.206304860617664
chr18	6.5e+07	6.6e+07	0.203815886639716
chr18	65100000	66100000	0.194206954689484
chr18	65200000	66200000	0.206794693662909
chr18	65300000	66300000	0.180482714806371
chr18	65400000	66400000	0.178140813668615
chr18	65500000	66500000	0.164694050288432
chr18	65600000	66600000	0.147594077590209
chr18	65700000	66700000	0.144631620587419
chr18	65800000	66800000	0.141976924117292
chr18	65900000	66900000	0.112920163868793
chr18	6.6e+07	6.7e+07	0.107313586114012
chr18	66100000	67100000	0.124680787832642
chr18	66200000	67200000	0.125020077433861
chr18	66300000	67300000	0.172059860458829
chr18	66400000	67400000	0.163848382019291
chr18	66500000	67500000	0.181522075079077
chr18	66600000	67600000	0.182057305902418
chr18	66700000	67700000	0.181664932679825
chr18	66800000	67800000	0.182319350483877
chr18	66900000	67900000	0.19088651074199
chr18	6.7e+07	6.8e+07	0.208607084035746
chr18	67100000	68100000	0.192028437947872
chr18	67200000	68200000	0.194426401107659
chr18	67300000	68300000	0.184479223227011
chr18	67400000	68400000	0.205262409005601
chr18	67500000	68500000	0.200119399235893
chr18	67600000	68600000	0.211011461429159
chr18	67700000	68700000	0.216928787227287
chr18	67800000	68800000	0.222971385788959
chr18	67900000	68900000	0.23599587536758
chr18	6.8e+07	6.9e+07	0.239759849752185
chr18	68100000	69100000	0.262475351862862
chr18	68200000	69200000	0.265201581135559
chr18	68300000	69300000	0.242947040479599
chr18	68400000	69400000	0.208893025268052
chr18	68500000	69500000	0.233565831425774
chr18	68600000	69600000	0.227368287394695
chr18	68700000	69700000	0.227373469193778
chr18	68800000	69800000	0.224844808384349
chr18	68900000	69900000	0.242761665516103
chr18	6.9e+07	7e+07	0.23553207468885
chr18	69100000	70100000	0.211175917418647
chr18	69200000	70200000	0.221095515977926
chr18	69300000	70300000	0.238903751032507
chr18	69400000	70400000	0.264193553322758
chr18	69500000	70500000	0.264674294530136
chr18	69600000	70600000	0.265855543061054
chr18	69700000	70700000	0.277792804434251
chr18	69800000	70800000	0.302804750348997
chr18	69900000	70900000	0.298535651370286
chr18	7e+07	7.1e+07	0.299080080730369
chr18	70100000	71100000	0.320821409134787
chr18	70200000	71200000	0.315640850510926
chr18	70300000	71300000	0.321822427915112
chr18	70400000	71400000	0.315895061725076
chr18	70500000	71500000	0.295021959549868
chr18	70600000	71600000	0.289191308234548
chr18	70700000	71700000	0.26764636692603
chr18	70800000	71800000	0.239481404762434
chr18	70900000	71900000	0.229527888432671
chr18	7.1e+07	7.2e+07	0.243126857759813
chr18	71100000	72100000	0.244271687038777
chr18	71200000	72200000	0.252986750532009
chr18	71300000	72300000	0.243060096168122
chr18	71400000	72400000	0.232956814735524
chr18	71500000	72500000	0.221909685061621
chr18	71600000	72600000	0.207364091642952
chr18	71700000	72700000	0.220874118592955
chr18	71800000	72800000	0.239342652063211
chr18	71900000	72900000	0.25969186454593
chr18	7.2e+07	7.3e+07	0.267620885964344
chr18	72100000	73100000	0.260268401248965
chr18	72200000	73200000	0.243298018560651
chr18	72300000	73300000	0.24539901712936
chr18	72400000	73400000	0.249263071698698
chr18	72500000	73500000	0.26694548092453
chr18	72600000	73600000	0.289603639952977
chr18	72700000	73700000	0.286289362707733
chr18	72800000	73800000	0.290253366609863
chr18	72900000	73900000	0.277207124582226
chr18	7.3e+07	7.4e+07	0.266747629527161
chr18	73100000	74100000	0.259130256605648
chr18	73200000	74200000	0.263700341924877
chr18	73300000	74300000	0.281189531163788
chr18	73400000	74400000	0.276817675509774
chr18	73500000	74500000	0.283521741120521
chr18	73600000	74600000	0.285421895732067
chr18	73700000	74700000	0.296510952506479
chr18	73800000	74800000	0.29558974723041
chr18	73900000	74900000	0.302840731999812
chr18	7.4e+07	7.5e+07	0.304118226699582
chr18	74100000	75100000	0.31570013314573
chr18	74200000	75200000	0.336392318700936
chr18	74300000	75300000	0.333846184027093
chr18	74400000	75400000	0.34594294065672
chr18	74500000	75500000	0.344479231521242
chr18	74600000	75600000	0.35889197331341
chr18	74700000	75700000	0.365229410930962
chr18	74800000	75800000	0.360793471576666
chr18	74900000	75900000	0.351883143671001
chr18	7.5e+07	7.6e+07	0.36776150128702
chr19	1e+05	1100000	1
chr19	2e+05	1200000	1
chr19	3e+05	1300000	1
chr19	4e+05	1400000	1
chr19	5e+05	1500000	1
chr19	6e+05	1600000	1
chr19	7e+05	1700000	1
chr19	8e+05	1800000	1
chr19	9e+05	1900000	1
chr19	1e+06	2e+06	1
chr19	1100000	2100000	1
chr19	1200000	2200000	1
chr19	1300000	2300000	1
chr19	1400000	2400000	1
chr19	1500000	2500000	1
chr19	1600000	2600000	1
chr19	1700000	2700000	1
chr19	1800000	2800000	1
chr19	1900000	2900000	1
chr19	2e+06	3e+06	1
chr19	2100000	3100000	1
chr19	2200000	3200000	1
chr19	2300000	3300000	1
chr19	2400000	3400000	1
chr19	2500000	3500000	1
