chrom	start	end	comp	layer	GPSeq
chr7	144800001	144900000	B3	2	0.199478741541203
chr7	144900001	145000000	B3	4	0.34654041175861
chr7	145000001	145100000	B3	3	0.227513283263932
chr7	145100001	145200000	B3	3	0.276124086404173
chr7	145200001	145300000	B3	4	0.3006789153814
chr7	145300001	145400000	B3	4	0.321127666477114
chr7	145400001	145500000	B3	3	0.239287461458928
chr7	145500001	145600000	B3	3	0.215780219768183
chr7	145600001	145700000	B3	3	0.298601640625213
chr7	145700001	145800000	A2	4	0.348586206069987
chr7	145800001	145900000	B3	2	0.167974490247699
chr7	145900001	146000000	B3	4	0.383770551381688
chr7	146000001	146100000	B3	3	0.253945861707199
chr7	146100001	146200000	B3	3	0.265557786302115
chr7	146200001	146300000	B3	4	0.319173117651954
chr7	146300001	146400000	B3	4	0.398939276529308
chr7	146400001	146500000	B3	3	0.235017549674018
chr7	146500001	146600000	B3	3	0.207564787059246
chr7	146600001	146700000	B3	3	0.223044267687982
chr7	146700001	146800000	B3	4	0.360892661869044
chr7	146800001	146900000	B3	3	0.290984050024831
chr7	146900001	147000000	B3	2	0.174219897773063
chr7	147000001	147100000	B3	3	0.260574121028074
chr7	147100001	147200000	B3	3	0.20404443369335
chr7	147200001	147300000	B3	3	0.260971575052213
chr7	147300001	147400000	B3	2	0.19935617030366
chr7	147400001	147500000	B3	3	0.298955924473726
chr7	147500001	147600000	B3	2	0.186008674798785
chr7	147600001	147700000	A2	3	0.223309655871168
chr7	147700001	147800000	B3	3	0.20479801440686
chr7	147800001	147900000	B3	3	0.244410401737414
chr7	147900001	148000000	B3	2	0.196908939562538
chr7	148000001	148100000	A2	3	0.271779391876031
chr7	148100001	148200000	A2	3	0.245358431230615
chr7	148200001	148300000	A2	4	0.357137760811156
chr7	148300001	148400000	A2	4	0.37450880307045
chr7	148400001	148500000	A2	4	0.311799739049112
chr7	148500001	148600000	A2	3	0.269697557230853
chr7	148600001	148700000	A2	6	0.5384295039585
chr7	148700001	148800000	A2	5	0.427665605800383
chr7	148800001	148900000	A2	5	0.47127547634513
chr7	148900001	149000000	A2	5	0.492629058280719
chr7	149000001	149100000	A2	4	0.349119187942491
chr7	149100001	149200000	A2	6	0.58841255161347
chr7	149200001	149300000	A2	5	0.463382450668341
chr7	149300001	149400000	A2	5	0.469916484619095
chr7	149400001	149500000	A2	7	0.663959640937946
chr7	149500001	149600000	A2	5	0.452733326593347
chr7	149600001	149700000	A2	10	1
chr7	149700001	149800000	B3	5	0.436205992767382
chr7	149800001	149900000	B3	5	0.426494279688019
chr7	149900001	150000000	A2	6	0.593573057656234
chr7	150000001	150100000	A2	5	0.480062684235879
chr7	150100001	150200000	B3	5	0.423531648771132
chr7	150200001	150300000	B3	3	0.288568536852454
chr7	150300001	150400000	B3	4	0.31570691844317
chr7	150400001	150500000	B3	4	0.342930568899508
chr7	150500001	150600000	B3	4	0.366959615394469
chr7	150600001	150700000	A2	6	0.550893321524925
chr7	150700001	150800000	A2	8	0.743826023208792
chr7	150800001	150900000	A2	7	0.623055021923303
chr7	150900001	151000000	A2	7	0.656831982105754
chr7	151000001	151100000	A2	6	0.518523671881495
chr7	151100001	151200000	A2	6	0.533782008492467
chr7	151200001	151300000	A2	6	0.54053282534163
chr7	151300001	151400000	A2	6	0.564370243526772
chr7	151400001	151500000	A2	7	0.606256223832585
chr7	151500001	151600000	A2	6	0.547969548140461
chr7	151600001	151700000	A2	5	0.494687835664518
chr7	151700001	151800000	A2	5	0.471272886984575
chr7	151800001	151900000	A2	6	0.528888703157406
chr7	151900001	152000000	A2	5	0.45857479496267
chr7	152000001	152100000	A2	5	0.49801301413182
chr7	152100001	152200000	A2	5	0.452950167113275
chr7	152200001	152300000	A2	6	0.509108749009223
chr7	152300001	152400000	A2	7	0.656957268025663
chr7	152400001	152500000	A2	4	0.357282765658241
chr7	152500001	152600000	A2	5	0.402610843628096
chr7	152600001	152700000	B3	4	0.308532803386573
chr7	152700001	152800000	B3	4	0.33905561308205
chr7	152800001	152900000	B3	3	0.279136197266977
chr7	152900001	153000000	B3	4	0.358379668917972
chr7	153000001	153100000	B3	4	0.303781383494455
chr7	153100001	153200000	B3	4	0.338814108950937
chr7	153200001	153300000	B3	5	0.408130733242064
chr7	153300001	153400000	B3	5	0.427820370573512
chr7	153400001	153500000	B3	4	0.323188194589627
chr7	153500001	153600000	B3	6	0.541944127213005
chr7	153600001	153700000	B3	6	0.515066518613611
chr7	153700001	153800000	B3	6	0.567304772181893
chr7	153800001	153900000	B3	3	0.282778353382565
chr7	153900001	154000000	B3	4	0.347197934677746
chr7	154000001	154100000	B3	4	0.34217328122336
chr7	154100001	154200000	B3	5	0.430645969983231
chr7	154200001	154300000	B3	4	0.312202758422808
chr7	154300001	154400000	B3	3	0.231228008169793
chr7	154400001	154500000	B3	4	0.345272626465479
chr7	154500001	154600000	B3	4	0.346699511288777
chr7	154600001	154700000	B3	5	0.414105815014828
chr7	154700001	154800000	B3	4	0.366983284978639
chr7	154800001	154900000	B3	5	0.429723314043943
chr7	154900001	155000000	B3	5	0.413229310654438
chr7	155000001	155100000	B3	5	0.485175018257789
chr7	155100001	155200000	B3	6	0.51263498738276
chr7	155200001	155300000	A2	5	0.494620333744513
chr7	155300001	155400000	A2	5	0.499992256486333
chr7	155400001	155500000	A2	4	0.352128683603633
chr7	155500001	155600000	B3	6	0.504379263130361
chr7	155600001	155700000	B3	5	0.471407069613987
chr7	155700001	155800000	B3	6	0.537970360860335
chr7	155800001	155900000	B3	5	0.448755879967983
chr7	155900001	156000000	B3	6	0.51726449097414
chr7	156000001	156100000	B3	5	0.418631122177022
chr7	156100001	156200000	B3	4	0.370110647053319
chr7	156200001	156300000	B3	4	0.318882421990029
chr7	156300001	156400000	B3	4	0.370667551299206
chr7	156400001	156500000	B3	4	0.350551916062343
chr7	156500001	156600000	A2	3	0.281554711536392
chr7	156600001	156700000	A2	4	0.325350697242404
chr7	156700001	156800000	A2	6	0.505436466571876
chr7	156800001	156900000	A2	6	0.562312512689484
chr7	156900001	157000000	A2	4	0.342155405680255
chr7	157000001	157100000	A2	4	0.365386773692701
chr7	157100001	157200000	A2	5	0.492944471951399
chr7	157200001	157300000	B3	6	0.5171582470439
chr7	157300001	157400000	B3	6	0.595540522877537
chr7	157400001	157500000	B3	7	0.614596250974353
chr7	157500001	157600000	B3	7	0.612323155834021
chr7	157600001	157700000	B3	6	0.518566042735288
chr7	157700001	157800000	B3	6	0.580802778785065
chr7	157800001	157900000	B3	6	0.532597112052696
chr7	157900001	158000000	B3	6	0.564000940807798
chr7	158000001	158100000	B3	6	0.580879587213106
chr8	10100001	10200000	B2	5	0.493331842020168
chr8	10200001	10300000	B2	6	0.572203633687391
chr8	10300001	10400000	B1	7	0.63842897231215
chr8	10400001	10500000	A2	7	0.60046493233277
chr8	10500001	10600000	A2	7	0.692976445043261
chr8	10600001	10700000	A2	5	0.458954310988856
chr8	10700001	10800000	A2	7	0.606626439771779
chr8	10800001	10900000	A2	7	0.668735705725128
chr8	10900001	11000000	B1	7	0.602872714786257
chr8	11000001	11100000	A2	5	0.462180709249154
chr8	11100001	11200000	A2	6	0.559566202316809
chr8	11200001	11300000	A2	6	0.575487705497951
chr8	11300001	11400000	A2	7	0.687298385894315
chr8	11400001	11500000	A2	7	0.616661838522148
chr8	11500001	11600000	A2	6	0.586108909343814
chr8	11600001	11700000	A2	8	0.709562068472204
chr8	11700001	11800000	A2	6	0.56906183441468
chr8	11800001	11900000	A2	6	0.516232465107763
chr8	11900001	12000000	B2	5	0.435571137454805
chr8	12000001	12100000	A2	6	0.522109530729137
chr8	12200001	12300000	A2	7	0.637363834741806
chr8	12300001	12400000	A2	5	0.42701187881282
chr8	12400001	12500000	B1	4	0.352157230758516
chr8	12500001	12600000	A2	5	0.41931259764949
chr8	12600001	12700000	B2	4	0.373871288314504
chr8	12700001	12800000	A2	3	0.265064029253278
chr8	12800001	12900000	B2	3	0.293446294296128
chr8	12900001	13000000	B2	5	0.42849286315459
chr8	13000001	13100000	B2	3	0.29910290136551
chr8	13100001	13200000	B2	2	0.164596293034013
chr8	13200001	13300000	B2	4	0.338886670712504
chr8	13300001	13400000	B2	4	0.318359536968318
chr8	13400001	13500000	B3	3	0.256953714911282
chr8	13500001	13600000	B3	3	0.273295554739047
chr8	13600001	13700000	B2	3	0.270127832972046
chr8	13700001	13800000	B2	6	0.52924394755459
chr8	13800001	13900000	B2	5	0.411353660265195
chr8	13900001	14000000	B2	5	0.405467348740614
chr8	14000001	14100000	B3	4	0.380325560827861
chr8	14100001	14200000	B3	3	0.272700396498682
chr8	14200001	14300000	B3	5	0.456466168087602
chr8	14300001	14400000	B3	4	0.313269064633427
chr8	14400001	14500000	B3	4	0.381756000004131
chr8	14500001	14600000	B2	5	0.401517450555545
chr8	14600001	14700000	B3	5	0.416386990915422
chr8	14700001	14800000	B3	4	0.350368909225683
chr8	14800001	14900000	B2	4	0.354027387194534
chr8	14900001	15000000	B2	4	0.313315638733203
chr8	15000001	15100000	B3	3	0.270937096438997
chr8	15100001	15200000	B2	4	0.392658161364335
chr8	15200001	15300000	B3	3	0.236385510987633
chr8	15300001	15400000	B2	4	0.316841152316363
chr8	15400001	15500000	B3	4	0.302590807822373
chr8	15500001	15600000	B2	2	0.19092735206058
chr8	15600001	15700000	B3	3	0.282045370642303
chr8	15700001	15800000	B2	3	0.237645049523631
chr8	15800001	15900000	B3	4	0.351776581624721
chr8	15900001	16000000	B2	4	0.34354783086773
chr8	16000001	16100000	B2	4	0.333851088971823
chr8	16100001	16200000	B3	4	0.350406133617368
chr8	16200001	16300000	B2	4	0.351944812188982
chr8	16300001	16400000	B3	3	0.218578324264676
chr8	16400001	16500000	B3	3	0.298890853650156
chr8	16500001	16600000	B2	4	0.302827728999107
chr8	16600001	16700000	B3	4	0.380304715049497
chr8	16700001	16800000	B2	4	0.335267460368133
chr8	16800001	16900000	B2	3	0.254784613163606
chr8	16900001	17000000	A2	3	0.237999629940274
chr8	17000001	17100000	A2	3	0.254769485678985
chr8	17100001	17200000	A2	4	0.334636702089419
chr8	17200001	17300000	A2	5	0.401800656182186
chr8	17300001	17400000	A2	4	0.389560937938113
chr8	17400001	17500000	A2	5	0.407525266980476
chr8	17500001	17600000	A2	5	0.406361657202667
chr8	17600001	17700000	A2	5	0.442625489538903
chr8	17700001	17800000	A2	3	0.28708788249787
chr8	17800001	17900000	A2	5	0.458567407784037
chr8	17900001	18000000	A2	4	0.3738438875595
chr8	18000001	18100000	B2	4	0.350330252217028
chr8	18100001	18200000	B2	4	0.363052385205811
chr8	18200001	18300000	B2	4	0.333818583437048
chr8	18300001	18400000	A2	5	0.420964824123975
chr8	18400001	18500000	B2	3	0.266467363105477
chr8	18500001	18600000	B2	4	0.39807273914625
chr8	18600001	18700000	A2	3	0.246753114868225
chr8	18700001	18800000	A2	4	0.322864252539489
chr8	18800001	18900000	A2	4	0.329843269339912
chr8	18900001	19000000	A2	5	0.411948038769217
chr8	19000001	19100000	A2	4	0.364285844584661
chr8	19100001	19200000	A2	5	0.400048717621502
chr8	19200001	19300000	B2	5	0.433864884277166
chr8	19300001	19400000	B3	5	0.495715402119112
chr8	19400001	19500000	B2	5	0.483159783330281
chr8	19500001	19600000	B2	5	0.439158093734391
chr8	19600001	19700000	A2	5	0.456762566893851
chr8	19700001	19800000	B2	4	0.320601313044119
chr8	19800001	19900000	B2	4	0.391997193531885
chr8	19900001	20000000	B2	6	0.567974347159042
chr8	20000001	20100000	B2	4	0.392632704975928
chr8	20100001	20200000	A2	6	0.596478773638825
chr8	20200001	20300000	B2	6	0.52063423444006
chr8	20300001	20400000	B2	6	0.565678714258184
chr8	20400001	20500000	B2	5	0.460008778343636
chr8	20500001	20600000	B2	5	0.460307243756394
chr8	20600001	20700000	B2	6	0.58943882753863
chr8	20700001	20800000	B2	6	0.512180475558027
chr8	20800001	20900000	B2	6	0.512366193153889
chr8	20900001	21000000	B2	6	0.537237201556543
chr8	21000001	21100000	B2	6	0.548149298879309
chr8	21100001	21200000	B2	6	0.504711542197885
chr8	21200001	21300000	B2	7	0.646317583833487
chr8	21300001	21400000	B2	6	0.534125763160655
chr8	21400001	21500000	B2	7	0.600077892380667
chr8	21500001	21600000	B2	7	0.614253815418041
chr8	21600001	21700000	B2	8	0.735845904124029
chr8	21700001	21800000	A2	6	0.590135229893088
chr8	21800001	21900000	A2	6	0.590213062246189
chr8	21900001	22000000	A2	9	0.801989844716473
chr8	22000001	22100000	A2	7	0.656670611066372
chr8	22100001	22200000	A1	7	0.616633356372922
chr8	22200001	22300000	A1	8	0.723883448706162
chr8	22300001	22400000	A1	6	0.566169820261525
chr8	22400001	22500000	A2	10	0.910518475135951
chr8	22500001	22600000	A2	8	0.744629278256966
chr8	22600001	22700000	A2	7	0.686368341063481
chr8	22700001	22800000	A2	8	0.714716271110518
chr8	22800001	22900000	A2	6	0.58733772209519
chr8	22900001	23000000	A2	6	0.550200489878698
chr8	23000001	23100000	A1	6	0.567899498098731
chr8	23100001	23200000	A2	7	0.678447479774278
chr8	23200001	23300000	A2	6	0.536743787752805
chr8	23300001	23400000	A2	5	0.480897819503703
chr8	23400001	23500000	B2	4	0.393752282372035
chr8	23500001	23600000	B2	6	0.512731184941697
chr8	23600001	23700000	B2	4	0.329922424091792
chr8	23700001	23800000	B2	3	0.281181347931197
chr8	23800001	23900000	B2	4	0.353863815818705
chr8	23900001	24000000	B2	4	0.31302337837064
chr8	24000001	24100000	B3	4	0.339541114815526
chr8	24100001	24200000	B2	4	0.394980471575411
chr8	24200001	24300000	B2	5	0.465083079134874
chr8	24300001	24400000	B2	4	0.397299416964087
chr8	24400001	24500000	B2	4	0.339738643361443
chr8	24500001	24600000	B2	4	0.393971690792477
chr8	24600001	24700000	B2	4	0.379040024020202
chr8	24700001	24800000	B2	3	0.25300499060589
chr8	24800001	24900000	B2	4	0.389409209918139
chr8	24900001	25000000	B2	4	0.364628173859346
chr8	25000001	25100000	A2	5	0.449883721553586
chr8	25100001	25200000	A2	7	0.604146940367737
chr8	25200001	25300000	A2	8	0.717694825613754
chr8	25300001	25400000	A2	5	0.411094172213386
chr8	25400001	25500000	B2	5	0.418462382335613
chr8	25500001	25600000	B2	6	0.518983509086561
chr8	25600001	25700000	B2	4	0.388518450145256
chr8	25700001	25800000	B2	5	0.436716939628603
chr8	25800001	25900000	B2	3	0.290187264221183
chr8	25900001	26000000	B2	5	0.485669447311051
chr8	26000001	26100000	A2	5	0.488241582907846
chr8	26100001	26200000	A2	4	0.393119603386524
chr8	26200001	26300000	A2	5	0.473215389386853
chr8	26300001	26400000	A2	7	0.638735274610159
chr8	26400001	26500000	A2	5	0.465395464795236
chr8	26500001	26600000	A2	5	0.435095967552213
chr8	26600001	26700000	B2	5	0.496738085482615
chr8	26700001	26800000	B2	5	0.484564610918714
chr8	26800001	26900000	A2	2	0.191337756639894
chr8	26900001	27000000	A2	4	0.311581935953327
chr8	27000001	27100000	B2	6	0.501058935821051
chr8	27100001	27200000	A2	6	0.596037070146408
chr8	27200001	27300000	A2	6	0.564128356271789
chr8	27300001	27400000	A2	7	0.613953086521849
chr8	27400001	27500000	A2	6	0.505997074414303
chr8	27500001	27600000	A2	5	0.49567499859104
chr8	27600001	27700000	A2	6	0.551285136774783
chr8	27700001	27800000	A2	6	0.531419380314639
chr8	27800001	27900000	A2	6	0.540338324650075
chr8	27900001	28000000	A2	6	0.599356553437776
chr8	28000001	28100000	A2	7	0.65698313301851
chr8	28100001	28200000	A2	7	0.636706469656513
chr8	28200001	28300000	A1	6	0.599027661576372
chr8	28300001	28400000	A1	7	0.642306803304898
chr8	28400001	28500000	A1	6	0.531489102146021
chr8	28500001	28600000	A1	6	0.577016297093148
chr8	28600001	28700000	A2	5	0.486127061269107
chr8	28700001	28800000	A1	5	0.455531560495375
chr8	28800001	28900000	A1	5	0.438519030399411
chr8	28900001	29000000	A2	7	0.629279514119573
chr8	29000001	29100000	A2	6	0.533831479184445
chr8	29100001	29200000	A2	5	0.480337621228195
chr8	29200001	29300000	A2	6	0.581228103838218
chr8	29300001	29400000	B1	6	0.598052601559612
chr8	29400001	29500000	A2	6	0.557722970411863
chr8	29500001	29600000	A2	5	0.477084354319024
chr8	29600001	29700000	A2	5	0.474153787741832
chr8	29700001	29800000	A2	5	0.491230641116462
chr8	29800001	29900000	A2	5	0.476875403169349
chr8	29900001	30000000	A2	6	0.507446248795789
chr8	30000001	30100000	A2	6	0.572687160031633
chr8	30100001	30200000	A2	6	0.504189256835207
chr8	30200001	30300000	A2	5	0.403153742296277
chr8	30300001	30400000	A2	4	0.365495091507231
chr8	30400001	30500000	A2	7	0.63775929468075
chr8	30500001	30600000	A2	5	0.45960156648679
chr8	30600001	30700000	A2	5	0.400605612743898
chr8	30700001	30800000	A2	4	0.38284366727779
chr8	30800001	30900000	A2	4	0.376910069475787
chr8	30900001	31000000	A2	4	0.396467346606502
chr8	31000001	31100000	A2	4	0.354554030509321
chr8	31100001	31200000	B2	4	0.337531347506973
chr8	31200001	31300000	B2	4	0.336377770981424
chr8	31300001	31400000	B3	4	0.363099899520624
chr8	31400001	31500000	B3	4	0.309375062205409
chr8	31500001	31600000	B2	8	0.758679939301787
chr8	31600001	31700000	B2	4	0.364219437198277
chr8	31700001	31800000	B2	3	0.29292744636963
chr8	31800001	31900000	B2	4	0.32554843811455
chr8	31900001	32000000	B2	4	0.389349690467446
chr8	32000001	32100000	B2	4	0.324174654481408
chr8	32100001	32200000	B3	4	0.38468691078035
chr8	32200001	32300000	B2	3	0.292753680516083
chr8	32300001	32400000	A2	4	0.347397318356722
chr8	32400001	32500000	B2	4	0.391026687370076
chr8	32500001	32600000	B2	3	0.279655957776006
chr8	32600001	32700000	B2	3	0.286238238993801
chr8	32700001	32800000	B2	4	0.316084953459677
chr8	32800001	32900000	B2	6	0.521318982614885
chr8	32900001	33000000	B2	3	0.271460854204068
chr8	33000001	33100000	B2	4	0.313640352064947
chr8	33100001	33200000	B2	3	0.269439407831807
chr8	33200001	33300000	A2	4	0.365149254069299
chr8	33300001	33400000	A2	4	0.355222212077034
chr8	33400001	33500000	A2	4	0.382901885557679
chr8	33500001	33600000	B2	7	0.617788348246172
chr8	33600001	33700000	B2	4	0.307554202330597
chr8	33700001	33800000	B2	5	0.450534466056511
chr8	33800001	33900000	B2	5	0.413777838256353
chr8	33900001	34000000	B2	4	0.368671061318436
chr8	34000001	34100000	B3	5	0.45462679880626
chr8	34100001	34200000	B2	4	0.355356549733528
chr8	34200001	34300000	B2	4	0.379784671534814
chr8	34300001	34400000	B2	5	0.401236248855465
chr8	34400001	34500000	B2	5	0.411346300777427
chr8	34500001	34600000	B2	4	0.38728976076325
chr8	34600001	34700000	B2	6	0.506967649461978
chr8	34700001	34800000	B2	5	0.416682607746058
chr8	34800001	34900000	B2	5	0.438562324533934
chr8	34900001	35000000	B2	6	0.529161029222931
chr8	35000001	35100000	B2	6	0.502944451669715
chr8	35100001	35200000	B2	5	0.42657868642647
chr8	35200001	35300000	B2	5	0.41414385957761
chr8	35300001	35400000	B2	4	0.389355451691317
chr8	35400001	35500000	B2	5	0.499599341872296
chr8	35500001	35600000	B2	6	0.571007161541593
chr8	35600001	35700000	B2	7	0.629735225593231
chr8	35700001	35800000	B2	6	0.597294685702044
chr8	35800001	35900000	B2	6	0.512098279980202
chr8	35900001	36000000	B2	6	0.505319550246134
chr8	36000001	36100000	B2	5	0.424843608915494
chr8	36100001	36200000	B2	6	0.544817860364516
chr8	36200001	36300000	B3	5	0.409981132363948
chr8	36300001	36400000	B2	6	0.545794011337738
chr8	36400001	36500000	B2	4	0.391673627969655
chr8	36500001	36600000	B2	5	0.46759999527268
chr8	36600001	36700000	B2	4	0.383850647843782
chr8	36700001	36800000	B2	4	0.352349064942924
chr8	36800001	36900000	B2	5	0.464158057178075
chr8	36900001	37000000	B2	5	0.491841779132623
chr8	37000001	37100000	B2	4	0.398886555043941
chr8	37100001	37200000	B2	5	0.467560895226831
chr8	37200001	37300000	B2	5	0.416792775713852
chr8	37300001	37400000	B2	5	0.453195902911276
chr8	37400001	37500000	B2	6	0.561213924954816
chr8	37500001	37600000	A2	5	0.422543019154367
chr8	37600001	37700000	A2	7	0.655829137942537
chr8	37700001	37800000	A2	7	0.637627501855983
chr8	37800001	37900000	A1	6	0.549767759281988
chr8	37900001	38000000	A1	6	0.598574925868274
chr8	38000001	38100000	A1	5	0.466923573876845
chr8	38100001	38200000	A1	5	0.473569481890198
chr8	38200001	38300000	A1	7	0.637334918303087
chr8	38300001	38400000	A1	8	0.750064909517228
chr8	38400001	38500000	A1	6	0.567498775190205
chr8	38500001	38600000	A2	7	0.608755392088477
chr8	38600001	38700000	A2	6	0.566192180953574
chr8	38700001	38800000	A2	5	0.488672936471827
chr8	38800001	38900000	A2	4	0.397168623127086
chr8	38900001	39000000	A2	4	0.342450352341811
chr8	39000001	39100000	B2	4	0.379376299411159
chr8	39100001	39200000	B2	5	0.427216262402365
chr8	39200001	39300000	B2	5	0.476370214877543
chr8	39300001	39400000	B2	5	0.423810631870715
chr8	39400001	39500000	B2	4	0.361632778079466
chr8	39500001	39600000	B2	4	0.337358149510627
chr8	39600001	39700000	B2	6	0.536832313188086
chr8	39700001	39800000	A2	4	0.370114217354292
chr8	39800001	39900000	A2	4	0.309173108721896
chr8	39900001	40000000	A2	5	0.450049369356954
chr8	40000001	40100000	A2	4	0.360922323690304
chr8	40100001	40200000	B2	4	0.325657128936074
chr8	40200001	40300000	B2	5	0.41114964498697
chr8	40300001	40400000	B2	5	0.456360998493832
chr8	40400001	40500000	B2	5	0.4212473385743
chr8	40500001	40600000	B2	4	0.396749061828456
chr8	40600001	40700000	B2	4	0.386149584071749
chr8	40700001	40800000	B2	5	0.437711069414336
chr8	40800001	40900000	B2	6	0.566366308561823
chr8	40900001	41000000	A2	5	0.49934193988551
chr8	41000001	41100000	B2	6	0.534373574804568
chr8	41100001	41200000	B2	7	0.622557096441833
chr8	41200001	41300000	A2	7	0.632532858390922
chr8	41300001	41400000	A2	5	0.440731204040398
chr8	41400001	41500000	A2	8	0.711448370369722
chr8	41500001	41600000	A2	7	0.690581865255151
chr8	41600001	41700000	A2	7	0.628501592600182
chr8	41700001	41800000	A2	6	0.548359133153657
chr8	41800001	41900000	A2	6	0.505211775577811
chr8	41900001	42000000	A2	6	0.55491389990421
chr8	42000001	42100000	A2	6	0.587267932854075
chr8	42100001	42200000	A2	7	0.616779707810683
chr8	42200001	42300000	A2	5	0.485989782727597
chr8	42300001	42400000	A1	6	0.543465153128642
chr8	42400001	42500000	A2	6	0.568485162891709
chr8	42500001	42600000	A2	6	0.56653424830743
chr8	42600001	42700000	A2	5	0.452540906202077
chr8	42700001	42800000	A2	5	0.449175944295084
chr8	42800001	42900000	A2	7	0.610523184202507
chr8	42900001	43000000	A2	4	0.387796307385835
chr8	43000001	43100000	B1	4	0.384087679930769
chr8	43100001	43200000	B2	4	0.32238506062387
chr8	43200001	43300000	B2	6	0.546019464778667
chr8	43300001	43400000	B2	5	0.429088735957481
chr8	43400001	43500000	B3	6	0.538339756885075
chr8	43500001	43600000	B2	6	0.599734129182559
chr8	43600001	43700000	B2	8	0.737065040966266
chr8	43700001	43800000	B2	8	0.762234212198039
chr8	47900001	48000000	A2	4	0.384754022493468
chr8	48000001	48100000	A2	6	0.524879024113179
chr8	48100001	48200000	A2	6	0.503629862044291
chr8	48200001	48300000	A2	5	0.487021979628156
chr8	48300001	48400000	A2	5	0.433096738002323
chr8	48400001	48500000	A2	5	0.443648777014066
chr8	48500001	48600000	A2	4	0.388802828413315
chr8	48600001	48700000	A2	6	0.543022724787885
chr8	48700001	48800000	A2	7	0.683907871173212
chr8	48800001	48900000	A2	6	0.580717324886227
chr8	48900001	49000000	A2	6	0.5460536373612
chr8	49000001	49100000	A2	5	0.441502192620726
chr8	49100001	49200000	B2	6	0.506530399123506
chr8	49200001	49300000	B3	5	0.41138119403917
chr8	49300001	49400000	B2	4	0.393171949147406
chr8	49400001	49500000	B2	5	0.463892030566567
chr8	49500001	49600000	B2	4	0.332664345365812
chr8	49600001	49700000	B2	5	0.481031809570339
chr8	49700001	49800000	B3	4	0.388351300287275
chr8	49800001	49900000	B3	4	0.35147890387011
chr8	49900001	50000000	B3	3	0.294548408282757
chr8	50000001	50100000	B2	5	0.453285202219032
chr8	50100001	50200000	B2	3	0.26235824598889
chr8	50200001	50300000	B3	5	0.425422736853381
chr8	50300001	50400000	B3	5	0.419439215164713
chr8	50400001	50500000	B3	4	0.37554862311384
chr8	50500001	50600000	B3	4	0.321144391463129
chr8	50600001	50700000	B3	5	0.41535287260397
chr8	50700001	50800000	B2	3	0.276420545548603
chr8	50800001	50900000	B3	4	0.308178117442266
chr8	50900001	51000000	B3	5	0.415850635725942
chr8	51000001	51100000	B2	3	0.280247950884955
chr8	51100001	51200000	B3	4	0.337644344853447
chr8	51200001	51300000	B3	5	0.402935128967009
chr8	51300001	51400000	B3	4	0.3667063561465
chr8	51400001	51500000	B3	6	0.507547665922789
chr8	51500001	51600000	B2	4	0.312422749594715
chr8	51600001	51700000	B3	4	0.380424010238349
chr8	51700001	51800000	B3	4	0.333068357915762
chr8	51800001	51900000	B3	4	0.36981682141354
chr8	51900001	52000000	B3	4	0.351079670891676
chr8	52000001	52100000	B3	4	0.347849086259473
chr8	52100001	52200000	B3	4	0.391464455260521
chr8	52200001	52300000	B3	4	0.341700169423982
chr8	52300001	52400000	B3	5	0.401714949566603
chr8	52400001	52500000	B3	3	0.239832869805247
chr8	52500001	52600000	B3	3	0.215964371302099
chr8	52600001	52700000	B3	5	0.482490770337938
chr8	52700001	52800000	B2	4	0.338276275028865
chr8	52800001	52900000	A2	3	0.244653711332195
chr8	52900001	53000000	A2	4	0.309628427895119
chr8	53000001	53100000	A2	5	0.444026322856604
chr8	53100001	53200000	A2	4	0.393588034036117
chr8	53200001	53300000	A2	4	0.319097467060293
chr8	53300001	53400000	A2	4	0.316908068423955
chr8	53400001	53500000	B3	4	0.35006286604492
chr8	53500001	53600000	A2	4	0.37294002944799
chr8	53600001	53700000	A2	4	0.379242116386518
chr8	53700001	53800000	B3	5	0.448167249783563
chr8	53800001	53900000	B3	3	0.27292759211126
chr8	53900001	54000000	B3	5	0.408890146111888
chr8	54000001	54100000	B3	4	0.385051318771653
chr8	54100001	54200000	B3	5	0.402811549205338
chr8	54200001	54300000	B3	4	0.30042559237144
chr8	54300001	54400000	B3	2	0.194721346043434
chr8	54400001	54500000	B2	4	0.334120542719391
chr8	54500001	54600000	B2	5	0.491562253027835
chr8	54600001	54700000	B3	5	0.494389415978955
chr8	54700001	54800000	A2	5	0.459701726682411
chr8	54800001	54900000	A2	4	0.322748437645422
chr8	54900001	55000000	A2	6	0.55500106348908
chr8	55000001	55100000	A2	5	0.445706711582335
chr8	55100001	55200000	A2	4	0.351038309365343
chr8	55200001	55300000	A2	3	0.263193615145782
chr8	55300001	55400000	A2	6	0.572273209609853
chr8	55400001	55500000	B3	4	0.372729845758378
chr8	55500001	55600000	B3	4	0.314232028694335
chr8	55600001	55700000	B3	3	0.223724367969944
chr8	55700001	55800000	B2	4	0.345083806799666
chr8	55800001	55900000	B2	3	0.275513038659921
chr8	55900001	56000000	B3	4	0.392227560516723
chr8	56000001	56100000	B3	4	0.305146498258159
chr8	56100001	56200000	B3	4	0.332524476283294
chr8	56200001	56300000	B2	5	0.452426396501891
chr8	56300001	56400000	B2	5	0.461630497839717
chr8	56400001	56500000	B3	3	0.286046097119756
chr8	56500001	56600000	B2	4	0.334579513338573
chr8	56600001	56700000	A2	4	0.337988760121512
chr8	56700001	56800000	A2	4	0.362160633420655
chr8	56800001	56900000	A2	5	0.447777541360781
