chrom	start	end	expression	gpseq_score
chr2	108100001	109100000	244.333333333333	1.36674311793365
chr2	108200001	109200000	520.5	1.36705281364625
chr2	108300001	109300000	594.5	1.35712694118898
chr2	108400001	109400000	2382.66666666667	1.34489079566002
chr2	108500001	109500000	3275.5	1.35291602607735
chr2	108600001	109600000	3330.5	1.36349176571507
chr2	108700001	109700000	3331.66666666667	1.3728061519679
chr2	108800001	109800000	3336.5	1.38470378420539
chr2	108900001	109900000	3338.5	1.43348803321732
chr2	109000001	1.1e+08	3341.66666666667	1.46763285815477
chr2	109100001	110100000	3118.16666666667	1.52986988821755
chr2	109200001	110200000	2843.33333333333	1.55742097967119
chr2	109300001	110300000	2782.83333333333	1.56981875904515
chr2	109400001	110400000	1857.83333333333	1.56940030942898
chr2	109500001	110500000	966.5	1.58093164830229
chr2	109600001	110600000	911.333333333333	1.60874937974846
chr2	109700001	110700000	910	1.61928580278863
chr2	109800001	110800000	918.333333333333	1.63883213752127
chr2	109900001	110900000	924.666666666667	1.60573982349133
chr2	110000001	1.11e+08	1062.16666666667	1.5745375007903
chr2	110100001	111100000	1043.33333333333	1.46865864392805
chr2	110200001	111200000	1051.33333333333	1.44071450073403
chr2	110300001	111300000	1037.33333333333	1.45144244570425
chr2	110400001	111400000	694.666666666667	1.47551810666357
chr2	110500001	111500000	1676.5	1.42812531753051
chr2	110600001	111600000	1676.66666666667	1.47607462115714
chr2	110700001	111700000	1676.83333333333	1.52083521615689
chr2	110800001	111800000	1666	1.53666497313136
chr2	110900001	111900000	1738.16666666667	1.54032979186544
chr2	111000001	1.12e+08	2004	1.57668779771269
chr2	111100001	112100000	2005	1.57383214137438
chr2	111200001	112200000	1999.33333333333	1.57930342906367
chr2	111300001	112300000	2001.33333333333	1.58087226484403
chr2	111400001	112400000	1485.66666666667	1.5830193966259
chr2	111500001	112500000	530.166666666667	1.63305659243094
chr2	111600001	112600000	872.666666666667	1.64060720578172
chr2	111700001	112700000	1268.5	1.62310938217129
chr2	111800001	112800000	1605	1.60873493378934
chr2	111900001	112900000	1749.5	1.59472302782115
chr2	112000001	1.13e+08	1686.33333333333	1.59721465420693
chr2	112100001	113100000	2223.33333333333	1.5812005973466
chr2	112200001	113200000	2256.66666666667	1.57638441105557
chr2	112300001	113300000	3926.16666666667	1.57974476070091
chr2	112400001	113400000	5448.83333333333	1.5932069840604
chr2	112500001	113500000	6883.16666666667	1.55044592976271
chr2	112600001	113600000	6847.5	1.55502800157194
chr2	112700001	113700000	6468.66666666667	1.57088058960241
chr2	112800001	113800000	6131.66666666667	1.58072628972895
chr2	112900001	113900000	5906.5	1.58109992340331
chr2	113000001	1.14e+08	6099.5	1.56123396977109
chr2	113100001	114100000	6193	1.57711102646672
chr2	113200001	114200000	6175.16666666667	1.56744632261076
chr2	113300001	114300000	4660.5	1.56343151526676
chr2	113400001	114400000	3277.66666666667	1.54930829754649
chr2	113500001	114500000	2772	1.5354066408459
chr2	113600001	114600000	2634.33333333333	1.49998113383987
chr2	113700001	114700000	3209.16666666667	1.42062177063324
chr2	113800001	114800000	4136.16666666667	1.37396514077178
chr2	113900001	114900000	4136.33333333333	1.33566534984291
chr2	114000001	1.15e+08	3599.83333333333	1.3151925232133
chr2	114100001	115100000	2968.33333333333	1.29611741195127
chr2	114200001	115200000	2949	1.28831916260698
chr2	114300001	115300000	2792.66666666667	1.28919183877071
chr2	114400001	115400000	2648.16666666667	1.28107452707662
chr2	114500001	115500000	1691.5	1.27714873295181
chr2	114600001	115600000	1522	1.26494866909953
chr2	114700001	115700000	930.5	1.26230454292887
chr2	114800001	115800000	2	1.25547830536421
chr2	114900001	115900000	43.8333333333333	1.24577289889847
chr2	115000001	1.16e+08	232.666666666667	1.22931983264647
chr2	115100001	116100000	267.833333333333	1.21523328590554
chr2	115200001	116200000	345.166666666667	1.21073677737888
chr2	115300001	116300000	391.666666666667	1.20429598699488
chr2	115400001	116400000	474	1.21441346551347
chr2	115500001	116500000	526.833333333333	1.20804608906962
chr2	115600001	116600000	754.666666666667	1.20876084251379
chr2	115700001	116700000	849.333333333333	1.20231965304416
chr2	115800001	116800000	849.166666666667	1.21765370700984
chr2	115900001	116900000	807.5	1.23757783419981
chr2	116000001	1.17e+08	619	1.23198112988875
chr2	116100001	117100000	586.166666666667	1.22296017244011
chr2	116200001	117200000	508.833333333333	1.22787179776431
chr2	116300001	117300000	461.833333333333	1.23075229672971
chr2	116400001	117400000	379.333333333333	1.21604798858949
chr2	116500001	117500000	326.666666666667	1.21823338843774
chr2	116600001	117600000	99.1666666666667	1.23103524558396
chr2	116700001	117700000	4	1.24496397092496
chr2	116800001	117800000	3.83333333333333	1.22960868071794
chr2	116900001	117900000	3.83333333333333	1.23641898601722
chr2	117000001	1.18e+08	3.5	1.26370042312805
chr2	117100001	118100000	1.66666666666667	1.27407646840369
chr2	117200001	118200000	2	1.27141200032134
chr2	117300001	118300000	2.33333333333333	1.27502460475009
chr2	117400001	118400000	2.5	1.27536956790556
chr2	117500001	118500000	2.5	1.29093446036526
chr2	117600001	118600000	1374.66666666667	1.27453144721169
chr2	117700001	118700000	1926.83333333333	1.29719422498608
chr2	117800001	118800000	2230.66666666667	1.30628081451533
chr2	117900001	118900000	2493.16666666667	1.29943251260761
chr2	118000001	1.19e+08	2496	1.28276534939117
chr2	118100001	119100000	2501.66666666667	1.29150177862342
chr2	118200001	119200000	2501.33333333333	1.29787839611472
chr2	118300001	119300000	2501.33333333333	1.29698908144151
chr2	118400001	119400000	2501.16666666667	1.31408206600981
chr2	118500001	119500000	2501.33333333333	1.32789044095176
chr2	118600001	119600000	1139.33333333333	1.337079896824
chr2	118700001	119700000	612.833333333333	1.3404965622812
chr2	118800001	119800000	309	1.35197468345752
chr2	118900001	119900000	46.1666666666667	1.37328198290548
chr2	119000001	1.2e+08	134.166666666667	1.39999024223852
chr2	119100001	120100000	779.333333333333	1.40532436168921
chr2	119200001	120200000	1295.83333333333	1.39783198337026
chr2	119300001	120300000	1301.66666666667	1.41718851349141
chr2	119400001	120400000	1317.33333333333	1.41197213320945
chr2	119500001	120500000	1781.33333333333	1.42316426320339
chr2	119600001	120600000	1804.66666666667	1.43116318740577
chr2	119700001	120700000	1923.5	1.42516307707325
chr2	119800001	120800000	2300.83333333333	1.40651263820757
chr2	119900001	120900000	2655.16666666667	1.40496841907524
chr2	120000001	1.21e+08	3953.83333333333	1.41870238854726
chr2	120100001	121100000	3733	1.42732896413515
chr2	120200001	121200000	3387.33333333333	1.47178699969361
chr2	120300001	121300000	3388.16666666667	1.50211205743051
chr2	120400001	121400000	3373.5	1.53605108293308
chr2	120500001	121500000	2927.5	1.54242213861164
chr2	120600001	121600000	2959.5	1.54081681548079
chr2	120700001	121700000	2848.33333333333	1.57521221272473
chr2	120800001	121800000	2971.33333333333	1.61636795222884
chr2	120900001	121900000	2617.66666666667	1.63612077690972
chr2	121000001	1.22e+08	1707.5	1.6313145242144
chr2	121100001	122100000	1830.16666666667	1.63473483861712
chr2	121200001	122200000	2191.66666666667	1.5995959641235
chr2	121300001	122300000	2539	1.54380567941504
chr2	121400001	122400000	2621.66666666667	1.51272988158245
chr2	121500001	122500000	3447	1.49770872429146
chr2	121600001	122600000	4394.33333333333	1.49008704664832
chr2	121700001	122700000	4361.33333333333	1.45057721368334
chr2	121800001	122800000	3861.83333333333	1.41047448913571
chr2	121900001	122900000	3890.33333333333	1.36107077062621
chr2	122000001	1.23e+08	3415	1.3600613584499
chr2	122100001	123100000	2863.33333333333	1.32667703800988
chr2	122200001	123200000	2334.33333333333	1.3223868399165
chr2	122300001	123300000	1980.16666666667	1.31007287355466
chr2	122400001	123400000	1897.33333333333	1.28673450367854
chr2	122500001	123500000	1054.33333333333	1.26230909927324
chr2	122600001	123600000	41.3333333333333	1.26038069217426
chr2	122700001	123700000	41.1666666666667	1.25374120971266
chr2	122800001	123800000	40.6666666666667	1.24847795127877
chr2	122900001	123900000	11.5	1.26156169982644
chr2	123000001	1.24e+08	7.33333333333333	1.23806147209213
chr2	123100001	124100000	6	1.26462057740403
chr2	123200001	124200000	2.66666666666667	1.27303948747201
chr2	123300001	124300000	2.5	1.2796215787209
chr2	123400001	124400000	1.83333333333333	1.3016614863576
chr2	123500001	124500000	1.33333333333333	1.31517918109367
chr2	123600001	124600000	2.16666666666667	1.31387779171697
chr2	123700001	124700000	2.33333333333333	1.32381624386036
chr2	123800001	124800000	2.16666666666667	1.32127352098594
chr2	123900001	124900000	2.33333333333333	1.32637798958975
chr2	124000001	1.25e+08	2.5	1.34940212597017
chr2	124100001	125100000	2.33333333333333	1.313962202053
chr2	124200001	125200000	6.5	1.29703543082997
chr2	124300001	125300000	14.6666666666667	1.2932014381539
chr2	124400001	125400000	19.6666666666667	1.28219789941541
chr2	124500001	125500000	23	1.27194150508992
chr2	124600001	125600000	29.1666666666667	1.27054672844529
chr2	124700001	125700000	47.1666666666667	1.27131914655243
chr2	124800001	125800000	47.1666666666667	1.26999149913042
chr2	124900001	125900000	47.1666666666667	1.26615057186676
chr2	125000001	1.26e+08	47	1.25879587486428
chr2	125100001	126100000	47	1.27183584283202
chr2	125200001	126200000	42.6666666666667	1.2813955000533
chr2	125300001	126300000	34.5	1.28028433702983
chr2	125400001	126400000	29.3333333333333	1.30342908206466
chr2	125500001	126500000	25.8333333333333	1.3208675861116
chr2	125600001	126600000	19.1666666666667	1.33309760221855
chr2	125700001	126700000	1.33333333333333	1.33138713213946
chr2	125800001	126800000	1.16666666666667	1.34425482005749
chr2	125900001	126900000	1	1.34461798754812
chr2	126000001	1.27e+08	1.5	1.34918879554333
chr2	126100001	127100000	1.66666666666667	1.34691695495413
chr2	126200001	127200000	2	1.35712197427588
chr2	126300001	127300000	3.33333333333333	1.36619075382727
chr2	126400001	127400000	8	1.36378894846175
chr2	126500001	127500000	417.5	1.35099794842118
chr2	126600001	127600000	417.666666666667	1.3461944943105
chr2	126700001	127700000	417.333333333333	1.37001551832419
chr2	126800001	127800000	419	1.35978981403129
chr2	126900001	127900000	915.5	1.35731523400887
chr2	127000001	1.28e+08	1118	1.3746237528229
chr2	127100001	128100000	2925	1.38847189013547
chr2	127200001	128200000	3072.33333333333	1.37712019405995
chr2	127300001	128300000	4152.16666666667	1.3811563674195
chr2	127400001	128400000	4168.16666666667	1.40497212888367
chr2	127500001	128500000	5037.83333333333	1.43388039797056
chr2	127600001	128600000	5483.5	1.44649062592976
chr2	127700001	128700000	7872.5	1.45772221812322
chr2	127800001	128800000	8601.33333333333	1.47196793530934
chr2	127900001	128900000	8446.5	1.47863942884489
chr2	128000001	1.29e+08	9651	1.46919803764923
chr2	128100001	129100000	8316.33333333333	1.4655162204726
chr2	128200001	129200000	8169	1.48304177676177
chr2	128300001	129300000	7093.5	1.49864600690141
chr2	128400001	129400000	7073	1.47647815921024
chr2	128500001	129500000	5794.66666666667	1.4656330865161
chr2	128600001	129600000	5348.66666666667	1.46018466950353
chr2	128700001	129700000	2959.5	1.4497197009162
chr2	128800001	129800000	2229.33333333333	1.4500290412796
chr2	128900001	129900000	1887.66666666667	1.4579287831908
chr2	129000001	1.3e+08	480.333333333333	1.46333737251394
chr2	129100001	130100000	7.83333333333333	1.46034544395404
chr2	129200001	130200000	8.66666666666667	1.46019633052227
chr2	129300001	130300000	3.66666666666667	1.45432183581993
chr2	129400001	130400000	3.5	1.45651526074316
chr2	129500001	130500000	3.16666666666667	1.47124340072674
chr2	129600001	130600000	4.33333333333333	1.46451408791144
chr2	129700001	130700000	9.5	1.48371749600172
chr2	129800001	130800000	16.3333333333333	1.49195100664002
chr2	129900001	130900000	58.1666666666667	1.49664789142804
chr2	130000001	1.31e+08	1380.5	1.49943314439256
chr2	130100001	131100000	1628.66666666667	1.4737685747994
chr2	130200001	131200000	3268.16666666667	1.45797089975023
chr2	130300001	131300000	3267.66666666667	1.44845174943211
chr2	130400001	131400000	3267.66666666667	1.430792466538
chr2	130500001	131500000	3268.5	1.40756193671604
chr2	130600001	131600000	3294.16666666667	1.43025240755305
chr2	130700001	131700000	3437.16666666667	1.42339778633205
chr2	130800001	131800000	3558	1.42046553942623
chr2	130900001	131900000	5770.16666666667	1.38047574279831
chr2	131000001	1.32e+08	5566.16666666667	1.37313410459168
chr2	131100001	132100000	5337.83333333333	1.39255560992097
chr2	131200001	132200000	3703.33333333333	1.38387727070946
chr2	131300001	132300000	4416.66666666667	1.38481098781289
chr2	131400001	132400000	4418	1.40612583697846
chr2	131500001	132500000	4811.16666666667	1.38516962818854
chr2	131600001	132600000	4798.83333333333	1.36645524283637
chr2	131700001	132700000	4650.83333333333	1.34089339485855
chr2	131800001	132800000	4526	1.32314860280791
chr2	131900001	132900000	2272	1.36705002762492
chr2	132000001	1.33e+08	1153.66666666667	1.370320470584
chr2	132100001	133100000	1140.16666666667	1.35335759048697
chr2	132200001	133200000	1161.5	1.34950807429313
chr2	132300001	133300000	448.166666666667	1.3735886972744
chr2	132400001	133400000	447	1.33650501749244
chr2	132500001	133500000	55.3333333333333	1.34083675002346
chr2	132600001	133600000	47.5	1.33529253666759
chr2	132700001	133700000	50.3333333333333	1.33477443683471
chr2	132800001	133800000	50	1.33995461191975
chr2	132900001	133900000	51.8333333333333	1.3326183125782
chr2	133000001	1.34e+08	52.1666666666667	1.33276805599359
chr2	133100001	134100000	48.3333333333333	1.31070455834112
chr2	133200001	134200000	24.5	1.28653932500411
chr2	133300001	134300000	25.8333333333333	1.26391599633657
chr2	133400001	134400000	25.8333333333333	1.26466790116316
chr2	133500001	134500000	23.3333333333333	1.26302944228334
chr2	133600001	134600000	16.5	1.26522855436209
chr2	133700001	134700000	13.8333333333333	1.2561221916256
chr2	133800001	134800000	12.5	1.25047460671937
chr2	133900001	134900000	27.6666666666667	1.24854698051446
chr2	134000001	1.35e+08	47.8333333333333	1.24418677595616
chr2	134100001	135100000	239.333333333333	1.25391970746358
chr2	134200001	135200000	482.666666666667	1.27908499846291
chr2	134300001	135300000	1491.83333333333	1.29498384667324
chr2	134400001	135400000	1493.83333333333	1.29345967315311
chr2	134500001	135500000	1495.66666666667	1.30491833533317
chr2	134600001	135600000	1498.33333333333	1.30877554049437
chr2	134700001	135700000	1688.83333333333	1.30891192584219
chr2	134800001	135800000	2517.83333333333	1.31054047656923
chr2	134900001	135900000	2941.66666666667	1.31665746027283
chr2	135000001	1.36e+08	3643.33333333333	1.31289369561585
chr2	135100001	136100000	3591.33333333333	1.31189760664622
chr2	135200001	136200000	3449.83333333333	1.31095213215129
chr2	135300001	136300000	2617.16666666667	1.30506652740832
chr2	135400001	136400000	3087.5	1.29905547835851
chr2	135500001	136500000	3909.16666666667	1.28482575620515
chr2	135600001	136600000	5330.5	1.27502249186461
chr2	135700001	136700000	7255.66666666667	1.28783294644583
chr2	135800001	136800000	6616.5	1.2664035069572
chr2	135900001	136900000	6182.5	1.27680712014202
chr2	136000001	1.37e+08	5467.66666666667	1.2863268074915
chr2	136100001	137100000	5326	1.29104047626512
chr2	136200001	137200000	5221.16666666667	1.29993883102349
chr2	136300001	137300000	5043.5	1.30731561288265
chr2	136400001	137400000	4571.16666666667	1.30633413225297
chr2	136500001	137500000	3747.5	1.31571730050082
chr2	136600001	137600000	2339.5	1.30893872547771
chr2	136700001	137700000	242.333333333333	1.29878306646659
chr2	136800001	137800000	60	1.30790887872072
chr2	136900001	137900000	118.5	1.28436239724875
chr2	137000001	1.38e+08	153	1.27583516086807
chr2	137100001	138100000	180.5	1.26112120883033
chr2	137200001	138200000	219.833333333333	1.2355091906515
chr2	137300001	138300000	242.333333333333	1.21589195427258
chr2	137400001	138400000	263.166666666667	1.21375088340229
chr2	137500001	138500000	330.166666666667	1.20654002300609
chr2	137600001	138600000	325.333333333333	1.17709824982677
chr2	137700001	138700000	355.166666666667	1.1665877895385
chr2	137800001	138800000	599.833333333333	1.14429256004326
chr2	137900001	138900000	576	1.1381459453147
chr2	138000001	1.39e+08	547.833333333333	1.12760288409105
chr2	138100001	139100000	563.5	1.10615690510441
chr2	138200001	139200000	538.166666666667	1.10793660701382
chr2	138300001	139300000	585.666666666667	1.10813587180217
chr2	138400001	139400000	1006.83333333333	1.1033296049934
chr2	138500001	139500000	939.666666666667	1.10235599578208
chr2	138600001	139600000	929	1.1172945332375
chr2	138700001	139700000	880.666666666667	1.11188601706408
chr2	138800001	139800000	627	1.11315727851614
chr2	138900001	139900000	585.5	1.10980448577086
chr2	139000001	1.4e+08	571.666666666667	1.11312642635484
chr2	139100001	140100000	528.166666666667	1.13472162303845
chr2	139200001	140200000	513.833333333333	1.13476696742958
chr2	139300001	140300000	444.5	1.1314380369557
chr2	139400001	140400000	2.33333333333333	1.12818610244197
chr2	139500001	140500000	2.66666666666667	1.11157015081828
chr2	139600001	140600000	2.16666666666667	1.10629670455233
chr2	139700001	140700000	2.16666666666667	1.12382498978622
chr2	139800001	140800000	2.66666666666667	1.14053872798023
chr2	139900001	140900000	2.83333333333333	1.14961038015098
chr2	140000001	1.41e+08	12.3333333333333	1.14553451882484
chr2	140100001	141100000	20.3333333333333	1.13835969100598
chr2	140200001	141200000	25.3333333333333	1.12523968576178
chr2	140300001	141300000	35.5	1.11815103275642
chr2	140400001	141400000	39.1666666666667	1.11432225188831
chr2	140500001	141500000	47.1666666666667	1.11603767753383
chr2	140600001	141600000	51.3333333333333	1.11547993130605
chr2	140700001	141700000	93.3333333333333	1.10604383101207
chr2	140800001	141800000	96.5	1.1014239396153
chr2	140900001	141900000	101.333333333333	1.08976846173353
chr2	141000001	1.42e+08	94	1.08879520152142
chr2	141100001	142100000	87.1666666666667	1.10000239911043
chr2	141200001	142200000	84.8333333333333	1.10903557244718
chr2	141300001	142300000	77.3333333333333	1.12055823200369
chr2	141400001	142400000	76.1666666666667	1.12293023757691
chr2	141500001	142500000	71.1666666666667	1.13504340982295
chr2	141600001	142600000	71.1666666666667	1.14121962423576
chr2	141700001	142700000	30	1.15641777358745
chr2	141800001	142800000	30.5	1.168140458657
chr2	141900001	142900000	33.6666666666667	1.17191060539025
chr2	142000001	1.43e+08	31.6666666666667	1.17516249273041
chr2	142100001	143100000	30.5	1.16374483236485
chr2	142200001	143200000	27.5	1.17838186648735
chr2	142300001	143300000	24.1666666666667	1.18199486178261
chr2	142400001	143400000	21.8333333333333	1.1968450464562
chr2	142500001	143500000	18.8333333333333	1.19534949507971
chr2	142600001	143600000	14.8333333333333	1.19917527614641
chr2	142700001	143700000	13.6666666666667	1.19444404652132
chr2	142800001	143800000	9.66666666666667	1.17097243792896
chr2	142900001	143900000	1.5	1.1627787706438
chr2	143000001	1.44e+08	1.33333333333333	1.14386753413051
chr2	143100001	144100000	1.66666666666667	1.13320695271016
chr2	143200001	144200000	2	1.12029002923905
chr2	143300001	144300000	1.66666666666667	1.12458611665801
chr2	143400001	144400000	2.16666666666667	1.11182601607634
chr2	143500001	144500000	2.33333333333333	1.10806783876203
chr2	143600001	144600000	12	1.10727086340969
chr2	143700001	144700000	17.6666666666667	1.10181992189012
chr2	143800001	144800000	138.833333333333	1.1098968287268
chr2	143900001	144900000	156.5	1.1159041017259
chr2	144000001	1.45e+08	194.333333333333	1.11378116270346
chr2	144100001	145100000	235.5	1.12432359387223
chr2	144200001	145200000	859.833333333333	1.12289430538994
chr2	144300001	145300000	951.333333333333	1.11109993843472
chr2	144400001	145400000	951.5	1.11082613118558
chr2	144500001	145500000	951.166666666667	1.11691028774582
chr2	144600001	145600000	941.333333333333	1.12392248781543
chr2	144700001	145700000	936.333333333333	1.11645571895669
chr2	144800001	145800000	815	1.11402179458953
chr2	144900001	145900000	797.333333333333	1.11463402604628
chr2	145000001	1.46e+08	760.5	1.13343538400578
chr2	145100001	146100000	719.166666666667	1.12666078271762
chr2	145200001	146200000	94.6666666666667	1.12903864541013
chr2	145300001	146300000	3.5	1.13736508043671
chr2	145400001	146400000	2.66666666666667	1.13707312981572
chr2	145500001	146500000	2.5	1.12878937635038
chr2	145600001	146600000	2.33333333333333	1.13062907800583
chr2	145700001	146700000	1.83333333333333	1.13243519601353
chr2	145800001	146800000	2	1.14100381244794
chr2	145900001	146900000	2	1.13875969909924
chr2	146000001	1.47e+08	1.16666666666667	1.12928822091573
chr2	146100001	147100000	1.83333333333333	1.12551635085941
chr2	146200001	147200000	2.33333333333333	1.12848811924878
chr2	146300001	147300000	4	1.11705655201326
chr2	146400001	147400000	5.16666666666667	1.11878172382156
chr2	146500001	147500000	6.5	1.11913430070239
chr2	146600001	147600000	6.5	1.10715914668685
chr2	146700001	147700000	8	1.12174856989051
chr2	146800001	147800000	9	1.13097017381534
chr2	146900001	147900000	10.5	1.1364051995668
chr2	147000001	1.48e+08	11.5	1.13765093911552
chr2	147100001	148100000	12.1666666666667	1.14879774348649
chr2	147200001	148200000	14.5	1.13296487360781
chr2	147300001	148300000	14.1666666666667	1.14917045669459
chr2	147400001	148400000	14.3333333333333	1.14960603077336
chr2	147500001	148500000	13.6666666666667	1.15794740731874
chr2	147600001	148600000	14.3333333333333	1.1653795824566
chr2	147700001	148700000	900	1.17272421758469
chr2	147800001	148800000	1288.5	1.17572246260651
chr2	147900001	148900000	1320.83333333333	1.179676299435
chr2	148000001	1.49e+08	1360.33333333333	1.19321513613343
chr2	148100001	149100000	1380.16666666667	1.20330903563923
chr2	148200001	149200000	1397.33333333333	1.23578145948185
chr2	148300001	149300000	1686.66666666667	1.25300824866311
chr2	148400001	149400000	1686.16666666667	1.28653940587963
chr2	148500001	149500000	1759.5	1.28441975642285
chr2	148600001	149600000	2163.66666666667	1.28650208418567
chr2	148700001	149700000	1343	1.28752322996445
chr2	148800001	149800000	981.333333333333	1.2837845114863
chr2	148900001	149900000	1604.83333333333	1.28186027553628
chr2	149000001	1.5e+08	1570.66666666667	1.26638123253159
chr2	149100001	150100000	1579.33333333333	1.26810751579445
chr2	149200001	150200000	1570.83333333333	1.2550560958114
chr2	149300001	150300000	1312.5	1.26141619154178
chr2	149400001	150400000	1533	1.25583238070419
chr2	149500001	150500000	2091	1.2504851075256
chr2	149600001	150600000	1688	1.24704904994968
chr2	149700001	150700000	1622.83333333333	1.23782823803854
chr2	149800001	150800000	1597.5	1.23658615302251
chr2	149900001	150900000	940.333333333333	1.22129217285081
chr2	150000001	1.51e+08	934.166666666667	1.22089431558178
chr2	150100001	151100000	904.666666666667	1.21537907875823
chr2	150200001	151200000	893.333333333333	1.20558439970078
chr2	150300001	151300000	860.833333333333	1.18886670089513
chr2	150400001	151400000	673.166666666667	1.17514667114439
chr2	150500001	151500000	41.1666666666667	1.19015780373151
chr2	150600001	151600000	39.6666666666667	1.1914140308748
chr2	150700001	151700000	38.6666666666667	1.19740126586535
chr2	150800001	151800000	36.1666666666667	1.20217598183487
chr2	150900001	151900000	36.5	1.23046335833342
chr2	151000001	1.52e+08	36.8333333333333	1.23177714634361
chr2	151100001	152100000	37.5	1.22146658093062
chr2	151200001	152200000	221.333333333333	1.23747870917679
chr2	151300001	152300000	527.166666666667	1.24409531730141
chr2	151400001	152400000	2354.83333333333	1.26239676624921
chr2	151500001	152500000	2372.83333333333	1.26759054667249
chr2	151600001	152600000	2384.33333333333	1.26399803327268
chr2	151700001	152700000	3658.33333333333	1.25634802178073
chr2	151800001	152800000	3764.5	1.26483244802873
chr2	151900001	152900000	3787.5	1.2399035361935
chr2	152000001	1.53e+08	4104.66666666667	1.24819135917669
chr2	152100001	153100000	4170	1.25499684289519
chr2	152200001	153200000	3999.83333333333	1.25937321785761
chr2	152300001	153300000	3730.66666666667	1.24130196410355
chr2	152400001	153400000	1898.16666666667	1.22924397746245
chr2	152500001	153500000	2405.16666666667	1.2245112282129
chr2	152600001	153600000	4831.5	1.21226805210871
chr2	152700001	153700000	3900.33333333333	1.19938038958448
chr2	152800001	153800000	3794	1.19458921885691
chr2	152900001	153900000	3770.83333333333	1.19357642598401
chr2	153000001	1.54e+08	3453.5	1.17252173722426
chr2	153100001	154100000	3389.33333333333	1.17179305398865
chr2	153200001	154200000	3375.83333333333	1.16389298301408
chr2	153300001	154300000	3339.33333333333	1.16699013718801
chr2	153400001	154400000	3333.33333333333	1.15677469649783
chr2	153500001	154500000	2808.5	1.15160266479143
chr2	153600001	154600000	370.333333333333	1.14415523908468
chr2	153700001	154700000	27	1.15726200520731
chr2	153800001	154800000	36.1666666666667	1.15161448682657
chr2	153900001	154900000	54.3333333333333	1.15501658725322
chr2	154000001	1.55e+08	69.1666666666667	1.16432992326912
chr2	154100001	155100000	95	1.16234403968889
chr2	154200001	155200000	150.666666666667	1.15454872127459
chr2	154300001	155300000	167.833333333333	1.13961504751453
chr2	154400001	155400000	201	1.12992782922338
chr2	154500001	155500000	201	1.13000065785921
chr2	154600001	155600000	205.833333333333	1.12931516634096
chr2	154700001	155700000	205.833333333333	1.11639406789747
chr2	154800001	155800000	199.666666666667	1.10833783854421
chr2	154900001	155900000	181.166666666667	1.10022357092735
chr2	155000001	1.56e+08	165.833333333333	1.1021668603235
chr2	155100001	156100000	138	1.08376770065733
chr2	155200001	156200000	82.6666666666667	1.07195838971215
chr2	155300001	156300000	65.1666666666667	1.07361343365593
chr2	155400001	156400000	10	1.07430049915931
chr2	155500001	156500000	10	1.07587260677334
chr2	155600001	156600000	5.5	1.08219008826209
chr2	155700001	156700000	6.16666666666667	1.090642185993
chr2	155800001	156800000	3.33333333333333	1.09538286452802
chr2	155900001	156900000	9.66666666666667	1.0882251596687
chr2	156000001	1.57e+08	10.6666666666667	1.09108753945041
chr2	156100001	157100000	17.1666666666667	1.10831242099281
chr2	156200001	157200000	295.333333333333	1.15238096618081
chr2	156300001	157300000	389.666666666667	1.16386176896496
chr2	156400001	157400000	526.666666666667	1.16483343764813
chr2	156500001	157500000	1440.16666666667	1.15469648733658
chr2	156600001	157600000	1453.33333333333	1.14981060336996
chr2	156700001	157700000	1476.83333333333	1.15506288323081
chr2	156800001	157800000	1553.83333333333	1.14731884054814
chr2	156900001	157900000	1563	1.14859438280621
chr2	157000001	1.58e+08	1583.83333333333	1.14511749281518
chr2	157100001	158100000	1577.33333333333	1.1489140523596
chr2	157200001	158200000	1793.5	1.12066611328799
chr2	157300001	158300000	1701.33333333333	1.117859496031
chr2	157400001	158400000	1578.16666666667	1.11783567378385
chr2	157500001	158500000	666.333333333333	1.11582198638332
chr2	157600001	158600000	769.166666666667	1.11729265093438
chr2	157700001	158700000	882.166666666667	1.10784723071356
chr2	157800001	158800000	842.333333333333	1.13281702698148
chr2	157900001	158900000	827.166666666667	1.15482091770897
chr2	158000001	1.59e+08	805.833333333333	1.16708627588078
chr2	158100001	159100000	806.666666666667	1.16097909001592
chr2	158200001	159200000	314.5	1.19011193759656
chr2	158300001	159300000	313.833333333333	1.19650744395858
chr2	158400001	159400000	403.666666666667	1.19774062266708
chr2	158500001	159500000	961.666666666667	1.21145425771179
chr2	158600001	159600000	1632.5	1.22572915098005
chr2	158700001	159700000	1495.5	1.24751724522486
chr2	158800001	159800000	1458.5	1.23752556304552
chr2	158900001	159900000	1488.33333333333	1.24062538976882
chr2	159000001	1.6e+08	1538.16666666667	1.2338821467269
chr2	159100001	160100000	2207.16666666667	1.24987752953075
chr2	159200001	160200000	2683.16666666667	1.24121882849752
chr2	159300001	160300000	3035.33333333333	1.23589853157659
chr2	159400001	160400000	3017.66666666667	1.24140465762769
chr2	159500001	160500000	2549.66666666667	1.23981577806393
chr2	159600001	160600000	1971.33333333333	1.22000403136849
chr2	159700001	160700000	3216.83333333333	1.21174200455869
chr2	159800001	160800000	3220.66666666667	1.20831024748676
chr2	159900001	160900000	3191.5	1.19730432166824
chr2	160000001	1.61e+08	3141.66666666667	1.19855850258976
chr2	160100001	161100000	2472.16666666667	1.20251541820032
chr2	160200001	161200000	2462.33333333333	1.19314945299318
