chrom	dsn
chr21	0.707723
chr22:9	0.513978
chrX	0.355005
chr1	0.376747
chr2	0.390786
chr3	0.450017
chr4	0.468199
chr5	0.272522
chr6	0.358805
chr7	0.2858595
chr8	0.5742815
chr9:22	0.338012
chr10	0.3198445
chr11	0.3224685
chr12	0.3359555
chr13	0.309171
chr14	0.357609
chr15	0.2404485
chr16	0.672858
chr17	0.3035325
chr18	0.303785
chr19	0.405631
chr20	0.466727
chr21	0.394433
chr22:9	0.1972305
chrX	0.388628
chr1	0.395802
chr2	0.20606
chr3	0.301506
chr4	0.377475
chr5	0.3696425
chr6	0.362066
chr7	0.394291
chr8	0.2541975
chr9:22	0.384582
chr10	0.430804
chr11	0.421054
chr12	0.262035
chr13	0.369302
chr14	0.434032
chr15	0.322309
chr16	0.488426
chr17	0.5102655
chr18	0.348366
chr19	0.499175
chr20	0.674286
chr21	0.617832
chr22:9	0.615636
chrX	0.256496
chr1	0.301368
chr2	0.28901
chr3	0.381373
chr4	0.308264
chr5	0.4464405
chr6	0.317981
chr7	0.5763025
chr8	0.364308
chr9:22	0.435486
chr10	0.2141585
chr11	0.247858
chr12	0.331858
chr13	0.328071
chr14	0.627579
chr15	0.444848
chr16	0.373997
chr17	0.3254415
chr18	0.352899
chr19	0.360167
chr20	0.350548
chr21	0.587099
chr22:9	0.526735
chrX	0.318615
chr1	0.205913
chr2	0.381591
chr3	0.261684
chr4	0.398459
chr5	0.2729145
chr6	0.280873
chr7	0.2647295
chr8	0.2752585
chr9:22	0.3950715
chr10	0.531242
chr11	0.348218
chr12	0.359568
chr13	0.342816
chr14	0.353032
chr15	0.6501085
chr16	0.24713
chr17	0.46545
chr18	0.395682
chr19	0.180068
chr20	0.652027
chr21	0.716061
chr22:9	0.4324165
chrX	0.408757
chr1	0.32134
chr2	0.45929
chr3	0.207286
chr4	0.395892
chr5	0.2872725
chr6	0.222613
chr7	0.4674165
chr8	0.283381
chr9:22	0.366095
chr10	0.344437
chr11	0.335408
chr12	0.3311435
chr13	0.413029
chr14	0.28946
chr15	0.3338625
chr16	0.621053
chr17	0.3613545
chr18	0.205425
chr19	0.61943
chr20	0.724858
chr21	0.759196
chr22:9	0.4619785
chrX	0.21157
chr1	0.469284
chr2	0.271403
chr3	0.36609
chr4	0.267879
chr5	0.430779
chr6	0.243741
chr7	0.447063
chr8	0.430002
chr9:22	0.4360115
chr10	0.3444465
chr11	0.2473315
chr12	0.369033
chr13	0.354895
chr14	0.332692
chr15	0.431017
chr16	0.449271
chr17	0.314189
chr18	0.196293
chr19	0.725528
chr20	0.359823
chr21	0.69069
chr22:9	0.420287
chrX	0.265201
chr1	0.345091
chr2	0.245825
chr3	0.362056
chr4	0.444132
chr5	0.2707115
chr6	0.340029
chr7	0.4321715
chr8	0.2714895
chr9:22	0.5034505
chr10	0.294881
chr11	0.2478635
chr12	0.270515
chr13	0.406608
chr14	0.421135
chr15	0.322116
chr16	0.443026
chr17	0.286983
chr18	0.627132
chr19	0.39094
chr20	0.62425
chr21	0.676337
chr22:9	0.523127
chrX	0.235464
chr1	0.360369
chr2	0.271151
chr3	0.25164
chr4	0.334097
chr5	0.3901265
chr6	0.342525
chr7	0.2832445
chr8	0.373705
chr9:22	0.364732
chr10	0.4854195
chr11	0.36703
chr12	0.3884975
chr13	0.310293
chr14	0.676288
chr15	0.305496
chr16	0.718099
chr17	0.3304595
chr18	0.297639
chr19	0.342878
chr20	0.33676
chr21	0.228846
chr22:9	0.50559
chrX	0.585191
chr1	0.667836
chr2	0.291881
chr3	0.240169
chr4	0.344955
chr5	0.391428
chr6	0.306621
chr7	0.320439
chr8	0.3392605
chr9:22	0.3061305
chr10	0.407984
chr11	0.3248025
chr12	0.273179
chr13	0.370018
chr14	0.337966
chr15	0.4660705
chr16	0.651008
chr17	0.360782
chr18	0.233917
chr19	0.549673
chr20	0.315569
chr21	0.453028
chr22:9	0.313747
chrX	0.428866
chr1	0.48711
chr2	0.325653
chr3	0.246748
chr4	0.230185
chr5	0.429522
chr6	0.285071
chr7	0.3625585
chr8	0.329362
chr9:22	0.344713
chr10	0.3860645
chr11	0.358962
chr12	0.3204215
chr13	0.279014
chr14	0.529077
chr15	0.371463
chr16	0.360381
chr17	0.4138695
chr18	0.346471
chr19	0.236825
chr20	0.628311
chr21	0.625934
chr22:9	0.689765
chrX	0.372696
chr1	0.647847
chr2	0.303521
chr3	0.316966
chr4	0.286545
chr5	0.3933295
chr6	0.369837
chr7	0.218132
chr8	0.3499845
chr9:22	0.511612
chr10	0.344003
chr11	0.330145
chr12	0.282786
chr13	0.368317
chr14	0.255182
chr15	0.4662005
chr16	0.605844
chr17	0.362729
chr18	0.340469
chr19	0.329974
chr20	0.63851
chr21	0.420979
chr22:9	0.5514075
chrX	0.34678
chr1	0.378336
chr2	0.317002
chr3	0.346343
chr4	0.30932
chr5	0.4770305
chr6	0.34338
chr7	0.412862
chr8	0.243001
chr9:22	0.4413175
chr10	0.4656515
chr11	0.261265
chr12	0.2529555
chr13	0.246668
chr14	0.348286
chr15	0.301949
chr16	0.240251
chr17	0.6748315
chr18	0.343352
chr19	0.651994
chr20	0.709004
chr21	0.552894
chr22:9	0.700422
chrX	0.37485
chr1	0.311788
chr2	0.325258
chr3	0.288222
chr4	0.40514
chr5	0.4564825
chr6	0.276779
chr7	0.29356
chr8	0.3465485
chr9:22	0.615311
chr10	0.3497735
chr11	0.6627735
chr12	0.300032
chr13	0.266093
chr14	0.330773
chr15	0.329861
chr16	0.308397
chr17	0.423226
chr18	0.300884
chr19	0.403036
chr20	0.617016
chr21	0.559578
chr22:9	0.3451975
chrX	0.303206
chr1	0.27106
chr2	0.224235
chr3	0.369603
chr4	0.304466
chr5	0.5035045
chr6	0.309818
chr7	0.305392
chr8	0.304107
chr9:22	0.279898
chr10	0.4661105
chr11	0.353811
chr12	0.330246
chr13	0.388929
chr14	0.55403
chr15	0.335243
chr16	0.551245
chr17	0.340912
chr18	0.552444
chr19	0.369251
chr20	0.620933
chr21	0.694197
chr22:9	0.698439
chrX	0.316418
chr1	0.368462
chr2	0.313726
chr3	0.22011
chr4	0.411173
chr5	0.3251155
chr6	0.269785
chr7	0.330345
chr8	0.3258545
chr9:22	0.322222
chr10	0.404304
chr11	0.323477
chr12	0.314846
chr13	0.38048
chr14	0.385075
chr15	0.608714
chr16	0.470703
chr17	0.2762585
chr18	0.33731
chr19	0.511575
chr20	0.623461
chr21	0.621059
chr22:9	0.5660065
chrX	0.237985
chr1	0.376019
chr2	0.257225
chr3	0.234654
chr4	0.3442
chr5	0.337189
chr6	0.337953
chr7	0.3880325
chr8	0.2993925
chr9:22	0.7039365
chr10	0.365317
chr11	0.2914105
chr12	0.337258
chr13	0.428432
chr14	0.581123
chr15	0.3220875
chr16	0.20901
chr17	0.2409445
chr18	0.32189
chr19	0.547045
chr20	0.46437
chr21	0.521066
chr22:9	0.653097
chrX	0.352676
chr1	0.311999
chr2	0.294765
chr3	0.290395
chr4	0.360724
chr5	0.432024
chr6	0.412317
chr7	0.4225685
chr8	0.2936135
chr9:22	0.2919225
chr10	0.680108
chr11	0.3278435
chr12	0.3225135
chr13	0.30961
chr14	0.375118
chr15	0.341879
chr16	0.301702
chr17	0.329447
chr18	0.26521
chr19	0.323659
chr20	0.60096
chr21	0.552724
chr22:9	0.58134
chrX	0.372584
chr1	0.321656
chr2	0.334602
chr3	0.295257
chr4	0.396978
chr5	0.382317
chr6	0.338466
chr7	0.3975565
chr8	0.2360405
chr9:22	0.3721805
chr10	0.371409
chr11	0.426761
chr12	0.229126
chr13	0.462362
chr14	0.460194
chr15	0.352559
chr16	0.419742
chr17	0.537983
chr18	0.23977
chr19	0.547319
chr20	0.548432
chr21	0.670779
chr22:9	0.579535
chrX	0.259266
chr1	0.27081
chr2	0.378801
chr3	0.303383
chr4	0.459686
chr5	0.644488
chr6	0.260674
chr7	0.3554595
chr8	0.307585
chr9:22	0.3579435
chr10	0.2782925
chr11	0.3904555
chr12	0.2704605
chr13	0.413475
chr14	0.37092
chr15	0.641381
chr16	0.268379
chr17	0.2975155
chr18	0.247552
chr19	0.330036
chr20	0.386033
chr21	0.708772
chr22:9	0.6262385
chrX	0.318717
chr1	0.339201
chr2	0.392235
chr3	0.239987
chr4	0.352252
chr5	0.428845
chr6	0.36433
chr7	0.2843385
chr8	0.248769
chr9:22	0.404599
chr10	0.5320065
chr11	0.36686
chr12	0.300964
chr13	0.381204
chr14	0.289903
chr15	0.447227
chr16	0.274118
chr17	0.523099
chr18	0.415514
chr19	0.291217
chr20	0.371283
chr21	0.395573
chr22:9	0.5984415
chrX	0.211752
chr1	0.377259
chr2	0.327831
chr3	0.375336
chr4	0.451641
chr5	0.2116555
chr6	0.335021
chr7	0.3669425
chr8	0.296391
chr9:22	0.378362
chr10	0.2484775
chr11	0.443403
chr12	0.249735
chr13	0.385993
chr14	0.634717
chr15	0.345296
chr16	0.503142
chr17	0.2411435
chr18	0.700129
chr19	0.346477
chr20	0.572099
chr21	0.470921
chr22:9	0.39367
chrX	0.271238
chr1	0.445242
chr2	0.220833
chr3	0.470761
chr4	0.338566
chr5	0.4255355
chr6	0.277575
chr7	0.5454525
chr8	0.3614015
chr9:22	0.398295
chr10	0.3327155
chr11	0.216579
chr12	0.244444
chr13	0.455627
chr14	0.372589
chr15	0.325162
chr16	0.419192
chr17	0.309277
chr18	0.561413
chr19	0.321786
chr20	0.577803
chr21	0.759864
chr22:9	0.53483
chrX	0.280452
chr1	0.394449
chr2	0.385854
chr3	0.327735
chr4	0.305874
chr5	0.355052
chr6	0.278228
chr7	0.375468
chr8	0.3920795
chr9:22	0.2925165
chr10	0.45386
chr11	0.2734065
chr12	0.3737275
chr13	0.370544
chr14	0.269628
chr15	0.573447
chr16	0.29631
chr17	0.373444
chr18	0.269619
chr19	0.776416
chr20	0.779002
chr21	0.386182
chr22:9	0.4873455
chrX	0.300981
chr1	0.338699
chr2	0.32807
chr3	0.532888
chr4	0.321531
chr5	0.5168945
chr6	0.265439
chr7	0.363553
chr8	0.285604
chr9:22	0.5085285
chr10	0.298308
chr11	0.387332
chr12	0.380414
chr13	0.406391
chr14	0.272311
chr15	0.661916
chr16	0.347879
chr17	0.324781
chr18	0.380049
chr19	0.369496
chr20	0.423365
chr21	0.357854
chr22:9	0.6183965
chrX	0.322956
chr1	0.47572
chr2	0.302533
chr3	0.247447
chr4	0.389131
chr5	0.276975
chr6	0.465833
chr7	0.484057
chr8	0.3363725
chr9:22	0.3304535
chr10	0.355513
chr11	0.3301895
chr12	0.3195415
chr13	0.31374
chr14	0.544247
chr15	0.3413095
chr16	0.45417
chr17	0.6074075
chr18	0.324361
chr19	0.603163
chr20	0.350712
chr21	0.258997
chr22:9	0.2679365
chrX	0.310936
chr1	0.394663
chr2	0.231434
chr3	0.252399
chr4	0.32089
chr5	0.3892935
chr6	0.232876
chr7	0.4417595
chr8	0.41776
chr9:22	0.408587
chr10	0.422899
chr11	0.2941125
chr12	0.4185165
chr13	0.254314
chr14	0.28836
chr15	0.4186355
chr16	0.49087
chr17	0.310931
chr18	0.438866
chr19	0.546549
chr20	0.638518
chr21	0.730272
chr22:9	0.5609135
chrX	0.254078
chr1	0.298927
chr2	0.306255
chr3	0.338039
chr4	0.431853
chr5	0.6219035
chr6	0.343077
chr7	0.4136915
chr8	0.335625
chr9:22	0.327703
chr10	0.2622075
chr11	0.2772485
chr12	0.328752
chr13	0.349809
chr14	0.409077
chr15	0.312664
chr16	0.302355
chr17	0.5051445
chr18	0.365999
chr19	0.345053
chr20	0.282301
chr21	0.598799
chr22:9	0.6418075
chrX	0.255109
chr1	0.492743
chr2	0.266989
chr3	0.311933
chr4	0.391809
chr5	0.370352
chr6	0.337787
chr7	0.3473925
chr8	0.2370115
chr9:22	0.3381825
chr10	0.5814025
chr11	0.2913975
chr12	0.212149
chr13	0.290888
chr14	0.348835
chr15	0.441341
chr16	0.355409
chr17	0.23617
chr18	0.503742
chr19	0.329848
chr20	0.709573
chr21	0.566702
chr22:9	0.637301
chrX	0.355626
chr1	0.517391
chr2	0.303097
chr3	0.303381
chr4	0.297345
chr5	0.408083
chr6	0.389842
chr7	0.320225
chr8	0.254208
chr9:22	0.507627
chr10	0.4840135
chr11	0.2710455
chr12	0.232561
chr13	0.387975
chr14	0.265261
chr15	0.386321
chr16	0.533213
chr17	0.45434
chr18	0.324057
chr19	0.54853
chr20	0.370896
chr21	0.534455
chr22:9	0.6365485
chrX	0.230683
chr1	0.29532
chr2	0.27835
chr3	0.329163
chr4	0.390309
chr5	0.276004
chr6	0.2643
chr7	0.314915
chr8	0.34054
chr9:22	0.469072
chr10	0.3770485
chr11	0.283142
chr12	0.326459
chr13	0.378408
chr14	0.430859
chr15	0.4900685
chr16	0.401479
chr17	0.432933
chr18	0.27851
chr19	0.330924
chr20	0.768248
chr21	0.632363
chr22:9	0.473941
chrX	0.323739
chr1	0.394638
chr2	0.297877
chr3	0.247863
chr4	0.386324
chr5	0.3283905
chr6	0.311948
chr7	0.4542615
chr8	0.2495585
chr9:22	0.3763015
chr10	0.5250035
chr11	0.362591
chr12	0.2874515
chr13	0.348771
chr14	0.280593
chr15	0.4145005
chr16	0.429002
chr17	0.406982
chr18	0.286131
chr19	0.545344
chr20	0.614444
chr21	0.666911
chr22:9	0.5029775
chrX	0.211173
chr1	0.37401
chr2	0.27156
chr3	0.343469
chr4	0.307617
chr5	0.3545535
chr6	0.292531
chr7	0.3665495
chr8	0.2827105
chr9:22	0.344563
chr10	0.3663785
chr11	0.2729385
chr12	0.3296505
chr13	0.443846
chr14	0.392663
chr15	0.3749925
chr16	0.497432
chr17	0.644495
chr18	0.526852
chr19	0.337896
chr20	0.615671
chr21	0.776264
chr22:9	0.3590305
chrX	0.367353
chr1	0.381243
chr2	0.257797
chr3	0.422601
chr4	0.354768
chr5	0.443263
chr6	0.390148
chr7	0.247138
chr8	0.40615
chr9:22	0.542872
chr10	0.2698395
chr11	0.239229
chr12	0.315697
chr13	0.291749
chr14	0.454683
chr15	0.4220835
chr16	0.362154
chr17	0.437802
chr18	0.342412
chr19	0.326744
chr20	0.725328
chr21	0.489552
chr22:9	0.524837
chrX	0.244893
chr1	0.395691
chr2	0.388618
chr3	0.289767
chr4	0.401831
chr5	0.4096835
chr6	0.280138
chr7	0.313866
chr8	0.3003065
chr9:22	0.272755
chr10	0.359459
chr11	0.3575905
chr12	0.3683015
chr13	0.352962
chr14	0.442567
chr15	0.498885
chr16	0.335412
chr17	0.3768465
chr18	0.295933
chr19	0.341401
chr20	0.621553
chr21	0.710893
chr22:9	0.699755
chrX	0.308436
chr1	0.378122
chr2	0.292451
chr3	0.308587
chr4	0.483768
chr5	0.4200345
chr6	0.268535
chr7	0.298113
chr8	0.427151
chr9:22	0.386425
chr10	0.365596
chr11	0.3188555
chr12	0.3647055
chr13	0.352867
chr14	0.243253
chr15	0.384625
chr16	0.535569
chr17	0.6314435
chr18	0.418658
chr19	0.27904
chr20	0.653966
chr21	0.824455
chr22:9	0.5004625
chrX	0.274281
chr1	0.459885
chr2	0.286986
chr3	0.327473
chr4	0.353518
chr5	0.2968675
chr6	0.505181
chr7	0.3357885
chr8	0.296123
chr9:22	0.4564665
chr10	0.3976755
chr11	0.39963
chr12	0.2407855
chr13	0.418777
chr14	0.634581
chr15	0.524206
chr16	0.34918
chr17	0.2453095
chr18	0.423448
chr19	0.301743
chr20	0.371904
chr21	0.477099
chr22:9	0.4147345
chrX	0.17337
chr1	0.600883
chr2	0.24327
chr3	0.337065
chr4	0.489231
chr5	0.2712245
chr6	0.366524
chr7	0.2851605
chr8	0.3028365
chr9:22	0.333933
chr10	0.329092
chr11	0.3135645
chr12	0.3143445
chr13	0.338901
chr14	0.427528
chr15	0.365205
chr16	0.248694
chr17	0.275621
chr18	0.458073
chr19	0.464232
chr20	0.372532
chr21	0.519818
chr22:9	0.434751
chrX	0.385618
chr1	0.303341
chr2	0.279039
chr3	0.305631
chr4	0.448812
chr5	0.480747
chr6	0.211628
chr7	0.3645485
chr8	0.318934
chr9:22	0.3938105
chr10	0.410485
chr11	0.6091935
chr12	0.311772
chr13	0.379088
chr14	0.388395
chr15	0.368918
chr16	0.246508
chr17	0.2721195
chr18	0.296298
chr19	0.280537
chr20	0.61851
chr21	0.586114
chr22:9	0.722593
chrX	0.325303
chr1	0.304139
chr2	0.322502
chr3	0.335721
chr4	0.355905
chr5	0.3911095
chr6	0.292786
chr7	0.5391195
chr8	0.3067415
chr9:22	0.379589
chr10	0.443789
chr11	0.300415
chr12	0.2453995
chr13	0.328462
chr14	0.41609
chr15	0.349829
chr16	0.420245
chr17	0.4957495
chr18	0.264613
chr19	0.419387
chr20	0.721363
chr21	0.765747
chr22:9	0.65796
chrX	0.300542
chr1	0.394876
chr2	0.253069
chr3	0.189438
chr4	0.334079
chr5	0.5696665
chr6	0.312173
chr7	0.220319
chr8	0.4077015
chr9:22	0.3372345
chr10	0.5887785
chr11	0.2716095
chr12	0.247417
chr13	0.438361
chr14	0.622306
chr15	0.406316
chr16	0.529451
chr17	0.356115
chr18	0.208877
chr19	0.314549
chr20	0.347604
chr21	0.524708
chr22:9	0.607796
chrX	0.28992
chr1	0.35845
chr2	0.422477
chr3	0.375179
chr4	0.203822
chr5	0.3651535
chr6	0.236645
chr7	0.3054355
chr8	0.331396
chr9:22	0.4140165
chr10	0.32741
chr11	0.2883905
chr12	0.385981
chr13	0.459108
chr14	0.424727
chr15	0.3139715
chr16	0.375821
chr17	0.4680725
chr18	0.4369
chr19	0.289687
chr20	0.642172
chr21	0.625461
chr22:9	0.692523
chrX	0.270852
chr1	0.392125
chr2	0.351766
chr3	0.336576
chr4	0.594095
chr5	0.291367
chr6	0.334548
chr7	0.512124
chr8	0.4035575
chr9:22	0.3171445
chr10	0.419522
chr11	0.31883
chr12	0.3132825
chr13	0.388554
chr14	0.324285
chr15	0.285978
chr16	0.441314
chr17	0.302115
chr18	0.26249
chr19	0.305961
chr20	0.740543
chr21	0.60603
chr22:9	0.5682675
chrX	0.297583
chr1	0.429062
chr2	0.300225
chr3	0.234402
chr4	0.285556
chr5	0.250493
chr6	0.275448
chr7	0.421105
chr8	0.3147685
chr9:22	0.3853375
chr10	0.438537
chr11	0.2368785
chr12	0.2952205
chr13	0.375013
chr14	0.536572
chr15	0.510013
chr16	0.625319
chr17	0.3206885
chr18	0.309383
chr19	0.533724
chr20	0.538628
chr21	0.697429
chr22:9	0.660127
chrX	0.302458
chr1	0.240763
chr2	0.319788
chr3	0.263046
chr4	0.373742
chr5	0.339225
chr6	0.298405
chr7	0.5847445
chr8	0.208138
chr9:22	0.561787
chr10	0.499646
chr11	0.2613575
chr12	0.393611
chr13	0.35566
chr14	0.323654
chr15	0.51826
chr16	0.474886
chr17	0.2927465
chr18	0.504307
chr19	0.324764
chr20	0.453409
chr21	0.382208
chr22:9	0.4886555
chrX	0.262478
chr1	0.449908
chr2	0.223613
chr3	0.347489
chr4	0.252499
chr5	0.3648925
chr6	0.436047
chr7	0.277288
chr8	0.241958
chr9:22	0.4524055
chr10	0.3134195
chr11	0.3248645
chr12	0.344532
chr13	0.494036
chr14	0.406149
chr15	0.5009975
chr16	0.377272
chr17	0.261191
chr18	0.386847
chr19	0.76306
chr20	0.531638
chr21	0.430995
chr22:9	0.7455245
chrX	0.4758
chr1	0.350915
chr2	0.316448
chr3	0.397318
chr4	0.302826
chr5	0.34422
chr6	0.30725
chr7	0.2957935
chr8	0.3500995
chr9:22	0.384913
chr10	0.415422
chr11	0.3536105
chr12	0.3115605
chr13	0.357862
chr14	0.459958
chr15	0.5508605
chr16	0.354592
chr17	0.633335
chr18	0.26369
chr19	0.36239
chr20	0.7317
chr21	0.647118
chr22:9	0.538061
chrX	0.31098
chr1	0.344604
chr2	0.376061
chr3	0.276786
chr4	0.312847
chr5	0.3354305
chr6	0.303732
chr7	0.302587
chr8	0.2828255
chr9:22	0.3886775
chr10	0.432218
chr11	0.5863185
chr12	0.339716
chr13	0.35909
chr14	0.409969
chr15	0.3593485
chr16	0.306691
chr17	0.305284
chr18	0.358136
chr19	0.483245
chr20	0.672997
chr21	0.680385
chr22:9	0.520332
chrX	0.328237
chr1	0.401008
chr2	0.29464
chr3	0.339624
chr4	0.44314
chr5	0.419322
chr6	0.330265
chr7	0.2388085
chr8	0.1920845
chr9:22	0.324799
chr10	0.3156195
chr11	0.3260125
chr12	0.2201565
chr13	0.344548
chr14	0.414854
chr15	0.44032
chr16	0.561966
chr17	0.2360655
chr18	0.70682
chr19	0.312188
chr20	0.654236
chr21	0.763195
chr22:9	0.4785035
chrX	0.237145
chr1	0.378215
chr2	0.334831
chr3	0.286883
chr4	0.278584
chr5	0.4427965
chr6	0.368157
chr7	0.3332995
chr8	0.380647
chr9:22	0.224872
chr10	0.2745955
chr11	0.369067
chr12	0.3256305
chr13	0.237447
chr14	0.672655
chr15	0.3749005
chr16	0.588946
chr17	0.419932
chr18	0.5085
chr19	0.394089
chr20	0.60689
chr21	0.486797
chr22:9	0.4719905
chrX	0.21394
chr1	0.319403
chr2	0.233855
chr3	0.241833
chr4	0.405033
chr5	0.3563175
chr6	0.382446
chr7	0.345016
chr8	0.510768
chr9:22	0.531044
chr10	0.487108
chr11	0.3209395
chr12	0.3164965
chr13	0.424767
chr14	0.636148
chr15	0.3839795
chr16	0.520342
chr17	0.242563
chr18	0.234706
chr19	0.278767
chr20	0.247462
chr21	0.48117
chr22:9	0.5379795
chrX	0.345804
chr1	0.274889
chr2	0.322876
chr3	0.531233
chr4	0.525339
chr5	0.332176
chr6	0.332431
chr7	0.3000305
chr8	0.196932
chr9:22	0.387474
chr10	0.226653
chr11	0.321602
chr12	0.311805
chr13	0.390976
chr14	0.518102
chr15	0.404776
chr16	0.270266
chr17	0.4119595
chr18	0.400133
chr19	0.311256
chr20	0.359101
chr21	0.619091
chr22:9	0.3475085
chrX	0.280671
chr1	0.420535
chr2	0.397818
chr3	0.348273
chr4	0.280577
chr5	0.439998
chr6	0.273529
chr7	0.429449
chr8	0.417631
chr9:22	0.4041055
chr10	0.436055
chr11	0.207791
chr12	0.343247
chr13	0.283407
chr14	0.351814
chr15	0.3047575
chr16	0.271451
chr17	0.178163
chr18	0.385798
chr19	0.22383
chr20	0.49872
chr21	0.568136
chr22:9	0.5874065
chrX	0.383836
chr1	0.337037
chr2	0.399456
chr3	0.257006
chr4	0.498771
chr5	0.249843
chr6	0.25699
chr7	0.5581455
chr8	0.3011895
chr9:22	0.3246835
chr10	0.3624615
chr11	0.266155
chr12	0.2870635
chr13	0.50584
chr14	0.403795
chr15	0.4694905
chr16	0.288608
chr17	0.360697
chr18	0.451383
chr19	0.341082
chr20	0.336985
chr21	0.669802
chr22:9	0.636344
chrX	0.370587
chr1	0.482974
chr2	0.320159
chr3	0.346952
chr4	0.283378
chr5	0.346851
chr6	0.257704
chr7	0.3148605
chr8	0.423642
chr9:22	0.29842
chr10	0.505841
chr11	0.213857
chr12	0.2754535
chr13	0.335716
chr14	0.622237
chr15	0.2382045
chr16	0.418468
chr17	0.697772
chr18	0.321954
chr19	0.522614
chr20	0.322936
chr21	0.586722
chr22:9	0.599628
chrX	0.219428
chr1	0.590516
chr2	0.331314
chr3	0.283589
chr4	0.371327
chr5	0.454232
chr6	0.20328
chr7	0.4320135
chr8	0.2038025
chr9:22	0.461841
chr10	0.402242
chr11	0.2830985
chr12	0.250147
chr13	0.334906
chr14	0.342936
chr15	0.372924
chr16	0.236121
chr17	0.284506
chr18	0.23028
chr19	0.283394
chr20	0.648349
chr21	0.506784
chr22:9	0.504413
chrX	0.291212
chr1	0.386599
chr2	0.398013
chr3	0.277669
chr4	0.344185
chr5	0.393829
chr6	0.287831
chr7	0.3263275
chr8	0.3257945
chr9:22	0.6513
chr10	0.296749
chr11	0.2771755
chr12	0.3362235
chr13	0.63581
chr14	0.273841
chr15	0.3816565
chr16	0.313211
chr17	0.299544
chr18	0.349969
chr19	0.34092
chr20	0.281341
chr21	0.536914
chr22:9	0.5418785
chrX	0.333432
chr1	0.420013
chr2	0.370114
chr3	0.263326
chr4	0.390354
chr5	0.4740265
chr6	0.303028
chr7	0.4448485
chr8	0.330038
chr9:22	0.5284395
chr10	0.2916525
chr11	0.234241
chr12	0.2756735
chr13	0.403249
chr14	0.379326
chr15	0.547882
chr16	0.402401
chr17	0.3723165
chr18	0.385693
chr19	0.376196
chr20	0.332703
chr21	0.369753
chr22:9	0.681713
chrX	0.242972
chr1	0.293015
chr2	0.410383
chr3	0.274665
chr4	0.426011
chr5	0.2863205
chr6	0.35262
chr7	0.662261
chr8	0.321636
chr9:22	0.353022
chr10	0.290059
chr11	0.288894
chr12	0.291863
chr13	0.338499
chr14	0.424359
chr15	0.4341015
chr16	0.326936
chr17	0.4051635
chr18	0.260628
chr19	0.337932
chr20	0.535773
chr21	0.779496
chr22:9	0.567568
chrX	0.392671
chr1	0.506872
chr2	0.286666
chr3	0.299704
chr4	0.423192
chr5	0.413742
chr6	0.57884
chr7	0.4039035
chr8	0.2568185
chr9:22	0.348031
chr10	0.384703
chr11	0.2078925
chr12	0.3562915
chr13	0.359893
chr14	0.330961
chr15	0.420054
chr16	0.328506
chr17	0.351989
chr18	0.222595
chr19	0.704838
chr20	0.360556
chr21	0.750273
chr22:9	0.5043875
chrX	0.204757
chr1	0.490193
chr2	0.247378
chr3	0.384366
chr4	0.383606
chr5	0.493154
chr6	0.378405
chr7	0.3146315
chr8	0.226413
chr9:22	0.31411
chr10	0.4969825
chr11	0.2923345
chr12	0.235495
chr13	0.371681
chr14	0.41894
chr15	0.347108
chr16	0.3719
chr17	0.4958105
chr18	0.319173
chr19	0.374822
chr20	0.590613
chr21	0.785292
chr22:9	0.5585225
chrX	0.259766
chr1	0.32164
chr2	0.391754
chr3	0.343986
chr4	0.485639
chr5	0.5324065
chr6	0.226191
chr7	0.3006575
chr8	0.232032
chr9:22	0.350693
chr10	0.5236585
chr11	0.316658
chr12	0.2432435
chr13	0.31673
chr14	0.307933
chr15	0.665442
chr16	0.319129
chr17	0.3964915
chr18	0.294719
chr19	0.442175
chr20	0.583287
chr21	0.463253
chr22:9	0.5680225
chrX	0.355044
chr1	0.510505
chr2	0.29117
chr3	0.31908
chr4	0.400087
chr5	0.4182385
chr6	0.247982
chr7	0.3397525
chr8	0.283171
chr9:22	0.4319555
chr10	0.4788745
chr11	0.3941805
chr12	0.3444225
chr13	0.480108
chr14	0.382046
chr15	0.3186215
chr16	0.39453
chr17	0.334701
chr18	0.42282
chr19	0.213698
chr20	0.336875
chr21	0.4306
chr22:9	0.411186
chrX	0.345555
chr1	0.391728
chr2	0.285633
chr3	0.297347
chr4	0.490688
chr5	0.3223015
chr6	0.371068
chr7	0.2977105
chr8	0.334044
chr9:22	0.414218
chr10	0.5398955
chr11	0.2569
chr12	0.3186145
chr13	0.327215
chr14	0.310643
chr15	0.561039
chr16	0.367071
chr17	0.3748245
chr18	0.384214
chr19	0.281553
chr20	0.643331
chr21	0.339569
chr22:9	0.3573065
chrX	0.307503
chr1	0.301271
chr2	0.258286
chr3	0.303276
chr4	0.592803
chr5	0.3762105
chr6	0.29252
chr7	0.3460585
chr8	0.453943
chr9:22	0.317418
chr10	0.359331
chr11	0.3076495
chr12	0.2595145
chr13	0.478969
chr14	0.310845
chr15	0.2482365
chr16	0.43073
chr17	0.323316
chr18	0.471485
chr19	0.517148
chr20	0.345917
chr21	0.552448
chr22:9	0.4444205
chrX	0.400233
chr1	0.288164
chr2	0.337045
chr3	0.472745
chr4	0.323871
chr5	0.4419015
chr6	0.258092
chr7	0.3717395
chr8	0.319895
chr9:22	0.5810355
chr10	0.35167
chr11	0.3475155
chr12	0.2907715
chr13	0.537781
chr14	0.471822
chr15	0.315665
