chrom	start	end	log2_gpseq_score	atac_signal
chr6	145800001	146800000	0.116694795374639	0.772859333333333
chr6	145900001	146900000	0.121438726890753	0.771090333333333
chr6	146000001	147000000	0.114159330837952	0.769293666666667
chr6	146100001	147100000	0.121423971386274	0.755536
chr6	146200001	147200000	0.117913564054029	0.751139
chr6	146300001	147300000	0.109427555382623	0.752361
chr6	146400001	147400000	0.109488561154837	0.772674333333333
chr6	146500001	147500000	0.0978888873183017	0.762775
chr6	146600001	147600000	0.0943822459586646	0.776095
chr6	146700001	147700000	0.104769751351661	0.769133666666667
chr6	146800001	147800000	0.0758635060903304	0.789900666666667
chr6	146900001	147900000	0.0732700489115035	0.794704333333333
chr6	147000001	148000000	0.0815723541840002	0.792236
chr6	147100001	148100000	0.101961977431781	0.789913
chr6	147200001	148200000	0.104297504874526	0.784836333333333
chr6	147300001	148300000	0.110752055823855	0.780372333333333
chr6	147400001	148400000	0.117966638075193	0.775343333333333
chr6	147500001	148500000	0.113123914777765	0.799407
chr6	147600001	148600000	0.117261106704389	0.799622666666667
chr6	147700001	148700000	0.130192040737448	0.836678666666667
chr6	147800001	148800000	0.156112809181375	0.837649333333333
chr6	147900001	148900000	0.163943126359297	0.854457666666667
chr6	148000001	149000000	0.178088959392044	0.842529
chr6	148100001	149100000	0.174228926836473	0.8694
chr6	148200001	149200000	0.17995069723239	0.895975333333333
chr6	148300001	149300000	0.181774573099023	0.917531333333333
chr6	148400001	149400000	0.184831850452847	0.942658333333333
chr6	148500001	149500000	0.21098326002542	0.951232
chr6	148600001	149600000	0.241364517967144	0.967156
chr6	148700001	149700000	0.240001795229383	0.952653666666667
chr6	148800001	149800000	0.22514273166129	0.980051
chr6	148900001	149900000	0.230260443636396	0.985767
chr6	149000001	150000000	0.234966703077646	1.015049
chr6	149100001	150100000	0.241511507283812	1.03257366666667
chr6	149200001	150200000	0.263146754402686	1.036825
chr6	149300001	150300000	0.29020102880239	1.07785766666667
chr6	149400001	150400000	0.330103761225683	1.10726566666667
chr6	149500001	150500000	0.346959866691218	1.12967166666667
chr6	149600001	150600000	0.363214186177517	1.137909
chr6	149700001	150700000	0.387768236248804	1.16547533333333
chr6	149800001	150800000	0.424994988331931	1.14620833333333
chr6	149900001	150900000	0.440912994270388	1.14635066666667
chr6	150000001	151000000	0.431308960625758	1.15325633333333
chr6	150100001	151100000	0.415006598357419	1.157424
chr6	150200001	151200000	0.422720223161966	1.18282566666667
chr6	150300001	151300000	0.423594737492893	1.15559733333333
chr6	150400001	151400000	0.398924451479832	1.12725866666667
chr6	150500001	151500000	0.404314711314226	1.118295
chr6	150600001	151600000	0.377695574620066	1.10959133333333
chr6	150700001	151700000	0.355281690274449	1.09876166666667
chr6	150800001	151800000	0.315694732356778	1.127596
chr6	150900001	151900000	0.283908061849159	1.11841433333333
chr6	151000001	152000000	0.273766807777938	1.10752266666667
chr6	151100001	152100000	0.253910781582778	1.07265933333333
chr6	151200001	152200000	0.229471100622952	1.03386066666667
chr6	151300001	152300000	0.217384470319909	0.990632
chr6	151400001	152400000	0.203517655988798	0.959112333333333
chr6	151500001	152500000	0.176974295566714	0.945114666666667
chr6	151600001	152600000	0.157430077413219	0.917457
chr6	151700001	152700000	0.139530394649827	0.893085333333333
chr6	151800001	152800000	0.15680798593452	0.833979666666667
chr6	151900001	152900000	0.167397387101312	0.811319666666667
chr6	152000001	153000000	0.168068268597949	0.791554333333333
chr6	152100001	153100000	0.190467309481321	0.771890666666667
chr6	152200001	153200000	0.200199422290395	0.745386666666667
chr6	152300001	153300000	0.194252573545467	0.753368666666667
chr6	152400001	153400000	0.173529504350058	0.779964666666667
chr6	152500001	153500000	0.157129426537955	0.767396666666667
chr6	152600001	153600000	0.164031902710877	0.759197666666667
chr6	152700001	153700000	0.162417047054483	0.744435666666667
chr6	152800001	153800000	0.136132029177226	0.746942333333333
chr6	152900001	153900000	0.113484195400292	0.740655333333333
chr6	153000001	154000000	0.130697870607404	0.734741333333333
chr6	153100001	154100000	0.11746589964997	0.739089
chr6	153200001	154200000	0.105202892539623	0.762755
chr6	153300001	154300000	0.101953132325665	0.758503666666667
chr6	153400001	154400000	0.125693067427014	0.735837666666667
chr6	153500001	154500000	0.155053879053007	0.745187
chr6	153600001	154600000	0.143202431716465	0.765419
chr6	153700001	154700000	0.132652591231739	0.804503
chr6	153800001	154800000	0.149151147350111	0.849021666666667
chr6	153900001	154900000	0.181278632266464	0.908889666666667
chr6	154000001	155000000	0.172871617652837	0.934617666666667
chr6	154100001	155100000	0.200181763348449	0.973257666666667
chr6	154200001	155200000	0.209571410773495	0.976850333333333
chr6	154300001	155300000	0.216612892665141	1.01649966666667
chr6	154400001	155400000	0.232674207905502	1.04631733333333
chr6	154500001	155500000	0.2339792832625	1.06465033333333
chr6	154600001	155600000	0.252409678641912	1.08852
chr6	154700001	155700000	0.272029673124138	1.072515
chr6	154800001	155800000	0.271184006974692	1.03268333333333
chr6	154900001	155900000	0.270818083530942	0.98338
chr6	155000001	156000000	0.268984867460608	0.987424666666667
chr6	155100001	156100000	0.258760808304988	0.950332333333333
chr6	155200001	156200000	0.25390382848959	0.937182666666667
chr6	155300001	156300000	0.260467581714193	0.907345333333333
chr6	155400001	156400000	0.245799041090223	0.866681666666667
chr6	155500001	156500000	0.256138393809453	0.829699333333333
chr6	155600001	156600000	0.241339691384153	0.779798666666667
chr6	155700001	156700000	0.25132850392395	0.760547333333333
chr6	155800001	156800000	0.249847539737819	0.762330666666667
chr6	155900001	156900000	0.26584565014636	0.789341
chr6	156000001	157000000	0.257481101318155	0.786247333333333
chr6	156100001	157100000	0.252720008336099	0.829974
chr6	156200001	157200000	0.265061420852341	0.871552
chr6	156300001	157300000	0.266226544168619	0.882315333333333
chr6	156400001	157400000	0.271317270731071	0.908299333333333
chr6	156500001	157500000	0.272909208510071	0.937591666666667
chr6	156600001	157600000	0.296593627921194	0.923684666666667
chr6	156700001	157700000	0.318897816609705	0.850744333333333
chr6	156800001	157800000	0.340510608106637	0.781647333333333
chr6	156900001	157900000	0.381805924485508	0.789046
chr6	157000001	158000000	0.410978776254087	0.801707666666667
chr6	157100001	158100000	0.433220311487276	0.802283666666667
chr6	157200001	158200000	0.456155035153357	0.807996333333333
chr6	157300001	158300000	0.451633739128343	0.796839666666667
chr6	157400001	158400000	0.461074493385641	0.795286666666667
chr6	157500001	158500000	0.475638179999787	0.850803333333333
chr6	157600001	158600000	0.467731121619252	0.902902333333333
chr6	157700001	158700000	0.453838046293529	1.001071
chr6	157800001	158800000	0.45273016979516	1.07318733333333
chr6	157900001	158900000	0.425215974641623	1.06197533333333
chr6	158000001	159000000	0.418198685988764	1.08955666666667
chr6	158100001	159100000	0.417721294700238	1.087883
chr6	158200001	159200000	0.426709003804509	1.08390766666667
chr6	158300001	159300000	0.433011003130171	1.13486933333333
chr6	158400001	159400000	0.424617033005773	1.140385
chr6	158500001	159500000	0.39869951282936	1.07122
chr6	158600001	159600000	0.38474192132994	1.07470666666667
chr6	158700001	159700000	0.365432194249889	1.083538
chr6	158800001	159800000	0.353369928596291	1.09621166666667
chr6	158900001	159900000	0.339769694877895	1.081725
chr6	159000001	160000000	0.338214959993701	1.042563
chr6	159100001	160100000	0.319806872766587	1.012083
chr6	159200001	160200000	0.293400705096715	1.00740366666667
chr6	159300001	160300000	0.277110125771094	1.01275233333333
chr6	159400001	160400000	0.285230121443085	1.02496033333333
chr6	159500001	160500000	0.294215398675353	1.05025766666667
chr6	159600001	160600000	0.300033056547322	1.05560166666667
chr6	159700001	160700000	0.288234569984657	1.04781966666667
chr6	159800001	160800000	0.292364201383435	1.04047966666667
chr6	159900001	160900000	0.298082747236961	1.036938
chr6	160000001	161000000	0.278334396022663	1.02594166666667
chr6	160100001	161100000	0.289698355664885	0.998192333333333
chr6	160200001	161200000	0.266404420409737	0.956680333333333
chr6	160300001	161300000	0.274073309707983	0.89549
chr6	160400001	161400000	0.234206753355963	0.874492333333333
chr6	160500001	161500000	0.213612455935689	0.849541
chr6	160600001	161600000	0.204824222161056	0.833789333333333
chr6	160700001	161700000	0.218627702543995	0.837756333333333
chr6	160800001	161800000	0.212288696650518	0.842102666666667
chr6	160900001	161900000	0.176622327303087	0.863837333333333
chr6	161000001	162000000	0.164688469796492	0.867281333333333
chr6	161100001	162100000	0.159316537251784	0.909893666666667
chr6	161200001	162200000	0.179451333451008	0.926526333333333
chr6	161300001	162300000	0.184383276214174	0.940520333333333
chr6	161400001	162400000	0.194177619931889	0.940321
chr6	161500001	162500000	0.199224718352974	0.922924666666667
chr6	161600001	162600000	0.196595945740429	0.899876333333333
chr6	161700001	162700000	0.195550787956287	0.878305333333333
chr6	161800001	162800000	0.19997190717803	0.863919666666667
chr6	161900001	162900000	0.212424825029147	0.84458
chr6	162000001	163000000	0.212898621569874	0.844252
chr6	162100001	163100000	0.201384814774497	0.826158666666667
chr6	162200001	163200000	0.189991956511154	0.817374
chr6	162300001	163300000	0.184853936658372	0.800346666666667
chr6	162400001	163400000	0.181586118555358	0.789785333333333
chr6	162500001	163500000	0.183785500082001	0.778534666666667
chr6	162600001	163600000	0.173144719831515	0.801759666666667
chr6	162700001	163700000	0.154439797508769	0.820109666666667
chr6	162800001	163800000	0.154299828277348	0.863006666666667
chr6	162900001	163900000	0.180066296510015	0.868677
chr6	163000001	164000000	0.17135893073053	0.849785333333334
chr6	163100001	164100000	0.177152502781034	0.876896666666667
chr6	163200001	164200000	0.194017981743608	0.898459666666667
chr6	163300001	164300000	0.182327638761971	0.920955333333333
chr6	163400001	164400000	0.17393205337194	0.922819333333333
chr6	163500001	164500000	0.148737533045993	0.932343333333333
chr6	163600001	164600000	0.142370375154412	0.929289333333333
chr6	163700001	164700000	0.148164915885323	0.905153
chr6	163800001	164800000	0.110967524883732	0.860738666666667
chr6	163900001	164900000	0.078046423653862	0.830224666666667
chr6	164000001	165000000	0.0795729162749147	0.840156666666667
chr6	164100001	165100000	0.0948746954546667	0.783547333333333
chr6	164200001	165200000	0.0755635951910262	0.74393
chr6	164300001	165300000	0.0715529976444935	0.72054
chr6	164400001	165400000	0.0592692223614976	0.711077333333333
chr6	164500001	165500000	0.0737259507955876	0.707406
chr6	164600001	165600000	0.111205971795897	0.688143666666667
chr6	164700001	165700000	0.130430411398932	0.691993666666667
chr6	164800001	165800000	0.171632284462395	0.686361
chr6	164900001	165900000	0.205691762469803	0.701981
chr6	165000001	166000000	0.220067474695554	0.701752333333333
chr6	165100001	166100000	0.184200246615102	0.760594666666667
chr6	165200001	166200000	0.219729725921647	0.797
chr6	165300001	166300000	0.222162420794228	0.84068
chr6	165400001	166400000	0.233498693135477	0.875884333333333
chr6	165500001	166500000	0.224673007207419	0.912044333333333
chr6	165600001	166600000	0.203987247958447	0.930264333333333
chr6	165700001	166700000	0.221646960752345	0.953168666666667
chr6	165800001	166800000	0.228363666519303	1.002864
chr6	165900001	166900000	0.237339649283717	1.06930566666667
chr6	166000001	167000000	0.252370524718637	1.11591
chr6	166100001	167100000	0.274115594899528	1.13736766666667
chr6	166200001	167200000	0.271136196981142	1.15740366666667
chr6	166300001	167300000	0.296142960380108	1.13595466666667
chr6	166400001	167400000	0.319583433950214	1.154267
chr6	166500001	167500000	0.321158195915999	1.15033333333333
chr6	166600001	167600000	0.355189729885663	1.146508
chr6	166700001	167700000	0.372966723622059	1.14587133333333
chr6	166800001	167800000	0.377215986883507	1.121748
chr6	166900001	167900000	0.359949969856635	1.116193
chr6	167000001	168000000	0.373205966387556	1.05166233333333
chr6	167100001	168100000	0.372269459624971	1.00543566666667
chr6	167200001	168200000	0.408641530084245	1.00853966666667
chr6	167300001	168300000	0.391701699425824	0.996947
chr6	167400001	168400000	0.403000812652252	0.978828
chr6	167500001	168500000	0.439113719023464	1.04829233333333
chr6	167600001	168600000	0.423704434408763	1.089856
chr6	167700001	168700000	0.417770791130511	1.10540333333333
chr6	167800001	168800000	0.432859673326112	1.11929833333333
chr6	167900001	168900000	0.442227246845637	1.074462
chr6	168000001	169000000	0.423521844940241	1.10573333333333
chr6	168100001	169100000	0.436704412091557	1.11666833333333
chr7	2100001	3100000	0.666872982861227	1.907695
chr7	2200001	3200000	0.642257413306881	1.816682
chr7	2300001	3300000	0.643173240667204	1.749661
chr7	2400001	3400000	0.618889146799691	1.681579
chr7	2500001	3500000	0.597127470824273	1.56035933333333
chr7	2600001	3600000	0.605649053802665	1.36469633333333
chr7	2700001	3700000	0.553253675666038	1.215253
chr7	2800001	3800000	0.545713014606113	1.08880433333333
chr7	2900001	3900000	0.531400891518965	1.01467366666667
chr7	3000001	4000000	0.514795778817899	0.937457
chr7	3100001	4100000	0.500438832059689	0.914611
chr7	3200001	4200000	0.520047779685069	0.925921666666667
chr7	3300001	4300000	0.561128751337067	0.938615333333333
chr7	3400001	4400000	0.571008363920139	0.932093666666667
chr7	3500001	4500000	0.579646804716751	0.949209
chr7	3600001	4600000	0.579042807582349	0.990696
chr7	3700001	4700000	0.573164769712299	1.02438033333333
chr7	3800001	4800000	0.581040605381003	1.10934566666667
chr7	3900001	4900000	0.577687884742448	1.216157
chr7	4000001	5000000	0.602275137099474	1.25451133333333
chr7	4100001	5100000	0.631770487983288	1.25266533333333
chr7	4200001	5200000	0.638927271531596	1.23874266666667
chr7	4300001	5300000	0.61929514541441	1.250392
chr7	4400001	5400000	0.640320598002614	1.338227
chr7	4500001	5500000	0.666732968269965	1.47239033333333
chr7	4600001	5600000	0.716879227456872	1.577702
chr7	4700001	5700000	0.742770652486982	1.67231966666667
chr7	4800001	5800000	0.71086660606036	1.64009233333333
chr7	4900001	5900000	0.715038261520838	1.58148166666667
chr7	5000001	6000000	0.714296371720219	1.48088133333333
chr7	5100001	6100000	0.701743427916085	1.474114
chr7	5200001	6200000	0.691235820090888	1.494352
chr7	5300001	6300000	0.647805341716823	1.465703
chr7	5400001	6400000	0.652571999855541	1.41777133333333
chr7	5500001	6500000	0.631197957394518	1.34281533333333
chr7	5600001	6600000	0.613410647936391	1.29729066666667
chr7	5700001	6700000	0.587819508363983	1.29376366666667
chr7	5800001	6800000	0.612546158821082	1.25386633333333
chr7	5900001	6900000	0.613420754280263	1.16687966666667
chr7	6000001	7000000	0.601284742046394	1.20307366666667
chr7	6100001	7100000	0.56632907942622	1.188185
chr7	6200001	7200000	0.520208622178124	1.13389766666667
chr7	6300001	7300000	0.509991403495858	1.11365166666667
chr7	6400001	7400000	0.472158912514661	1.07919566666667
chr7	6500001	7500000	0.434862552989682	1.022156
chr7	6600001	7600000	0.381724036158504	0.923476
chr7	6700001	7700000	0.333547875393899	0.821928333333333
chr7	6800001	7800000	0.307870864318269	0.813858
chr7	6900001	7900000	0.294103647327027	0.853549
chr7	7000001	8000000	0.276305570831669	0.87156
chr7	7100001	8100000	0.246928586789709	0.882709
chr7	7200001	8200000	0.245806705316394	0.901307333333333
chr7	7300001	8300000	0.235611662269649	0.887619666666667
chr7	7400001	8400000	0.241880852324415	0.875371
chr7	7500001	8500000	0.231978918813028	0.877306
chr7	7600001	8600000	0.213916670634194	0.880135666666667
chr7	7700001	8700000	0.197912656681453	0.868152
chr7	7800001	8800000	0.19401457031374	0.861382666666667
chr7	7900001	8900000	0.193833341757696	0.848135333333333
chr7	8000001	9000000	0.182840893118165	0.824713333333333
chr7	8100001	9100000	0.210630566471007	0.800184666666667
chr7	8200001	9200000	0.196445668659686	0.762146333333333
chr7	8300001	9300000	0.19343223077798	0.741767
chr7	8400001	9400000	0.161566211887901	0.722861666666667
chr7	8500001	9500000	0.163267246024712	0.688983333333333
chr7	8600001	9600000	0.19883786786686	0.683669333333333
chr7	8700001	9700000	0.214378645872848	0.658897333333333
chr7	8800001	9800000	0.217303183187834	0.655803333333333
chr7	8900001	9900000	0.194551763822491	0.660699
chr7	9000001	10000000	0.185703878468191	0.654142
chr7	9100001	10100000	0.177730609749221	0.658769666666667
chr7	9200001	10200000	0.193109378818947	0.668356
chr7	9300001	10300000	0.177401547068494	0.667733333333333
chr7	9400001	10400000	0.178010887897741	0.685058
chr7	9500001	10500000	0.156925165485919	0.705669
chr7	9600001	10600000	0.134722228207257	0.704854
chr7	9700001	10700000	0.126467664696745	0.710327
chr7	9800001	10800000	0.119620766394295	0.721927333333333
chr7	9900001	10900000	0.1277058034122	0.722537333333333
chr7	10000001	11000000	0.134258696719977	0.750577666666667
chr7	10100001	11100000	0.117139075469754	0.764948333333333
chr7	10200001	11200000	0.104219095188579	0.757
chr7	10300001	11300000	0.125874429126304	0.793052333333333
chr7	10400001	11400000	0.147916559588801	0.791250666666667
chr7	10500001	11500000	0.138979063045603	0.790527333333333
chr7	10600001	11600000	0.14666747872662	0.792606666666667
chr7	10700001	11700000	0.137823515591558	0.807867666666667
chr7	10800001	11800000	0.13639016275893	0.803360333333333
chr7	10900001	11900000	0.128744324307145	0.812136333333333
chr7	11000001	12000000	0.122566142134949	0.790536
chr7	11100001	12100000	0.114910069944241	0.776094
chr7	11200001	12200000	0.128343017967612	0.792365
chr7	11300001	12300000	0.131158114568708	0.777048666666667
chr7	11400001	12400000	0.124547728147592	0.785710666666667
chr7	11500001	12500000	0.127785002265489	0.787486
chr7	11600001	12600000	0.110242041639641	0.791008666666667
chr7	11700001	12700000	0.135303445755594	0.796996333333333
chr7	11800001	12800000	0.141632811186118	0.832005333333333
chr7	11900001	12900000	0.151355332585394	0.827077333333333
chr7	12000001	13000000	0.149424343571753	0.845095
chr7	12100001	13100000	0.178738160485697	0.860079
chr7	12200001	13200000	0.17167628986991	0.852501666666667
chr7	12300001	13300000	0.168806463858496	0.832639
chr7	12400001	13400000	0.162522610466262	0.816776
chr7	12500001	13500000	0.181399567221296	0.805254666666667
chr7	12600001	13600000	0.181347864581758	0.792904333333333
chr7	12700001	13700000	0.170286435041244	0.770881333333333
chr7	12800001	13800000	0.183387613867847	0.730930666666667
chr7	12900001	13900000	0.175003442292328	0.729010666666667
chr7	13000001	14000000	0.191395751482907	0.719527333333333
chr7	13100001	14100000	0.167531820185537	0.737395333333333
chr7	13200001	14200000	0.157753883741092	0.728666666666667
chr7	13300001	14300000	0.146275302043357	0.727654666666667
chr7	13400001	14400000	0.142683869086624	0.716079333333333
chr7	13500001	14500000	0.131186654742553	0.716538333333333
chr7	13600001	14600000	0.136265837591818	0.711787333333333
chr7	13700001	14700000	0.133304985624983	0.706529333333333
chr7	13800001	14800000	0.12275008146046	0.705076
chr7	13900001	14900000	0.125607265629292	0.703774666666667
chr7	14000001	15000000	0.119280616897011	0.688308333333333
chr7	14100001	15100000	0.144469460805958	0.662496333333333
chr7	14200001	15200000	0.143606520279673	0.668533333333333
chr7	14300001	15300000	0.153217783505041	0.680322
chr7	14400001	15400000	0.162384445369039	0.687732666666667
chr7	14500001	15500000	0.170862013292734	0.686955333333333
chr7	14600001	15600000	0.158252663571039	0.69934
chr7	14700001	15700000	0.139710756865474	0.714340333333333
chr7	14800001	15800000	0.140761835365665	0.722439333333333
chr7	14900001	15900000	0.134921249875287	0.725904
chr7	15000001	16000000	0.113271505465108	0.7414
chr7	15100001	16100000	0.12089407897246	0.740912
chr7	15200001	16200000	0.134326709097056	0.745159
chr7	15300001	16300000	0.120629081498093	0.738893
chr7	15400001	16400000	0.107010231607626	0.746182666666667
chr7	15500001	16500000	0.108278436367312	0.756152333333333
chr7	15600001	16600000	0.131597193158445	0.780077666666667
chr7	15700001	16700000	0.143200808939677	0.804004333333333
chr7	15800001	16800000	0.142865935492622	0.827992333333333
chr7	15900001	16900000	0.136864062201209	0.845136333333333
chr7	16000001	17000000	0.15225341244227	0.851191
chr7	16100001	17100000	0.140561191830508	0.848975666666667
chr7	16200001	17200000	0.13051870114893	0.856129
chr7	16300001	17300000	0.155129733508242	0.858257
chr7	16400001	17400000	0.160722165189485	0.869424333333333
chr7	16500001	17500000	0.17443170967786	0.879832666666667
chr7	16600001	17600000	0.145611957788962	0.876803666666667
chr7	16700001	17700000	0.139595909958152	0.862457333333333
chr7	16800001	17800000	0.136934254126054	0.875344666666667
chr7	16900001	17900000	0.138524421255863	0.868122666666667
chr7	17000001	18000000	0.132449498789675	0.869136333333333
chr7	17100001	18100000	0.145706504733305	0.879806
chr7	17200001	18200000	0.148721425618931	0.885191
chr7	17300001	18300000	0.148000522370967	0.897133333333333
chr7	17400001	18400000	0.142588561717415	0.888607333333333
chr7	17500001	18500000	0.129214746784205	0.916866666666667
chr7	17600001	18600000	0.136785694801634	0.918304666666667
chr7	17700001	18700000	0.148490292721897	0.915639
chr7	17800001	18800000	0.146428719536974	0.881767666666667
chr7	17900001	18900000	0.148522348124986	0.882125333333333
chr7	18000001	19000000	0.1614546268423	0.868873666666667
chr7	18100001	19100000	0.164710282618698	0.851396
chr7	18200001	19200000	0.15159368871511	0.856377333333333
chr7	18300001	19300000	0.145069268800405	0.842278
chr7	18400001	19400000	0.157049266068589	0.841811333333333
chr7	18500001	19500000	0.158394808565483	0.814533333333333
chr7	18600001	19600000	0.168377869772694	0.795008
chr7	18700001	19700000	0.179891090840395	0.784114
chr7	18800001	19800000	0.174262904777982	0.776394666666667
chr7	18900001	19900000	0.177130140880497	0.751140666666667
chr7	19000001	20000000	0.173762562797598	0.740048666666667
chr7	19100001	20100000	0.174494107670787	0.736184666666667
chr7	19200001	20200000	0.171304064176366	0.712774
chr7	19300001	20300000	0.182072224416584	0.730635333333333
chr7	19400001	20400000	0.1821035664038	0.746522
chr7	19500001	20500000	0.193543096579686	0.729659666666667
chr7	19600001	20600000	0.206491370071976	0.723841666666667
chr7	19700001	20700000	0.191154613585172	0.724428
chr7	19800001	20800000	0.199691351851929	0.723815333333333
chr7	19900001	20900000	0.219402348498745	0.755322666666667
chr7	20000001	21000000	0.203468602050784	0.762960666666667
chr7	20100001	21100000	0.202726499197988	0.788209
chr7	20200001	21200000	0.242418509597868	0.792108666666667
chr7	20300001	21300000	0.25806368711551	0.781112666666667
chr7	20400001	21400000	0.262455014183378	0.772928666666667
chr7	20500001	21500000	0.267571285466999	0.815538
chr7	20600001	21600000	0.284197616723646	0.828610666666667
chr7	20700001	21700000	0.282838295733896	0.836024333333333
chr7	20800001	21800000	0.298427101014322	0.839242
chr7	20900001	21900000	0.298620065749945	0.820481333333333
chr7	21000001	22000000	0.333542628287844	0.851346666666667
chr7	21100001	22100000	0.319496585779633	0.847714666666667
chr7	21200001	22200000	0.328609884417501	0.872733
chr7	21300001	22300000	0.322224428389982	0.871543
chr7	21400001	22400000	0.333824698645194	0.872527666666667
chr7	21500001	22500000	0.334259966152585	0.86381
chr7	21600001	22600000	0.345551969384017	0.853312333333333
chr7	21700001	22700000	0.368718960458719	0.870832
chr7	21800001	22800000	0.368594759515661	0.879119333333333
chr7	21900001	22900000	0.391171690435865	0.910931333333333
chr7	22000001	23000000	0.40238513392043	0.897902
chr7	22100001	23100000	0.420046738899723	0.894449
chr7	22200001	23200000	0.447773171755165	0.889327666666667
chr7	22300001	23300000	0.443510609802154	0.919078666666667
chr7	22400001	23400000	0.450216152299771	0.938362666666667
chr7	22500001	23500000	0.47441374642575	0.921710333333333
chr7	22600001	23600000	0.450862423931761	0.962154666666667
chr7	22700001	23700000	0.440966856349816	0.948635333333333
chr7	22800001	23800000	0.450759144600433	0.951952333333333
chr7	22900001	23900000	0.434786781139567	0.913920666666667
chr7	23000001	24000000	0.415309432455745	0.901035666666667
chr7	23100001	24100000	0.429052167923978	0.894739666666667
chr7	23200001	24200000	0.369933019263633	0.876723333333333
chr7	23300001	24300000	0.378634672613774	0.848402
chr7	23400001	24400000	0.378391923100045	0.826200333333333
chr7	23500001	24500000	0.394137840385313	0.824864666666667
chr7	23600001	24600000	0.417952745123867	0.79008
chr7	23700001	24700000	0.43548636530528	0.777332
chr7	23800001	24800000	0.435386037253736	0.792019666666667
chr7	23900001	24900000	0.427803505146137	0.817319666666667
chr7	24000001	25000000	0.424262347016223	0.839627666666667
chr7	24100001	25100000	0.415485530310895	0.857221
chr7	24200001	25200000	0.461447452971633	0.887408333333333
chr7	24300001	25300000	0.473166812083623	0.910277
chr7	24400001	25400000	0.471093734362053	0.915541666666667
chr7	24500001	25500000	0.458237070080127	0.915146666666667
chr7	24600001	25600000	0.453146625339451	0.925333666666667
chr7	24700001	25700000	0.445725840151122	0.93186
chr7	24800001	25800000	0.441133094887465	0.920137
chr7	24900001	25900000	0.445405806700132	0.921138
chr7	25000001	26000000	0.45126597346009	0.927816333333333
chr7	25100001	26100000	0.47087126057684	0.921393
chr7	25200001	26200000	0.46167536728459	0.916498666666667
chr7	25300001	26300000	0.48093395577561	0.909512666666667
chr7	25400001	26400000	0.488231670274867	0.914634
chr7	25500001	26500000	0.478479719085222	0.922304666666667
chr7	25600001	26600000	0.501200800386593	0.926466333333333
chr7	25700001	26700000	0.509646314841959	0.948903333333333
chr7	25800001	26800000	0.536935477406677	0.937632
chr7	25900001	26900000	0.538899651427136	0.916301333333333
chr7	26000001	27000000	0.546697018371953	0.906021666666667
chr7	26100001	27100000	0.5426178003319	0.892426333333333
chr7	26200001	27200000	0.532672753325378	0.938123333333333
chr7	26300001	27300000	0.515116409060841	1.04943033333333
chr7	26400001	27400000	0.506016985329503	1.04891266666667
chr7	26500001	27500000	0.502082793449179	1.048766
chr7	26600001	27600000	0.48289079416057	1.050483
chr7	26700001	27700000	0.481311580020745	1.02536333333333
chr7	26800001	27800000	0.458547940576657	1.04973333333333
chr7	26900001	27900000	0.481271381453706	1.05917866666667
chr7	27000001	28000000	0.488148983243489	1.06872933333333
chr7	27100001	28100000	0.48162403240946	1.07986666666667
chr7	27200001	28200000	0.474220107399406	1.03813966666667
chr7	27300001	28300000	0.464759768940679	0.923951666666667
chr7	27400001	28400000	0.462418329827454	0.916328333333333
chr7	27500001	28500000	0.492470684216444	0.915333333333333
chr7	27600001	28600000	0.488305017761799	0.911438666666667
chr7	27700001	28700000	0.492689977073682	0.929485
chr7	27800001	28800000	0.527114260200116	0.920602
chr7	27900001	28900000	0.508893318123646	0.919401
chr7	28000001	29000000	0.515072293363429	0.913531
chr7	28100001	29100000	0.515480896417969	0.914556666666667
chr7	28200001	29200000	0.543647573957031	0.899891
chr7	28300001	29300000	0.532850979499404	0.897847333333333
chr7	28400001	29400000	0.572825179334251	0.909763
chr7	28500001	29500000	0.544279722228337	0.923066666666667
chr7	28600001	29600000	0.529574904396429	0.923284333333333
chr7	28700001	29700000	0.513056225233858	0.923854666666667
chr7	28800001	29800000	0.50002837431701	0.886523
chr7	28900001	29900000	0.484436150030133	0.911895
chr7	29000001	30000000	0.487779051052211	0.930815333333333
chr7	29100001	30100000	0.49112577860956	0.952126
chr7	29200001	30200000	0.483400889127309	0.967517
chr7	29300001	30300000	0.484672888227067	0.992689
chr7	29400001	30400000	0.44643411253477	0.992764
chr7	29500001	30500000	0.467100544035222	0.984019666666667
chr7	29600001	30600000	0.487810796724966	1.01517666666667
chr7	29700001	30700000	0.516160108112352	1.02125
chr7	29800001	30800000	0.508973276726024	1.130339
chr7	29900001	30900000	0.510707363224065	1.15481766666667
chr7	30000001	31000000	0.535194622644194	1.206318
chr7	30100001	31100000	0.54142336597822	1.254786
chr7	30200001	31200000	0.522944250143698	1.27074733333333
chr7	30300001	31300000	0.536262137807966	1.23777566666667
chr7	30400001	31400000	0.541733302647418	1.20650733333333
chr7	30500001	31500000	0.515507928382883	1.18730533333333
chr7	30600001	31600000	0.496088413632337	1.14324566666667
chr7	30700001	31700000	0.481303647964882	1.11701033333333
chr7	30800001	31800000	0.446737665487167	1.04140266666667
chr7	30900001	31900000	0.446837754411898	0.984615333333334
chr7	31000001	32000000	0.398704220885549	0.889712666666667
chr7	31100001	32100000	0.375107084724114	0.805068333333333
chr7	31200001	32200000	0.390487036830413	0.768951666666667
chr7	31300001	32300000	0.360387425547442	0.788733333333333
