resolution	chrom	start	end	exp1	exp2
100kb	chr2	128100000	128200000	0.563266405568573	0.560245301971865
100kb	chr2	128200000	128300000	0.517158078363633	0.603058477091236
100kb	chr2	128300000	128400000	0.639449470677772	0.707018260043941
100kb	chr2	128400000	128500000	0.678776658514477	0.614520885985955
100kb	chr2	128500000	128600000	0.668592122590686	0.857093712875601
100kb	chr2	128600000	128700000	0.703622308494809	0.586454267327777
100kb	chr2	128700000	128800000	0.607164235261925	0.576771536164611
100kb	chr2	128800000	128900000	0.575862393323186	0.456987299155571
100kb	chr2	128900000	129000000	0.549011475774315	0.521500616924369
100kb	chr2	129000000	129100000	0.662982504147355	0.656687322548242
100kb	chr2	129100000	129200000	0.635178122488071	0.586064389474215
100kb	chr2	129200000	129300000	0.608271621829625	0.580018989344868
100kb	chr2	129300000	129400000	0.549156846983975	0.582050940981666
100kb	chr2	129400000	129500000	0.547886986711361	0.597081878936046
100kb	chr2	129500000	129600000	0.530557883395188	0.570157373048891
100kb	chr2	129600000	129700000	0.50046176737186	0.536109569437246
100kb	chr2	129700000	129800000	0.561539053547912	0.509451097850168
100kb	chr2	129800000	129900000	0.4313463084264	0.693473444731374
100kb	chr2	129900000	130000000	0.586799439038156	0.644720365843031
100kb	chr2	130000000	130100000	0.45664089890715	0.627396028750052
100kb	chr2	130100000	130200000	0.570603376032563	0.571703124068307
100kb	chr2	130200000	130300000	0.729100750799542	0.738813945701482
100kb	chr2	130300000	130400000	0.74276136888372	0.727594637115454
100kb	chr2	130400000	130500000	0.943493355680594	0.706151355169551
100kb	chr2	130500000	130600000	0.501573429563373	0.618965493516561
100kb	chr2	130600000	130700000	0.778266149031144	0.642156345606077
100kb	chr2	130700000	130800000	0.479006687075644	0.627125407651697
100kb	chr2	130800000	130900000	NA	0.932431874578588
100kb	chr2	130900000	131000000	0.804655299208154	0.789149469995459
100kb	chr2	131000000	131100000	0.45261326127482	0.529440364742199
100kb	chr2	131100000	131200000	0.542362880744301	0.520885985955224
100kb	chr2	131400000	131500000	0.660357271125857	0.580606099524349
100kb	chr2	131500000	131600000	0.668604949462127	0.756289647137609
100kb	chr2	131600000	131700000	0.632796600023943	0.6862263034534
100kb	chr2	131700000	131800000	0.523584340955346	0.63948224221047
100kb	chr2	131800000	131900000	0.515721468762292	0.410486338221331
100kb	chr2	131900000	132000000	0.398915701800893	0.656435048642996
100kb	chr2	132000000	132100000	0.361037950436969	0.270579817170221
100kb	chr2	132100000	132200000	0.441629183697902	0.679653421522175
100kb	chr2	132200000	132300000	0.683928785209762	0.687354655829591
100kb	chr2	132300000	132400000	0.760441073352602	0.923395881972507
100kb	chr2	132400000	132500000	0.445515725744386	0.406124293059715
100kb	chr2	132500000	132600000	0.598087085905834	0.590862180472165
100kb	chr2	132600000	132700000	0.59147697149014	0.753386203828142
100kb	chr2	132700000	132800000	0.37217167484736	0.881821142387979
100kb	chr2	132800000	132900000	0.341216158437516	0.758472963117555
100kb	chr2	132900000	133000000	0.736711361187597	0.65704967961214
100kb	chr2	133000000	133100000	0.599887123531323	0.333414366769564
100kb	chr2	133100000	133200000	0.51133895435344	0.497557529917392
100kb	chr2	133200000	133300000	0.592156795676489	0.654393923409643
100kb	chr2	133300000	133400000	0.411182466521866	0.462651995027911
100kb	chr2	133400000	133500000	0.426805595936447	0.310608805735333
100kb	chr2	133500000	133600000	0.528749294522071	0.378296187911952
100kb	chr2	133600000	133700000	0.38915445263464	0.528266144383236
100kb	chr2	133700000	133800000	0.453964358399891	0.492232257117564
100kb	chr2	133800000	133900000	0.434565853157976	0.352110156547425
100kb	chr2	133900000	134000000	0.700274495048828	0.747776549535128
100kb	chr2	134000000	134100000	0.387209043799491	0.376241302283767
100kb	chr2	134100000	134200000	0.319940654341469	0.237339290055363
100kb	chr2	134200000	134300000	0.28643686613877	0.293188145878532
100kb	chr2	134300000	134400000	0.475423714319919	0.432301150827688
100kb	chr2	134400000	134500000	0.410639462297549	0.355440172096671
100kb	chr2	134500000	134600000	0.520300661866566	0.518840273923593
100kb	chr2	134600000	134700000	0.423350891895128	0.414476852722494
100kb	chr2	134700000	134800000	0.463451967642079	0.48495300825165
100kb	chr2	134800000	134900000	0.512809768945289	0.433282725659008
100kb	chr2	134900000	135000000	0.383600417300885	0.456450643757138
100kb	chr2	135000000	135100000	0.756387781977391	0.411233986340515
100kb	chr2	135100000	135200000	0.46874518992321	0.480682699055578
100kb	chr2	135200000	135300000	0.454460330762258	0.371810455147993
100kb	chr2	135300000	135400000	0.472862615655624	0.533940013852131
100kb	chr2	135400000	135500000	0.59075866668947	0.599127590967677
100kb	chr2	135500000	135600000	0.543842246583777	0.705967883238463
100kb	chr2	135600000	135700000	0.509312308665834	0.762179096125531
100kb	chr2	135700000	135800000	0.401895811598912	0.513248966823688
100kb	chr2	135800000	135900000	0.465264832139009	0.575436777865946
100kb	chr2	135900000	136000000	0.311787039729097	0.507341170642656
100kb	chr2	136000000	136100000	0.527842862273606	0.688744455707583
100kb	chr2	136100000	136200000	0.382830805014452	0.395707674172198
100kb	chr2	136200000	136300000	0.47227257956936	0.390717237646605
100kb	chr2	136300000	136400000	0.433116416685194	0.471889806758189
100kb	chr2	136400000	136500000	0.376883412289854	0.406390327359793
100kb	chr2	136500000	136600000	0.473627952318244	0.546095029286707
100kb	chr2	136600000	136700000	0.702241282003044	0.661301641615104
100kb	chr2	136700000	136800000	0.297335431239418	0.391143809886385
100kb	chr2	136800000	136900000	0.59107506285167	0.529844002990592
100kb	chr2	136900000	137000000	0.60792529630073	0.476380282271566
100kb	chr2	137000000	137100000	0.406368114107848	0.485668548782893
100kb	chr2	137100000	137200000	0.531246258829163	0.526495640248238
100kb	chr2	137200000	137300000	0.458257084708659	0.413541145873946
100kb	chr2	137300000	137400000	0.461254297001933	0.382708687854617
100kb	chr2	137400000	137500000	0.401258743650699	0.541622900966438
100kb	chr2	137500000	137600000	0.419695233534573	0.379222721163946
100kb	chr2	137600000	137700000	0.430362914949291	0.494053216033612
100kb	chr2	137700000	137800000	0.37515178464538	0.41024323791264
100kb	chr2	137800000	137900000	0.382398967009287	0.412981556484127
100kb	chr2	137900000	138000000	0.523289322912213	0.527734075783081
100kb	chr2	138000000	138100000	0.336739580304767	0.450795121481352
100kb	chr2	138100000	138200000	0.38664893707992	0.346133558392235
100kb	chr2	138200000	138300000	0.307938978296934	0.263332675892247
100kb	chr2	138300000	138400000	0.449988028253322	0.351532219964498
100kb	chr2	138400000	138500000	0.444523781019651	0.409344225450309
100kb	chr2	138500000	138600000	0.188606317661747	0.200433911117023
100kb	chr2	138600000	138700000	0.262745634588087	0.30429278450763
100kb	chr2	138700000	138800000	0.167335089189513	0.254498502410363
100kb	chr2	138800000	138900000	0.325652887756324	0.357302412197214
100kb	chr2	138900000	139000000	0.234158813770929	0.401899851846416
100kb	chr2	139000000	139100000	0.182201433189102	0.160712238036483
100kb	chr2	139100000	139200000	0.488964614937319	0.432993757367545
100kb	chr2	139200000	139300000	0.290626977476014	0.357151047854066
100kb	chr2	139300000	139400000	0.281767884934412	0.348514106698101
100kb	chr2	139400000	139500000	0.374369345487507	0.429714196599348
100kb	chr2	139500000	139600000	0.366352550837167	0.272423710077654
100kb	chr2	139600000	139700000	0.189260488105214	0.273506194471073
100kb	chr2	139700000	139800000	0.302316532982162	0.119119151258847
100kb	chr2	139800000	139900000	0.290336235056695	0.409665301329713
100kb	chr2	139900000	140000000	0.285765593200048	0.483434778021897
100kb	chr2	140000000	140100000	0.271634656496383	0.451304256090121
100kb	chr2	140100000	140200000	0.411477484564998	0.429214235587133
100kb	chr2	140200000	140300000	0.374506165449539	0.319690666324186
100kb	chr2	140300000	140400000	0.297951121068564	0.42409536870978
100kb	chr2	140400000	140500000	0.317054608267346	0.298389575124876
100kb	chr2	140500000	140600000	0.315181885037027	0.370026190618163
100kb	chr2	140600000	140700000	0.508162165859999	0.631895677859984
100kb	chr2	140700000	140800000	0.473717740418327	0.417871083447621
100kb	chr2	140800000	140900000	0.440560277744523	0.530811817427082
100kb	chr2	140900000	141000000	0.31831164166852	0.367196136081131
100kb	chr2	141000000	141100000	0.415748832754699	0.34706009164423
100kb	chr2	141100000	141200000	0.285376511433018	0.282904544141053
100kb	chr2	141200000	141300000	0.221939080911905	0.220427764807331
100kb	chr2	141300000	141400000	0.417335089189513	0.444139677181137
100kb	chr2	141400000	141500000	0.365198132407518	0.493108335588509
100kb	chr2	141500000	141600000	0.384913033811633	0.3679667181917
100kb	chr2	141600000	141700000	0.311761385986215	0.421811143167735
100kb	chr2	141700000	141800000	0.423479160609533	0.33723516973447
100kb	chr2	141800000	141900000	0.321915992543312	0.429893081732159
100kb	chr2	141900000	142000000	0.279309401241641	0.347899475728957
100kb	chr2	142000000	142100000	0.442633955294077	0.602141117435796
100kb	chr2	142100000	142200000	0.307938978296934	0.52249595215052
100kb	chr2	142200000	142300000	0.213413487027757	0.37569547328878
100kb	chr2	142300000	142400000	0.304702331070103	0.324277464601384
100kb	chr2	142400000	142500000	0.370555489045852	0.370943550273602
100kb	chr2	142500000	142600000	0.44347625318534	0.384859896246623
100kb	chr2	142600000	142700000	0.499982897504746	0.418169225335639
100kb	chr2	142700000	142800000	0.41246515366592	0.446056958861006
100kb	chr2	142800000	142900000	0.376554189256212	0.442814092479027
100kb	chr2	142900000	143000000	0.248571941646286	0.615828123494957
100kb	chr2	143000000	143100000	0.324861897350824	0.297518083452208
100kb	chr2	143100000	143200000	0.472708693198338	0.582445405633506
100kb	chr2	143200000	143300000	0.388966325186845	0.381905998156107
100kb	chr2	143300000	143400000	0.5658061261138	0.535820601145782
100kb	chr2	143400000	143500000	0.629136666039575	0.377039405183999
100kb	chr2	143500000	143600000	0.437687058541842	0.377337547072017
100kb	chr2	143600000	143700000	0.383258367395803	0.432924955393387
100kb	chr2	143700000	143800000	0.191428229378667	0.207827829939867
100kb	chr2	143800000	143900000	0.354124266730516	0.26724062802442
100kb	chr2	143900000	144000000	0.206884609464521	0.196658976134889
100kb	chr2	144000000	144100000	0.266089172410255	0.263424411857791
100kb	chr2	144100000	144200000	0.454344888919293	0.300274749216804
100kb	chr2	144200000	144300000	0.409814266901541	0.321947371076567
100kb	chr2	144300000	144400000	0.378482495596107	0.419783778329213
100kb	chr2	144400000	144500000	0.360174274426639	0.382401372370045
100kb	chr2	144500000	144600000	0.39506764036873	0.362659792584982
100kb	chr2	144600000	144700000	0.29730122624891	0.394120641968287
100kb	chr2	144700000	144800000	0.272639428092559	0.296064068398336
100kb	chr2	144800000	144900000	0.424603649672487	0.380681323016095
100kb	chr2	144900000	145000000	0.120555489045852	0.131824582486687
100kb	chr2	145000000	145100000	0.447320038993689	0.482086259328401
100kb	chr2	145100000	145200000	0.423188418190214	0.208823165166019
100kb	chr2	145200000	145300000	0.395738913307452	0.345862937293881
100kb	chr2	145300000	145400000	0.310025482717929	0.327515744185087
100kb	chr2	145400000	145500000	0.455802876639702	0.502084699816987
100kb	chr2	145500000	145600000	0.409844196268235	0.489581087713343
100kb	chr2	145600000	145700000	0.293731080364625	0.191246554167794
100kb	chr2	145700000	145800000	0.216432077440099	0.252370228009742
100kb	chr2	145800000	145900000	0.366480819551573	0.429810519363169
100kb	chr2	145900000	146000000	0.450496827487131	0.498240962860694
100kb	chr2	146000000	146100000	0.282575977835166	0.279881844076379
100kb	chr2	146100000	146200000	0.282947957106942	0.340088158262888
100kb	chr2	146200000	146300000	0.305420635870774	0.251755597040597
100kb	chr2	146300000	146400000	0.204695490072002	0.329263314328699
100kb	chr2	146400000	146500000	0.334413640950215	0.54048996179197
100kb	chr2	146500000	146600000	0.509568846094645	0.461308063132691
100kb	chr2	146600000	146700000	0.334862581450634	0.362205699555539
100kb	chr2	146700000	146800000	0.38167211096099	0.423132141071568
100kb	chr2	146800000	146900000	0.312086333396043	0.433521239169423
100kb	chr2	146900000	147000000	0.445682475073113	0.320736456331387
100kb	chr2	147000000	147100000	0.178272134904483	0.15672172353532
100kb	chr2	147100000	147200000	0.378512424962802	0.588477045368022
100kb	chr2	147200000	147300000	0.158552957876554	0.234137704857878
100kb	chr2	147300000	147400000	0.312355697696294	0.390909883174248
100kb	chr2	147400000	147500000	0.33549109815122	0.407358141796282
100kb	chr2	147500000	147600000	0.165051906073096	0.325603049303495
100kb	chr2	147600000	147700000	0.439726531100888	0.391767614452084
100kb	chr2	147700000	147800000	0.424171811667323	0.457450565781567
100kb	chr2	147800000	147900000	0.354697200321527	0.55106711861919
100kb	chr2	147900000	148000000	0.18143182090267	0.357302412197214
100kb	chr2	148000000	148100000	0.254044740127585	0.384648903525872
100kb	chr2	148100000	148200000	0.18222281130817	0.231936041684823
100kb	chr2	148200000	148300000	0.412730242342358	0.411550475421642
100kb	chr2	148300000	148400000	0.315040789451181	0.309388717393598
100kb	chr2	148400000	148500000	0.369747396145098	0.339744148392098
100kb	chr2	148500000	148600000	0.549297942569821	0.424375163404689
100kb	chr2	148600000	148700000	0.596248567666023	0.658586257035002
100kb	chr2	148700000	148800000	0.413598193976501	0.556305242251751
100kb	chr2	148800000	148900000	0.666864770570026	0.4731144818982
100kb	chr2	148900000	149000000	0.566494501547776	0.617392221707481
100kb	chr2	149000000	149100000	0.489370799199603	0.418215093318411
100kb	chr2	149100000	149200000	0.593456585315797	0.642110477623305
100kb	chr2	149200000	149300000	0.53132749568162	0.552874317140406
100kb	chr2	149300000	149400000	0.543243659249884	0.505611947692152
100kb	chr2	149400000	149500000	0.210005814848387	0.240462899682135
100kb	chr2	149500000	149600000	0.500594311710079	0.468078177389837
100kb	chr2	149600000	149700000	0.448273503104103	0.552204644591936
100kb	chr2	149700000	149800000	0.124694292897334	0.281656935009655
100kb	chr2	149800000	149900000	0.451198029792547	0.45243719526459
100kb	chr2	149900000	150000000	0.36248738690975	0.382181206052739
100kb	chr2	150000000	150100000	0.535333755194883	0.341111014278703
100kb	chr2	150100000	150200000	0.373574079458193	0.34953237591564
100kb	chr2	150200000	150300000	0.648214499495477	0.587495470536702
100kb	chr2	150300000	150400000	0.673389372509449	0.340046877078393
100kb	chr2	150400000	150500000	0.412901267294898	0.456854282005532
100kb	chr2	150500000	150600000	0.449239794085957	0.505960544361219
100kb	chr2	150600000	150700000	0.420332301482786	0.40156501557218
100kb	chr2	150700000	150800000	0.307909048930239	0.403794199534899
100kb	chr2	150800000	150900000	0.328089993330027	0.30273785989166
100kb	chr2	150900000	151000000	0.393908946315268	0.38592862024521
100kb	chr2	151000000	151100000	0.63932547758718	0.548948017815125
100kb	chr2	151100000	151200000	0.270758153614612	0.126737823197273
100kb	chr2	151200000	151300000	0.331023071266098	0.320332818082993
100kb	chr2	151300000	151400000	0.328598792563835	0.342941146791305
100kb	chr2	151400000	151500000	0.38460518889706	0.387400982492191
100kb	chr2	151500000	151600000	0.491183663696533	0.469339546916066
100kb	chr2	151600000	151700000	0.518073061859725	0.576010127650596
100kb	chr2	151700000	151800000	0.374300935506491	0.412655893806446
100kb	chr2	151800000	151900000	0.626280549332148	0.597889155432833
100kb	chr2	151900000	152000000	0.324789211745994	0.305921097896036
100kb	chr2	152000000	152100000	0.405966205469378	0.294899021635927
100kb	chr2	152100000	152200000	0.367930256024354	0.305976139475362
100kb	chr2	152200000	152300000	0.434433308819757	0.478618639830839
100kb	chr2	152300000	152400000	0.564271177164748	0.558282152309224
100kb	chr2	152400000	152500000	0.541302526038549	0.536228826192453
100kb	chr2	152500000	152600000	0.419113748695935	0.386768004329938
100kb	chr2	152600000	152700000	0.370448598450514	0.442020576377071
100kb	chr2	152700000	152800000	0.545706418566469	0.382034428507869
100kb	chr2	152800000	152900000	0.304458620512733	0.397069953260525
100kb	chr2	152900000	153000000	0.460373518496349	0.402963989046726
100kb	chr2	153000000	153100000	0.377875357014589	0.325681024874207
100kb	chr2	153100000	153200000	0.366395307075302	0.376438534609686
100kb	chr2	153200000	153300000	0.296920695729507	0.270593577565052
100kb	chr2	153300000	153400000	0.450625096201536	0.406670122054702
100kb	chr2	153400000	153500000	0.370021036069163	0.378516354229257
100kb	chr2	153500000	153600000	0.31872637717843	0.250104349660806
100kb	chr2	153600000	153700000	0.235304680952951	0.311828894077067
100kb	chr2	153700000	153800000	0.430606625506662	0.498167574088259
100kb	chr2	153800000	153900000	0.320043269312993	0.432764417453685
100kb	chr2	153900000	154000000	0.247695438764516	0.297160313186586
100kb	chr2	154000000	154100000	0.333968976073609	0.326818550846952
100kb	chr2	154100000	154200000	0.330014024046108	0.265694877005004
100kb	chr2	154200000	154300000	0.4574789211746	0.506208231468188
100kb	chr2	154300000	154400000	0.4875664859503	0.411100969190476
100kb	chr2	154400000	154500000	0.37656274050384	0.501928748675562
100kb	chr2	154500000	154600000	0.292456944468198	0.310351945031809
100kb	chr2	154600000	154700000	0.454229447076329	0.457501020562617
100kb	chr2	154700000	154800000	0.407518256913684	0.41762798313893
100kb	chr2	154800000	154900000	0.496002291734364	0.339464353697189
100kb	chr2	154900000	155000000	0.221763780335551	0.366549397524046
100kb	chr2	155000000	155100000	0.449107249747738	0.434544095185238
100kb	chr2	155100000	155200000	0.256353576986883	0.396918588917378
100kb	chr2	155200000	155300000	0.303753142583503	0.399840379419953
100kb	chr2	155300000	155400000	0.238284790750971	0.243962626767637
100kb	chr2	155400000	155500000	0.43058097176378	0.264493135856378
100kb	chr2	155500000	155600000	0.379658292144824	0.389267809391011
100kb	chr2	155600000	155700000	0.364227565801851	0.14128256053427
100kb	chr2	155700000	155800000	0.289036445417386	0.28839494167886
100kb	chr2	155800000	155900000	0.407000906432248	0.622951421219446
100kb	chr2	155900000	156000000	0.317016127653024	0.319154010925753
100kb	chr2	156000000	156100000	0.103850626806451	0.281308338340588
100kb	chr2	156100000	156200000	0.322561611739153	0.0305893577106369
100kb	chr2	156200000	156300000	0.339061244035505	0.497250214432819
100kb	chr2	156300000	156400000	0.402028355937131	0.378672305370682
100kb	chr2	156400000	156500000	0.489486241042568	0.533118976960513
100kb	chr2	156500000	156600000	0.448547143028168	0.451785869909227
100kb	chr2	156600000	156700000	0.301495613209967	0.464037208107625
100kb	chr2	156700000	156800000	0.25614407142002	0.301040744529096
100kb	chr2	156800000	156900000	0.303214413983001	0.260690680084581
100kb	chr2	156900000	157000000	0.440201125344188	0.344220863510644
100kb	chr2	157000000	157100000	0.42025106463033	0.33122646399134
100kb	chr2	157100000	157200000	0.510890013853021	0.536673745625341
100kb	chr2	157200000	157300000	0.439119392519369	0.472554892508383
100kb	chr2	157300000	157400000	0.347360229857536	0.426466743419091
100kb	chr2	157400000	157500000	0.330262010227292	0.320686001550338
100kb	chr2	157500000	157600000	0.451959090831352	0.435144965759551
100kb	chr2	157600000	157700000	0.541443621624395	0.543943820894701
100kb	chr2	157700000	157800000	0.395649125207368	0.26129613745717
100kb	chr2	157800000	157900000	0.467188862855091	0.178091616708789
100kb	chr2	157900000	158000000	0.273374835388483	0.395166431975488
100kb	chr2	158000000	158100000	0.422837817037506	0.393478490209479
100kb	chr2	158100000	158200000	0.249952968138051	0.230674672158593
100kb	chr2	158200000	158300000	0.4867754955448	0.461766742960411
100kb	chr2	158300000	158400000	0.351640129294864	0.498296004440021
100kb	chr2	158400000	158500000	0.312855945682475	0.27934060187967
100kb	chr2	158500000	158600000	0.334482050931231	0.410348734273015
100kb	chr2	158600000	158700000	0.328547485078073	0.229881156056637
100kb	chr2	158700000	158800000	0.589698311983718	0.458496355788769
100kb	chr2	158800000	158900000	0.580403105813138	0.547016975740424
100kb	chr2	158900000	159000000	0.400814078774093	0.51188668773536
100kb	chr2	159000000	159100000	0.243569461784475	0.163840434461533
100kb	chr2	159100000	159200000	0.602251543500197	0.386538664416078
100kb	chr2	159200000	159300000	0.44167621555985	0.400074306132091
100kb	chr2	159300000	159400000	0.457444716184091	0.460647564180775
100kb	chr2	159400000	159500000	0.481623368849515	0.515487324382961
100kb	chr2	159500000	159600000	0.389440919430145	0.453882036721907
100kb	chr2	159600000	159700000	0.469809820252775	0.501139819371884
100kb	chr2	159700000	159800000	0.326529390638094	0.385185558924304
100kb	chr2	159800000	159900000	0.656761471498692	0.524303150671737
100kb	chr2	159900000	160000000	0.390804843426656	0.415738222248724
100kb	chr2	160000000	160100000	0.378358502505516	0.373984597531385
100kb	chr2	160100000	160200000	0.406735817755811	0.360962677222418
100kb	chr2	160200000	160300000	0.414500350601153	0.43234701881046
100kb	chr2	160300000	160400000	0.419267671153221	0.560043482847668
100kb	chr2	160400000	160500000	0.418656256947889	0.499199603700629
100kb	chr2	160500000	160600000	0.435061825520344	0.307237509001591
100kb	chr2	160600000	160700000	0.429636058900994	0.498855593829839
100kb	chr2	160700000	160800000	0.296655607053069	0.294114679130526
100kb	chr2	160800000	160900000	0.367652340476476	0.384566341156882
100kb	chr2	160900000	161000000	0.388654204648458	0.577055917657797
100kb	chr2	161000000	161100000	0.655423201245062	0.541196328726659
100kb	chr2	161100000	161200000	0.24306493817448	0.219065485719004
100kb	chr2	161200000	161300000	0.31935916950283	0.23015636395327
100kb	chr2	161300000	161400000	0.516264472986609	0.45873945609746
100kb	chr2	161400000	161500000	0.276919327529887	0.372305829361931
100kb	chr2	161500000	161600000	0.267388962049563	0.355297981350078
100kb	chr2	161600000	161700000	0.277526466111406	0.326552516546875
100kb	chr2	161700000	161800000	0.220647842520224	0.233110262043785
100kb	chr2	161800000	161900000	0.426313899197893	0.491539650577707
100kb	chr2	161900000	162000000	0.247263600759351	0.268781792245559
100kb	chr2	162000000	162100000	0.648030647671495	0.662411646798186
100kb	chr2	162100000	162200000	0.284140856150912	0.137406715990037
100kb	chr2	162200000	162300000	0.55643823433839	0.477426072278767
100kb	chr2	162300000	162400000	0.239618785380787	0.355752074379521
100kb	chr2	162400000	162500000	0.393951702553403	0.53616919781485
100kb	chr2	162500000	162600000	0.359772365788168	0.421783622378071
100kb	chr2	162600000	162700000	0.331035898137538	0.390620914882784
100kb	chr2	162700000	162800000	0.481255665201553	0.465138039694152
100kb	chr2	162800000	162900000	0.388282225376682	0.49967204392318
100kb	chr2	162900000	163000000	0.437276598655744	0.45281331272332
100kb	chr2	163000000	163100000	0.278107950950044	0.387038625428292
100kb	chr2	163100000	163200000	0.276162542114895	0.26522702358073
100kb	chr2	163200000	163300000	0.31462605394127	0.399326658012907
100kb	chr2	163300000	163400000	0.335726257460964	0.41990303508442
100kb	chr2	163400000	163500000	0.304839151032136	0.317236729245884
100kb	chr2	163500000	163600000	0.300956884609465	0.516959686629942
100kb	chr2	163600000	163700000	0.548015255425767	0.517721095143957
100kb	chr2	163700000	163800000	0.229173436404371	0.366521876734383
100kb	chr2	163800000	163900000	0.336530074737904	0.369319823683474
100kb	chr2	163900000	164000000	0.332263002172017	0.369030855392011
100kb	chr2	164000000	164100000	0.277535017359032	0.250682286243733
100kb	chr2	164100000	164200000	0.427720579432539	0.355284220955247
100kb	chr2	164200000	164300000	0.524653246908724	0.290573670860529
100kb	chr2	164300000	164400000	0.264396025380103	0.171931546622511
100kb	chr2	164400000	164500000	0.315412768722957	0.256718512776527
100kb	chr2	164500000	164600000	0.323019103487199	0.292894590788792
100kb	chr2	164600000	164700000	0.222879718150878	0.168165785236931
100kb	chr2	164700000	164800000	0.175339056968412	0.289660898003366
100kb	chr2	164800000	164900000	0.252210497511587	0.246632143364967
100kb	chr2	164900000	165000000	0.314044569102632	0.374218524243522
100kb	chr2	165000000	165100000	0.349741752321664	0.285184182884821
100kb	chr2	165100000	165200000	0.44756374955106	0.480889104978052
100kb	chr2	165200000	165300000	0.0996134836072584	0.231128765188036
100kb	chr2	165300000	165400000	0.383236989276735	0.269355142030209
100kb	chr2	165400000	165500000	0.363154384224658	0.403262130934743
100kb	chr2	165500000	165600000	0.502903148569376	0.460675084970438
100kb	chr2	165600000	165700000	0.303573566383335	0.267295669603747
100kb	chr2	165700000	165800000	0.323523627097194	0.150575413843874
100kb	chr2	165800000	165900000	0.432346804398762	0.249269552374356
100kb	chr2	165900000	166000000	0.229459903199877	0.262332753867817
100kb	chr2	166000000	166100000	0.474949120076619	0.505093639486829
100kb	chr2	166100000	166200000	0.373407330129466	0.366388859584344
100kb	chr2	166200000	166300000	0.272682184330694	0.366884233798282
100kb	chr2	166300000	166400000	0.343234252877495	0.325126022282666
100kb	chr2	166400000	166500000	0.471716748473602	0.458927514826826
100kb	chr2	166500000	166600000	0.363757247182364	0.419453528853254
100kb	chr2	166600000	166700000	0.429182842776761	0.361109454767289
100kb	chr2	166700000	166800000	0.181175283473859	0.232027777650367
100kb	chr2	166800000	166900000	0.171935660412854	0.203080493722966
100kb	chr2	166900000	167000000	0.309251594807682	0.480219432429581
100kb	chr2	167000000	167100000	0.505643823433839	0.38704321222657
100kb	chr2	167100000	167200000	0.407454122556481	0.33636826486008
100kb	chr2	167200000	167300000	0.372222982333123	0.566052188590798
100kb	chr2	167300000	167400000	0.224987600690941	0.220322268446956
100kb	chr2	167400000	167500000	0.332292931538712	0.443359921474014
100kb	chr2	167500000	167600000	0.453947255904636	0.420627749212217
100kb	chr2	167600000	167700000	0.293307793607087	0.332639197860717
100kb	chr2	167700000	167800000	0.30154692069573	0.296880518491677
100kb	chr2	167800000	167900000	0.312890150672983	0.344642848952146
100kb	chr2	167900000	168000000	0.280386858442647	0.290518629281203
100kb	chr2	168000000	168100000	0.309208838569547	0.360843420467211
100kb	chr2	168100000	168200000	0.303894238169349	0.427916171674686
100kb	chr2	168200000	168300000	0.421897179798533	0.574468963429457
100kb	chr2	168300000	168400000	0.397825417728446	0.305132168592358
100kb	chr2	168400000	168500000	0.243761864856083	0.376878867244297
100kb	chr2	168500000	168600000	0.22920764139488	0.229477517808244
100kb	chr2	168600000	168700000	0.288048776316465	0.300935248168721
100kb	chr2	168700000	168800000	0.220459715072429	0.300971942554938
100kb	chr2	168800000	168900000	0.302949325306562	0.356829971974662
100kb	chr2	168900000	169000000	0.358203211848609	0.277744396079205
100kb	chr2	169000000	169100000	0.453883121547434	0.272056766215478
100kb	chr2	169100000	169200000	0.302650031639616	0.343083337537898
100kb	chr2	169200000	169300000	0.324934582955653	0.310654673718105
100kb	chr2	169300000	169400000	0.309982726479794	0.329166991564878
100kb	chr2	169400000	169500000	0.513057755126473	0.443116821165322
100kb	chr2	169500000	169600000	0.34752270356245	0.419503983634304
100kb	chr2	169600000	169700000	0.457256588736296	0.298229037185174
100kb	chr2	169700000	169800000	0.451484496588052	0.444378190691552
100kb	chr2	169800000	169900000	0.338779052863813	0.243072787901861
100kb	chr2	169900000	170000000	0.457547331155616	0.443694757748249
100kb	chr2	170000000	170100000	0.353294795710694	0.3131498919809
100kb	chr2	170100000	170200000	0.394028663782046	0.51660191636432
100kb	chr2	170200000	170300000	0.373368849515144	0.353600865987515
100kb	chr2	170300000	170400000	0.283319936378718	0.381396863547338
100kb	chr2	170400000	170500000	0.469040207966342	0.36988399987157
100kb	chr2	170500000	170600000	0.470652118144037	0.46764701835178
100kb	chr2	170600000	170700000	0.306724701133896	0.349128737667246
100kb	chr2	170700000	170800000	0.479216192642506	0.421439612507281
100kb	chr2	170800000	170900000	0.773755365907886	0.71997137837875
100kb	chr2	170900000	171000000	0.547108823177302	0.707788842154511
100kb	chr2	171000000	171100000	0.46426861179046	0.566653059165111
100kb	chr2	171100000	171200000	0.389522156282602	0.243893824793479
100kb	chr2	171200000	171300000	0.390201980468951	0.381722526225019
100kb	chr2	171300000	171400000	0.588120606796532	0.545393249150296
100kb	chr2	171400000	171500000	0.647077183561082	0.744964842191206
100kb	chr2	171500000	171600000	0.49243214585008	0.507162285509846
100kb	chr2	171600000	171700000	0.632890663747841	0.604521665741662
100kb	chr2	171700000	171800000	0.417813959056626	0.450790534683075
100kb	chr2	171800000	171900000	0.652113868413402	0.590004449194329
