chrom	start	end	layer	damid_sig_over_ctrl
chr10	129400001	129500000	4	1.75377767086029
chr10	130000001	130100000	4	-0.0212633112445474
chr10	130400001	130500000	4	1.12354962974787
chr10	130500001	130600000	4	1.08554374761879
chr10	131000001	131100000	4	1.26666226685047
chr10	200001	3e+05	5	-0.873822857439518
chr10	900001	1e+06	5	-1.77368546426296
chr10	1400001	1500000	5	-0.0836988020921126
chr10	2000001	2100000	5	0.898645385913551
chr10	2200001	2300000	5	0.934704223275185
chr10	2400001	2500000	5	1.03183548599482
chr10	2500001	2600000	5	0.921866422891617
chr10	2800001	2900000	5	0.954513721168041
chr10	3000001	3100000	5	0.0789250927045941
chr10	3100001	3200000	5	-1.22734243869782
chr10	3500001	3600000	5	0.933059350401163
chr10	3600001	3700000	5	0.841792400181294
chr10	3800001	3900000	5	-0.100551531091332
chr10	3900001	4e+06	5	1.04572801887989
chr10	4100001	4200000	5	1.13652550429106
chr10	4700001	4800000	5	1.51444370150566
chr10	5100001	5200000	5	1.09677423825487
chr10	5200001	5300000	5	1.37346358597279
chr10	5300001	5400000	5	0.889994988590479
chr10	6800001	6900000	5	-0.948970866575837
chr10	7100001	7200000	5	-0.218561538867652
chr10	7200001	7300000	5	-1.04054493755102
chr10	7400001	7500000	5	-1.34315768480301
chr10	7500001	7600000	5	-0.33077454417944
chr10	7700001	7800000	5	-0.12341595813632
chr10	7900001	8e+06	5	-0.115791188646108
chr10	8000001	8100000	5	-0.318657993711531
chr10	8200001	8300000	5	1.25230113267899
chr10	8400001	8500000	5	1.30825404599309
chr10	8600001	8700000	5	1.78841937184334
chr10	8900001	9e+06	5	1.49998407363892
chr10	9000001	9100000	5	1.7415120869875
chr10	9200001	9300000	5	1.48120245188475
chr10	9400001	9500000	5	1.3836244225502
chr10	9600001	9700000	5	0.238317527249455
chr10	9700001	9800000	5	0.922209762781858
chr10	9900001	1e+07	5	0.932590902131051
chr10	10100001	10200000	5	1.34394921734929
chr10	10200001	10300000	5	1.04277685284615
chr10	10500001	10600000	5	1.3806489020586
chr10	10600001	10700000	5	1.30686408877373
chr10	10800001	10900000	5	1.02324441298842
chr10	10900001	1.1e+07	5	0.754332442954183
chr10	11200001	11300000	5	-1.02729706317186
chr10	11400001	11500000	5	-0.822833186388016
chr10	14600001	14700000	5	-0.782076452299953
chr10	15100001	15200000	5	-0.873137254349422
chr10	15400001	15500000	5	-0.455542438104749
chr10	15600001	15700000	5	1.49904047101736
chr10	16000001	16100000	5	1.81795108616352
chr10	16300001	16400000	5	1.88163597583771
chr10	16500001	16600000	5	0.699548729322851
chr10	16600001	16700000	5	0.370853256806731
chr10	16700001	16800000	5	0.542925213649869
chr10	16900001	1.7e+07	5	0.380260944501788
chr10	17100001	17200000	5	-0.157243669778109
chr10	17200001	17300000	5	-0.943056932091713
chr10	17300001	17400000	5	0.483582067955285
chr10	17600001	17700000	5	-1.23496042750776
chr10	17700001	17800000	5	-0.800580860674381
chr10	18300001	18400000	5	-0.418627129867673
chr10	18400001	18500000	5	-1.4850806593895
chr10	18500001	18600000	5	-1.39905464053154
chr10	18600001	18700000	5	-1.22164816707373
chr10	18700001	18800000	5	-1.30520528405905
chr10	18800001	18900000	5	-0.909201112389565
chr10	19000001	19100000	5	1.85224469602108
chr10	19100001	19200000	5	1.6648315936327
chr10	19300001	19400000	5	1.83711589276791
chr10	19500001	19600000	5	1.85004436373711
chr10	19800001	19900000	5	1.30645833741874
chr10	20600001	20700000	5	1.05129762608558
chr10	20700001	20800000	5	1.42938835918903
chr10	21100001	21200000	5	0.675018787686713
chr10	21500001	21600000	5	-0.981233887001872
chr10	21600001	21700000	5	-1.91402184963226
chr10	21900001	2.2e+07	5	-1.54703822433949
chr10	22000001	22100000	5	-1.06453862003982
chr10	22100001	22200000	5	-0.0603495879098773
chr10	22200001	22300000	5	-0.959612409025431
chr10	22300001	22400000	5	0.652563210297376
chr10	22400001	22500000	5	0.720594764500856
chr10	22500001	22600000	5	-0.479811450093985
chr10	22600001	22700000	5	-0.939554440788925
chr10	22700001	22800000	5	-0.847620994970202
chr10	22800001	22900000	5	-1.06917587295175
chr10	23100001	23200000	5	-1.23741971999407
chr10	23300001	23400000	5	-0.624623889522627
chr10	23400001	23500000	5	0.207632991857827
chr10	23700001	23800000	5	0.102782028820366
chr10	23800001	23900000	5	1.36540588662028
chr10	24300001	24400000	5	1.52436907589436
chr10	24400001	24500000	5	0.619075900316238
chr10	24500001	24600000	5	-0.844034782424569
chr10	24700001	24800000	5	-0.20805840715766
chr10	25200001	25300000	5	-0.849135794490576
chr10	25600001	25700000	5	1.63911609053612
chr10	26200001	26300000	5	1.38599164187908
chr10	26400001	26500000	5	1.40925809964538
chr10	26600001	26700000	5	1.16361426534131
chr10	26700001	26800000	5	1.77278146743774
chr10	26900001	2.7e+07	5	0.121230664104223
chr10	27000001	27100000	5	-1.47814663499594
chr10	27400001	27500000	5	-1.13540754914284
chr10	27600001	27700000	5	0.800860184058547
chr10	27900001	2.8e+07	5	-0.250779403746128
chr10	28000001	28100000	5	-0.210005965549499
chr10	28100001	28200000	5	0.860432087630034
chr10	28200001	28300000	5	0.783196181803942
chr10	28300001	28400000	5	1.17724147960544
chr10	28400001	28500000	5	0.60655582761392
chr10	28500001	28600000	5	-0.191669966466725
chr10	28600001	28700000	5	-0.103214806690812
chr10	29200001	29300000	5	-0.84085069745779
chr10	29800001	29900000	5	-0.907475877553225
chr10	30000001	30100000	5	-0.245316187711433
chr10	31100001	31200000	5	1.24438838735223
chr10	31200001	31300000	5	1.23631451129913
chr10	31400001	31500000	5	0.536461072135717
chr10	31500001	31600000	5	1.25828734636307
chr10	31600001	31700000	5	-0.28091780655086
chr10	31700001	31800000	5	0.43272825521417
chr10	32100001	32200000	5	-0.340310937864706
chr10	32200001	32300000	5	-1.15472797006369
chr10	32600001	32700000	5	-1.02883169874549
chr10	32700001	32800000	5	0.97127798423171
chr10	33100001	33200000	5	0.689886274503078
chr10	33300001	33400000	5	-0.896219345927239
chr10	33400001	33500000	5	-1.69247486591339
chr10	33500001	33600000	5	-2.0568405777216
chr10	33600001	33700000	5	-1.28149256706238
chr10	33800001	33900000	5	-0.679463262856007
chr10	34000001	34100000	5	-1.36587969064713
chr10	34600001	34700000	5	-0.957980021089315
chr10	34800001	34900000	5	-1.2511177778244
chr10	35700001	35800000	5	-1.78648411333561
chr10	36000001	36100000	5	1.02154080308974
chr10	36600001	36700000	5	1.25873792469502
chr10	36700001	36800000	5	0.995820812880993
chr10	37000001	37100000	5	1.00989183485508
chr10	49600001	49700000	5	-0.343774316192139
chr10	50600001	50700000	5	-0.203824555501342
chr10	50700001	50800000	5	-1.10878543555737
chr10	52200001	52300000	5	0.239290117379278
chr10	52900001	5.3e+07	5	1.7094172090292
chr10	53000001	53100000	5	1.82828404903412
chr10	53100001	53200000	5	1.84704297780991
chr10	53200001	53300000	5	1.67494521737099
chr10	53300001	53400000	5	1.49594872295856
chr10	53400001	53500000	5	0.903730692900717
chr10	53800001	53900000	5	1.68901414573193
chr10	54000001	54100000	5	1.12259508259594
chr10	54100001	54200000	5	0.238848486915231
chr10	54200001	54300000	5	-0.000757284462451935
chr10	54300001	54400000	5	1.34575783908367
chr10	54500001	54600000	5	1.3850136205554
chr10	54800001	54900000	5	1.93032541275024
chr10	54900001	5.5e+07	5	1.35335015356541
chr10	55200001	55300000	5	0.00303945280611515
chr10	55400001	55500000	5	1.57752371430397
chr10	55500001	55600000	5	1.57323612272739
chr10	55600001	55700000	5	1.03388611897826
chr10	55800001	55900000	5	1.85669563859701
chr10	56100001	56200000	5	1.34911093711853
chr10	56300001	56400000	5	1.81120392084122
chr10	56400001	56500000	5	1.7461808860302
chr10	56600001	56700000	5	1.17083110660315
chr10	57200001	57300000	5	1.28327348083258
chr10	57300001	57400000	5	1.46593617200851
chr10	57400001	57500000	5	1.39841794446111
chr10	57600001	57700000	5	1.59359963238239
chr10	57800001	57900000	5	1.2141599111259
chr10	58200001	58300000	5	1.16369434893131
chr10	58800001	58900000	5	0.111974499095231
chr10	59300001	59400000	5	-0.0491008983924985
chr10	60600001	60700000	5	0.338477037660778
chr10	60900001	6.1e+07	5	0.0926814981270581
chr10	61000001	61100000	5	-0.443161162361503
chr10	61100001	61200000	5	0.12902151811868
chr10	61600001	61700000	5	-1.54807807356119
chr10	61700001	61800000	5	-1.08216313570738
chr10	61800001	61900000	5	-1.18140090405941
chr10	62000001	62100000	5	-1.03062251359224
chr10	62200001	62300000	5	-1.36102828085423
chr10	62300001	62400000	5	-0.531350927241147
chr10	62400001	62500000	5	-0.483316553384066
chr10	62500001	62600000	5	-1.38319635689259
chr10	62600001	62700000	5	-0.562769909575582
chr10	62800001	62900000	5	-0.334631367446855
chr10	63000001	63100000	5	-0.612423654273152
chr10	63100001	63200000	5	-0.298631339555141
chr10	63200001	63300000	5	-0.134185085538775
chr10	63400001	63500000	5	-0.346826508792583
chr10	63600001	63700000	5	-1.73757202029228
chr10	64000001	64100000	5	-0.0013789176940918
chr10	64100001	64200000	5	5.13449776917696e-05
chr10	64300001	64400000	5	-0.119883791566826
chr10	64400001	64500000	5	0.0407766906544566
chr10	64500001	64600000	5	-0.823256941512227
chr10	64600001	64700000	5	-0.645005434006453
chr10	64700001	64800000	5	-0.226063325908035
chr10	64800001	64900000	5	-0.61800560457632
chr10	64900001	6.5e+07	5	-1.41807054281235
chr10	65200001	65300000	5	-1.08914692029357
chr10	65300001	65400000	5	-1.09476140066981
chr10	65400001	65500000	5	-0.716203344427049
chr10	65700001	65800000	5	-0.0125936793163419
chr10	66000001	66100000	5	1.4429339826107
chr10	66100001	66200000	5	0.848898529261351
chr10	66300001	66400000	5	1.64784491956234
chr10	66500001	66600000	5	1.66354171335697
chr10	66700001	66800000	5	1.40574758648872
chr10	67000001	67100000	5	1.05317668393254
chr10	67200001	67300000	5	0.535431736148894
chr10	67700001	67800000	5	0.247168389707804
chr10	67900001	6.8e+07	5	0.336151974648237
chr10	68000001	68100000	5	0.151805600710213
chr10	68100001	68200000	5	1.07776200026274
chr10	69300001	69400000	5	0.720930869877338
chr10	69400001	69500000	5	0.510546160489321
chr10	69500001	69600000	5	-1.07133517935872
chr10	69900001	7e+07	5	-1.62265931069851
chr10	70100001	70200000	5	-1.62077501416206
chr10	70200001	70300000	5	-1.77483598589897
chr10	70300001	70400000	5	-2.16186407804489
chr10	75900001	7.6e+07	5	-1.64058834314346
chr10	76800001	76900000	5	-1.59021612107754
chr10	76900001	7.7e+07	5	-1.90849318504333
chr10	77200001	77300000	5	-0.316910042054951
chr10	77800001	77900000	5	0.776937913149595
chr10	77900001	7.8e+07	5	0.283309820713475
chr10	78000001	78100000	5	0.0691908165812492
chr10	78300001	78400000	5	0.859620755910873
chr10	78600001	78700000	5	0.642581328656524
chr10	78700001	78800000	5	0.184008042886853
chr10	81300001	81400000	5	-0.987584382295609
chr10	81800001	81900000	5	-1.33847575932741
chr10	82100001	82200000	5	-0.865961219370365
chr10	82200001	82300000	5	-1.49565086066723
chr10	82500001	82600000	5	1.39256006330252
chr10	82600001	82700000	5	0.924033297970891
chr10	82700001	82800000	5	0.547068107314408
chr10	82900001	8.3e+07	5	1.28537627160549
chr10	83000001	83100000	5	1.3718729481101
chr10	83200001	83300000	5	1.40909353196621
chr10	83400001	83500000	5	1.35570259988308
chr10	83900001	8.4e+07	5	1.40361489076167
chr10	84100001	84200000	5	1.40173416435719
chr10	84200001	84300000	5	1.47589490115643
chr10	84300001	84400000	5	1.38073117733002
chr10	84400001	84500000	5	1.66424551159143
chr10	84500001	84600000	5	1.44108598530293
chr10	84600001	84700000	5	1.56659900844097
chr10	84700001	84800000	5	1.28639848157763
chr10	85100001	85200000	5	1.52445998489857
chr10	85200001	85300000	5	1.37783923447132
chr10	85300001	85400000	5	1.46548149287701
chr10	85700001	85800000	5	0.0655229113763198
chr10	85900001	8.6e+07	5	-1.10050995200872
chr10	86200001	86300000	5	-0.774851725995541
chr10	86300001	86400000	5	0.453304611518979
chr10	86400001	86500000	5	1.13157824203372
chr10	86500001	86600000	5	1.49024678468704
chr10	87100001	87200000	5	1.55972055494785
chr10	87400001	87500000	5	1.17490404993296
chr10	87600001	87700000	5	0.66788325458765
chr10	87700001	87800000	5	0.29547001569299
chr10	87900001	8.8e+07	5	-0.98075198829174
chr10	88200001	88300000	5	-1.78494362980127
chr10	88500001	88600000	5	-2.15473961234093
chr10	88600001	88700000	5	-1.91816571950912
chr10	89300001	89400000	5	-1.49087280333042
chr10	89400001	89500000	5	-1.82426834106445
chr10	89500001	89600000	5	-1.58601334244013
chr10	89600001	89700000	5	-1.12044697999954
chr10	89700001	89800000	5	-0.85404350804165
chr10	89800001	89900000	5	-0.482282723486424
chr10	89900001	9e+07	5	-0.297788570914418
chr10	90200001	90300000	5	-0.90639059394598
chr10	90600001	90700000	5	-1.01762727051973
chr10	90700001	90800000	5	-0.723717901296914
chr10	90800001	90900000	5	-0.307948170974851
chr10	90900001	9.1e+07	5	-0.247039366699755
chr10	91000001	91100000	5	-0.988216705620289
chr10	91100001	91200000	5	-1.38566090911627
chr10	91300001	91400000	5	-1.09822026193142
chr10	91600001	91700000	5	0.276965196896344
chr10	91700001	91800000	5	0.904990887641907
chr10	91800001	91900000	5	0.363896467536688
chr10	92200001	92300000	5	1.19874865673482
chr10	92300001	92400000	5	1.33164913356304
chr10	92500001	92600000	5	-0.154486665781587
chr10	92700001	92800000	5	-0.0260482302866876
chr10	92800001	92900000	5	-0.204213069775142
chr10	92900001	9.3e+07	5	-0.619193634623662
chr10	93000001	93100000	5	-0.476704163756222
chr10	93300001	93400000	5	0.226872053858824
chr10	93400001	93500000	5	0.162481523957104
chr10	93500001	93600000	5	-0.732430132105947
chr10	93600001	93700000	5	-1.26364981383085
chr10	93700001	93800000	5	-1.31555724143982
chr10	94300001	94400000	5	-1.98518436849117
chr10	94700001	94800000	5	-1.42791582345963
chr10	95700001	95800000	5	-0.103104599751532
chr10	95800001	95900000	5	-0.20869403835386
chr10	96200001	96300000	5	-0.181057559652254
chr10	96400001	96500000	5	1.58327013850212
chr10	96700001	96800000	5	1.60562676638365
chr10	97000001	97100000	5	-0.690923665463924
chr10	97100001	97200000	5	-0.355918259592727
chr10	97300001	97400000	5	-0.592975197080523
chr10	97500001	97600000	5	1.45770594030619
chr10	97700001	97800000	5	0.466605860926211
chr10	98500001	98600000	5	-1.3231720238924
chr10	98600001	98700000	5	-1.69392266720533
chr10	99900001	1e+08	5	-0.715079891309142
chr10	100200001	100300000	5	0.119023780524731
chr10	100400001	100500000	5	1.0757076330483
chr10	100500001	100600000	5	0.961703437566757
chr10	100600001	100700000	5	0.794569684797898
chr10	100700001	100800000	5	0.896554647013545
chr10	100900001	1.01e+08	5	1.02543984772637
chr10	101000001	101100000	5	-0.235760209709406
chr10	101100001	101200000	5	-1.36291899085045
chr10	101300001	101400000	5	-1.50821851491928
chr10	105800001	105900000	5	-1.05309002300746
chr10	106000001	106100000	5	-1.34624618291855
chr10	106300001	106400000	5	0.559690563008189
chr10	106400001	106500000	5	1.19086971282959
chr10	106600001	106700000	5	1.16853390336037
chr10	106700001	106800000	5	1.5080664306879
chr10	106800001	106900000	5	1.41031828075647
chr10	106900001	1.07e+08	5	1.43145504631102
chr10	107000001	107100000	5	1.76434725821018
chr10	107100001	107200000	5	1.53705224394798
chr10	107200001	107300000	5	1.39024630784988
chr10	107300001	107400000	5	1.64258356392384
chr10	107400001	107500000	5	1.34020182788372
chr10	107500001	107600000	5	1.41797895729542
chr10	107600001	107700000	5	1.74493998289108
chr10	107900001	1.08e+08	5	1.38624309003353
chr10	108600001	108700000	5	1.59933003485203
chr10	110200001	110300000	5	1.9124455049634
chr10	110800001	110900000	5	1.75896714627743
chr10	110900001	1.11e+08	5	1.96009837090969
chr10	111300001	111400000	5	1.7334564357996
chr10	111500001	111600000	5	1.21121573448181
chr10	112200001	112300000	5	-1.045895858109
chr10	112900001	1.13e+08	5	1.60854516029358
chr10	113300001	113400000	5	1.55376820266247
chr10	113900001	1.14e+08	5	0.367851679492742
chr10	114000001	114100000	5	0.580569969676435
chr10	114400001	114500000	5	-1.35331371724606
chr10	114500001	114600000	5	-1.95633974373341
chr10	114900001	1.15e+08	5	-0.77183837108314
chr10	115100001	115200000	5	-0.69746495494619
chr10	115200001	115300000	5	-0.10324954460375
chr10	115300001	115400000	5	-0.650553059577942
chr10	115500001	115600000	5	-0.777567005902529
chr10	115700001	115800000	5	-0.0759269307542127
chr10	116000001	116100000	5	-0.525008781626821
chr10	117900001	1.18e+08	5	0.997924592718482
chr10	118400001	118500000	5	-0.876783366501331
chr10	118500001	118600000	5	-0.93186522424221
chr10	118800001	118900000	5	-0.164135043835267
chr10	118900001	1.19e+08	5	-1.09627772122622
chr10	119400001	119500000	5	-0.22803020819556
chr10	119500001	119600000	5	-0.238695379719138
chr10	119600001	119700000	5	-0.348172181472182
chr10	119900001	1.2e+08	5	0.455689304694533
chr10	120000001	120100000	5	-0.929679553397
chr10	120100001	120200000	5	-0.0538688383996487
chr10	120800001	120900000	5	-1.82905276715755
chr10	121400001	121500000	5	-1.57041721045971
chr10	121500001	121600000	5	-1.39973677992821
chr10	121700001	121800000	5	0.38108902280801
chr10	122000001	122100000	5	1.34555848836899
chr10	122200001	122300000	5	0.307940454687923
chr10	122400001	122500000	5	0.512313600734342
chr10	122500001	122600000	5	0.394362530391663
chr10	122700001	122800000	5	-0.749989787128288
chr10	123100001	123200000	5	-1.24879981279373
chr10	123200001	123300000	5	-1.90168401002884
chr10	123300001	123400000	5	-1.72169984579086
chr10	123500001	123600000	5	-1.20400794744492
chr10	124100001	124200000	5	-0.746243380196393
chr10	124200001	124300000	5	-1.05577667634934
chr10	124400001	124500000	5	0.247590006701648
chr10	124500001	124600000	5	0.97866338789463
chr10	124600001	124700000	5	0.754221425205469
chr10	124800001	124900000	5	-0.49239735789597
chr10	125500001	125600000	5	0.217190919443965
chr10	125700001	125800000	5	-0.70691327501554
chr10	126000001	126100000	5	-0.882908337097615
chr10	126400001	126500000	5	-1.72387697398663
chr10	126600001	126700000	5	-1.90717205703259
chr10	127300001	127400000	5	0.459951942414045
chr10	127700001	127800000	5	-0.462205007299781
chr10	127800001	127900000	5	-1.4463855240494
chr10	127900001	1.28e+08	5	-0.863829562067986
chr10	128000001	128100000	5	0.932536957412958
chr10	128100001	128200000	5	0.940251392498612
chr10	128300001	128400000	5	1.04960736855865
chr10	128400001	128500000	5	1.15355589594692
chr10	128500001	128600000	5	0.756388917565346
chr10	128600001	128700000	5	-0.151782912015915
chr10	129200001	129300000	5	0.913360361009836
chr10	129500001	129600000	5	1.31638554632664
chr10	129600001	129700000	5	0.46284721493721
chr10	129700001	129800000	5	-0.772500479780138
chr10	129800001	129900000	5	-0.785161703266203
chr10	129900001	1.3e+08	5	-0.911910104006529
chr10	130100001	130200000	5	1.63035005927086
chr10	130300001	130400000	5	0.857944069057703
chr10	130600001	130700000	5	0.861486777663231
chr10	130800001	130900000	5	0.811681818627403
chr10	130900001	1.31e+08	5	1.39919160306454
chr10	131100001	131200000	5	1.2654910042882
chr10	131400001	131500000	5	0.750010102242231
chr10	131500001	131600000	5	0.181459691165946
chr10	131700001	131800000	5	-1.098033849895
chr10	131900001	1.32e+08	5	-1.51905907392502
chr10	132000001	132100000	5	0.397528012469411
chr10	132300001	132400000	5	0.849079077877104
chr10	400001	5e+05	6	-1.28564648032188
chr10	1000001	1100000	6	-1.66533660963178
chr10	1100001	1200000	6	-1.12592398822308
chr10	1800001	1900000	6	0.892528401315212
chr10	1900001	2e+06	6	1.11194574385881
chr10	2100001	2200000	6	0.725664365291596
chr10	2600001	2700000	6	0.977014195919037
chr10	2700001	2800000	6	1.3044418618083
chr10	2900001	3e+06	6	0.70591229647398
chr10	3200001	3300000	6	-0.492434962326661
chr10	3300001	3400000	6	0.668587318062782
chr10	3400001	3500000	6	0.794819049164653
chr10	4200001	4300000	6	1.07036252617836
chr10	4300001	4400000	6	0.825902225077152
chr10	4400001	4500000	6	1.14545323550701
chr10	4500001	4600000	6	1.24930317103863
chr10	5500001	5600000	6	-0.586167458631098
chr10	5600001	5700000	6	-0.996260926499963
chr10	5800001	5900000	6	-1.89852986633778
chr10	6100001	6200000	6	-1.43928361684084
chr10	6300001	6400000	6	0.168326951563358
chr10	6400001	6500000	6	-0.00850711204111576
chr10	6500001	6600000	6	0.532369197087246
chr10	6700001	6800000	6	-0.397043569013476
chr10	6900001	7e+06	6	-0.375623879861087
chr10	7000001	7100000	6	-0.52232052013278
chr10	7300001	7400000	6	-1.32661818265915
chr10	7600001	7700000	6	0.29090396980755
chr10	8700001	8800000	6	1.81380559206009
chr10	9300001	9400000	6	0.598427609167993
chr10	9500001	9600000	6	1.38790965676308
chr10	9800001	9900000	6	1.28574291083496
chr10	10000001	10100000	6	1.34534370154142
chr10	11300001	11400000	6	-0.448609821125865
chr10	11500001	11600000	6	-1.38554419875145
chr10	11600001	11700000	6	-1.25539496839046
chr10	11700001	11800000	6	-1.48564523458481
chr10	12200001	12300000	6	-1.70348832905293
chr10	13400001	13500000	6	-1.60233963727951
chr10	13500001	13600000	6	-1.24137232750654
chr10	13600001	13700000	6	-0.568873256444931
chr10	13700001	13800000	6	-0.403789219120517
chr10	13800001	13900000	6	-0.463594833575189
chr10	14300001	14400000	6	0.658184110745788
chr10	14500001	14600000	6	-0.45004465430975
chr10	14800001	14900000	6	-0.148922792635858
chr10	15000001	15100000	6	-0.439662489295006
chr10	15200001	15300000	6	-1.40635585486889
chr10	15300001	15400000	6	-1.35008163154125
chr10	15500001	15600000	6	1.4499597594142
chr10	15700001	15800000	6	1.47400150746107
chr10	16100001	16200000	6	1.57599758058786
chr10	16400001	16500000	6	0.755630283430219
chr10	17000001	17100000	6	0.365831884020008
chr10	18200001	18300000	6	-0.280989353731275
chr10	20000001	20100000	6	1.32515193149447
chr10	21300001	21400000	6	0.0322525245137513
chr10	21700001	21800000	6	-2.0172970533371
chr10	21800001	21900000	6	-1.99979436993599
chr10	22900001	2.3e+07	6	-1.22620631754398
chr10	23000001	23100000	6	-0.315994898695499
chr10	23600001	23700000	6	0.0120485184714198
chr10	23900001	2.4e+07	6	1.34982017427683
chr10	24000001	24100000	6	1.57115300893784
chr10	24100001	24200000	6	1.41936851292849
chr10	24800001	24900000	6	-0.536432238575071
chr10	25000001	25100000	6	-0.553190346807241
chr10	25100001	25200000	6	-0.973226022347808
chr10	25400001	25500000	6	0.704850251972675
chr10	25500001	25600000	6	1.45667909383774
chr10	25900001	2.6e+07	6	0.3776970253326
chr10	26000001	26100000	6	1.16023679077625
chr10	26800001	26900000	6	0.859734797815327
chr10	27200001	27300000	6	-0.432538412697613
chr10	27300001	27400000	6	-0.933191785216331
chr10	27700001	27800000	6	0.806071291863918
chr10	27800001	27900000	6	-0.0540368612855673
chr10	28700001	28800000	6	-0.260123046115041
chr10	28800001	28900000	6	-1.49587624520063
chr10	28900001	2.9e+07	6	-1.54437004178762
chr10	29100001	29200000	6	-0.572206491231918
chr10	29600001	29700000	6	-0.737861243262887
chr10	29700001	29800000	6	-1.16249285042286
chr10	29900001	3e+07	6	-0.356608258187771
chr10	30300001	30400000	6	0.121431750711054
chr10	30400001	30500000	6	0.476846951572225
chr10	30700001	30800000	6	-1.10823664329946
chr10	30800001	30900000	6	-1.1891344409436
chr10	30900001	3.1e+07	6	-0.538790547288954
chr10	31300001	31400000	6	0.693330315628555
chr10	31800001	31900000	6	0.914281699061394
chr10	32400001	32500000	6	-0.732607767730951
chr10	32500001	32600000	6	-1.04821008020081
chr10	32800001	32900000	6	1.22127684950829
chr10	32900001	3.3e+07	6	1.08015066459775
chr10	33000001	33100000	6	0.834653162956238
chr10	33200001	33300000	6	-1.23621010631323
chr10	33700001	33800000	6	-0.978525739815086
chr10	33900001	3.4e+07	6	-1.23408650606871
chr10	34100001	34200000	6	-0.851396997645497
chr10	34300001	34400000	6	-0.794664178788662
chr10	34400001	34500000	6	-1.1144282668829
chr10	34500001	34600000	6	-1.06038680010242
chr10	34900001	3.5e+07	6	-1.79667328894138
chr10	35000001	35100000	6	-1.70653128027916
chr10	35100001	35200000	6	-1.70093718767166
chr10	35200001	35300000	6	-1.53105207383633
chr10	35400001	35500000	6	-1.4049295514822
chr10	35500001	35600000	6	-1.25723338276148
chr10	35600001	35700000	6	-1.87074072360992
chr10	35800001	35900000	6	-1.2833801060915
chr10	35900001	3.6e+07	6	0.0215516444295645
chr10	36100001	36200000	6	0.998760593682528
chr10	36200001	36300000	6	1.35875307023525
chr10	36300001	36400000	6	1.18719640634954
chr10	36400001	36500000	6	1.35700372457504
chr10	36500001	36600000	6	1.27972079515457
chr10	36900001	3.7e+07	6	1.26645049154758
chr10	37100001	37200000	6	0.278267272561789
chr10	49400001	49500000	6	0.303271284536459
chr10	49500001	49600000	6	-0.278023326396942
chr10	49700001	49800000	6	-0.0963410569725966
chr10	49800001	49900000	6	0.129017242789269
chr10	49900001	5e+07	6	0.599112167209387
chr10	50000001	50100000	6	0.781599447876215
chr10	50100001	50200000	6	0.184760545752943
chr10	50200001	50300000	6	0.502517283987254
chr10	50300001	50400000	6	0.369069213350303
chr10	50400001	50500000	6	0.69763203561306
chr10	50500001	50600000	6	0.0953421311452985
chr10	50800001	50900000	6	-0.381416798382998
chr10	50900001	5.1e+07	6	-0.490367014333606
chr10	51400001	51500000	6	-0.347457240521908
chr10	51500001	51600000	6	-1.50152552425861
chr10	53500001	53600000	6	1.40502042323351
chr10	55700001	55800000	6	1.39396726191044
chr10	61500001	61600000	6	-1.01457225345075
chr10	61900001	6.2e+07	6	-0.914761666581035
chr10	62100001	62200000	6	-0.995455971360207
chr10	62700001	62800000	6	-1.06408729851246
chr10	62900001	6.3e+07	6	-0.316914830729365
chr10	64200001	64300000	6	0.333220597356558
chr10	65000001	65100000	6	-1.16319168806076
chr10	65500001	65600000	6	0.199886539578438
chr10	66800001	66900000	6	1.50133136808872
chr10	67800001	67900000	6	1.07157999929041
chr10	68900001	6.9e+07	6	0.415901487227529
chr10	69100001	69200000	6	1.57238177061081
chr10	69800001	69900000	6	-1.53507273495197
chr10	70000001	70100000	6	-1.45030554234982
chr10	70400001	70500000	6	-1.90709797441959
chr10	70600001	70700000	6	-1.62239150106907
chr10	74200001	74300000	6	-1.47596481144428
chr10	74400001	74500000	6	-1.88201256096363
chr10	74500001	74600000	6	-1.59820485264063
chr10	75300001	75400000	6	-1.57827799916267
chr10	75700001	75800000	6	-1.66649723052979
chr10	76000001	76100000	6	-1.65066342055798
chr10	76100001	76200000	6	-1.15891257822514
chr10	76300001	76400000	6	-1.35624905526638
chr10	76400001	76500000	6	-1.2587640017271
chr10	76500001	76600000	6	-1.58122212588787
chr10	76600001	76700000	6	-1.63715640306473
chr10	76700001	76800000	6	-1.58429191708565
chr10	77100001	77200000	6	-0.743628931231797
chr10	77300001	77400000	6	0.746955996565521
chr10	77400001	77500000	6	0.769918382167816
chr10	77500001	77600000	6	0.822924572974443
chr10	77600001	77700000	6	0.61329366452992
chr10	77700001	77800000	6	0.28398923650384
chr10	78200001	78300000	6	1.09026722759008
chr10	78400001	78500000	6	1.20646508783102
chr10	78500001	78600000	6	1.01256475895643
chr10	78800001	78900000	6	-0.106121844425797
chr10	78900001	7.9e+07	6	0.489870440494269
chr10	79000001	79100000	6	0.539367781952024
chr10	79100001	79200000	6	0.18279105303809
chr10	79300001	79400000	6	0.00512044932693243
chr10	79800001	79900000	6	-0.773518594354391
chr10	82000001	82100000	6	-0.331750952266157
chr10	82300001	82400000	6	0.0583908181637526
chr10	82800001	82900000	6	1.35526968240738
chr10	83300001	83400000	6	1.27869412899017
chr10	83700001	83800000	6	1.4593275398016
