resolution	chrom	start	end	exp1	exp2
1Mb	chr18	3300000	4300000	0.446389618414955	0.468092306059078
1Mb	chr18	3400000	4400000	0.476273752510428	0.477752859683113
1Mb	chr18	3500000	4500000	0.485672794685617	0.484195440431009
1Mb	chr18	3600000	4600000	0.51208404140275	0.503436927731628
1Mb	chr18	3700000	4700000	0.489949019002008	0.469857214894239
1Mb	chr18	3800000	4800000	0.525450332148926	0.522970354839566
1Mb	chr18	3900000	4900000	0.522663370925382	0.537301945380716
1Mb	chr18	4000000	5000000	0.527909779082342	0.547698983518672
1Mb	chr18	4100000	5100000	0.522632473350842	0.550571936622522
1Mb	chr18	4200000	5200000	0.527458674494052	0.600022558985112
1Mb	chr18	4300000	5300000	0.543927081724085	0.612609145677964
1Mb	chr18	4400000	5400000	0.503729337247026	0.587708007112716
1Mb	chr18	4500000	5500000	0.522162830217828	0.60677698452719
1Mb	chr18	4600000	5600000	0.506157886605902	0.584523209214682
1Mb	chr18	4700000	5700000	0.494589834697977	0.587986676928793
1Mb	chr18	4800000	5800000	0.524381276069829	0.596671886196555
1Mb	chr18	4900000	5900000	0.525252587671868	0.589559170890947
1Mb	chr18	5000000	6000000	0.495424069210567	0.580509036864036
1Mb	chr18	5100000	6100000	0.483275142901282	0.549211762520237
1Mb	chr18	5200000	6200000	0.48103197898965	0.549185222537753
1Mb	chr18	5300000	6300000	0.52071064421443	0.566469386130205
1Mb	chr18	5400000	6400000	0.573984242236984	0.620212850659519
1Mb	chr18	5500000	6500000	0.562824038312992	0.621347434910694
1Mb	chr18	5600000	6600000	0.55408002471806	0.616444173146846
1Mb	chr18	5700000	6700000	0.567953035686699	0.627551155816237
1Mb	chr18	5800000	6800000	0.545045573922447	0.620033705777754
1Mb	chr18	5900000	6900000	0.571932643287502	0.634849650999231
1Mb	chr18	6000000	7000000	0.597725938513827	0.634876190981714
1Mb	chr18	6100000	7100000	0.63069983006334	0.718735900634306
1Mb	chr18	6200000	7200000	0.649034450795613	0.759514583720375
1Mb	chr18	6300000	7300000	0.609893403367836	0.749641710236471
1Mb	chr18	6400000	7400000	0.599932025336011	0.744353618726612
1Mb	chr18	6500000	7500000	0.626689324887997	0.742329945062236
1Mb	chr18	6600000	7600000	0.636032751429013	0.753702327556464
1Mb	chr18	6700000	7700000	0.666287656418971	0.757411290108549
1Mb	chr18	6800000	7800000	0.65164838560173	0.743298654422888
1Mb	chr18	6900000	7900000	0.643942530511355	0.746629422224582
1Mb	chr18	7000000	8000000	0.641977444770586	0.773043339791396
1Mb	chr18	7100000	8100000	0.625008496832999	0.713348284190133
1Mb	chr18	7200000	8200000	0.618958751737989	0.68195148491202
1Mb	chr18	7300000	8300000	0.636242854935887	0.693609172217947
1Mb	chr18	7400000	8400000	0.581035068747103	0.645817298760583
1Mb	chr18	7500000	8500000	0.573811215819559	0.62529525730513
1Mb	chr18	7600000	8600000	0.60617951490808	0.639460972955758
1Mb	chr18	7700000	8700000	0.600265719141047	0.653918628413706
1Mb	chr18	7800000	8800000	0.615170709099336	0.678089917460655
1Mb	chr18	7900000	8900000	0.577543642824038	0.640595557206933
1Mb	chr18	8000000	9000000	0.587535918430403	0.610598742004831
1Mb	chr18	8100000	9100000	0.593381739533447	0.612018631067704
1Mb	chr18	8200000	9200000	0.567532828672949	0.577649353751427
1Mb	chr18	8300000	9300000	0.538699212111849	0.559237240903421
1Mb	chr18	8400000	9400000	0.56199598331531	0.581882480957563
1Mb	chr18	8500000	9500000	0.553492970801792	0.586580057857162
1Mb	chr18	8600000	9600000	0.540472732890468	0.584271079381088
1Mb	chr18	8700000	9700000	0.538655955507493	0.566456116138963
1Mb	chr18	8800000	9800000	0.524245326741851	0.535397701637517
1Mb	chr18	8900000	9900000	0.578303723157732	0.574391570901563
1Mb	chr18	9000000	10000000	0.540868221844585	0.588776241407681
1Mb	chr18	9100000	10100000	0.54976672331222	0.58076116669763
1Mb	chr18	9200000	10200000	0.598282094855554	0.656313861832852
1Mb	chr18	9300000	10300000	0.604202070137494	0.656068366994878
1Mb	chr18	9400000	10400000	0.609337247026108	0.653474083707105
1Mb	chr18	9500000	10500000	0.580602502703538	0.615044189070836
1Mb	chr18	9600000	10600000	0.580800247180596	0.618169272008281
1Mb	chr18	9700000	10700000	0.582827128070446	0.614287799570053
1Mb	chr18	9800000	10800000	0.578408774911169	0.628413705246955
1Mb	chr18	9900000	10900000	0.560889850146764	0.640668542158763
1Mb	chr18	10000000	11000000	0.576462227715125	0.642108336208498
1Mb	chr18	10100000	11100000	0.57129615325197	0.658622840308925
1Mb	chr18	10200000	11200000	0.566290746176425	0.626144536744606
1Mb	chr18	10300000	11300000	0.563318399505639	0.660772578890098
1Mb	chr18	10400000	11400000	0.55874555847366	0.67401603014942
1Mb	chr18	10500000	11500000	0.595902981615943	0.693668887178535
1Mb	chr18	10600000	11600000	0.573539317163603	0.697324769765652
1Mb	chr18	10700000	11700000	0.569151861578866	0.712917009474774
1Mb	chr18	10800000	11800000	0.58835161439827	0.656897741447491
1Mb	chr18	10900000	11900000	0.61364436891704	0.651642824915736
1Mb	chr18	11000000	12000000	0.623333848292909	0.663035112396826
1Mb	chr18	11100000	12100000	0.647990112776147	0.664229411608589
1Mb	chr18	11200000	12200000	0.65316236675421	0.684167573449402
1Mb	chr18	11300000	12300000	0.67369071527885	0.679609331457841
1Mb	chr18	11400000	12400000	0.66059632318863	0.651583109955148
1Mb	chr18	11500000	12500000	0.671577321180288	0.688679370471616
1Mb	chr18	11600000	12600000	0.70101653020238	0.682681334430319
1Mb	chr18	11700000	12700000	0.720154487872702	0.686934366623319
1Mb	chr18	11800000	12800000	0.726358720840415	0.737990657926166
1Mb	chr18	11900000	12900000	0.681217364436892	0.685587462512275
1Mb	chr18	12000000	13000000	0.674704155723776	0.674427399877917
1Mb	chr18	12100000	13100000	0.67298625057933	0.660918548793758
1Mb	chr18	12200000	13200000	0.714147999382049	0.656857931473766
1Mb	chr18	12300000	13300000	0.734812297234667	0.660241779240426
1Mb	chr18	12400000	13400000	0.774237602348216	0.71170944027177
1Mb	chr18	12500000	13500000	0.779786806735672	0.695460335996179
1Mb	chr18	12600000	13600000	0.754092383747876	0.682117359802543
1Mb	chr18	12700000	13700000	0.777043102116484	0.722922582871095
1Mb	chr18	12800000	13800000	0.769083886914878	0.730181268080363
1Mb	chr18	12900000	13900000	0.78075699057624	0.747803816449481
1Mb	chr18	13000000	14000000	0.800852773057315	0.757537355025346
1Mb	chr18	13100000	14100000	0.785076471496987	0.774609198757929
1Mb	chr18	13200000	14200000	0.757274833925537	0.787879189999734
1Mb	chr18	13300000	14300000	0.76250888305268	0.768086998062582
1Mb	chr18	13400000	14400000	0.764857098717751	0.757471005069137
1Mb	chr18	19500000	20500000	0.538662135022401	0.607055654343269
1Mb	chr18	19600000	20600000	0.53515835006952	0.597315480771783
1Mb	chr18	19700000	20700000	0.533730882125753	0.589114626184347
1Mb	chr18	19800000	20800000	0.540843503784953	0.578969717879986
1Mb	chr18	19900000	20900000	0.522465626448324	0.576946044215611
1Mb	chr18	20000000	21000000	0.564424532674185	0.578346028291622
1Mb	chr18	20100000	21100000	0.559400587053916	0.562760423578121
1Mb	chr18	20200000	21200000	0.602063957979299	0.584549749197166
1Mb	chr18	20300000	21300000	0.624433801946547	0.612018631067704
1Mb	chr18	20400000	21400000	0.631453730882126	0.598715464847793
1Mb	chr18	20500000	21500000	0.637676502394562	0.582094800817431
1Mb	chr18	20600000	21600000	0.651469179669396	0.574258870989145
1Mb	chr18	20700000	21700000	0.628821257531284	0.554552933995063
1Mb	chr18	20800000	21800000	0.614775220145218	0.543439316330051
1Mb	chr18	20900000	21900000	0.614114012050054	0.53379866769288
1Mb	chr18	21000000	22000000	0.596897883516144	0.516746728947159
1Mb	chr18	21100000	22100000	0.587919048354704	0.52476180365721
1Mb	chr18	21200000	22200000	0.533724702610845	0.480785052681866
1Mb	chr18	21300000	22300000	0.519190483547042	0.47361925741129
1Mb	chr18	21400000	22400000	0.466578093619651	0.437909710979591
1Mb	chr18	21500000	22500000	0.446123899273907	0.453448870723746
1Mb	chr18	21600000	22600000	0.397416962768423	0.431394145279865
1Mb	chr18	21700000	22700000	0.384384365827282	0.427817882640198
1Mb	chr18	21800000	22800000	0.384409083886915	0.4204862124791
1Mb	chr18	21900000	22900000	0.349303259694114	0.403699673558216
1Mb	chr18	22000000	23000000	0.333737061640661	0.413718516945779
1Mb	chr18	22100000	23100000	0.309513363200989	0.397237187823456
1Mb	chr18	22200000	23200000	0.321087594623822	0.396586958252608
1Mb	chr18	22300000	23300000	0.307393789587518	0.388804108389289
1Mb	chr18	22400000	23400000	0.33918121427468	0.418303298919823
1Mb	chr18	22500000	23500000	0.336264483238066	0.409717614586374
1Mb	chr18	22600000	23600000	0.349791441371852	0.428594177127843
1Mb	chr18	22700000	23700000	0.340472732890468	0.421979086493803
1Mb	chr18	22800000	23800000	0.354617642515063	0.440358024363704
1Mb	chr18	22900000	23900000	0.359141047427777	0.442335253058734
1Mb	chr18	23000000	24000000	0.387628611154024	0.400508240664561
1Mb	chr18	23100000	24100000	0.397064730418662	0.444193051832586
1Mb	chr18	23200000	24200000	0.433375560018539	0.484580270177022
1Mb	chr18	23300000	24300000	0.435970956279932	0.468271450940842
1Mb	chr18	23400000	24400000	0.42249343426541	0.451305767138194
1Mb	chr18	23500000	24500000	0.424439981461455	0.445347541070623
1Mb	chr18	23600000	24600000	0.423296771203461	0.436390296982404
1Mb	chr18	23700000	24700000	0.410616406612081	0.419796172934526
1Mb	chr18	23800000	24800000	0.393134558937124	0.429038721834444
1Mb	chr18	23900000	24900000	0.381387301096864	0.414746941267019
1Mb	chr18	24000000	25000000	0.355377722848757	0.433351468988031
1Mb	chr18	24100000	25100000	0.33702456357176	0.397834337429337
1Mb	chr18	24200000	25200000	0.275149080797158	0.344117412882508
1Mb	chr18	24300000	25300000	0.278337710489727	0.35229172748746
1Mb	chr18	24400000	25400000	0.282527421597405	0.313715862947531
1Mb	chr18	24500000	25500000	0.261121581955817	0.280394914939356
1Mb	chr18	24600000	25600000	0.241180287347443	0.251074869290586
1Mb	chr18	24700000	25700000	0.232918275915341	0.2376522731495
1Mb	chr18	24800000	25800000	0.242002162830218	0.258074789670639
1Mb	chr18	24900000	25900000	0.231453730882126	0.275325778284987
1Mb	chr18	25000000	26000000	0.251704001235903	0.276612967435442
1Mb	chr18	25100000	26100000	0.235828827437046	0.264683245309059
1Mb	chr18	25200000	26200000	0.247718214120192	0.236159399134797
1Mb	chr18	25300000	26300000	0.221486173335393	0.216499907110062
1Mb	chr18	25400000	26400000	0.213378649775993	0.232377451630882
1Mb	chr18	25500000	26500000	0.22709717287193	0.248692905862683
1Mb	chr18	25600000	26600000	0.226250579329523	0.265253854932456
1Mb	chr18	25700000	26700000	0.231453730882126	0.274151384060087
1Mb	chr18	25800000	26800000	0.226757299551985	0.239337562037209
1Mb	chr18	25900000	26900000	0.234685617179052	0.233565115847024
1Mb	chr18	26000000	27000000	0.23282558319172	0.219817404920513
1Mb	chr18	26100000	27100000	0.255974046037386	0.233777435706893
1Mb	chr18	26200000	27200000	0.266151707090993	0.287029910560259
1Mb	chr18	26300000	27300000	0.305175343735517	0.308620186310677
1Mb	chr18	26400000	27400000	0.313023327668778	0.320476923485231
1Mb	chr18	26500000	27500000	0.298254287038467	0.326315719631625
1Mb	chr18	26600000	27600000	0.31903599567434	0.344409352689828
1Mb	chr18	26700000	27700000	0.319987640970185	0.362230950927573
1Mb	chr18	26800000	27800000	0.332464081569597	0.398603996921362
1Mb	chr18	26900000	27900000	0.335022400741542	0.412066403036174
1Mb	chr18	27000000	28000000	0.320061795149081	0.390695082141246
1Mb	chr18	27100000	28100000	0.307733662907462	0.376184346718332
1Mb	chr18	27200000	28200000	0.289392862660281	0.369993895804029
1Mb	chr18	27300000	28300000	0.293236520933107	0.370252660633244
1Mb	chr18	27400000	28400000	0.272380658118338	0.364075479710184
1Mb	chr18	27500000	28500000	0.268580256449869	0.353525836672948
1Mb	chr18	27600000	28600000	0.251123126834544	0.331099551474297
1Mb	chr18	27700000	28700000	0.260862042329677	0.337727912099578
1Mb	chr18	27800000	28800000	0.246908697667233	0.335418933623504
1Mb	chr18	27900000	28900000	0.286395797929862	0.347487990657926
1Mb	chr18	28000000	29000000	0.292952263247335	0.387722604103081
1Mb	chr18	28100000	29100000	0.287866522477986	0.368169272008281
1Mb	chr18	28200000	29200000	0.288620423296771	0.366065978396455
1Mb	chr18	28300000	29300000	0.262858025644987	0.340852995037024
1Mb	chr18	28400000	29400000	0.270502085586282	0.3437657581146
1Mb	chr18	28500000	29500000	0.284962150471188	0.339200881127419
1Mb	chr18	28600000	29600000	0.303426541016531	0.345961941665119
1Mb	chr18	28700000	29700000	0.31520469643133	0.340600865203429
1Mb	chr18	28800000	29800000	0.323998146145528	0.323575466440193
1Mb	chr18	28900000	29900000	0.303920902209177	0.314372727514
1Mb	chr18	29000000	30000000	0.307640970183841	0.312342418854004
1Mb	chr18	29100000	30100000	0.331215819558165	0.349027309641976
1Mb	chr18	29200000	30200000	0.318022555229415	0.341264364765519
1Mb	chr18	29300000	30300000	0.355445697512745	0.364015764749596
1Mb	chr18	29400000	30400000	0.362410010814151	0.369370206215664
1Mb	chr18	29500000	30500000	0.31011895566198	0.353134371931315
1Mb	chr18	29600000	30600000	0.295770122045419	0.349916399055177
1Mb	chr18	29700000	30700000	0.307226942685	0.372621354069907
1Mb	chr18	29800000	30800000	0.281711725629538	0.376582446455586
1Mb	chr18	29900000	30900000	0.283281322416191	0.383934021603546
1Mb	chr18	30000000	31000000	0.290752355940059	0.392944345656732
1Mb	chr18	30100000	31100000	0.264477058550904	0.379355874625123
1Mb	chr18	30200000	31200000	0.237837169782172	0.363206295283845
1Mb	chr18	30300000	31300000	0.21502858025645	0.337044507550625
1Mb	chr18	30400000	31400000	0.231416653792678	0.338981926271929
1Mb	chr18	30500000	31500000	0.278312992430094	0.376681971389899
1Mb	chr18	30600000	31600000	0.285561563417272	0.39234056105523
1Mb	chr18	30700000	31700000	0.257036922601576	0.362031901058945
1Mb	chr18	30800000	31800000	0.289411401205006	0.376290506648266
1Mb	chr18	30900000	31900000	0.275402440908389	0.351356193104912
1Mb	chr18	31000000	32000000	0.287471033523869	0.342452028981661
1Mb	chr18	31100000	32100000	0.293650548431948	0.348576129939754
1Mb	chr18	31200000	32200000	0.312572223080489	0.33921415111866
1Mb	chr18	31300000	32300000	0.331450641124672	0.381366278298257
1Mb	chr18	31400000	32400000	0.317688861424378	0.399227686509727
1Mb	chr18	31500000	32500000	0.314351923374015	0.391896016348629
1Mb	chr18	31600000	32600000	0.311354858643597	0.379316064651397
1Mb	chr18	31700000	32700000	0.335096554920439	0.386203190105895
1Mb	chr18	31800000	32800000	0.333038776456048	0.377590965789963
1Mb	chr18	31900000	32900000	0.353412637107987	0.393647655192548
1Mb	chr18	32000000	33000000	0.333075853545497	0.378984314870353
1Mb	chr18	32100000	33100000	0.35099026726402	0.383854401656095
1Mb	chr18	32200000	33200000	0.364232967712035	0.396951883011758
1Mb	chr18	32300000	33300000	0.385997219218292	0.401151835239789
1Mb	chr18	32400000	33400000	0.391496987486483	0.394450489662677
1Mb	chr18	32500000	33500000	0.410653483701529	0.37514928740147
1Mb	chr18	32600000	33600000	0.420608682218446	0.378360625281988
1Mb	chr18	32700000	33700000	0.422555229414491	0.376920831232252
1Mb	chr18	32800000	33800000	0.439653947165148	0.383250617054593
1Mb	chr18	32900000	33900000	0.44138421133941	0.358422463441174
1Mb	chr18	33000000	34000000	0.490919202842577	0.408941320098729
1Mb	chr18	33100000	34100000	0.490264174262321	0.402445659385865
1Mb	chr18	33200000	34200000	0.496196508574077	0.407030441359909
1Mb	chr18	33300000	34300000	0.480704464699521	0.405159372594815
1Mb	chr18	33400000	34400000	0.469420670477368	0.396580323256987
1Mb	chr18	33500000	34500000	0.457574540398579	0.411847448180685
1Mb	chr18	33600000	34600000	0.478807353622741	0.449978768014013
1Mb	chr18	33700000	34700000	0.500905298934034	0.483843785663102
1Mb	chr18	33800000	34800000	0.468821257531284	0.440649964171024
1Mb	chr18	33900000	34900000	0.507331994438437	0.490020966586162
1Mb	chr18	34000000	35000000	0.497481847674958	0.473745322328087
1Mb	chr18	34100000	35100000	0.507053916267573	0.497823721436344
1Mb	chr18	34200000	35200000	0.546924146454503	0.541694312481754
1Mb	chr18	34300000	35300000	0.548129151861579	0.547453488680698
1Mb	chr18	34400000	35400000	0.540503630465009	0.539511398922477
1Mb	chr18	34500000	35500000	0.532735980225553	0.538257384750126
1Mb	chr18	34600000	35600000	0.510050980997992	0.499641710236471
1Mb	chr18	34700000	35700000	0.497772284875638	0.467753921282412
1Mb	chr18	34800000	35800000	0.520352232349761	0.50360280262215
1Mb	chr18	34900000	35900000	0.460503630465008	0.4685434857613
1Mb	chr18	35000000	36000000	0.435210875946238	0.451199607208259
1Mb	chr18	35100000	36100000	0.418452031515526	0.425064359457523
1Mb	chr18	35200000	36200000	0.369114784489418	0.365793943575997
1Mb	chr18	35300000	36300000	0.331537154333385	0.336308023036705
1Mb	chr18	35400000	36400000	0.336388073536227	0.339008466254412
1Mb	chr18	35500000	36500000	0.313116020392399	0.338497571591603
1Mb	chr18	35600000	36600000	0.307140429476287	0.347421640701718
1Mb	chr18	35700000	36700000	0.302487254750502	0.360996841742085
1Mb	chr18	35800000	36800000	0.285166074463155	0.358588338331697
1Mb	chr18	35900000	36900000	0.300200834234513	0.381333103320152
1Mb	chr18	36000000	37000000	0.288150780163757	0.35485947079275
1Mb	chr18	36100000	37100000	0.318343890004634	0.343493723294143
1Mb	chr18	36200000	37200000	0.307146608991194	0.347521165636031
1Mb	chr18	36300000	37300000	0.318164684072301	0.346678521192176
1Mb	chr18	36400000	37400000	0.286389618414955	0.331364951299133
1Mb	chr18	36500000	37500000	0.275118183222617	0.337933596963826
1Mb	chr18	36600000	37600000	0.300509809979917	0.310345285172112
1Mb	chr18	36700000	37700000	0.298204850919203	0.308301706520874
1Mb	chr18	36800000	37800000	0.323886914877182	0.318765094615038
1Mb	chr18	36900000	37900000	0.34243163911633	0.311221104594071
1Mb	chr18	37000000	38000000	0.327131160203924	0.307472332068261
1Mb	chr18	37100000	38100000	0.243961069056079	0.275418668223679
1Mb	chr18	37200000	38200000	0.232108759462382	0.263097481355662
1Mb	chr18	37300000	38300000	0.230465008496833	0.281237559383211
1Mb	chr18	37400000	38400000	0.224279314073845	0.282591098489875
1Mb	chr18	37500000	38500000	0.235433338482929	0.26778178826402
1Mb	chr18	37600000	38600000	0.184569751274525	0.268750497624672
1Mb	chr18	37700000	38700000	0.197750656573459	0.285072586852093
1Mb	chr18	37800000	38800000	0.158232658736289	0.259620743650309
1Mb	chr18	37900000	38900000	0.133119110149854	0.242396295018446
1Mb	chr18	38000000	39000000	0.129924300942376	0.239715756787601
1Mb	chr18	38100000	39100000	0.187857253205623	0.282013853870857
1Mb	chr18	38200000	39200000	0.204548122972347	0.30635765280395
1Mb	chr18	38300000	39300000	0.225570832689634	0.286711430770456
1Mb	chr18	38400000	39400000	0.245098099799166	0.291913267337244
1Mb	chr18	38500000	39500000	0.228913950254905	0.266003609437618
1Mb	chr18	38600000	39600000	0.239147226942685	0.274496403832373
1Mb	chr18	38700000	39700000	0.221065966321644	0.260941107778869
1Mb	chr18	38800000	39800000	0.209448478294454	0.242595344887073
1Mb	chr18	38900000	39900000	0.219700293526958	0.238123357838584
1Mb	chr18	39000000	40000000	0.242304959060714	0.253768677512673
1Mb	chr18	39100000	40100000	0.227307276378804	0.253622707609013
1Mb	chr18	39200000	40200000	0.237435501313147	0.25698001539319
1Mb	chr18	39300000	40300000	0.22169009732736	0.269752381963428
1Mb	chr18	39400000	40400000	0.211147844894176	0.254903261763848
1Mb	chr18	39500000	40500000	0.22117719758999	0.262473791767298
1Mb	chr18	39600000	40600000	0.206772748339255	0.250119429921177
1Mb	chr18	39700000	40700000	0.217500386219682	0.245879667719419
1Mb	chr18	39800000	40800000	0.2235563108296	0.264159080655007
1Mb	chr18	39900000	40900000	0.209046809825429	0.284727567079806
1Mb	chr18	40000000	41000000	0.16514753591843	0.251459699036599
1Mb	chr18	40100000	41100000	0.189216746485401	0.256416040765413
1Mb	chr18	40200000	41200000	0.199715742314228	0.259766713553969
1Mb	chr18	40300000	41300000	0.214521860033987	0.260436848111681
1Mb	chr18	40400000	41400000	0.233078943302951	0.305800313171794
1Mb	chr18	40500000	41500000	0.263006334002781	0.341091854879376
1Mb	chr18	40600000	41600000	0.277565271126217	0.381353008307014
1Mb	chr18	40700000	41700000	0.308431948092075	0.411495793412777
1Mb	chr18	40800000	41800000	0.336233585663525	0.42408901510125
1Mb	chr18	40900000	41900000	0.321668469025182	0.414594336367738
1Mb	chr18	41000000	42000000	0.343809670940831	0.427492767854773
1Mb	chr18	41100000	42100000	0.303148462845667	0.41026831922291
1Mb	chr18	41200000	42200000	0.2818353159277	0.398225802170971
1Mb	chr18	41300000	42300000	0.279029816159432	0.377889540592904
1Mb	chr18	41400000	42400000	0.270953190174572	0.356690729584119
1Mb	chr18	41500000	42500000	0.290239456202688	0.369728495979193
1Mb	chr18	41600000	42600000	0.302308048818168	0.368023302104621
1Mb	chr18	41700000	42700000	0.326834543488336	0.339532630908464
1Mb	chr18	41800000	42800000	0.318399505638807	0.323807691286924
1Mb	chr18	41900000	42900000	0.337463309130233	0.335651158470236
1Mb	chr18	42000000	43000000	0.340849683299861	0.328976352875608
1Mb	chr18	42100000	43100000	0.361087594623822	0.330144112104886
1Mb	chr18	42200000	43200000	0.389130233276688	0.332413280607235
1Mb	chr18	42300000	43300000	0.410054070755446	0.352795987154649
1Mb	chr18	42400000	43400000	0.41580101961996	0.364407229491229
1Mb	chr18	42500000	43500000	0.418736289201298	0.365455558799331
1Mb	chr18	42600000	43600000	0.430526803645914	0.369443191167494
1Mb	chr18	42700000	43700000	0.392114938977291	0.368023302104621
1Mb	chr18	42800000	43800000	0.408194036768114	0.387065739536613
1Mb	chr18	42900000	43900000	0.435847365981771	0.425966718861966
1Mb	chr18	43000000	44000000	0.47826355631083	0.481110167467289
1Mb	chr18	43100000	44100000	0.495708326896339	0.521391225881791
1Mb	chr18	43200000	44200000	0.521983624285493	0.558135831630352
1Mb	chr18	43300000	44300000	0.532822493434265	0.569919583853074
1Mb	chr18	43400000	44400000	0.552949173489881	0.540028928580907
1Mb	chr18	43500000	44500000	0.550032442453267	0.567570795403276
1Mb	chr18	43600000	44600000	0.533996601266801	0.546644019214948
1Mb	chr18	43700000	44700000	0.533897729028271	0.550824066456116
1Mb	chr18	43800000	44800000	0.556490035532211	0.597342020754266
1Mb	chr18	43900000	44900000	0.546714042947629	0.584576289179649
1Mb	chr18	44000000	45000000	0.571376486945775	0.601396003078638
1Mb	chr18	44100000	45100000	0.584600648849066	0.590474800286632
1Mb	chr18	44200000	45200000	0.557460219372779	0.585352583667295
1Mb	chr18	44300000	45300000	0.616431330140584	0.64579739377372
1Mb	chr18	44400000	45400000	0.608985014676348	0.695048966267682
1Mb	chr18	44500000	45500000	0.609380503630465	0.671050187106877
1Mb	chr18	44600000	45600000	0.646154796848447	0.676185673717456
1Mb	chr18	44700000	45700000	0.673616561099954	0.688042410892009
1Mb	chr18	44800000	45800000	0.664211339409856	0.661502428408397
1Mb	chr18	44900000	45900000	0.66954426077553	0.676424533559808
1Mb	chr18	45000000	46000000	0.652760698285185	0.653852278457496
1Mb	chr18	45100000	46100000	0.640475822647922	0.658609570317684
1Mb	chr18	45200000	46200000	0.645493588753283	0.667792404257013
1Mb	chr18	45300000	46300000	0.614997682681909	0.628884789936039
1Mb	chr18	45400000	46400000	0.645641897111077	0.638439183630139
1Mb	chr18	45500000	46500000	0.634945156805191	0.6259521218716
1Mb	chr18	45600000	46600000	0.617111076780473	0.612688765625416
1Mb	chr18	45700000	46700000	0.592498068901591	0.606876509461504
1Mb	chr18	45800000	46800000	0.600414027498842	0.605761830197192
1Mb	chr18	45900000	46900000	0.59578557083269	0.577078744128029
1Mb	chr18	46000000	47000000	0.598207940676657	0.60603386501765
1Mb	chr18	46100000	47100000	0.581053607291828	0.582214230738608
1Mb	chr18	46200000	47200000	0.612593851382666	0.59919981952812
1Mb	chr18	46300000	47300000	0.623488336165611	0.605974150057061
1Mb	chr18	46400000	47400000	0.589612235439518	0.596034926616949
1Mb	chr18	46500000	47500000	0.61570214738143	0.631080973486558
1Mb	chr18	46600000	47600000	0.633424996137803	0.660978263754346
1Mb	chr18	46700000	47700000	0.649701838405685	0.665543140741528
1Mb	chr18	46800000	47800000	0.600815695967867	0.629415589585711
1Mb	chr18	46900000	47900000	0.597107987023019	0.644324424745879
1Mb	chr18	47000000	48000000	0.582777691951182	0.623178693702062
1Mb	chr18	47100000	48100000	0.570431021164839	0.620743650309191
1Mb	chr18	47200000	48200000	0.501479993820485	0.522293585286234
1Mb	chr18	47300000	48300000	0.474147999382049	0.49867963587144
1Mb	chr18	47400000	48400000	0.464223698439672	0.493398179357202
1Mb	chr18	47500000	48500000	0.414713424996138	0.471058149101622
1Mb	chr18	47600000	48600000	0.427801637571451	0.466174792324637
1Mb	chr18	47700000	48700000	0.39768268190947	0.443131452533242
1Mb	chr18	47800000	48800000	0.367996292291055	0.421116537063086
1Mb	chr18	47900000	48900000	0.372970801792059	0.422947795854455
1Mb	chr18	48000000	49000000	0.360605592460992	0.41533745587728
1Mb	chr18	48100000	49100000	0.36926927236212	0.427645372754054
1Mb	chr18	48200000	49200000	0.367365981770431	0.439130550173837
1Mb	chr18	48300000	49300000	0.350285802564499	0.41916584835054
1Mb	chr18	48400000	49400000	0.361161748802719	0.409963109424348
1Mb	chr18	48500000	49500000	0.373230341418199	0.408675920273893
1Mb	chr18	48600000	49600000	0.316731036613626	0.372362589240691
1Mb	chr18	48700000	49700000	0.320574694886452	0.373371108575069
1Mb	chr18	48800000	49800000	0.342715896802101	0.39748268266143
1Mb	chr18	48900000	49900000	0.30352541325506	0.379926484248521
1Mb	chr18	49000000	50000000	0.293681446006489	0.3815387881844
1Mb	chr18	49100000	50100000	0.264792213811216	0.354700230897848
1Mb	chr18	49200000	50200000	0.255442607755291	0.351575147960403
1Mb	chr18	49300000	50300000	0.254663988876873	0.350427293717986
1Mb	chr18	49400000	50400000	0.262765332921366	0.366875447862205
1Mb	chr18	49500000	50500000	0.254744322570678	0.368282066933836
1Mb	chr18	49600000	50600000	0.285895257222308	0.425608429098437
1Mb	chr18	49700000	50700000	0.273764869457748	0.41269672762016
1Mb	chr18	49800000	50800000	0.269809979916577	0.401052310305476
1Mb	chr18	49900000	50900000	0.28263865286575	0.379223174712705
1Mb	chr18	50000000	51000000	0.287860342963078	0.354905915762096
1Mb	chr18	50100000	51100000	0.322663370925383	0.374658297725524
1Mb	chr18	50200000	51200000	0.337623976517843	0.419285278271717
1Mb	chr18	50300000	51300000	0.327847983933261	0.399141431566656
1Mb	chr18	50400000	51400000	0.299817704310212	0.408304360519122
1Mb	chr18	50500000	51500000	0.330109686389618	0.423923140210728
1Mb	chr18	50600000	51600000	0.314574385910706	0.376715146368004
1Mb	chr18	50700000	51700000	0.331679283176271	0.419776267947664
1Mb	chr18	50800000	51800000	0.342017611617489	0.430810265665225
1Mb	chr18	50900000	51900000	0.336449868685308	0.418263488946098
1Mb	chr18	51000000	52000000	0.325852000617951	0.40336128878155
1Mb	chr18	51100000	52100000	0.32727328904681	0.403905358422464
1Mb	chr18	51200000	52200000	0.341541788969566	0.388870458345498
1Mb	chr18	51300000	52300000	0.332093310675112	0.402843759123119
1Mb	chr18	51400000	52400000	0.339749729646223	0.390024947583535
1Mb	chr18	51500000	52500000	0.320173026417427	0.373337933596964
