chrom,start,end,status,fming
chr5,160300000,160400000,FALSE,12.7
chr5,162200000,162300000,FALSE,12
chr5,162400000,162500000,FALSE,11.2
chr5,162500000,162600000,FALSE,11.4
chr5,162600000,162700000,FALSE,11.6
chr5,162700000,162800000,FALSE,14
chr5,162800000,162900000,TRUE,14.1
chr5,162900000,1.63e+08,FALSE,12.1
chr5,1.63e+08,163100000,FALSE,14.1
chr5,163100000,163200000,FALSE,11.7
chr5,163200000,163300000,FALSE,11.4
chr5,163300000,163400000,FALSE,13.8
chr5,163400000,163500000,FALSE,14.2
chr5,164100000,164200000,FALSE,11.2
chr5,164700000,164800000,FALSE,12
chr5,176700000,176800000,TRUE,11
chr5,1.78e+08,178100000,FALSE,11.3
chr6,6e+05,7e+05,TRUE,11.1
chr6,27800000,27900000,TRUE,13.4
chr6,60500000,60600000,FALSE,11.3
chr6,60600000,60700000,FALSE,17.5
chr6,60700000,60800000,FALSE,14.6
chr6,60800000,60900000,FALSE,14.3
chr6,60900000,6.1e+07,FALSE,12.9
chr6,6.1e+07,61100000,FALSE,14.7
chr6,61100000,61200000,FALSE,13.1
chr6,61200000,61300000,FALSE,12.9
chr6,61300000,61400000,FALSE,11.9
chr6,61400000,61500000,FALSE,13
chr6,61500000,61600000,FALSE,13
chr6,61600000,61700000,FALSE,14.9
chr6,61700000,61800000,FALSE,14.6
chr6,61800000,61900000,FALSE,14.9
chr6,61900000,6.2e+07,FALSE,13
chr6,6.2e+07,62100000,FALSE,11.9
chr6,62100000,62200000,FALSE,15.1
chr6,62200000,62300000,FALSE,13.2
chr6,62300000,62400000,TRUE,15.5
chr6,62400000,62500000,FALSE,14.4
chr6,62500000,62600000,FALSE,13.9
chr6,62600000,62700000,TRUE,15.1
chr6,62700000,62800000,TRUE,15.5
chr6,62800000,62900000,FALSE,14.8
chr6,62900000,6.3e+07,TRUE,16.4
chr6,6.3e+07,63100000,FALSE,15.1
chr6,63100000,63200000,FALSE,15.3
chr6,63200000,63300000,FALSE,16
chr6,63300000,63400000,FALSE,15.9
chr6,63400000,63500000,FALSE,16.9
chr6,63500000,63600000,FALSE,17
chr6,63600000,63700000,FALSE,15.4
chr6,63700000,63800000,FALSE,17.1
chr6,63800000,63900000,FALSE,16.6
chr6,63900000,6.4e+07,FALSE,16.1
chr6,6.4e+07,64100000,TRUE,14.2
chr6,64100000,64200000,FALSE,15.4
chr6,64200000,64300000,TRUE,16.3
chr6,64300000,64400000,TRUE,16.4
chr6,64400000,64500000,TRUE,16.4
chr6,64500000,64600000,TRUE,16.5
chr6,64600000,64700000,FALSE,16.7
chr6,64700000,64800000,TRUE,16.3
chr6,64800000,64900000,FALSE,16.9
chr6,64900000,6.5e+07,FALSE,16.2
chr6,6.5e+07,65100000,FALSE,15.4
chr6,65100000,65200000,FALSE,15.5
chr6,65200000,65300000,FALSE,16.4
chr6,65300000,65400000,TRUE,15.7
chr6,65400000,65500000,FALSE,14.3
chr6,65500000,65600000,TRUE,15
chr6,65600000,65700000,FALSE,14.8
chr6,65700000,65800000,TRUE,14
chr6,65800000,65900000,FALSE,14.8
chr6,65900000,6.6e+07,FALSE,14.9
chr6,6.6e+07,66100000,TRUE,14.9
chr6,66100000,66200000,TRUE,14.5
chr6,66200000,66300000,TRUE,16.2
chr6,66300000,66400000,TRUE,14.9
chr6,66400000,66500000,FALSE,16.2
chr6,66500000,66600000,FALSE,15.8
chr6,66600000,66700000,FALSE,15
chr6,66700000,66800000,FALSE,13.4
chr6,66800000,66900000,FALSE,14.1
chr6,66900000,6.7e+07,FALSE,15.5
chr6,6.7e+07,67100000,FALSE,15.7
chr6,67100000,67200000,FALSE,14.8
chr6,67200000,67300000,FALSE,15.7
chr6,67300000,67400000,FALSE,14.7
chr6,67400000,67500000,FALSE,15.2
chr6,67500000,67600000,FALSE,16.3
chr6,67600000,67700000,FALSE,15.8
chr6,67700000,67800000,FALSE,15.3
chr6,67800000,67900000,FALSE,16.9
chr6,67900000,6.8e+07,FALSE,16.1
chr6,6.8e+07,68100000,FALSE,15.9
chr6,68100000,68200000,FALSE,14.4
chr6,68200000,68300000,FALSE,16
chr6,68300000,68400000,FALSE,16.5
chr6,68400000,68500000,FALSE,14.6
chr6,68500000,68600000,FALSE,13.2
chr6,68600000,68700000,FALSE,13.8
chr6,68700000,68800000,FALSE,14.7
chr6,68800000,68900000,FALSE,15.5
chr6,68900000,6.9e+07,FALSE,16.1
chr6,6.9e+07,69100000,FALSE,15.9
chr6,69100000,69200000,FALSE,13.5
chr6,69200000,69300000,FALSE,15.6
chr6,69300000,69400000,TRUE,13.5
chr6,69400000,69500000,FALSE,12.8
chr6,69500000,69600000,FALSE,14.3
chr6,69600000,69700000,FALSE,14.8
chr6,69700000,69800000,FALSE,15
chr6,69800000,69900000,FALSE,13.2
chr6,69900000,7e+07,FALSE,14.5
chr6,7e+07,70100000,TRUE,13.8
chr6,70100000,70200000,FALSE,14.5
chr6,70200000,70300000,FALSE,13.4
chr6,70300000,70400000,TRUE,13.5
chr6,70400000,70500000,TRUE,13.2
chr6,70500000,70600000,TRUE,14.3
chr6,70600000,70700000,FALSE,13.7
chr6,70700000,70800000,FALSE,14.3
chr6,70800000,70900000,FALSE,14
chr6,70900000,7.1e+07,TRUE,14.4
chr6,7.1e+07,71100000,TRUE,13.9
chr6,71100000,71200000,TRUE,13.5
chr6,71200000,71300000,TRUE,13.9
chr6,71300000,71400000,FALSE,13.6
chr6,71400000,71500000,TRUE,14.4
chr6,71500000,71600000,TRUE,12.2
chr6,71600000,71700000,FALSE,13.8
chr6,71700000,71800000,FALSE,14.5
chr6,71800000,71900000,FALSE,13.7
chr6,71900000,7.2e+07,FALSE,14.1
chr6,7.2e+07,72100000,FALSE,13.7
chr6,72100000,72200000,FALSE,13.6
chr6,72200000,72300000,FALSE,13.5
chr6,72300000,72400000,FALSE,13.1
chr6,72400000,72500000,FALSE,14.6
chr6,72500000,72600000,FALSE,14.3
chr6,72600000,72700000,FALSE,12.8
chr6,72700000,72800000,FALSE,13.2
chr6,72800000,72900000,FALSE,13.8
chr6,72900000,7.3e+07,FALSE,13.7
chr6,7.3e+07,73100000,FALSE,14
chr6,73100000,73200000,FALSE,13.5
chr6,73200000,73300000,FALSE,12.9
chr6,73300000,73400000,TRUE,13.3
chr6,73400000,73500000,FALSE,15
chr6,73500000,73600000,FALSE,13.8
chr6,73600000,73700000,FALSE,14
chr6,73700000,73800000,TRUE,15
chr6,73800000,73900000,TRUE,15.7
chr6,73900000,7.4e+07,FALSE,15.6
chr6,7.4e+07,74100000,TRUE,15.3
chr6,74100000,74200000,FALSE,14.1
chr6,74200000,74300000,FALSE,15.2
chr6,74300000,74400000,TRUE,15.8
chr6,74400000,74500000,FALSE,14.5
chr6,74500000,74600000,FALSE,16.2
chr6,74600000,74700000,FALSE,15.1
chr6,74700000,74800000,FALSE,15.4
chr6,74800000,74900000,FALSE,15.3
chr6,74900000,7.5e+07,FALSE,16.1
chr6,7.5e+07,75100000,FALSE,16
chr6,75100000,75200000,FALSE,15.5
chr6,75200000,75300000,FALSE,15.2
chr6,75300000,75400000,FALSE,13.9
chr6,75400000,75500000,FALSE,13.9
chr6,75500000,75600000,FALSE,15.9
chr6,75600000,75700000,FALSE,15.3
chr6,75700000,75800000,FALSE,15.2
chr6,75800000,75900000,FALSE,14.2
chr6,75900000,7.6e+07,TRUE,14.4
chr6,7.6e+07,76100000,TRUE,13.2
chr6,76100000,76200000,TRUE,13.2
chr6,76200000,76300000,FALSE,13.6
chr6,76300000,76400000,TRUE,11.7
chr6,76400000,76500000,TRUE,14.2
chr6,76500000,76600000,TRUE,13
chr6,76600000,76700000,FALSE,13.2
chr6,76700000,76800000,TRUE,15.2
chr6,76800000,76900000,FALSE,14.2
chr6,76900000,7.7e+07,FALSE,14.6
chr6,7.7e+07,77100000,FALSE,14.2
chr6,77100000,77200000,FALSE,14.1
chr6,77200000,77300000,FALSE,14.1
chr6,77300000,77400000,FALSE,13.5
chr6,77400000,77500000,FALSE,14.6
chr6,77500000,77600000,FALSE,15.2
chr6,77600000,77700000,FALSE,13.7
chr6,77700000,77800000,FALSE,13.3
chr6,77800000,77900000,FALSE,13.5
chr6,77900000,7.8e+07,FALSE,12.5
chr6,7.8e+07,78100000,FALSE,14.7
chr6,78100000,78200000,FALSE,15.5
chr6,78200000,78300000,FALSE,14.6
chr6,78300000,78400000,FALSE,12.7
chr6,78400000,78500000,FALSE,12.2
chr6,78500000,78600000,FALSE,14.6
chr6,78600000,78700000,FALSE,13.4
chr6,78700000,78800000,FALSE,14
chr6,78800000,78900000,FALSE,11.3
chr6,78900000,7.9e+07,FALSE,12.1
chr6,7.9e+07,79100000,FALSE,12
chr6,79100000,79200000,FALSE,12.8
chr6,79200000,79300000,FALSE,13.8
chr6,79300000,79400000,FALSE,13.3
chr6,79400000,79500000,FALSE,13.4
chr6,79500000,79600000,FALSE,13.2
chr6,79600000,79700000,FALSE,12.4
chr6,79700000,79800000,TRUE,13
chr6,79800000,79900000,FALSE,13.5
chr6,79900000,8e+07,TRUE,14.5
chr6,8e+07,80100000,FALSE,14.3
chr6,80100000,80200000,FALSE,13.6
chr6,80200000,80300000,FALSE,13.9
chr6,80300000,80400000,TRUE,14
chr6,80400000,80500000,FALSE,12.2
chr6,80600000,80700000,FALSE,11.4
chr6,82100000,82200000,FALSE,11.2
chr6,82400000,82500000,FALSE,11.3
chr6,82500000,82600000,FALSE,11.4
chr6,89100000,89200000,FALSE,11.5
chr6,90900000,9.1e+07,TRUE,11.1
chr6,9.1e+07,91100000,FALSE,13.7
chr6,92900000,9.3e+07,FALSE,11.1
chr6,96400000,96500000,TRUE,11.5
chr6,96600000,96700000,TRUE,11.9
chr6,97900000,9.8e+07,FALSE,11.3
chr6,98200000,98300000,FALSE,16.1
chr6,98300000,98400000,FALSE,15.8
chr6,99500000,99600000,FALSE,14
chr6,99600000,99700000,FALSE,12.4
chr6,102700000,102800000,FALSE,12.1
chr6,102800000,102900000,FALSE,14.9
chr6,102900000,1.03e+08,FALSE,13.1
chr6,1.03e+08,103100000,FALSE,13.7
chr6,106900000,1.07e+08,TRUE,11.3
chr6,107300000,107400000,TRUE,13.5
chr6,107400000,107500000,TRUE,12.7
chr6,110300000,110400000,FALSE,11.2
chr6,114400000,114500000,FALSE,12.3
chr6,114500000,114600000,TRUE,11.2
chr6,114600000,114700000,FALSE,12.4
chr6,114700000,114800000,FALSE,15.3
chr6,114800000,114900000,FALSE,11.3
chr6,114900000,1.15e+08,FALSE,11
chr6,1.15e+08,115100000,FALSE,15.9
chr6,115100000,115200000,FALSE,20
chr6,115200000,115300000,FALSE,14.5
chr6,117100000,117200000,FALSE,13.2
chr6,119600000,119700000,TRUE,11.5
chr6,121200000,121300000,FALSE,12.2
chr6,124800000,124900000,FALSE,13
chr6,124900000,1.25e+08,TRUE,13.5
chr6,125500000,125600000,TRUE,11.7
chr6,136100000,136200000,FALSE,12
chr6,144800000,144900000,TRUE,13.5
chr6,144900000,1.45e+08,FALSE,15.4
chr6,1.45e+08,145100000,TRUE,12.4
chr6,154400000,154500000,TRUE,11.7
chr6,162400000,162500000,FALSE,12.1
chr6,162500000,162600000,FALSE,17.6
chr6,162600000,162700000,FALSE,20
chr6,162700000,162800000,FALSE,15.1
chr6,162800000,162900000,TRUE,13.6
chr6,162900000,1.63e+08,FALSE,15
chr6,1.63e+08,163100000,FALSE,16.1
chr6,163100000,163200000,FALSE,14.6
chr6,163200000,163300000,TRUE,13.9
chr6,163300000,163400000,FALSE,13.1
chr6,163400000,163500000,TRUE,13.2
chr6,163500000,163600000,FALSE,15.5
chr6,163600000,163700000,FALSE,15.9
chr6,163700000,163800000,TRUE,13.4
chr6,163800000,163900000,TRUE,11.4
chr6,163900000,1.64e+08,TRUE,11.3
chr6,164200000,164300000,FALSE,11.8
chr6,164300000,164400000,FALSE,11.1
chr6,165100000,165200000,FALSE,11.2
chr6,165200000,165300000,FALSE,12.8
chr6,165900000,1.66e+08,TRUE,11.2
chr6,168700000,168800000,FALSE,11.4
chr6,168800000,168900000,FALSE,19.5
chr6,168900000,1.69e+08,FALSE,19
chr6,1.69e+08,169100000,TRUE,19.9
chr6,169100000,169200000,FALSE,13.7
chr6,170500000,170600000,TRUE,14.3
chr6,170700000,170800000,TRUE,15.2
chr7,1200000,1300000,FALSE,16.1
chr7,1300000,1400000,FALSE,11.4
chr7,1400000,1500000,TRUE,13
chr7,1500000,1600000,TRUE,12.4
chr7,5100000,5200000,FALSE,20.1
chr7,8100000,8200000,TRUE,11.3
chr7,8600000,8700000,FALSE,14.3
chr7,9800000,9900000,FALSE,11.7
chr7,9900000,1e+07,FALSE,15
chr7,10200000,10300000,FALSE,13
chr7,11800000,11900000,FALSE,14.4
chr7,1.2e+07,12100000,FALSE,11.2
chr7,12300000,12400000,FALSE,12.8
chr7,14200000,14300000,TRUE,15.5
chr7,17500000,17600000,FALSE,11.8
chr7,17800000,17900000,TRUE,13.7
chr7,17900000,1.8e+07,TRUE,14.4
chr7,1.8e+07,18100000,FALSE,28.7
chr7,18100000,18200000,FALSE,15.5
chr7,18200000,18300000,TRUE,13.3
chr7,18300000,18400000,FALSE,13.8
chr7,20500000,20600000,FALSE,12.1
chr7,21300000,21400000,FALSE,11.8
chr7,23700000,23800000,TRUE,11.8
chr7,23800000,23900000,FALSE,17.4
chr7,23900000,2.4e+07,FALSE,21
chr7,2.4e+07,24100000,FALSE,22.8
chr7,24100000,24200000,FALSE,26.4
chr7,24200000,24300000,FALSE,27.1
chr7,24300000,24400000,TRUE,28.5
chr7,24400000,24500000,FALSE,29.9
chr7,24500000,24600000,FALSE,28.7
chr7,24600000,24700000,TRUE,28
chr7,24700000,24800000,TRUE,26.3
chr7,24800000,24900000,FALSE,30.1
chr7,24900000,2.5e+07,TRUE,31.4
chr7,2.5e+07,25100000,TRUE,31.8
chr7,25100000,25200000,FALSE,28.2
chr7,25200000,25300000,FALSE,31.6
chr7,25300000,25400000,FALSE,28.7
chr7,25400000,25500000,FALSE,26.6
chr7,25500000,25600000,FALSE,27.8
chr7,25600000,25700000,FALSE,26.7
chr7,25700000,25800000,FALSE,25.3
chr7,25800000,25900000,FALSE,25.4
chr7,25900000,2.6e+07,FALSE,26.7
chr7,2.6e+07,26100000,FALSE,27
chr7,26100000,26200000,TRUE,27.9
chr7,26200000,26300000,TRUE,27.2
chr7,26300000,26400000,TRUE,25.3
chr7,26400000,26500000,TRUE,25.9
chr7,26500000,26600000,FALSE,21.6
chr7,26600000,26700000,FALSE,24.1
chr7,26700000,26800000,FALSE,22.5
chr7,26800000,26900000,FALSE,22
chr7,26900000,2.7e+07,FALSE,18
chr7,2.7e+07,27100000,FALSE,18.5
chr7,27100000,27200000,TRUE,17.4
chr7,27200000,27300000,TRUE,20
chr7,27300000,27400000,FALSE,19.1
chr7,27400000,27500000,FALSE,21.7
chr7,27500000,27600000,TRUE,22.4
chr7,27600000,27700000,TRUE,22.8
chr7,27700000,27800000,TRUE,21.5
chr7,27800000,27900000,TRUE,25
chr7,27900000,2.8e+07,FALSE,24
chr7,2.8e+07,28100000,TRUE,25.1
chr7,28100000,28200000,FALSE,30.5
chr7,28200000,28300000,TRUE,31.1
chr7,28300000,28400000,FALSE,33.5
chr7,28400000,28500000,FALSE,31.9
chr7,28500000,28600000,TRUE,32.1
chr7,28600000,28700000,TRUE,30.6
chr7,28700000,28800000,FALSE,33.3
chr7,28800000,28900000,FALSE,33.6
chr7,28900000,2.9e+07,FALSE,31.6
chr7,2.9e+07,29100000,FALSE,34.6
chr7,29100000,29200000,TRUE,27.7
chr7,29200000,29300000,FALSE,27.4
chr7,29300000,29400000,TRUE,28.9
chr7,29400000,29500000,TRUE,27.8
chr7,29500000,29600000,FALSE,26.3
chr7,29600000,29700000,FALSE,27.7
chr7,29700000,29800000,FALSE,26.4
chr7,29800000,29900000,FALSE,25.8
chr7,29900000,3e+07,TRUE,25.4
chr7,3e+07,30100000,TRUE,24.2
chr7,30100000,30200000,FALSE,25.1
chr7,30200000,30300000,FALSE,24.3
chr7,30300000,30400000,TRUE,23.1
chr7,30400000,30500000,TRUE,25.6
chr7,30500000,30600000,FALSE,24.2
chr7,30600000,30700000,TRUE,24.9
chr7,30700000,30800000,FALSE,23.4
chr7,30800000,30900000,TRUE,25
chr7,30900000,3.1e+07,TRUE,24
chr7,3.1e+07,31100000,TRUE,25.7
chr7,31100000,31200000,TRUE,24
chr7,31200000,31300000,FALSE,23.5
chr7,31300000,31400000,FALSE,24.9
chr7,31400000,31500000,FALSE,24.4
chr7,31500000,31600000,FALSE,24.9
chr7,31600000,31700000,TRUE,25.3
chr7,31700000,31800000,TRUE,26.1
chr7,31800000,31900000,TRUE,26.4
chr7,31900000,3.2e+07,FALSE,27
chr7,3.2e+07,32100000,FALSE,25.3
chr7,32100000,32200000,FALSE,25.4
chr7,32200000,32300000,FALSE,25
chr7,32300000,32400000,FALSE,24.9
chr7,32400000,32500000,FALSE,24.1
chr7,32500000,32600000,FALSE,24.1
chr7,32600000,32700000,TRUE,24.5
chr7,32700000,32800000,FALSE,25.6
chr7,32800000,32900000,FALSE,28.8
chr7,32900000,3.3e+07,TRUE,26.3
chr7,3.3e+07,33100000,TRUE,26.2
chr7,33100000,33200000,TRUE,25.4
chr7,33200000,33300000,TRUE,24.9
chr7,33300000,33400000,TRUE,24.4
chr7,33400000,33500000,FALSE,24.4
chr7,33500000,33600000,FALSE,25
chr7,33600000,33700000,TRUE,23.7
chr7,33700000,33800000,FALSE,24.7
chr7,33800000,33900000,FALSE,23.6
chr7,33900000,3.4e+07,TRUE,23.6
chr7,3.4e+07,34100000,FALSE,22.6
chr7,34100000,34200000,FALSE,24.6
chr7,34200000,34300000,FALSE,23.3
chr7,34300000,34400000,FALSE,24.3
chr7,34400000,34500000,FALSE,25.7
chr7,34500000,34600000,FALSE,24.6
chr7,34600000,34700000,TRUE,21.6
chr7,34700000,34800000,FALSE,25.4
chr7,34800000,34900000,TRUE,24.5
chr7,34900000,3.5e+07,FALSE,25.7
chr7,3.5e+07,35100000,TRUE,25.6
chr7,35100000,35200000,FALSE,26.9
chr7,35200000,35300000,FALSE,26.1
chr7,35300000,35400000,FALSE,27
chr7,35400000,35500000,FALSE,26.3
chr7,35500000,35600000,FALSE,25.1
chr7,35600000,35700000,FALSE,25.4
chr7,35700000,35800000,TRUE,25.3
chr7,35800000,35900000,FALSE,25.7
chr7,35900000,3.6e+07,TRUE,25.8
chr7,3.6e+07,36100000,FALSE,26.3
chr7,36100000,36200000,FALSE,30.3
chr7,36200000,36300000,TRUE,29.3
chr7,36300000,36400000,TRUE,29.4
chr7,36400000,36500000,TRUE,28.9
chr7,36500000,36600000,TRUE,29.8
chr7,36600000,36700000,TRUE,31.6
chr7,36700000,36800000,FALSE,31.1
chr7,36800000,36900000,FALSE,32.2
chr7,36900000,3.7e+07,TRUE,32.7
chr7,3.7e+07,37100000,FALSE,32.8
chr7,37100000,37200000,TRUE,31.4
chr7,37200000,37300000,FALSE,36.8
chr7,37300000,37400000,FALSE,35.4
chr7,37400000,37500000,TRUE,35.2
chr7,37500000,37600000,FALSE,33.7
chr7,37600000,37700000,FALSE,30.7
chr7,37700000,37800000,TRUE,30.9
chr7,37800000,37900000,FALSE,26.4
chr7,37900000,3.8e+07,TRUE,21.2
chr7,3.8e+07,38100000,FALSE,11
chr7,43400000,43500000,FALSE,11
chr7,43500000,43600000,TRUE,19.2
chr7,43600000,43700000,TRUE,14.7
chr7,43800000,43900000,TRUE,15.2
chr7,43900000,4.4e+07,TRUE,15.6
chr7,4.4e+07,44100000,FALSE,14.9
chr7,44500000,44600000,FALSE,16.8
chr7,44600000,44700000,TRUE,13.1
chr7,44700000,44800000,FALSE,15.4
chr7,44900000,4.5e+07,FALSE,17.5
chr7,46600000,46700000,FALSE,11.1
chr7,50700000,50800000,TRUE,13
chr7,50800000,50900000,TRUE,14.9
chr7,50900000,5.1e+07,FALSE,12.4
chr7,5.1e+07,51100000,FALSE,20.6
chr7,51100000,51200000,TRUE,22.7
chr7,51200000,51300000,TRUE,14.5
chr7,51300000,51400000,FALSE,15.9
chr7,51400000,51500000,FALSE,12.3
chr7,51500000,51600000,FALSE,16.7
chr7,51600000,51700000,FALSE,15.9
chr7,51700000,51800000,FALSE,27.2
chr7,51800000,51900000,FALSE,25.1
chr7,51900000,5.2e+07,FALSE,13.9
chr7,52100000,52200000,FALSE,15
chr7,52200000,52300000,FALSE,20.1
chr7,52300000,52400000,FALSE,36.7
chr7,52400000,52500000,FALSE,27.5
chr7,52500000,52600000,FALSE,25.3
chr7,52600000,52700000,FALSE,19.1
chr7,52700000,52800000,FALSE,20.3
chr7,52800000,52900000,FALSE,16
chr7,52900000,5.3e+07,FALSE,20.2
chr7,5.3e+07,53100000,FALSE,12.7
chr7,53100000,53200000,FALSE,13.3
chr7,53300000,53400000,FALSE,12.9
chr7,53400000,53500000,FALSE,13.5
chr7,53500000,53600000,FALSE,13.3
chr7,53600000,53700000,FALSE,24.2
chr7,53700000,53800000,FALSE,20.5
chr7,53800000,53900000,FALSE,13.1
chr7,53900000,5.4e+07,FALSE,18
chr7,54100000,54200000,FALSE,17.2
chr7,54200000,54300000,FALSE,19.7
chr7,54300000,54400000,FALSE,18.6
chr7,54400000,54500000,FALSE,23.5
chr7,54500000,54600000,FALSE,20.5
chr7,54600000,54700000,TRUE,13.9
chr7,54800000,54900000,FALSE,15.3
chr7,54900000,5.5e+07,FALSE,20.9
chr7,5.5e+07,55100000,TRUE,16.4
chr7,55200000,55300000,TRUE,12
chr7,55300000,55400000,FALSE,21.2
chr7,55400000,55500000,TRUE,11.8
chr7,55500000,55600000,TRUE,13.4
chr7,55700000,55800000,FALSE,17.6
chr7,55800000,55900000,TRUE,11.6
chr7,55900000,5.6e+07,TRUE,14.9
chr7,56100000,56200000,FALSE,15.2
chr7,56300000,56400000,FALSE,21
chr7,56400000,56500000,FALSE,17.7
chr7,56500000,56600000,FALSE,16.3
chr7,56600000,56700000,FALSE,26.2
chr7,56700000,56800000,FALSE,11.2
chr7,56800000,56900000,FALSE,18
chr7,56900000,5.7e+07,FALSE,15.6
chr7,5.7e+07,57100000,FALSE,11.8
chr7,57100000,57200000,FALSE,16.4
chr7,57200000,57300000,FALSE,13.6
chr7,57300000,57400000,FALSE,13.6
chr7,62700000,62800000,FALSE,13.3
chr7,62800000,62900000,FALSE,16
chr7,6.3e+07,63100000,FALSE,13.8
chr7,64100000,64200000,FALSE,16.5
chr7,64300000,64400000,FALSE,11.3
chr7,64400000,64500000,FALSE,14
chr7,64500000,64600000,FALSE,15.9
chr7,65200000,65300000,FALSE,11.7
chr7,65300000,65400000,TRUE,17.7
chr7,65400000,65500000,FALSE,15.1
chr7,65500000,65600000,TRUE,16.5
chr7,65600000,65700000,FALSE,14.1
chr7,65700000,65800000,FALSE,14.6
chr7,65800000,65900000,TRUE,14.3
chr7,67600000,67700000,FALSE,13.6
chr7,67700000,67800000,FALSE,22.1
chr7,67800000,67900000,FALSE,32.4
chr7,67900000,6.8e+07,FALSE,43.7
chr7,6.8e+07,68100000,FALSE,20.6
chr7,68100000,68200000,FALSE,20.9
chr7,68200000,68300000,FALSE,17.2
chr7,68300000,68400000,FALSE,18
chr7,68400000,68500000,FALSE,23.6
chr7,68500000,68600000,FALSE,16.2
chr7,68600000,68700000,FALSE,22.2
chr7,68700000,68800000,FALSE,18.2
chr7,68800000,68900000,FALSE,23.4
chr7,68900000,6.9e+07,FALSE,14.2
chr7,69100000,69200000,FALSE,11.9
chr7,69300000,69400000,TRUE,11.8
chr7,69400000,69500000,FALSE,14.1
chr7,69600000,69700000,FALSE,12.1
chr7,70200000,70300000,TRUE,16.7
chr7,70300000,70400000,FALSE,13.8
chr7,70400000,70500000,FALSE,15.5
chr7,70600000,70700000,FALSE,13
chr7,70700000,70800000,FALSE,11.2
chr7,70900000,7.1e+07,FALSE,19.9
chr7,7.1e+07,71100000,FALSE,17.2
chr7,71100000,71200000,TRUE,11.5
chr7,71500000,71600000,FALSE,17.3
chr7,71700000,71800000,FALSE,13.3
chr7,71800000,71900000,FALSE,11.7
chr7,71900000,7.2e+07,FALSE,14.6
chr7,7.2e+07,72100000,FALSE,11.9
chr7,72300000,72400000,FALSE,13.4
chr7,72400000,72500000,FALSE,11.9
chr7,72500000,72600000,FALSE,14.7
chr7,74300000,74400000,FALSE,13.8
chr7,74600000,74700000,FALSE,24.2
chr7,74700000,74800000,FALSE,21.7
chr7,74800000,74900000,FALSE,15.7
chr7,7.5e+07,75100000,FALSE,11.1
chr7,81300000,81400000,TRUE,11.7
chr7,81400000,81500000,FALSE,12.7
chr7,81500000,81600000,FALSE,12.6
chr7,81600000,81700000,TRUE,12.8
chr7,81700000,81800000,FALSE,13.8
chr7,81800000,81900000,FALSE,14.2
chr7,81900000,8.2e+07,TRUE,19.8
chr7,8.2e+07,82100000,FALSE,27.8
chr7,82100000,82200000,FALSE,21.2
chr7,82400000,82500000,FALSE,14.7
chr7,82500000,82600000,FALSE,13.3
chr7,82700000,82800000,TRUE,11.9
chr7,83400000,83500000,FALSE,13
chr7,87900000,8.8e+07,FALSE,12.2
chr7,93500000,93600000,TRUE,15.7
chr7,93600000,93700000,TRUE,21.5
chr7,93700000,93800000,FALSE,15.7
chr7,93800000,93900000,FALSE,14.2
chr7,93900000,9.4e+07,FALSE,11.5
chr7,94300000,94400000,FALSE,13
chr7,94400000,94500000,FALSE,11
chr7,94500000,94600000,TRUE,14.3
chr7,95300000,95400000,FALSE,16.7
chr7,95400000,95500000,TRUE,12.1
chr7,95600000,95700000,TRUE,11
chr7,95700000,95800000,TRUE,12.8
chr7,95900000,9.6e+07,TRUE,21.5
chr7,9.6e+07,96100000,FALSE,11.5
chr7,96100000,96200000,FALSE,18.2
chr7,96200000,96300000,TRUE,15.2
chr7,96600000,96700000,FALSE,15
chr7,96900000,9.7e+07,FALSE,12.9
chr7,97100000,97200000,FALSE,12.6
chr7,97200000,97300000,FALSE,14.2
chr7,100400000,100500000,TRUE,12.1
chr7,100500000,100600000,FALSE,14.8
chr7,100600000,100700000,FALSE,11.9
chr7,103700000,103800000,FALSE,11.5
chr7,103800000,103900000,TRUE,14.7
chr7,103900000,1.04e+08,FALSE,19.8
chr7,1.04e+08,104100000,FALSE,23.7
chr7,104100000,104200000,FALSE,21.1
chr7,104200000,104300000,FALSE,20.5
chr7,104300000,104400000,TRUE,19.9
chr7,104400000,104500000,FALSE,19.3
chr7,104500000,104600000,TRUE,19.5
chr7,104600000,104700000,TRUE,20.2
chr7,104700000,104800000,TRUE,21.6
chr7,104800000,104900000,TRUE,27
chr7,104900000,1.05e+08,FALSE,31.6
chr7,1.05e+08,105100000,TRUE,33.2
chr7,105100000,105200000,TRUE,33.8
chr7,105200000,105300000,TRUE,34
chr7,105300000,105400000,TRUE,36.1
chr7,105400000,105500000,TRUE,34.1
chr7,105500000,105600000,TRUE,34.8
chr7,105600000,105700000,TRUE,33.8
chr7,105700000,105800000,TRUE,35
chr7,105800000,105900000,FALSE,34.9
chr7,105900000,1.06e+08,FALSE,33.4
chr7,1.06e+08,106100000,FALSE,33.3
chr7,106100000,106200000,FALSE,34.9
chr7,106200000,106300000,FALSE,35.9
chr7,106300000,106400000,FALSE,33.9
chr7,106400000,106500000,FALSE,33.1
chr7,106500000,106600000,FALSE,33.6
chr7,106600000,106700000,FALSE,34.6
chr7,106700000,106800000,TRUE,32.9
chr7,106800000,106900000,TRUE,31.9
chr7,106900000,1.07e+08,TRUE,33.9
chr7,1.07e+08,107100000,TRUE,35.6
chr7,107100000,107200000,TRUE,31.5
chr7,107200000,107300000,TRUE,31.5
chr7,107300000,107400000,TRUE,33.1
