chrom	start	end	gpseq_score	status
chr10	25600001	25700000	1.32222747649488	not fused
chr10	25700001	25800000	1.30806992581876	not fused
chr10	25800001	25900000	1.26883222082452	not fused
chr10	25900001	26000000	1.41796213605399	not fused
chr10	26000001	26100000	1.41702188020741	not fused
chr10	26100001	26200000	1.25922343026045	not fused
chr10	26200001	26300000	1.40965703076562	not fused
chr10	26300001	26400000	1.31587550180891	not fused
chr10	26400001	26500000	1.32692389495324	not fused
chr10	26500001	26600000	1.2684510449399	fused
chr10	26600001	26700000	1.37423100411463	not fused
chr10	26700001	26800000	1.3584159585807	not fused
chr10	26800001	26900000	1.41471259958264	fused
chr10	26800001	26900000	1.41471259958264	fused
chr10	26900001	27000000	1.3661729394534	not fused
chr10	27000001	27100000	1.33735325386101	not fused
chr10	27100001	27200000	1.2864367308136	fused
chr10	27100001	27200000	1.2864367308136	fused
chr10	27100001	27200000	1.2864367308136	fused
chr10	27200001	27300000	1.51568646427258	not fused
chr10	27300001	27400000	1.46006701922684	fused
chr10	27300001	27400000	1.46006701922684	fused
chr10	27400001	27500000	1.34241759087307	fused
chr10	27500001	27600000	1.29167577557026	not fused
chr10	27600001	27700000	1.37291596235648	not fused
chr10	27700001	27800000	1.42798604358866	fused
chr10	27700001	27800000	1.42798604358866	fused
chr10	27800001	27900000	1.45467538557279	not fused
chr10	27900001	28000000	1.36924814202969	fused
chr10	28000001	28100000	1.32072867313395	not fused
chr10	28100001	28200000	1.34094372947592	fused
chr10	28100001	28200000	1.34094372947592	fused
chr10	28200001	28300000	1.40952740584928	not fused
chr10	28300001	28400000	1.35484475870129	not fused
chr10	28400001	28500000	1.40316607391739	fused
chr10	28500001	28600000	1.36865140717245	not fused
chr10	28600001	28700000	1.36109337888127	not fused
chr10	28700001	28800000	1.47552674250696	not fused
chr10	28800001	28900000	1.43447772993165	fused
chr10	28800001	28900000	1.43447772993165	fused
chr10	28900001	29000000	1.45599117775815	fused
chr10	28900001	29000000	1.45599117775815	fused
chr10	29000001	29100000	1.56829697702033	not fused
chr10	29100001	29200000	1.45903963949472	not fused
chr10	29200001	29300000	1.38421025975565	not fused
chr10	29300001	29400000	1.5774404163372	not fused
chr10	29400001	29500000	1.54403074398351	not fused
chr10	29500001	29600000	1.59228743985126	fused
chr10	29600001	29700000	1.47738487821853	not fused
chr10	29700001	29800000	1.49860863332864	not fused
chr10	29800001	29900000	1.37707000099501	fused
chr10	29900001	30000000	1.44226512293511	fused
chr10	29900001	30000000	1.44226512293511	fused
chr10	29900001	30000000	1.44226512293511	fused
chr10	30000001	30100000	1.38433766402215	fused
chr10	30100001	30200000	1.53124322592599	not fused
chr10	30200001	30300000	1.63010915718054	not fused
chr10	30300001	30400000	1.46968010283625	not fused
chr10	30400001	30500000	1.45014026481113	not fused
chr10	30500001	30600000	1.52951813852882	not fused
chr10	30600001	30700000	1.5245951664757	not fused
chr10	30700001	30800000	1.46244087318368	fused
chr10	30700001	30800000	1.46244087318368	fused
chr10	30800001	30900000	1.44982273969617	not fused
chr10	30900001	31000000	1.42315672762539	fused
chr10	30900001	31000000	1.42315672762539	fused
chr10	31000001	31100000	1.53761472893746	not fused
chr10	31100001	31200000	1.40943023142798	fused
chr10	31100001	31200000	1.40943023142798	fused
chr10	31200001	31300000	1.407221289216	fused
chr10	31300001	31400000	1.43507834723727	not fused
chr10	31400001	31500000	1.38576923397824	not fused
chr10	31500001	31600000	1.36364812835888	not fused
chr10	31600001	31700000	1.35600453389857	fused
chr10	31600001	31700000	1.35600453389857	fused
chr10	31700001	31800000	1.32894283477	not fused
chr10	31800001	31900000	1.49297311756829	not fused
chr10	31900001	32000000	1.59634082773148	not fused
chr10	32000001	32100000	1.53130756148107	not fused
chr10	32100001	32200000	1.37332757419411	fused
chr10	32100001	32200000	1.37332757419411	fused
chr10	32100001	32200000	1.37332757419411	fused
chr10	32100001	32200000	1.37332757419411	fused
chr10	32200001	32300000	1.39354738545158	fused
chr10	32300001	32400000	1.5231948549852	fused
chr10	32300001	32400000	1.5231948549852	fused
chr10	32300001	32400000	1.5231948549852	fused
chr10	32300001	32400000	1.5231948549852	fused
chr10	32300001	32400000	1.5231948549852	fused
chr10	32300001	32400000	1.5231948549852	fused
chr10	32400001	32500000	1.44915142667979	not fused
chr10	32500001	32600000	1.46045817175314	fused
chr10	32500001	32600000	1.46045817175314	fused
chr10	32600001	32700000	1.33205986773447	fused
chr10	32600001	32700000	1.33205986773447	fused
chr10	32700001	32800000	1.40875898301959	fused
chr10	32800001	32900000	1.44325752533342	fused
chr10	32800001	32900000	1.44325752533342	fused
chr10	32800001	32900000	1.44325752533342	fused
chr10	32800001	32900000	1.44325752533342	fused
chr10	32800001	32900000	1.44325752533342	fused
chr10	32800001	32900000	1.44325752533342	fused
chr10	32800001	32900000	1.44325752533342	fused
chr10	32900001	33000000	1.48350662147217	fused
chr10	33000001	33100000	1.46970706480468	not fused
chr10	33100001	33200000	1.38810155118781	not fused
chr10	33200001	33300000	1.46273951613918	fused
chr10	33300001	33400000	1.4024743596608	not fused
chr10	33400001	33500000	1.41395522353304	not fused
chr10	33500001	33600000	1.37506263986139	fused
chr10	33600001	33700000	1.33182463899756	fused
chr10	33600001	33700000	1.33182463899756	fused
chr10	33700001	33800000	1.43804963717404	not fused
chr10	33800001	33900000	1.3828423505879	not fused
chr10	33900001	34000000	1.49763885049031	not fused
chr10	34000001	34100000	1.40694262280903	not fused
chr10	34100001	34200000	1.50717225613201	not fused
chr10	34200001	34300000	1.58551791176072	not fused
chr10	34300001	34400000	1.49686274047971	not fused
chr10	34400001	34500000	1.44584854175348	not fused
chr10	34500001	34600000	1.4364454517572	fused
chr10	34500001	34600000	1.4364454517572	fused
chr10	34600001	34700000	1.37440786386962	not fused
chr10	34700001	34800000	1.55123923508072	fused
chr10	34800001	34900000	1.38924749294566	fused
chr10	34800001	34900000	1.38924749294566	fused
chr10	34900001	35000000	1.42612527484785	fused
chr10	34900001	35000000	1.42612527484785	fused
chr10	34900001	35000000	1.42612527484785	fused
chr10	34900001	35000000	1.42612527484785	fused
chr10	34900001	35000000	1.42612527484785	fused
chr10	35000001	35100000	1.41758250114695	not fused
chr10	35100001	35200000	1.49641585493588	fused
chr10	35100001	35200000	1.49641585493588	fused
chr10	35100001	35200000	1.49641585493588	fused
chr10	35200001	35300000	1.43716698181011	fused
chr10	35300001	35400000	1.5603044717254	fused
chr10	35300001	35400000	1.5603044717254	fused
chr10	35300001	35400000	1.5603044717254	fused
chr10	35300001	35400000	1.5603044717254	fused
chr10	35400001	35500000	1.42310733887148	not fused
chr10	35500001	35600000	1.42504312433849	fused
chr10	35600001	35700000	1.42216295927476	fused
chr10	35600001	35700000	1.42216295927476	fused
chr10	35600001	35700000	1.42216295927476	fused
chr10	35600001	35700000	1.42216295927476	fused
chr10	35700001	35800000	1.39151751090742	fused
chr10	35700001	35800000	1.39151751090742	fused
chr10	35700001	35800000	1.39151751090742	fused
chr10	35800001	35900000	1.44437975998712	fused
chr10	35900001	36000000	1.4713762451343	not fused
chr10	36000001	36100000	1.37474327162562	not fused
chr10	36100001	36200000	1.51138331548988	not fused
chr10	36200001	36300000	1.50440907836797	not fused
chr10	36300001	36400000	1.41957831254605	not fused
chr10	36400001	36500000	1.51445101824378	not fused
chr10	36500001	36600000	1.4969049918697	not fused
chr10	36600001	36700000	1.39549036193054	not fused
chr10	36700001	36800000	1.38712389542054	not fused
chr10	36800001	36900000	1.29182445567627	not fused
chr10	36900001	37000000	1.41421957861124	not fused
chr10	37000001	37100000	1.41024811004718	not fused
chr10	37100001	37200000	1.42956406022935	not fused
chr10	49300001	49400000	1.72117080231771	not fused
chr10	49400001	49500000	1.48622152394857	not fused
chr10	49500001	49600000	1.46828638347922	fused
chr10	49500001	49600000	1.46828638347922	fused
chr10	49600001	49700000	1.39935322767091	fused
chr10	49600001	49700000	1.39935322767091	fused
chr10	49700001	49800000	1.45370691525268	not fused
chr10	49800001	49900000	1.45989903756677	not fused
chr10	49900001	50000000	1.51026295738348	fused
chr10	50000001	50100000	1.48632175368575	not fused
chr10	50100001	50200000	1.50731930400978	not fused
chr10	50200001	50300000	1.50381396712436	not fused
chr10	50300001	50400000	1.41895690446016	not fused
chr10	50400001	50500000	1.45419107389911	not fused
chr10	50500001	50600000	1.50418160333683	fused
chr10	50500001	50600000	1.50418160333683	fused
chr10	50600001	50700000	1.36986077364171	not fused
chr10	50700001	50800000	1.3424382694653	not fused
chr10	50800001	50900000	1.41531966827598	not fused
chr10	50900001	51000000	1.4521194073255	fused
chr10	51000001	51100000	1.78297245125965	not fused
chr10	51100001	51200000	1.67052791988021	not fused
chr10	51300001	51400000	1.30390685640608	not fused
chr10	51400001	51500000	1.45801375832009	not fused
chr10	51500001	51600000	1.44926972672718	fused
chr10	51500001	51600000	1.44926972672718	fused
chr10	51500001	51600000	1.44926972672718	fused
chr10	51500001	51600000	1.44926972672718	fused
chr10	51500001	51600000	1.44926972672718	fused
chr10	51500001	51600000	1.44926972672718	fused
chr10	51500001	51600000	1.44926972672718	fused
chr10	51800001	51900000	1.30842067324416	not fused
chr10	52000001	52100000	1.30345385223742	fused
chr10	52000001	52100000	1.30345385223742	fused
chr10	52100001	52200000	1.21254197280401	fused
chr10	52100001	52200000	1.21254197280401	fused
chr10	52200001	52300000	1.36465181947354	fused
chr10	52200001	52300000	1.36465181947354	fused
chr10	52200001	52300000	1.36465181947354	fused
chr10	52300001	52400000	1.24664955521488	not fused
chr10	52400001	52500000	1.59232172373405	not fused
chr10	52500001	52600000	1.19734361588483	not fused
chr10	52600001	52700000	1.2871088599604	not fused
chr10	52700001	52800000	1.30297275553595	not fused
chr10	52800001	52900000	1.24182110977217	not fused
chr10	52900001	53000000	1.33685770761666	fused
chr10	53000001	53100000	1.3358470758888	not fused
chr10	53100001	53200000	1.40068992557998	not fused
chr10	53200001	53300000	1.3992420075554	not fused
chr10	53300001	53400000	1.35009071315581	not fused
chr10	53400001	53500000	1.35974984214028	not fused
chr10	53500001	53600000	1.44883538846684	not fused
chr10	53600001	53700000	1.27273286775795	not fused
chr10	53700001	53800000	1.25828213736864	not fused
chr10	53800001	53900000	1.3387598444269	not fused
chr10	53900001	54000000	1.3115984590153	not fused
chr10	54000001	54100000	1.37180612742412	fused
chr10	54100001	54200000	1.39047651164946	not fused
chr10	54200001	54300000	1.3505394459675	not fused
chr10	54300001	54400000	1.33391742483916	not fused
chr10	54400001	54500000	1.29596165225307	not fused
chr10	54500001	54600000	1.3324308008733	not fused
chr10	54600001	54700000	1.20705650185748	not fused
chr10	54700001	54800000	1.24173326814021	not fused
chr10	54800001	54900000	1.39345149129821	not fused
chr10	54900001	55000000	1.37334899166389	not fused
chr10	55000001	55100000	1.30177915916938	not fused
chr10	55100001	55200000	1.20609800208341	not fused
chr10	55200001	55300000	1.32251085677549	not fused
chr10	55300001	55400000	1.27610337598238	not fused
chr10	55400001	55500000	1.37360301330302	not fused
chr10	55500001	55600000	1.34080848361762	not fused
chr10	55600001	55700000	1.34345573679492	not fused
chr10	55700001	55800000	1.42286384858775	not fused
chr10	55800001	55900000	1.37676481356853	fused
chr10	55900001	56000000	1.30369159696601	not fused
chr10	56000001	56100000	1.30835920262437	not fused
chr10	56100001	56200000	1.35329807052888	not fused
chr10	56200001	56300000	1.31102727676793	not fused
chr10	56300001	56400000	1.36707341020338	not fused
chr10	56400001	56500000	1.34106646128235	fused
chr10	56500001	56600000	1.23075434236322	not fused
chr10	56600001	56700000	1.36252474352703	not fused
chr10	56700001	56800000	1.19735425383662	not fused
chr10	56800001	56900000	1.22228350312955	not fused
chr10	56900001	57000000	1.21467507334645	fused
chr10	57000001	57100000	1.18307016813167	not fused
chr10	57100001	57200000	1.19746107553862	not fused
chr10	57200001	57300000	1.38203259061607	not fused
chr10	57300001	57400000	1.37893482260031	not fused
chr10	57400001	57500000	1.34762194025075	not fused
chr10	57500001	57600000	1.52482603994195	not fused
chr10	57600001	57700000	1.35488879699409	not fused
chr10	57700001	57800000	1.23813204020497	not fused
chr10	57800001	57900000	1.34996504518844	not fused
chr10	57900001	58000000	1.31677441686113	not fused
chr10	58000001	58100000	1.29553129616699	not fused
chr10	58100001	58200000	1.3038268784549	not fused
chr10	58200001	58300000	1.37127534260998	not fused
chr10	58300001	58400000	1.26715015656837	not fused
chr10	58400001	58500000	1.18976462995335	not fused
chr10	58500001	58600000	1.24980356439306	not fused
chr10	58600001	58700000	1.26019824065667	not fused
chr10	58700001	58800000	1.27297217667328	not fused
chr10	58800001	58900000	1.32012915918919	not fused
chr10	58900001	59000000	1.53713825363896	not fused
chr10	59000001	59100000	1.26064453977899	not fused
chr10	59100001	59200000	1.27222052681768	not fused
chr10	59200001	59300000	1.26326831724703	not fused
chr10	59300001	59400000	1.351494537152	not fused
chr10	59400001	59500000	1.25745529452019	not fused
chr10	59500001	59600000	1.14595817171185	not fused
chr10	59600001	59700000	1.15530407095873	not fused
chr10	59700001	59800000	1.2970597768008	not fused
chr10	59800001	59900000	1.22704220839783	not fused
chr10	59900001	60000000	1.24635841669445	fused
chr10	60000001	60100000	1.28759212554413	fused
chr10	60000001	60100000	1.28759212554413	fused
chr10	60100001	60200000	1.24262050308199	fused
chr10	60100001	60200000	1.24262050308199	fused
chr10	60200001	60300000	1.27947798145838	fused
chr10	60300001	60400000	1.28220827841897	fused
chr10	60300001	60400000	1.28220827841897	fused
chr10	60400001	60500000	1.3081618945002	fused
chr10	60400001	60500000	1.3081618945002	fused
chr10	60400001	60500000	1.3081618945002	fused
chr10	60500001	60600000	1.2836430490906	fused
chr10	60600001	60700000	1.39222290022501	not fused
chr10	60700001	60800000	1.25975974631597	not fused
chr10	60800001	60900000	1.2536090249478	not fused
chr10	60900001	61000000	1.36848573624948	fused
chr10	61000001	61100000	1.38333483077164	fused
chr10	61000001	61100000	1.38333483077164	fused
chr10	61000001	61100000	1.38333483077164	fused
chr10	61100001	61200000	1.36655116660175	fused
chr10	61200001	61300000	1.27655762760271	not fused
chr10	61300001	61400000	1.23360660034124	not fused
chr10	61400001	61500000	1.30592806150298	fused
chr10	61400001	61500000	1.30592806150298	fused
chr10	61500001	61600000	1.41660087543602	fused
chr10	61500001	61600000	1.41660087543602	fused
chr10	61500001	61600000	1.41660087543602	fused
chr10	61500001	61600000	1.41660087543602	fused
chr10	61600001	61700000	1.35637028776939	fused
chr10	61600001	61700000	1.35637028776939	fused
chr10	61600001	61700000	1.35637028776939	fused
chr10	61600001	61700000	1.35637028776939	fused
chr10	61600001	61700000	1.35637028776939	fused
chr10	61600001	61700000	1.35637028776939	fused
chr10	61700001	61800000	1.4005163476548	fused
chr10	61700001	61800000	1.4005163476548	fused
chr10	61700001	61800000	1.4005163476548	fused
chr10	61700001	61800000	1.4005163476548	fused
chr10	61800001	61900000	1.36723459353435	fused
chr10	61800001	61900000	1.36723459353435	fused
chr10	61800001	61900000	1.36723459353435	fused
chr10	61800001	61900000	1.36723459353435	fused
chr10	61800001	61900000	1.36723459353435	fused
chr10	61900001	62000000	1.43590745985091	fused
chr10	62000001	62100000	1.36984652090432	fused
chr10	62100001	62200000	1.45922325974117	not fused
chr10	62200001	62300000	1.33579156680763	not fused
chr10	62300001	62400000	1.35948793674019	fused
chr10	62300001	62400000	1.35948793674019	fused
chr10	62300001	62400000	1.35948793674019	fused
chr10	62400001	62500000	1.32079143082618	not fused
chr10	62500001	62600000	1.33714016941905	fused
chr10	62500001	62600000	1.33714016941905	fused
chr10	62500001	62600000	1.33714016941905	fused
chr10	62600001	62700000	1.34544254856935	not fused
chr10	62700001	62800000	1.45242095515531	fused
chr10	62800001	62900000	1.34434743404288	not fused
chr10	62900001	63000000	1.42713251001319	not fused
chr10	63000001	63100000	1.39680724457883	not fused
chr10	63100001	63200000	1.32025134482615	fused
chr10	63200001	63300000	1.37079679343052	not fused
chr10	63300001	63400000	1.27033725997569	not fused
chr10	63400001	63500000	1.40002822476978	not fused
chr10	63500001	63600000	1.26872959773129	not fused
chr10	63600001	63700000	1.31958873122918	not fused
chr10	63700001	63800000	1.31159002283356	fused
chr10	63800001	63900000	1.25321874301956	not fused
chr10	63900001	64000000	1.53313279554003	fused
chr10	63900001	64000000	1.53313279554003	fused
chr10	63900001	64000000	1.53313279554003	fused
chr10	64000001	64100000	1.3357615499843	fused
chr10	64000001	64100000	1.3357615499843	fused
chr10	64000001	64100000	1.3357615499843	fused
chr10	64100001	64200000	1.37180994710756	fused
chr10	64200001	64300000	1.45747734395781	fused
chr10	64300001	64400000	1.39554025978224	not fused
chr10	64400001	64500000	1.36866799416271	fused
chr10	64500001	64600000	1.34883346081018	not fused
chr10	64600001	64700000	1.33395243054026	not fused
chr10	64700001	64800000	1.34303755278106	not fused
chr10	64800001	64900000	1.39067302162592	fused
chr10	64900001	65000000	1.36824426469015	fused
chr10	64900001	65000000	1.36824426469015	fused
chr10	65000001	65100000	1.4527429117046	fused
chr10	65000001	65100000	1.4527429117046	fused
chr10	65000001	65100000	1.4527429117046	fused
chr10	65100001	65200000	1.29543695470626	not fused
chr10	65200001	65300000	1.34079591674532	not fused
chr10	65300001	65400000	1.32612539745747	fused
chr10	65300001	65400000	1.32612539745747	fused
chr10	65400001	65500000	1.3848989178798	not fused
chr10	65500001	65600000	1.46838928724719	not fused
chr10	65600001	65700000	1.1679690388172	not fused
chr10	65700001	65800000	1.35759115603552	not fused
chr10	65800001	65900000	1.25063669147041	not fused
chr10	65900001	66000000	1.23984885612015	not fused
chr10	66000001	66100000	1.33667341939039	not fused
chr10	66100001	66200000	1.34709511078632	not fused
chr10	66200001	66300000	1.25368077250883	not fused
chr10	66300001	66400000	1.37033555231703	not fused
chr10	66400001	66500000	1.29890367831369	not fused
chr10	66500001	66600000	1.36902170827599	not fused
chr10	66600001	66700000	1.27461178813958	not fused
chr10	66700001	66800000	1.40217131864607	not fused
chr10	66800001	66900000	1.43119082103272	not fused
chr10	66900001	67000000	1.29971352608513	not fused
chr10	67000001	67100000	1.33257296113981	not fused
chr10	67100001	67200000	1.30518674849285	not fused
chr10	67200001	67300000	1.32573869534355	not fused
chr10	67300001	67400000	1.27597002539501	not fused
chr10	67400001	67500000	1.27839015818216	not fused
chr10	67500001	67600000	1.30141232078538	not fused
chr10	67600001	67700000	1.19697863399619	fused
chr10	67700001	67800000	1.33103517540977	fused
chr10	67800001	67900000	1.44374153777104	not fused
chr10	67900001	68000000	1.34998347099348	not fused
chr10	68000001	68100000	1.35931372283544	not fused
chr10	68100001	68200000	1.39460046011748	not fused
chr10	68200001	68300000	1.30579297041703	not fused
chr10	68300001	68400000	1.26687275345685	fused
chr10	68400001	68500000	1.28564292600259	not fused
chr10	68500001	68600000	1.22191610594431	fused
chr10	68500001	68600000	1.22191610594431	fused
chr10	68600001	68700000	1.21929699846546	not fused
chr10	68700001	68800000	1.27514633187932	not fused
chr10	68800001	68900000	1.25406767926591	fused
chr10	68800001	68900000	1.25406767926591	fused
chr10	68900001	69000000	1.43182803469393	fused
chr10	68900001	69000000	1.43182803469393	fused
chr10	69000001	69100000	1.21653330211974	not fused
chr10	69100001	69200000	1.41974391753451	not fused
chr10	69200001	69300000	1.27522585533872	fused
chr10	69200001	69300000	1.27522585533872	fused
chr10	69300001	69400000	1.39074082836044	not fused
chr10	69400001	69500000	1.39169361328253	not fused
chr10	69500001	69600000	1.33997764087423	fused
chr10	69600001	69700000	1.28475593627589	fused
chr10	69600001	69700000	1.28475593627589	fused
chr10	69600001	69700000	1.28475593627589	fused
chr10	69600001	69700000	1.28475593627589	fused
chr10	69700001	69800000	1.29514170423794	fused
chr10	69700001	69800000	1.29514170423794	fused
chr10	69700001	69800000	1.29514170423794	fused
chr10	69700001	69800000	1.29514170423794	fused
chr10	69700001	69800000	1.29514170423794	fused
chr10	69800001	69900000	1.43691426349758	fused
chr10	69900001	70000000	1.39453445869385	fused
chr10	70000001	70100000	1.50872733954944	fused
chr10	70000001	70100000	1.50872733954944	fused
chr10	70000001	70100000	1.50872733954944	fused
chr10	70100001	70200000	1.40577413055948	fused
chr10	70100001	70200000	1.40577413055948	fused
chr10	70100001	70200000	1.40577413055948	fused
chr10	70200001	70300000	1.40343527972183	fused
chr10	70200001	70300000	1.40343527972183	fused
chr10	70300001	70400000	1.38492063133739	not fused
chr10	70400001	70500000	1.51149143090525	fused
chr10	70400001	70500000	1.51149143090525	fused
chr10	70400001	70500000	1.51149143090525	fused
chr10	70400001	70500000	1.51149143090525	fused
chr10	70500001	70600000	1.51934953722534	fused
chr10	70500001	70600000	1.51934953722534	fused
chr10	70500001	70600000	1.51934953722534	fused
chr10	70600001	70700000	1.51455853016683	not fused
chr10	70700001	70800000	1.5629656320351	fused
chr10	70700001	70800000	1.5629656320351	fused
chr10	70700001	70800000	1.5629656320351	fused
chr10	70700001	70800000	1.5629656320351	fused
chr10	70700001	70800000	1.5629656320351	fused
chr10	70700001	70800000	1.5629656320351	fused
chr10	70700001	70800000	1.5629656320351	fused
chr10	70700001	70800000	1.5629656320351	fused
chr10	70700001	70800000	1.5629656320351	fused
chr10	70700001	70800000	1.5629656320351	fused
chr10	70700001	70800000	1.5629656320351	fused
chr10	70700001	70800000	1.5629656320351	fused
chr10	70700001	70800000	1.5629656320351	fused
chr10	70800001	70900000	1.55388141202063	not fused
chr10	70900001	71000000	1.66507657059583	fused
chr10	70900001	71000000	1.66507657059583	fused
chr10	70900001	71000000	1.66507657059583	fused
chr10	70900001	71000000	1.66507657059583	fused
chr10	70900001	71000000	1.66507657059583	fused
chr10	70900001	71000000	1.66507657059583	fused
chr10	71000001	71100000	1.67737530882496	fused
chr10	71000001	71100000	1.67737530882496	fused
chr10	71100001	71200000	1.74699648356085	fused
chr10	71100001	71200000	1.74699648356085	fused
chr10	71100001	71200000	1.74699648356085	fused
chr10	71100001	71200000	1.74699648356085	fused
chr10	71200001	71300000	1.85249580020501	fused
chr10	71200001	71300000	1.85249580020501	fused
chr10	71200001	71300000	1.85249580020501	fused
chr10	71300001	71400000	1.66739623154368	fused
chr10	71300001	71400000	1.66739623154368	fused
chr10	71400001	71500000	1.71151692054765	not fused
chr10	71500001	71600000	1.74331815186169	not fused
chr10	71600001	71700000	1.8738508678832	not fused
chr10	71700001	71800000	1.89500942110435	not fused
chr10	71800001	71900000	1.6881642596313	not fused
chr10	71900001	72000000	1.56532129357786	fused
chr10	71900001	72000000	1.56532129357786	fused
chr10	72000001	72100000	1.84894060549023	fused
chr10	72000001	72100000	1.84894060549023	fused
chr10	72100001	72200000	1.70788007332464	fused
chr10	72100001	72200000	1.70788007332464	fused
chr10	72200001	72300000	1.80458639809415	not fused
chr10	72300001	72400000	1.7575492770771	not fused
chr10	72400001	72500000	1.88164085381852	fused
chr10	72500001	72600000	1.76428597799438	fused
chr10	72500001	72600000	1.76428597799438	fused
chr10	72600001	72700000	1.83209698757739	fused
chr10	72700001	72800000	1.90549473178542	not fused
chr10	72800001	72900000	1.86611740182769	not fused
chr10	72900001	73000000	1.7040416875423	not fused
chr10	73000001	73100000	1.83815312632947	fused
chr10	73100001	73200000	1.87811157797571	fused
chr10	73100001	73200000	1.87811157797571	fused
chr10	73300001	73400000	1.88182154862875	not fused
chr10	73500001	73600000	1.98681570841376	fused
chr10	73500001	73600000	1.98681570841376	fused
chr10	73500001	73600000	1.98681570841376	fused
chr10	73500001	73600000	1.98681570841376	fused
chr10	73500001	73600000	1.98681570841376	fused
chr10	73500001	73600000	1.98681570841376	fused
chr10	73500001	73600000	1.98681570841376	fused
chr10	73500001	73600000	1.98681570841376	fused
chr10	73500001	73600000	1.98681570841376	fused
chr10	73500001	73600000	1.98681570841376	fused
chr10	73500001	73600000	1.98681570841376	fused
chr10	73600001	73700000	1.65108866701891	not fused
chr10	73700001	73800000	1.8688061195691	fused
chr10	73700001	73800000	1.8688061195691	fused
chr10	73800001	73900000	1.61830867350422	fused
chr10	73800001	73900000	1.61830867350422	fused
chr10	73800001	73900000	1.61830867350422	fused
chr10	73900001	74000000	1.66697473684071	fused
chr10	73900001	74000000	1.66697473684071	fused
chr10	73900001	74000000	1.66697473684071	fused
chr10	74000001	74100000	1.56257309418557	fused
chr10	74000001	74100000	1.56257309418557	fused
chr10	74100001	74200000	1.67967700278546	fused
chr10	74100001	74200000	1.67967700278546	fused
chr10	74100001	74200000	1.67967700278546	fused
chr10	74200001	74300000	1.50604041998701	not fused
chr10	74300001	74400000	1.64276667990827	fused
chr10	74400001	74500000	1.4940275321181	not fused
chr10	74500001	74600000	1.49755287897688	not fused
chr10	74600001	74700000	1.74015889331039	not fused
chr10	74700001	74800000	1.78794274251577	fused
chr10	74700001	74800000	1.78794274251577	fused
chr10	74800001	74900000	1.74373422361703	fused
chr10	74800001	74900000	1.74373422361703	fused
chr10	74800001	74900000	1.74373422361703	fused
chr10	74900001	75000000	1.63729577977386	fused
chr10	74900001	75000000	1.63729577977386	fused
chr10	74900001	75000000	1.63729577977386	fused
chr10	74900001	75000000	1.63729577977386	fused
chr10	75000001	75100000	1.59028498459319	fused
chr10	75000001	75100000	1.59028498459319	fused
chr10	75100001	75200000	1.555143044656	fused
chr10	75200001	75300000	1.6771376634264	not fused
chr10	75300001	75400000	1.50440633816837	fused
chr10	75300001	75400000	1.50440633816837	fused
chr10	75300001	75400000	1.50440633816837	fused
chr10	75300001	75400000	1.50440633816837	fused
chr10	75300001	75400000	1.50440633816837	fused
chr10	75300001	75400000	1.50440633816837	fused
chr10	75400001	75500000	1.68697498701522	not fused
chr10	75500001	75600000	1.66046794843414	fused
chr10	75500001	75600000	1.66046794843414	fused
chr10	75500001	75600000	1.66046794843414	fused
chr10	75500001	75600000	1.66046794843414	fused
chr10	75500001	75600000	1.66046794843414	fused
chr10	75500001	75600000	1.66046794843414	fused
chr10	75600001	75700000	1.78587376909578	fused
chr10	75600001	75700000	1.78587376909578	fused
chr10	75600001	75700000	1.78587376909578	fused
chr10	75600001	75700000	1.78587376909578	fused
chr10	75700001	75800000	1.50187747789993	fused
chr10	75700001	75800000	1.50187747789993	fused
chr10	75800001	75900000	1.54844009564469	fused
chr10	75800001	75900000	1.54844009564469	fused
chr10	75800001	75900000	1.54844009564469	fused
chr10	75800001	75900000	1.54844009564469	fused
chr10	75800001	75900000	1.54844009564469	fused
chr10	75800001	75900000	1.54844009564469	fused
chr10	75800001	75900000	1.54844009564469	fused
chr10	75800001	75900000	1.54844009564469	fused
chr10	75900001	76000000	1.38200474976814	fused
chr10	75900001	76000000	1.38200474976814	fused
chr10	75900001	76000000	1.38200474976814	fused
chr10	75900001	76000000	1.38200474976814	fused
chr10	75900001	76000000	1.38200474976814	fused
chr10	76000001	76100000	1.43803715879489	fused
chr10	76100001	76200000	1.43609783614582	fused
chr10	76100001	76200000	1.43609783614582	fused
chr10	76200001	76300000	1.54042132709222	fused
chr10	76200001	76300000	1.54042132709222	fused
chr10	76200001	76300000	1.54042132709222	fused
chr10	76200001	76300000	1.54042132709222	fused
chr10	76300001	76400000	1.49835263921506	fused
chr10	76300001	76400000	1.49835263921506	fused
chr10	76400001	76500000	1.51380456018041	fused
chr10	76400001	76500000	1.51380456018041	fused
chr10	76400001	76500000	1.51380456018041	fused
chr10	76400001	76500000	1.51380456018041	fused
chr10	76400001	76500000	1.51380456018041	fused
chr10	76400001	76500000	1.51380456018041	fused
chr10	76400001	76500000	1.51380456018041	fused
chr10	76500001	76600000	1.51226909124696	not fused
chr10	76600001	76700000	1.48668932618371	not fused
chr10	76700001	76800000	1.44627800201919	not fused
chr10	76800001	76900000	1.39384918871414	fused
chr10	76900001	77000000	1.38326086785908	fused
chr10	76900001	77000000	1.38326086785908	fused
chr10	77000001	77100000	1.5755964622523	not fused
chr10	77100001	77200000	1.42570790545034	fused
chr10	77100001	77200000	1.42570790545034	fused
