chrom	start	end	layer	abs_res
chr15	98700000	99700000	5	0.0374606294809474
chr15	98800000	99800000	5	0.019719603247338
chr15	98900000	99900000	5	0.0232821741197258
chr15	99000000	100000000	5	0.0062360037800514
chr15	99100000	100100000	5	0.00401942888176673
chr15	99200000	100200000	5	0.0111518367835259
chr15	99300000	100300000	5	0.00010601714223004
chr15	99400000	100400000	5	0.0169055132216942
chr15	99500000	100500000	5	0.0249537293507262
chr16	52200000	53200000	5	0.0253478366534714
chr16	52400000	53400000	5	0.0337638974401141
chr16	52500000	53500000	5	0.0484661861176316
chr16	52600000	53600000	5	0.006244409992003
chr16	52700000	53700000	5	0.0101532440166393
chr16	58700000	59700000	5	0.0907879729948632
chr16	58800000	59800000	5	0.0809706034048061
chr16	58900000	59900000	5	0.0742393580716908
chr16	59000000	60000000	5	0.057377055023035
chr16	59100000	60100000	5	0.0374046173490221
chr16	59200000	60200000	5	0.0385032391067021
chr16	59300000	60300000	5	0.00656674756699653
chr16	59400000	60400000	5	0.0463773219207158
chr16	59500000	60500000	5	0.0570306377004295
chr16	59600000	60600000	5	0.0256420154251101
chr16	59700000	60700000	5	0.0199629483619464
chr16	59800000	60800000	5	0.0303305136227769
chr16	59900000	60900000	5	0.0485258637544314
chr16	60000000	61000000	5	0.0514442559017952
chr16	60100000	61100000	5	0.0624065052685473
chr16	60200000	61200000	5	0.09581457340606
chr16	60300000	61300000	5	0.0719630104397765
chr16	60500000	61500000	5	0.0761582767390152
chr16	60600000	61600000	5	0.047414469909843
chr16	60700000	61700000	5	0.0565684315920502
chr16	60800000	61800000	5	0.00481297027953498
chr16	60900000	61900000	5	0.00610471579140847
chr16	61000000	62000000	5	0.00413026343449281
chr16	61100000	62100000	5	0.00942898338127511
chr16	61200000	62200000	5	0.0165369347001517
chr16	61300000	62300000	5	0.00987074645866631
chr16	61400000	62400000	5	0.0372270555929267
chr16	61500000	62500000	5	0.0464442016339369
chr16	61600000	62600000	5	0.0157737340350535
chr16	62000000	63000000	5	0.0222058755462551
chr16	62500000	63500000	5	0.0262892789133161
chr16	62600000	63600000	5	0.0483678768560338
chr16	62700000	63700000	5	0.0431857850607167
chr16	62800000	63800000	5	0.078179123302674
chr16	62900000	63900000	5	0.0593513809048542
chr16	63000000	64000000	5	0.0469636948921674
chr16	63100000	64100000	5	0.0504480989632737
chr16	64300000	65300000	5	0.108730359137867
chr16	64400000	65400000	5	0.100638237469663
chr16	64500000	65500000	5	0.105652985107247
chr16	64600000	65600000	5	0.114688447940837
chr16	64700000	65700000	5	0.123846784617597
chr16	64800000	65800000	5	0.0808737628199312
chr16	73300000	74300000	5	0.0207706257332331
chr16	73400000	74400000	5	0.0241005579172891
chr16	75500000	76500000	5	0.0144675211200288
chr16	75600000	76600000	5	0.00559956397436233
chr16	76200000	77200000	5	0.0699000897223094
chr16	76300000	77300000	5	0.0852013871711996
chr16	76400000	77400000	5	0.0973794915630439
chr16	76500000	77500000	5	0.110823511778415
chr16	76600000	77600000	5	0.112092630807437
chr16	76800000	77800000	5	0.0908123453796228
chr16	78300000	79300000	5	0.00949431188015322
chr16	78400000	79400000	5	0.0164974474612727
chr16	79000000	80000000	5	0.0314589891829326
chr16	79100000	80100000	5	0.0426849588386323
chr16	79200000	80200000	5	0.0462611196227693
chr16	79500000	80500000	5	0.0170862214625585
chr16	79600000	80600000	5	0.0184549206585424
chr16	79700000	80700000	5	0.0397292540605703
chr16	82000000	83000000	5	0.0212941644154021
chr16	82100000	83100000	5	0.0109210772389946
chr17	52800000	53800000	5	0.0487507803586798
chr17	52900000	53900000	5	0.0249679011708927
chr17	53000000	54000000	5	0.0441930301236897
chr17	53100000	54100000	5	0.0315009135355093
chr17	53200000	54200000	5	0.0257529778568718
chr17	53300000	54300000	5	0.0155743642139849
chr17	53400000	54400000	5	0.00274417144808345
chr17	53500000	54500000	5	0.00625395899306854
chr17	53600000	54600000	5	0.0186033554914326
chr17	53700000	54700000	5	0.00935949206426041
chr17	66200000	67200000	5	0.051831045907553
chr17	66300000	67300000	5	0.0709922375681707
chr17	66400000	67400000	5	0.0778602238813895
chr17	66700000	67700000	5	0.0509419523578209
chr17	66800000	67800000	5	0.0357895374981843
chr17	66900000	67900000	5	0.0338109797942032
chr17	67000000	68000000	5	0.0573390247512693
chr17	67100000	68100000	5	0.0268413724221641
chr17	67200000	68200000	5	0.0183048913854795
chr17	67300000	68300000	5	0.0103705370600734
chr17	67400000	68400000	5	0.00306032274137188
chr17	67500000	68500000	5	0.0601971048700298
chr17	67600000	68600000	5	0.0769015310353031
chr17	67700000	68700000	5	0.0496531580501127
chr17	67800000	68800000	5	0.0207561941767299
chr17	67900000	68900000	5	0.0183051356905033
chr17	68000000	69000000	5	0.00889021059177003
chr17	68100000	69100000	5	0.0406874569919271
chr17	68200000	69200000	5	0.0310547058278043
chr17	68300000	69300000	5	0.0336028501527893
chr17	68700000	69700000	5	0.0447333038976945
chr17	69000000	70000000	5	0.06166315150013
chr18	500000	1500000	5	0.00927851794284904
chr18	600000	1600000	5	0.0293749078127612
chr18	700000	1700000	5	0.0554386770744013
chr18	800000	1800000	5	0.055061489700469
chr18	900000	1900000	5	0.0549144537899353
chr18	1200000	2200000	5	0.046617599305913
chr18	1300000	2300000	5	0.0361461371461908
chr18	1400000	2400000	5	0.0154664460475429
chr18	1500000	2500000	5	0.00709614531305626
chr18	1600000	2600000	5	0.0238032165759723
chr18	1700000	2700000	5	0.0332435683744167
chr18	1800000	2800000	5	0.0381124689436405
chr18	3100000	4100000	5	0.0245230695338373
chr18	3200000	4200000	5	0.0069566282918298
chr18	3300000	4300000	5	0.00894820238774432
chr18	3400000	4400000	5	0.0291230284692091
chr18	3500000	4500000	5	0.0320469758081332
chr18	3700000	4700000	5	0.0507337870876225
chr18	21400000	22400000	5	0.0594715966554379
chr18	21500000	22500000	5	0.0233998203256223
chr18	21600000	22600000	5	0.00314108607095771
chr18	21700000	22700000	5	0.0125793718722972
chr18	21800000	22800000	5	0.00518598255203325
chr18	22800000	23800000	5	0.0549495238565471
chr18	22900000	23900000	5	0.0524133262159307
chr18	23000000	24000000	5	0.0181123403401994
chr18	23100000	24100000	5	0.016356817843124
chr18	23200000	24200000	5	0.0206370307441191
chr18	23300000	24300000	5	0.00165050872830778
chr18	23400000	24400000	5	0.00192327460869481
chr18	23500000	24500000	5	0.00985811754414916
chr18	23600000	24600000	5	0.0177173563376045
chr18	23700000	24700000	5	0.0217148621741337
chr18	23800000	24800000	5	0.00505617922576476
chr18	23900000	24900000	5	0.00243952946837703
chr18	24000000	25000000	5	0.0471475278203855
chr18	32300000	33300000	5	0.0158341057689184
chr18	32400000	33400000	5	0.0280690396237497
chr18	32500000	33500000	5	0.0666241464244767
chr18	32600000	33600000	5	0.0733518002444288
chr18	32700000	33700000	5	0.0767454077694846
chr18	32800000	33800000	5	0.0874823948571167
chr18	32900000	33900000	5	0.114166114105843
chr18	33000000	34000000	5	0.112927292958831
chr18	33100000	34100000	5	0.118800707061071
chr18	33200000	34200000	5	0.120125121154641
chr18	33300000	34300000	5	0.106513588859721
chr18	33400000	34400000	5	0.103852140284623
chr18	33500000	34500000	5	0.0766618359336956
chr18	33600000	34600000	5	0.0595708901217955
chr18	33800000	34800000	5	0.0589606780054047
chr18	34000000	35000000	5	0.054358886024165
chr18	34700000	35700000	5	0.0606709613681484
chr18	34900000	35900000	5	0.0226087577448353
chr18	35000000	36000000	5	0.0147474119819845
chr18	35100000	36100000	5	0.0242557133391703
chr18	42400000	43400000	5	0.0825679527238685
chr18	42500000	43500000	5	0.084449602342148
chr18	42600000	43600000	5	0.092232359838674
chr18	42800000	43800000	5	0.0521881080122422
chr18	42900000	43900000	5	0.0407441344194907
chr18	43000000	44000000	5	0.0277385809955119
chr18	47300000	48300000	5	0.0059648869643305
chr18	47400000	48400000	5	0.00134869672192031
chr18	47500000	48500000	5	0.0257088019392197
chr18	47600000	48600000	5	0.00771258751067186
chr18	47700000	48700000	5	0.0146719094277004
chr18	47800000	48800000	5	0.0222322798218842
chr18	47900000	48900000	5	0.0190982710158429
chr18	48100000	49100000	5	0.0275210848372095
chr18	48200000	49200000	5	0.0409675156570909
chr18	48500000	49500000	5	0.00449482923439274
chr18	53200000	54200000	5	0.00720992952805088
chr18	54100000	55100000	5	0.00037345599312372
chr18	54200000	55200000	5	0.0165281327214404
chr18	54300000	55300000	5	0.0275564930203432
chr18	54400000	55400000	5	0.00471966059240031
chr18	54500000	55500000	5	0.0167330449314696
chr18	54800000	55800000	5	0.028784132962399
chr18	56300000	57300000	5	0.0287957250895132
chr18	56400000	57400000	5	0.0315564762505654
chr18	56500000	57500000	5	0.0332567877432598
chr18	56600000	57600000	5	0.0186409032083005
chr18	56700000	57700000	5	0.0180198160128237
chr18	73900000	74900000	5	0.0231359486935469
chr18	74000000	75000000	5	0.00659528393661793
chr18	74100000	75100000	5	0.0115078548789354
chr18	74200000	75200000	5	0.00164580380731943
chr18	74300000	75300000	5	0.0183966905134378
chr18	74400000	75400000	5	0.0114958913593149
chr18	74500000	75500000	5	0.0223811869233477
chr18	74600000	75600000	5	0.0204170876408793
chr18	74700000	75700000	5	0.0259696224205707
chr18	74800000	75800000	5	0.00643773470678016
chr2	2600000	3600000	5	0.0614057188627357
chr2	2700000	3700000	5	0.0567929003406752
chr2	8500000	9500000	5	0.00889284124565764
chr2	8600000	9600000	5	0.0185626257796189
chr2	8900000	9900000	5	0.00528753599141857
chr2	9000000	10000000	5	0.0307994656432611
chr2	9100000	10100000	5	0.0157432927434372
chr2	9200000	10200000	5	0.0390554584976085
chr2	9300000	10300000	5	0.0131435553565119
chr2	9400000	10400000	5	0.00626744717914569
chr2	10900000	11900000	5	0.096908438509709
chr2	11000000	12000000	5	0.111808235174174
chr2	11100000	12100000	5	0.108458037257107
chr2	19900000	20900000	5	0.067440280791897
chr2	20000000	21000000	5	0.0617880306063745
chr2	20100000	21100000	5	0.0527211060352387
chr2	20200000	21200000	5	0.0870254902978118
chr2	23300000	24300000	5	0.00564724576441691
chr2	23400000	24400000	5	0.000702134039528599
chr2	23500000	24500000	5	1.01382662302042e-05
chr2	23600000	24600000	5	0.00817298258846286
chr2	23700000	24700000	5	0.00736931629766474
chr2	23800000	24800000	5	0.0194516593069651
chr2	23900000	24900000	5	0.0105389524866161
chr2	24000000	25000000	5	0.0211136371299951
chr2	24100000	25100000	5	0.0602854804066419
chr2	24200000	25200000	5	0.0523565802587705
chr2	24300000	25300000	5	0.0839027845461336
chr2	24400000	25400000	5	0.103275202003833
chr2	28700000	29700000	5	0.00227253264602035
chr2	28800000	29800000	5	0.0008862724812308
chr2	28900000	29900000	5	0.00776745153549956
chr2	29000000	30000000	5	0.0136629375322603
chr2	29100000	30100000	5	0.0118180187355209
chr2	29200000	30200000	5	0.0281046825977906
chr2	29400000	30400000	5	0.0310159252320264
chr2	30400000	31400000	5	0.0173611202478405
chr2	30500000	31500000	5	0.0283703770087619
chr2	30600000	31600000	5	0.0296496376087607
chr2	30700000	31700000	5	0.00910486577878631
chr2	30800000	31800000	5	0.0106094638550392
chr2	30900000	31900000	5	0.00878991290234836
chr2	31100000	32100000	5	0.00528546291039293
chr2	31200000	32200000	5	0.0604225857752389
chr2	37200000	38200000	5	0.0310165319092189
chr2	37300000	38300000	5	0.0284376260788141
chr2	37500000	38500000	5	0.0129251389747531
chr2	37600000	38600000	5	0.000711710261425939
chr2	37700000	38700000	5	0.0015706462356111
chr2	37800000	38800000	5	0.0316855726965185
chr2	37900000	38900000	5	0.0669579752118183
chr2	38000000	39000000	5	0.0607921178349208
chr2	38200000	39200000	5	0.0564246000730865
chr2	38300000	39300000	5	0.0389322897830981
chr2	38500000	39500000	5	0.0701767023002427
chr2	38600000	39600000	5	0.0682462740434222
chr2	38700000	39700000	5	0.00439675778693477
chr2	38800000	39800000	5	0.0508927105896492
chr2	41200000	42200000	5	0.141242691061761
chr2	41300000	42300000	5	0.145306232158876
chr2	41400000	42400000	5	0.135889721858171
chr2	41500000	42500000	5	0.117086367949369
chr2	41600000	42600000	5	0.0760015724749402
chr2	41700000	42700000	5	0.0632759108617759
chr2	41800000	42800000	5	0.0154361209253513
chr2	41900000	42900000	5	0.0236908401463648
chr2	42000000	43000000	5	0.016021295598559
chr2	42100000	43100000	5	0.0194647589481606
chr2	42200000	43200000	5	0.00857638641651272
chr2	47800000	48800000	5	0.0148545472407255
chr2	48000000	49000000	5	0.0836338966422991
chr2	52800000	53800000	5	0.0267192152712016
chr2	52900000	53900000	5	0.00846367165251786
chr2	53000000	54000000	5	0.0047583986546423
chr2	53100000	54100000	5	0.000206009872505465
chr2	53900000	54900000	5	0.0134871715520962
chr2	54000000	55000000	5	0.0297872903244604
chr2	54200000	55200000	5	0.0220698429883631
chr2	54300000	55300000	5	0.0302856894819532
chr2	54400000	55400000	5	0.0504275528220253
chr2	54500000	55500000	5	0.0230974550355885
chr2	54600000	55600000	5	0.0195515433462566
chr2	54700000	55700000	5	0.021190809183632
chr2	54800000	55800000	5	0.0264611345098941
chr2	60100000	61100000	5	0.0438560899066746
chr2	60200000	61200000	5	0.0137353123153989
chr2	60300000	61300000	5	0.0242070609385104
chr2	60400000	61400000	5	0.0252938372630621
chr2	62600000	63600000	5	0.0149276036609748
chr2	63100000	64100000	5	0.0603011799964073
chr2	63200000	64200000	5	0.0304128721041811
chr2	63300000	64300000	5	0.00737300753952066
chr2	63400000	64400000	5	0.0157808675625308
chr2	63500000	64500000	5	0.0205644270679202
chr2	63600000	64600000	5	0.000188862335964172
chr2	63700000	64700000	5	0.0404353776366493
chr2	63800000	64800000	5	0.0305282246059855
chr2	63900000	64900000	5	0.0264274292594016
chr2	64000000	65000000	5	0.02707341972666
chr2	64100000	65100000	5	0.0273888529238024
chr2	64200000	65200000	5	0.0538097184956274
chr2	65300000	66300000	5	0.0108882768386943
chr2	65400000	66400000	5	0.0164934417049434
chr2	65500000	66500000	5	0.0199257786664239
chr2	65600000	66600000	5	0.00377223916584749
chr2	67600000	68600000	5	0.0226360402428623
chr2	67700000	68700000	5	0.0280426438746789
chr2	67800000	68800000	5	0.0421364479799154
chr2	67900000	68900000	5	0.0662568402122374
chr2	68000000	69000000	5	0.0845400945414394
chr2	68100000	69100000	5	0.0976951771366897
chr2	68200000	69200000	5	0.113351007880658
chr2	68300000	69300000	5	0.0862051320417518
chr2	68400000	69400000	5	0.0938566107878378
chr2	68500000	69500000	5	0.103254953442546
chr2	68600000	69600000	5	0.119694082050423
chr2	68700000	69700000	5	0.118860749560794
chr2	68800000	69800000	5	0.0925286389315188
chr2	68900000	69900000	5	0.0787298742734211
chr2	69000000	70000000	5	0.0588491261674342
chr2	69100000	70100000	5	0.00168262108052179
chr2	74600000	75600000	5	0.0286526122597335
chr2	74700000	75700000	5	0.0119556039503931
chr2	74800000	75800000	5	0.027306632527845
chr2	79100000	80100000	5	0.0224623387978159
chr2	79200000	80200000	5	0.00936751671599222
chr2	79300000	80300000	5	0.0043703795654125
chr2	79400000	80400000	5	0.00147923496023915
chr2	79500000	80500000	5	0.00956371864322351
chr2	79600000	80600000	5	0.00752477418793543
chr2	84500000	85500000	5	0.161564999999221
chr2	84600000	85600000	5	0.148105265849588
chr2	84700000	85700000	5	0.159796578959491
chr2	84800000	85800000	5	0.122827997182922
chr2	85000000	86000000	5	0.116977268656409
chr2	101800000	102800000	5	0.0185392641475036
chr2	101900000	102900000	5	0.0319467549763498
chr2	102000000	103000000	5	0.0245040979330672
chr2	102100000	103100000	5	0.00841122725253816
chr2	102200000	103200000	5	0.011531838481599
chr2	102300000	103300000	5	0.0355202436792264
chr2	102400000	103400000	5	0.0471324456879121
chr2	102500000	103500000	5	0.031482069240085
chr2	102600000	103600000	5	0.0217509348033042
chr2	102700000	103700000	5	4.82085614280763e-05
chr2	102800000	103800000	5	0.0220226568922774
chr2	102900000	103900000	5	0.0387580732381652
chr2	103000000	104000000	5	0.062007153512626
chr2	103100000	104100000	5	0.0410918226668086
chr2	103200000	104200000	5	0.0281603819750061
chr2	103300000	104300000	5	0.00195656785021246
chr2	103400000	104400000	5	0.0443786424670171
chr2	103500000	104500000	5	0.0398435358866022
chr2	103600000	104600000	5	0.0264669927241833
chr2	103700000	104700000	5	0.0450241950091499
chr2	103800000	104800000	5	0.0937905506398699
chr2	104000000	105000000	5	0.184753466725549
chr2	104200000	105200000	5	0.107573474532787
chr2	104300000	105300000	5	0.080382428503014
chr2	104700000	105700000	5	0.00213224765462596
chr2	104800000	105800000	5	0.0151020299496158
chr2	104900000	105900000	5	0.0338192157315396
chr2	105000000	106000000	5	0.0421445228421415
chr2	105100000	106100000	5	0.0358018028738089
chr2	105200000	106200000	5	0.0390723676850202
chr2	105300000	106300000	5	0.0590417699567447
chr2	105400000	106400000	5	0.04026115337606
chr2	106500000	107500000	5	0.0667274455092082
chr2	106600000	107600000	5	0.0727893388422085
chr2	106700000	107700000	5	0.0354032307783167
chr2	106800000	107800000	5	0.0285132055899954
chr2	106900000	107900000	5	0.0258038976896517
chr2	107000000	108000000	5	0.0237260384671832
chr2	107200000	108200000	5	0.031261851264459
chr2	107700000	108700000	5	0.129257030328893
chr2	107900000	108900000	5	0.0676401917863075
chr2	108000000	109000000	5	0.0510640934045244
chr2	108100000	109100000	5	0.0447089302082526
chr2	108200000	109200000	5	0.0372273759253374
chr2	108300000	109300000	5	0.00305443740551015
chr2	108400000	109400000	5	0.0402616849747255
chr2	108500000	109500000	5	0.0688588360302943
chr2	108600000	109600000	5	0.11909643762074
chr2	113900000	114900000	5	0.00279395571362703
chr2	114000000	115000000	5	0.0287439712090275
chr2	114100000	115100000	5	0.0174153947478518
chr2	114200000	115200000	5	0.00472010834876612
chr2	114300000	115300000	5	0.00149269024550369
chr2	114400000	115400000	5	0.00565126703196781
chr2	114500000	115500000	5	0.0089876233917788
chr2	118100000	119100000	5	0.00372752539586076
chr2	118200000	119200000	5	0.0219660812097326
chr2	118300000	119300000	5	0.0294614453158183
chr2	118400000	119400000	5	0.00248333462525874
chr2	118500000	119500000	5	0.0214559373959234
chr2	118600000	119600000	5	0.0261299770728193
chr2	118700000	119700000	5	0.0473788675522706
chr2	118800000	119800000	5	0.0818607888215137
chr2	118900000	119900000	5	0.0678814355315929
chr2	122100000	123100000	5	0.00223936728353838
chr2	122200000	123200000	5	0.0155407351094861
chr2	122300000	123300000	5	0.0185270676959957
chr2	122400000	123400000	5	0.0308649193319029
chr2	123500000	124500000	5	0.0913296519642415
chr2	124000000	125000000	5	0.0343729108830907
chr2	125800000	126800000	5	0.0735371594996079
chr2	125900000	126900000	5	0.0618325935076635
chr2	126000000	127000000	5	0.0570180433472287
chr2	126100000	127100000	5	0.0582482562542371
chr2	126200000	127200000	5	0.0160781083642507
chr2	126300000	127300000	5	0.0413715632337535
chr2	126400000	127400000	5	0.0338282049193763
chr2	126500000	127500000	5	0.0206022302063868
chr2	126600000	127600000	5	0.0143322061645044
chr2	131700000	132700000	5	0.0890091748429061
chr2	131800000	132800000	5	0.0925406193469516
chr2	132100000	133100000	5	0.00129469151357302
chr2	132200000	133200000	5	0.026596660949539
chr2	132300000	133300000	5	0.0126149723708492
chr2	132400000	133400000	5	0.012701251224386
chr2	132500000	133500000	5	0.0715455772523062
chr2	132600000	133600000	5	0.0667436982833618
chr2	132800000	133800000	5	0.037842351481905
chr2	133000000	134000000	5	0.0442427271460162
chr2	134500000	135500000	5	0.0156389910961471
chr2	134600000	135600000	5	0.00806496269635012
chr2	134700000	135700000	5	0.00712213536486816
chr2	134800000	135800000	5	0.00289418378663716
chr2	134900000	135900000	5	0.0126490585691748
chr2	135000000	136000000	5	0.0128500825163299
chr2	135100000	136100000	5	0.0518455704066037
chr2	135200000	136200000	5	0.0805598376112996
chr2	135300000	136300000	5	0.107307568993517
chr2	135400000	136400000	5	0.0994136640709462
chr2	135500000	136500000	5	0.104569166022663
chr2	135700000	136700000	5	0.0542652755097954
chr2	135900000	136900000	5	0.0253279977096625
chr2	136000000	137000000	5	0.00832595228559137
chr2	136100000	137100000	5	0.00864597160558491
chr2	136200000	137200000	5	0.00256983089946176
chr2	136300000	137300000	5	0.00556917216224684
chr2	136400000	137400000	5	4.87491417321646e-05
chr2	136500000	137500000	5	0.00797989126065318
chr2	136600000	137600000	5	0.000518029684712164
chr2	136700000	137700000	5	0.0045396877380158
chr2	136800000	137800000	5	0.00376208150996164
chr2	148300000	149300000	5	0.027690419814263
chr2	148400000	149400000	5	0.0405548281256856
chr2	148500000	149500000	5	0.0310877016273157
chr2	148600000	149600000	5	0.0140041753318515
chr2	148700000	149700000	5	0.00571973079978414
chr2	148800000	149800000	5	0.0262082037972282
chr2	148900000	149900000	5	0.00474679920639187
chr2	151500000	152500000	5	0.0352568188546566
chr2	170400000	171400000	5	0.00190305956060658
chr2	170500000	171500000	5	0.0117484086590657
chr2	170600000	171600000	5	0.0111199361719964
chr2	170700000	171700000	5	0.00841951432987936
chr2	170800000	171800000	5	0.0130820299735251
chr2	170900000	171900000	5	0.00263391170050424
chr2	171000000	172000000	5	0.0136636618215164
chr2	171100000	172100000	5	0.0103216152684908
chr2	171200000	172200000	5	0.00144077612016019
chr2	171300000	172300000	5	0.00454140960214487
chr2	171400000	172400000	5	0.0160616610404851
chr2	171500000	172500000	5	0.0061396102398969
chr2	171600000	172600000	5	0.0257056304871602
chr2	171700000	172700000	5	0.0286602727795362
chr2	171900000	172900000	5	0.0433671896390114
chr2	173100000	174100000	5	0.0234279690798723
chr2	173200000	174200000	5	0.0164795564667735
chr2	173300000	174300000	5	0.0202928476962576
chr2	173400000	174400000	5	0.0469140797345138
chr2	173500000	174500000	5	0.0286527785403951
chr2	173600000	174600000	5	0.0379546599169064
chr2	173700000	174700000	5	0.0202240890764495
chr2	173800000	174800000	5	0.0683016856525661
chr2	173900000	174900000	5	0.0719538630427566
chr2	174000000	175000000	5	0.120014783857128
chr2	174100000	175100000	5	0.0965846503785759
chr2	174700000	175700000	5	0.112308211125687
chr2	174900000	175900000	5	0.12703846358252
chr2	175000000	176000000	5	0.0756311962990968
chr2	175100000	176100000	5	0.0644551009250009
chr2	175200000	176200000	5	0.0503133785202512
chr2	175300000	176300000	5	0.0511965180278711
chr2	175400000	176400000	5	0.0714222061539219
chr2	175500000	176500000	5	0.0797760253398011
chr2	175600000	176600000	5	0.0639746426360287
chr2	175700000	176700000	5	0.00528595128322628
chr2	175800000	176800000	5	0.023146250707898
chr2	175900000	176900000	5	0.0764288033569734
chr2	176000000	177000000	5	0.0944498035831957
chr2	176800000	177800000	5	0.0652262670109991
chr2	176900000	177900000	5	0.0861962445602369
chr2	177000000	178000000	5	0.116517649857479
chr2	177100000	178100000	5	0.130436759331269
chr2	177200000	178200000	5	0.119390906157426
chr2	177300000	178300000	5	0.0925923988264629
chr2	177400000	178400000	5	0.0692110866192466
chr2	177500000	178500000	5	0.038265281143231
chr2	177600000	178600000	5	0.0507308464263429
chr2	177700000	178700000	5	0.0082005067821506
chr2	177800000	178800000	5	0.0255709727751448
chr2	177900000	178900000	5	0.0320519014514454
chr2	178000000	179000000	5	0.0369636128849884
chr2	178100000	179100000	5	0.0345171823435049
chr2	178200000	179200000	5	0.0362745499580552
chr2	178300000	179300000	5	0.0137690094944122
chr2	178400000	179400000	5	0.0196973982101821
chr2	178500000	179500000	5	0.0372931324188418
chr2	178600000	179600000	5	0.0399726813763245
chr2	178700000	179700000	5	0.0480348157822956
chr2	181200000	182200000	5	0.0432416960600095
chr2	181300000	182300000	5	0.0308403539394283
chr2	201700000	202700000	5	0.00461397691856741
chr2	201800000	202800000	5	0.00777099295677538
chr2	201900000	202900000	5	0.00175127633350459
chr2	202000000	203000000	5	0.00365859883488726
chr2	202100000	203100000	5	0.00877516932212794
chr2	203200000	204200000	5	0.0333899877765172
chr2	203300000	204300000	5	0.00367745723759275
chr2	203400000	204400000	5	0.0171964228289058
chr2	203500000	204500000	5	0.0235354833088182
chr2	203600000	204600000	5	0.0230472592354999
chr2	203700000	204700000	5	0.0398992192781661
chr2	218100000	219100000	5	0.0257702095116269
chr2	218200000	219200000	5	0.0420839849849218
chr2	218300000	219300000	5	0.0322121368504763
chr2	219800000	220800000	5	0.0734934722113536
chr2	219900000	220900000	5	0.088874176107231
chr2	220000000	221000000	5	0.0663687539479465
chr2	231100000	232100000	5	0.000458004218757549
chr2	231200000	232200000	5	0.0109762902403525
chr2	231300000	232300000	5	0.0229513130958883
chr2	231400000	232400000	5	0.0339269823176393
chr2	231500000	232500000	5	0.0505801005796806
chr2	231600000	232600000	5	0.076633255764555
chr2	232100000	233100000	5	0.0441128034990633
chr2	232200000	233200000	5	0.0423827498794115
chr2	232300000	233300000	5	0.0370710987070282
chr2	232400000	233400000	5	0.0576918452025572
chr2	232500000	233500000	5	0.0432262836259281
chr2	232700000	233700000	5	0.0222822634262068
chr2	234500000	235500000	5	0.0401665043145252
chr2	235600000	236600000	5	0.0637344077456705
chr2	235700000	236700000	5	0.0697762116754264
chr2	235800000	236800000	5	0.0749833336920491
chr2	235900000	236900000	5	0.0720998017683316
chr2	236000000	237000000	5	0.0721272849897283
chr2	236100000	237100000	5	0.0612628966537794
chr2	236200000	237200000	5	0.044376836424114
chr2	236300000	237300000	5	0.0183402553939216
chr2	236400000	237400000	5	0.0161818176981943
chr2	236500000	237500000	5	0.0428191522155944
chr2	237000000	238000000	5	0.0126116091770589
chr2	237100000	238100000	5	0.0167934127512891
chr2	237200000	238200000	5	0.0308070445743034
chr2	237300000	238300000	5	0.0215067984916497
chr2	237400000	238400000	5	0.0223053129159978
chr2	237500000	238500000	5	0.00166662766753295
chr2	237600000	238600000	5	0.0110048186377548
chr2	237700000	238700000	5	0.0440047271040893
chr2	237800000	238800000	5	0.0507871957864916
chr2	237900000	238900000	5	0.040429899757807
chr20	5700000	6700000	5	0.0292814982783251
chr20	5800000	6800000	5	0.0328322071388982
chr20	5900000	6900000	5	0.0160542585771674
chr20	6000000	7000000	5	0.0405056547685027
chr20	6100000	7100000	5	0.065118856860522
chr20	6200000	7200000	5	0.0451052875535269
chr20	6300000	7300000	5	0.0548667549274136
chr20	6400000	7400000	5	0.0428447573606564
chr20	6500000	7500000	5	0.0344972274674844
chr20	6600000	7600000	5	0.0383046768048041
chr20	6700000	7700000	5	0.0288609867992096
chr20	6800000	7800000	5	0.0472693904558301
chr20	6900000	7900000	5	0.052174989638076
chr20	7000000	8000000	5	0.0552749558080969
chr20	7100000	8100000	5	0.0458968042823037
chr20	7200000	8200000	5	0.0627567725166214
chr20	7300000	8300000	5	0.0542219431152672
chr20	7400000	8400000	5	0.0235183523122669
chr20	7500000	8500000	5	0.051767975820456
chr20	7600000	8600000	5	0.0606457553907623
chr20	7700000	8700000	5	0.0437927261149621
chr20	7800000	8800000	5	0.0468126372396531
chr20	7900000	8900000	5	0.0423578309584528
chr20	8000000	9000000	5	0.0353888811857449
chr20	8100000	9100000	5	0.039848332583413
chr20	8200000	9200000	5	0.0450161353023226
chr20	8300000	9300000	5	0.05376051991459
chr20	8400000	9400000	5	0.0454829289568425
chr20	8500000	9500000	5	0.0312833811553866
chr20	8600000	9600000	5	0.0074329317155371
chr20	8800000	9800000	5	0.00791509519069182
chr20	9100000	10100000	5	0.0231257728977277
chr20	9200000	10200000	5	0.0376950958971642
chr20	9300000	10300000	5	0.0653083891209007
chr20	9400000	10400000	5	0.064771175261394
chr20	9500000	10500000	5	0.0566841290570826
chr20	9600000	10600000	5	0.0517022006326796
chr20	9700000	10700000	5	0.054598639644959
chr20	9800000	10800000	5	0.0660950668758941
chr20	9900000	10900000	5	0.0396910875018181
chr20	10000000	11000000	5	0.0182021495976981
chr20	10100000	11100000	5	0.0124016590296375
chr20	10900000	11900000	5	0.0230858875199418
