chrom	start	end	gpseq_score
chr8	1.37e+08	1.38e+08	0.240990462187802
chr8	137100000	138100000	0.236314464062601
chr8	137200000	138200000	0.237411342796298
chr8	137300000	138300000	0.240199173099128
chr8	137400000	138400000	0.245777130910684
chr8	137500000	138500000	0.256729884412591
chr8	137600000	138600000	0.268474349005485
chr8	137700000	138700000	0.266715577652769
chr8	137800000	138800000	0.264028226693904
chr8	137900000	138900000	0.274894181404014
chr8	1.38e+08	1.39e+08	0.28036919599959
chr8	138100000	139100000	0.274521016270223
chr8	138200000	139200000	0.282527430453572
chr8	138300000	139300000	0.294729754116931
chr8	138400000	139400000	0.309832578594198
chr8	138500000	139500000	0.316854110239569
chr8	138600000	139600000	0.327366205777136
chr8	138700000	139700000	0.343481858696692
chr8	138800000	139800000	0.353563368797603
chr8	138900000	139900000	0.359740783026331
chr8	1.39e+08	1.4e+08	0.351670794640637
chr8	139100000	140100000	0.355194549034853
chr8	139200000	140200000	0.35730158510588
chr8	139300000	140300000	0.350843008163908
chr8	139400000	140400000	0.338987096167504
chr8	139500000	140500000	0.319463376318874
chr8	139600000	140600000	0.319757203255556
chr8	139700000	140700000	0.332063087492325
chr8	139800000	140800000	0.336693906729732
chr8	139900000	140900000	0.337500551919535
chr8	1.4e+08	1.41e+08	0.352371959122142
chr8	140100000	141100000	0.383359368202909
chr8	140200000	141200000	0.383701258297788
chr8	140300000	141300000	0.391329995257955
chr8	140400000	141400000	0.397532924041738
chr8	140500000	141500000	0.407717946290556
chr8	140600000	141600000	0.432657076625845
chr8	140700000	141700000	0.436486346689874
chr8	140800000	141800000	0.430678892376017
chr8	140900000	141900000	0.428291380510183
chr8	1.41e+08	1.42e+08	0.426558329900234
chr8	141100000	142100000	0.414201979037954
chr8	141200000	142200000	0.436685038607749
chr8	141300000	142300000	0.453169936522332
chr8	141400000	142400000	0.464706982311083
chr8	141500000	142500000	0.480249484316298
chr8	141600000	142600000	0.503382088099171
chr8	141700000	142700000	0.525060009307774
chr8	141800000	142800000	0.552705168381462
chr8	141900000	142900000	0.602249146192156
chr8	1.42e+08	1.43e+08	0.634857801386282
chr8	142100000	143100000	0.675603758311726
chr8	142200000	143200000	0.690491099050164
chr8	142300000	143300000	0.721482910922447
chr8	142400000	143400000	0.738612648641076
chr8	142500000	143500000	0.773654336803859
chr8	142600000	143600000	0.775380214189435
chr8	142700000	143700000	0.803439940114842
chr8	142800000	143800000	0.781772331807026
chr8	142900000	143900000	0.776021524207114
chr8	1.43e+08	1.44e+08	0.802521571880973
chr8	143100000	144100000	0.79904233124234
chr8	143200000	144200000	0.804847672945308
chr8	143300000	144300000	0.803290771922004
chr8	143400000	144400000	0.817883165201868
chr8	143500000	144500000	0.803553778725726
chr8	143600000	144600000	0.822999869687216
chr8	143700000	144700000	0.83380803501005
chr8	143800000	144800000	0.860071403300008
chr8	143900000	144900000	0.881574132096498
chr8	1.44e+08	1.45e+08	0.87148368484203
chr8	144100000	145100000	0.883597579725786
chr8	144200000	145200000	0.894998948326453
chr8	144300000	145300000	0.884568809722733
chr8	144400000	145400000	0.89648464751759
chr8	144500000	145500000	0.917110657514435
chr8	144600000	145600000	0.867228929934216
chr8	144700000	145700000	0.819174688176329
chr8	144800000	145800000	0.799945138765287
chr8	144900000	145900000	0.825820413591696
chr8	1.45e+08	1.46e+08	0.847042000164746
chr8	145100000	146100000	0.855829206859294
chr8	145200000	146200000	0.855058334125243
chr8	145300000	146300000	0.830131034985942
chr9:22	1e+05	1100000	0.279898778420056
chr9:22	2e+05	1200000	0.287415591920387
chr9:22	3e+05	1300000	0.291042256046686
chr9:22	4e+05	1400000	0.289878980383703
chr9:22	5e+05	1500000	0.273654345452216
chr9:22	6e+05	1600000	0.277979963183049
chr9:22	7e+05	1700000	0.274925208031481
chr9:22	8e+05	1800000	0.261735611978306
chr9:22	9e+05	1900000	0.261246735483187
chr9:22	1e+06	2e+06	0.262445924744171
chr9:22	1100000	2100000	0.256056815918589
chr9:22	1200000	2200000	0.223999219497647
chr9:22	1300000	2300000	0.207426961973367
chr9:22	1400000	2400000	0.202605610105027
chr9:22	1500000	2500000	0.222245554640437
chr9:22	1600000	2600000	0.227428635710405
chr9:22	1700000	2700000	0.213110233558337
chr9:22	1800000	2800000	0.199438546814711
chr9:22	1900000	2900000	0.18969270995515
chr9:22	2e+06	3e+06	0.182604203786807
chr9:22	2100000	3100000	0.202281145078027
chr9:22	2200000	3200000	0.217255013045009
chr9:22	2300000	3300000	0.225737645913209
chr9:22	2400000	3400000	0.220178957013071
chr9:22	2500000	3500000	0.20348946378383
chr9:22	2600000	3600000	0.207730601429594
chr9:22	2700000	3700000	0.216433796910216
chr9:22	2800000	3800000	0.241929471488016
chr9:22	2900000	3900000	0.247293770817061
chr9:22	3e+06	4e+06	0.235868047241179
chr9:22	3100000	4100000	0.251382634500282
chr9:22	3200000	4200000	0.251914476216668
chr9:22	3300000	4300000	0.25779808013971
chr9:22	3400000	4400000	0.258543678140779
chr9:22	3500000	4500000	0.271752323301049
chr9:22	3600000	4600000	0.276310145116442
chr9:22	3700000	4700000	0.277317161784731
chr9:22	3800000	4800000	0.261529178550126
chr9:22	3900000	4900000	0.261097861702596
chr9:22	4e+06	5e+06	0.264006965916146
chr9:22	4100000	5100000	0.247303152016486
chr9:22	4200000	5200000	0.252537000073942
chr9:22	4300000	5300000	0.2504471110018
chr9:22	4400000	5400000	0.267707440896617
chr9:22	4500000	5500000	0.259263545675719
chr9:22	4600000	5600000	0.247305376530113
chr9:22	4700000	5700000	0.240353266944549
chr9:22	4800000	5800000	0.24976944646997
chr9:22	4900000	5900000	0.250157051245711
chr9:22	5e+06	6e+06	0.267972585044547
chr9:22	5100000	6100000	0.281768856539183
chr9:22	5200000	6200000	0.277125992958744
chr9:22	5300000	6300000	0.279773264377827
chr9:22	5400000	6400000	0.268515751131009
chr9:22	5500000	6500000	0.279101444938495
chr9:22	5600000	6600000	0.286586218428797
chr9:22	5700000	6700000	0.300599097824702
chr9:22	5800000	6800000	0.312298635829454
chr9:22	5900000	6900000	0.318970454898609
chr9:22	6e+06	7e+06	0.316811081600166
chr9:22	6100000	7100000	0.296386372294112
chr9:22	6200000	7200000	0.314756367146168
chr9:22	6300000	7300000	0.308819976890936
chr9:22	6400000	7400000	0.304252833937393
chr9:22	6500000	7500000	0.300771598898449
chr9:22	6600000	7600000	0.291361636560644
chr9:22	6700000	7700000	0.269606956891326
chr9:22	6800000	7800000	0.259609652437006
chr9:22	6900000	7900000	0.260151762005397
chr9:22	7e+06	8e+06	0.252401471663674
chr9:22	7100000	8100000	0.253798272554717
chr9:22	7200000	8200000	0.246217193048125
chr9:22	7300000	8300000	0.23356337088149
chr9:22	7400000	8400000	0.230533060004734
chr9:22	7500000	8500000	0.209342699287477
chr9:22	7600000	8600000	0.198730425332887
chr9:22	7700000	8700000	0.213612981954387
chr9:22	7800000	8800000	0.191703311942246
chr9:22	7900000	8900000	0.190572531254771
chr9:22	8e+06	9e+06	0.176092647544228
chr9:22	8100000	9100000	0.176723742879824
chr9:22	8200000	9200000	0.160526682059043
chr9:22	8300000	9300000	0.144330099556088
chr9:22	8400000	9400000	0.12714110044928
chr9:22	8500000	9500000	0.132073934562356
chr9:22	8600000	9600000	0.134768998147713
chr9:22	8700000	9700000	0.116459538825851
chr9:22	8800000	9800000	0.117073976405602
chr9:22	8900000	9900000	0.108770386829404
chr9:22	9e+06	1e+07	0.1155265357576
chr9:22	9100000	10100000	0.107712196270416
chr9:22	9200000	10200000	0.107774992843502
chr9:22	9300000	10300000	0.124183670592689
chr9:22	9400000	10400000	0.122982597239425
chr9:22	9500000	10500000	0.123485572920519
chr9:22	9600000	10600000	0.135812221606133
chr9:22	9700000	10700000	0.141412480776793
chr9:22	9800000	10800000	0.15151293757038
chr9:22	9900000	10900000	0.168472928643972
chr9:22	1e+07	1.1e+07	0.174050412622449
chr9:22	10100000	11100000	0.19519574016404
chr9:22	10200000	11200000	0.192204814963762
chr9:22	10300000	11300000	0.184680346664036
chr9:22	10400000	11400000	0.218673115070282
chr9:22	10500000	11500000	0.227780343301745
chr9:22	10600000	11600000	0.208225195050023
chr9:22	10700000	11700000	0.209307336248696
chr9:22	10800000	11800000	0.169891730825828
chr9:22	10900000	11900000	0.162036947339273
chr9:22	1.1e+07	1.2e+07	0.166010125775075
chr9:22	11100000	12100000	0.161228978051261
chr9:22	11200000	12200000	0.153509860380056
chr9:22	11300000	12300000	0.129748956357864
chr9:22	11400000	12400000	0.113052782596377
chr9:22	11500000	12500000	0.101063450149986
chr9:22	11600000	12600000	0.102731585133751
chr9:22	11700000	12700000	0.0995292420803921
chr9:22	11800000	12800000	0.141191047218151
chr9:22	11900000	12900000	0.134413273607779
chr9:22	1.2e+07	1.3e+07	0.130714296759569
chr9:22	12100000	13100000	0.124674067513348
chr9:22	12200000	13200000	0.12491970379344
chr9:22	12300000	13300000	0.145996130091959
chr9:22	12400000	13400000	0.155398952894026
chr9:22	12500000	13500000	0.160281019528856
chr9:22	12600000	13600000	0.171049290911469
chr9:22	12700000	13700000	0.172712630118418
chr9:22	12800000	13800000	0.171949488797139
chr9:22	12900000	13900000	0.185758518733929
chr9:22	1.3e+07	1.4e+07	0.19202463913084
chr9:22	13100000	14100000	0.198507391298188
chr9:22	13200000	14200000	0.209877827027817
chr9:22	13300000	14300000	0.201952897960299
chr9:22	13400000	14400000	0.183856926482135
chr9:22	13500000	14500000	0.1636775593828
chr9:22	13600000	14600000	0.164872417243301
chr9:22	13700000	14700000	0.168883472056078
chr9:22	13800000	14800000	0.163520907405174
chr9:22	13900000	14900000	0.161485935850944
chr9:22	1.4e+07	1.5e+07	0.159751575440848
chr9:22	14100000	15100000	0.168276050573435
chr9:22	14200000	15200000	0.155713689372156
chr9:22	14300000	15300000	0.159332545215387
chr9:22	14400000	15400000	0.185562531252931
chr9:22	14500000	15500000	0.205818856876244
chr9:22	14600000	15600000	0.186826212848011
chr9:22	14700000	15700000	0.185951680780376
chr9:22	14800000	15800000	0.19134851172275
chr9:22	14900000	15900000	0.18983004367103
chr9:22	1.5e+07	1.6e+07	0.197506925390083
chr9:22	15100000	16100000	0.219565662523921
chr9:22	15200000	16200000	0.239750942318071
chr9:22	15300000	16300000	0.261646553007764
chr9:22	15400000	16400000	0.253480778667329
chr9:22	15500000	16500000	0.255500481200874
chr9:22	15600000	16600000	0.266361581498553
chr9:22	15700000	16700000	0.246944027238732
chr9:22	15800000	16800000	0.247977893259651
chr9:22	15900000	16900000	0.247473319546044
chr9:22	1.6e+07	1.7e+07	0.24376149730753
chr9:22	16100000	17100000	0.233263704540393
chr9:22	16200000	17200000	0.230529353609516
chr9:22	16300000	17300000	0.222638683730788
chr9:22	16400000	17400000	0.240160607645814
chr9:22	16500000	17500000	0.25010570460563
chr9:22	16600000	17600000	0.251910861859458
chr9:22	16700000	17700000	0.269088534107822
chr9:22	16800000	17800000	0.259794686480336
chr9:22	16900000	17900000	0.255091135321744
chr9:22	1.7e+07	1.8e+07	0.258045000891702
chr9:22	17100000	18100000	0.238632423795323
chr9:22	17200000	18200000	0.242892787080069
chr9:22	17300000	18300000	0.255007515235268
chr9:22	17400000	18400000	0.250571954740654
chr9:22	17500000	18500000	0.251403856554747
chr9:22	17600000	18600000	0.233714824718623
chr9:22	17700000	18700000	0.235092537857865
chr9:22	17800000	18800000	0.232001793892292
chr9:22	17900000	18900000	0.229027020870609
chr9:22	1.8e+07	1.9e+07	0.244045396359368
chr9:22	18100000	19100000	0.250544015527101
chr9:22	18200000	19200000	0.248983180223126
chr9:22	18300000	19300000	0.238536211985186
chr9:22	18400000	19400000	0.234064839768657
chr9:22	18500000	19500000	0.225552698627205
chr9:22	18600000	19600000	0.234005890188246
chr9:22	18700000	19700000	0.239539559211933
chr9:22	18800000	19800000	0.261806729177998
chr9:22	18900000	19900000	0.296655547531593
chr9:22	1.9e+07	2e+07	0.274907480372555
chr9:22	19100000	20100000	0.262725888988456
chr9:22	19200000	20200000	0.257746739097694
chr9:22	19300000	20300000	0.244670838808429
chr9:22	19400000	20400000	0.228384533672152
chr9:22	19500000	20500000	0.22554422598482
chr9:22	19600000	20600000	0.22583866429043
chr9:22	19700000	20700000	0.203301959188177
chr9:22	19800000	20800000	0.190462842168678
chr9:22	19900000	20900000	0.159544632770219
chr9:22	2e+07	2.1e+07	0.149015258069768
chr9:22	20100000	21100000	0.150923090973794
chr9:22	20200000	21200000	0.158467115543053
chr9:22	20300000	21300000	0.17064700114034
chr9:22	20400000	21400000	0.177446428344807
chr9:22	20500000	21500000	0.178350654210178
chr9:22	20600000	21600000	0.171890608280786
chr9:22	20700000	21700000	0.190227315622836
chr9:22	20800000	21800000	0.182654881203538
chr9:22	20900000	21900000	0.179392919870129
chr9:22	2.1e+07	2.2e+07	0.185782248247589
chr9:22	21100000	22100000	0.179112972816323
chr9:22	21200000	22200000	0.159161250086168
chr9:22	21300000	22300000	0.151380755104999
chr9:22	21400000	22400000	0.155879438425816
chr9:22	21500000	22500000	0.156064385462103
chr9:22	21600000	22600000	0.162924120379971
chr9:22	21700000	22700000	0.15002432403378
chr9:22	21800000	22800000	0.136921582408672
chr9:22	21900000	22900000	0.146304371895132
chr9:22	2.2e+07	2.3e+07	0.127321444617482
chr9:22	22100000	23100000	0.126593546866136
chr9:22	22200000	23200000	0.141394662775135
chr9:22	22300000	23300000	0.138688330414418
chr9:22	22400000	23400000	0.152053893846389
chr9:22	22500000	23500000	0.145590473649678
chr9:22	22600000	23600000	0.140470716925295
chr9:22	22700000	23700000	0.151499701466393
chr9:22	22800000	23800000	0.149410689987226
chr9:22	22900000	23900000	0.153947361623438
chr9:22	2.3e+07	2.4e+07	0.160743887782966
chr9:22	23100000	24100000	0.162938151950339
chr9:22	23200000	24200000	0.152985161915442
chr9:22	23300000	24300000	0.13483337525096
chr9:22	23400000	24400000	0.136305738764252
chr9:22	23500000	24500000	0.140426481553849
chr9:22	23600000	24600000	0.138447465605355
chr9:22	23700000	24700000	0.132926758110151
chr9:22	23800000	24800000	0.134631212867305
chr9:22	23900000	24900000	0.138205056464334
chr9:22	2.4e+07	2.5e+07	0.152833291826307
chr9:22	24100000	25100000	0.160028192096738
chr9:22	24200000	25200000	0.152040010666825
chr9:22	24300000	25300000	0.176577714302553
chr9:22	24400000	25400000	0.154819129597617
chr9:22	24500000	25500000	0.144690423120519
chr9:22	24600000	25600000	0.159106877787372
chr9:22	24700000	25700000	0.149236668024438
chr9:22	24800000	25800000	0.167130431437064
chr9:22	24900000	25900000	0.169433954560819
chr9:22	2.5e+07	2.6e+07	0.150604600012902
chr9:22	25100000	26100000	0.142356017563983
chr9:22	25200000	26200000	0.162730875596938
chr9:22	25300000	26300000	0.172829482528539
chr9:22	25400000	26400000	0.187116608225076
chr9:22	25500000	26500000	0.206131008646123
chr9:22	25600000	26600000	0.206025460240333
chr9:22	25700000	26700000	0.194790346530537
chr9:22	25800000	26800000	0.201288704192358
chr9:22	25900000	26900000	0.198327491115598
chr9:22	2.6e+07	2.7e+07	0.230373444881892
chr9:22	26100000	27100000	0.231320841987281
chr9:22	26200000	27200000	0.22871243604381
chr9:22	26300000	27300000	0.213212663788097
chr9:22	26400000	27400000	0.196692008822095
chr9:22	26500000	27500000	0.196774381114864
chr9:22	26600000	27600000	0.184335161639029
chr9:22	26700000	27700000	0.20688806270082
chr9:22	26800000	27800000	0.205748591504341
chr9:22	26900000	27900000	0.215260710335899
chr9:22	2.7e+07	2.8e+07	0.205351347275252
chr9:22	27100000	28100000	0.208035119226965
chr9:22	27200000	28200000	0.212954297939542
chr9:22	27300000	28300000	0.223034629222803
chr9:22	27400000	28400000	0.239323407599457
chr9:22	27500000	28500000	0.256227808329921
chr9:22	27600000	28600000	0.274603479137474
chr9:22	27700000	28700000	0.2750649255807
chr9:22	27800000	28800000	0.282321430613497
chr9:22	27900000	28900000	0.282573395952526
chr9:22	2.8e+07	2.9e+07	0.279624113979849
chr9:22	28100000	29100000	0.290160624166319
chr9:22	28200000	29200000	0.26689818903642
chr9:22	28300000	29300000	0.267632749539404
chr9:22	28400000	29400000	0.307711640840692
chr9:22	28500000	29500000	0.30359931273015
chr9:22	28600000	29600000	0.288455704631645
chr9:22	28700000	29700000	0.279812767428426
chr9:22	28800000	29800000	0.281051718837532
chr9:22	28900000	29900000	0.282335493708879
chr9:22	2.9e+07	3e+07	0.284180364411389
chr9:22	29100000	30100000	0.274969976867069
chr9:22	29200000	30200000	0.283085497467109
chr9:22	29300000	30300000	0.295724668200756
chr9:22	29400000	30400000	0.258641393089904
chr9:22	29500000	30500000	0.267969622463668
chr9:22	29600000	30600000	0.249084658932381
chr9:22	29700000	30700000	0.252676192709383
chr9:22	29800000	30800000	0.250051954670871
chr9:22	29900000	30900000	0.260661935532691
chr9:22	3e+07	3.1e+07	0.255968974954537
chr9:22	30100000	31100000	0.260341806772444
chr9:22	30200000	31200000	0.252277579207982
chr9:22	30300000	31300000	0.247347910287135
chr9:22	30400000	31400000	0.259195961525362
chr9:22	30500000	31500000	0.24157033752874
chr9:22	30600000	31600000	0.265101793328659
chr9:22	30700000	31700000	0.273165022046157
chr9:22	30800000	31800000	0.256534301347205
chr9:22	30900000	31900000	0.224625725210146
chr9:22	3.1e+07	3.2e+07	0.235246681724878
chr9:22	31100000	32100000	0.240004989551394
chr9:22	31200000	32200000	0.242176485732494
chr9:22	31300000	32300000	0.238817417124056
chr9:22	31400000	32400000	0.238026947220769
chr9:22	31500000	32500000	0.256786880546551
chr9:22	31600000	32600000	0.250555358945248
chr9:22	31700000	32700000	0.243386640494189
chr9:22	31800000	32800000	0.270556831278576
chr9:22	31900000	32900000	0.305336390535339
chr9:22	3.2e+07	3.3e+07	0.311558754789843
chr9:22	32100000	33100000	0.318948408845122
chr9:22	32200000	33200000	0.357023756038864
chr9:22	32300000	33300000	0.395459091578884
chr9:22	32400000	33400000	0.43446155581799
chr9:22	32500000	33500000	0.482587413759651
chr9:22	32600000	33600000	0.500025013104479
chr9:22	32700000	33700000	0.540852575728804
chr9:22	32800000	33800000	0.53392966856907
chr9:22	32900000	33900000	0.562167376689672
chr9:22	3.3e+07	3.4e+07	0.589512009550768
chr9:22	33100000	34100000	0.630077163522631
chr9:22	33200000	34200000	0.638128746765807
chr9:22	33300000	34300000	0.626667121327746
chr9:22	33400000	34400000	0.613648962951392
chr9:22	33500000	34500000	0.596939630134146
chr9:22	33600000	34600000	0.626635665020901
chr9:22	33700000	34700000	0.644316008430391
chr9:22	33800000	34800000	0.665937465807237
chr9:22	33900000	34900000	0.670182435324733
chr9:22	3.4e+07	3.5e+07	0.700582869444591
chr9:22	34100000	35100000	0.707257110365138
chr9:22	34200000	35200000	0.707798533185953
chr9:22	34300000	35300000	0.721726011515451
chr9:22	34400000	35400000	0.73276156238566
chr9:22	34500000	35500000	0.737736678229089
chr9:22	34600000	35600000	0.743263328976017
chr9:22	34700000	35700000	0.724428565507094
chr9:22	34800000	35800000	0.73824081094176
chr9:22	34900000	35900000	0.756731794797303
chr9:22	3.5e+07	3.6e+07	0.757680085294084
chr9:22	35100000	36100000	0.750156673634375
chr9:22	35200000	36200000	0.756465414112143
chr9:22	35300000	36300000	0.762986841375188
chr9:22	35400000	36400000	0.771845012420076
chr9:22	35500000	36500000	0.752009879369127
chr9:22	35600000	36600000	0.740194612192417
chr9:22	35700000	36700000	0.73327400778754
chr9:22	35800000	36800000	0.714263427806519
chr9:22	35900000	36900000	0.705850088127758
chr9:22	3.6e+07	3.7e+07	0.696752277631302
chr9:22	36100000	37100000	0.71239668458881
chr9:22	36200000	37200000	0.712815394905093
chr9:22	36300000	37300000	0.687795640973272
chr9:22	36400000	37400000	0.67518701650901
chr9:22	36500000	37500000	0.690821675969224
chr9:22	36600000	37600000	0.687190978028428
chr9:22	36700000	37700000	0.69027839773693
chr9:22	36800000	37800000	0.681968633727163
chr9:22	36900000	37900000	0.666568767313343
chr9:22	3.7e+07	3.8e+07	0.662397423323477
chr9:22	37100000	38100000	0.656613732501211
chr9:22	37200000	38200000	0.660993720372784
chr9:22	37300000	38300000	0.661591015710216
chr9:22	71400000	72400000	0.411442917814807
chr9:22	71500000	72500000	0.412052157154313
chr9:22	71600000	72600000	0.397000828830976
chr9:22	71700000	72700000	0.401126811941067
chr9:22	71800000	72800000	0.388577139552285
chr9:22	71900000	72900000	0.375179276609231
chr9:22	7.2e+07	7.3e+07	0.359004386954952
chr9:22	72100000	73100000	0.332088969753432
chr9:22	72200000	73200000	0.34290001806089
chr9:22	72300000	73300000	0.331737932369644
chr9:22	72400000	73400000	0.329920866766373
chr9:22	72500000	73500000	0.325026687954545
chr9:22	72600000	73600000	0.305062764893856
chr9:22	72700000	73700000	0.287579646975015
chr9:22	72800000	73800000	0.29420625739163
chr9:22	72900000	73900000	0.27587774906722
chr9:22	7.3e+07	7.4e+07	0.282908310078335
chr9:22	73100000	74100000	0.27186666672754
chr9:22	73200000	74200000	0.248807005916204
chr9:22	73300000	74300000	0.267479397144613
chr9:22	73400000	74400000	0.25613655203017
chr9:22	73500000	74500000	0.241274120371478
chr9:22	73600000	74600000	0.265537533309687
chr9:22	73700000	74700000	0.258702403958244
chr9:22	73800000	74800000	0.260647681326125
chr9:22	73900000	74900000	0.270884722290074
chr9:22	7.4e+07	7.5e+07	0.261388184036904
chr9:22	74100000	75100000	0.261633200413228
chr9:22	74200000	75200000	0.240725039888914
chr9:22	74300000	75300000	0.216504031124091
chr9:22	74400000	75400000	0.202183146221177
chr9:22	74500000	75500000	0.206571203668446
chr9:22	74600000	75600000	0.185300587558733
chr9:22	74700000	75700000	0.191094864336901
chr9:22	74800000	75800000	0.174680682300669
chr9:22	74900000	75900000	0.163124711419463
chr9:22	7.5e+07	7.6e+07	0.166519155002357
chr9:22	75100000	76100000	0.161012576829879
chr9:22	75200000	76200000	0.174775647730835
chr9:22	75300000	76300000	0.200383935685383
chr9:22	75400000	76400000	0.220581557613548
chr9:22	75500000	76500000	0.239397839321502
chr9:22	75600000	76600000	0.274173613536417
chr9:22	75700000	76700000	0.280406460979969
chr9:22	75800000	76800000	0.314247631566832
chr9:22	75900000	76900000	0.348172373623246
chr9:22	7.6e+07	7.7e+07	0.356683789690796
chr9:22	76100000	77100000	0.365998146248702
chr9:22	76200000	77200000	0.366042508689356
chr9:22	76300000	77300000	0.350035148718109
chr9:22	76400000	77400000	0.339906910865578
chr9:22	76500000	77500000	0.327381215538077
chr9:22	76600000	77600000	0.295446698893649
chr9:22	76700000	77700000	0.253054457144191
chr9:22	76800000	77800000	0.22481925189388
chr9:22	76900000	77900000	0.215080204383975
chr9:22	7.7e+07	7.8e+07	0.21033963577877
chr9:22	77100000	78100000	0.209399546399836
chr9:22	77200000	78200000	0.214674370803398
chr9:22	77300000	78300000	0.216266066206206
chr9:22	77400000	78400000	0.23156179058256
chr9:22	77500000	78500000	0.228508910001816
chr9:22	77600000	78600000	0.202656220875743
chr9:22	77700000	78700000	0.206890682562224
chr9:22	77800000	78800000	0.215128268075028
chr9:22	77900000	78900000	0.211660324180281
chr9:22	7.8e+07	7.9e+07	0.20142002504924
chr9:22	78100000	79100000	0.192271137804771
chr9:22	78200000	79200000	0.19083686971636
chr9:22	78300000	79300000	0.193728797868242
chr9:22	78400000	79400000	0.186766537699417
chr9:22	78500000	79500000	0.196640120561978
chr9:22	78600000	79600000	0.236474732562436
chr9:22	78700000	79700000	0.262939450097093
chr9:22	78800000	79800000	0.270263606804215
chr9:22	78900000	79900000	0.268213520323393
chr9:22	7.9e+07	8e+07	0.283875491928856
chr9:22	79100000	80100000	0.291061025571747
chr9:22	79200000	80200000	0.286587497375147
chr9:22	79300000	80300000	0.28033745448515
chr9:22	79400000	80400000	0.274270787311971
chr9:22	79500000	80500000	0.272731164664834
chr9:22	79600000	80600000	0.266899794190824
chr9:22	79700000	80700000	0.241914539400744
chr9:22	79800000	80800000	0.24527359940012
chr9:22	79900000	80900000	0.260764791324088
chr9:22	8e+07	8.1e+07	0.27086602188722
chr9:22	80100000	81100000	0.264257332972472
chr9:22	80200000	81200000	0.267369126954619
chr9:22	80300000	81300000	0.251503293275511
chr9:22	80400000	81400000	0.255258953368194
chr9:22	80500000	81500000	0.237865969441514
chr9:22	80600000	81600000	0.234284328689321
chr9:22	80700000	81700000	0.249579699868582
chr9:22	80800000	81800000	0.252885282030544
chr9:22	80900000	81900000	0.254387505178399
chr9:22	8.1e+07	8.2e+07	0.244933623269359
chr9:22	81100000	82100000	0.253577736617159
chr9:22	81200000	82200000	0.247764102922673
chr9:22	81300000	82300000	0.26502168079375
chr9:22	81400000	82400000	0.256181655308518
chr9:22	81500000	82500000	0.264963395504488
chr9:22	81600000	82600000	0.237684663186991
chr9:22	81700000	82700000	0.222272935247267
chr9:22	81800000	82800000	0.227552766360898
chr9:22	81900000	82900000	0.223488140369237
chr9:22	8.2e+07	8.3e+07	0.218938878960034
chr9:22	82100000	83100000	0.217823619013724
chr9:22	82200000	83200000	0.217571582581389
chr9:22	82300000	83300000	0.219644319087224
chr9:22	82400000	83400000	0.234447710063327
chr9:22	82500000	83500000	0.24769879554979
chr9:22	82600000	83600000	0.284684797376564
chr9:22	82700000	83700000	0.320990893627323
chr9:22	82800000	83800000	0.311487018566369
chr9:22	82900000	83900000	0.324036278529486
chr9:22	8.3e+07	8.4e+07	0.319608504349016
chr9:22	83100000	84100000	0.310648735339516
chr9:22	83200000	84200000	0.294845478431796
chr9:22	83300000	84300000	0.272342129276778
chr9:22	83400000	84400000	0.283653149808727
chr9:22	83500000	84500000	0.279215051332067
chr9:22	83600000	84600000	0.296981967062078
chr9:22	83700000	84700000	0.285611150549005
chr9:22	83800000	84800000	0.286746677224055
chr9:22	83900000	84900000	0.246116526943785
chr9:22	8.4e+07	8.5e+07	0.248378855599107
chr9:22	84100000	85100000	0.252800428090708
chr9:22	84200000	85200000	0.26737741496147
chr9:22	84300000	85300000	0.281591194859254
chr9:22	84400000	85400000	0.227056703989922
chr9:22	84500000	85500000	0.215588863321387
chr9:22	84600000	85600000	0.202645965525396
chr9:22	84700000	85700000	0.219321949655815
chr9:22	84800000	85800000	0.214441035177979
chr9:22	84900000	85900000	0.231991831276927
chr9:22	8.5e+07	8.6e+07	0.230050488782649
chr9:22	85100000	86100000	0.225363223444064
chr9:22	85200000	86200000	0.218741139015224
chr9:22	85300000	86300000	0.2194458395933
chr9:22	85400000	86400000	0.254588729606287
chr9:22	85500000	86500000	0.259843789862111
chr9:22	85600000	86600000	0.270514115591302
chr9:22	85700000	86700000	0.260189812915963
chr9:22	85800000	86800000	0.281175553627616
chr9:22	85900000	86900000	0.29772997359745
chr9:22	8.6e+07	8.7e+07	0.291190297835512
chr9:22	86100000	87100000	0.307259474586718
chr9:22	86200000	87200000	0.313801264393097
chr9:22	86300000	87300000	0.315966160198765
chr9:22	86400000	87400000	0.328614775741188
chr9:22	86500000	87500000	0.315068872485954
chr9:22	86600000	87600000	0.31753382225278
chr9:22	86700000	87700000	0.321013745858108
chr9:22	86800000	87800000	0.300464084276557
chr9:22	86900000	87900000	0.293590016496524
chr9:22	8.7e+07	8.8e+07	0.304935455911697
chr9:22	87100000	88100000	0.311123849096875
chr9:22	87200000	88200000	0.310945656058746
chr9:22	87300000	88300000	0.31965142467478
chr9:22	87400000	88400000	0.300731859433747
chr9:22	87500000	88500000	0.312732611814561
chr9:22	87600000	88600000	0.311814475335462
chr9:22	87700000	88700000	0.343568205249506
chr9:22	87800000	88800000	0.372780419575754
chr9:22	87900000	88900000	0.351702492648263
chr9:22	8.8e+07	8.9e+07	0.344990452634905
chr9:22	88100000	89100000	0.340023310687552
chr9:22	88200000	89200000	0.327311492717502
chr9:22	88300000	89300000	0.320112360609486
