chrom	start	end	comp	GPSeq
chr7	147000001	148000000	B	0.132686526927011
chr7	148000001	149000000	A	0.296633386500989
chr7	149000001	150000000	A	0.439272535963567
chr7	150000001	151000000	A	0.431234437033724
chr7	151000001	152000000	A	0.493977101351314
chr7	152000001	153000000	A	0.312158965516587
chr7	153000001	154000000	B	0.323150323445808
chr7	154000001	155000000	B	0.306735540112983
chr7	155000001	156000000	A	0.427358529161608
chr7	156000001	157000000	A	0.307218067028175
chr7	157000001	158000000	A	0.49914099232428
chr8	11000001	12000000	A	0.556183869689106
chr8	12000001	13000000	A	0.278502535837713
chr8	13000001	14000000	A	0.20788867948905
chr8	14000001	15000000	A	0.277795304020135
chr8	15000001	16000000	B	0.201265394470589
chr8	16000001	17000000	B	0.22025019792007
chr8	17000001	18000000	A	0.29910890599183
chr8	18000001	19000000	A	0.259327764206265
chr8	19000001	20000000	A	0.372153390783432
chr8	20000001	21000000	A	0.481693627288385
chr8	21000001	22000000	A	0.570848975459142
chr8	22000001	23000000	A	0.659790275012283
chr8	23000001	24000000	A	0.361560073567306
chr8	24000001	25000000	A	0.294077739338515
chr8	25000001	26000000	A	0.399211936290023
chr8	26000001	27000000	A	0.379423075613265
chr8	27000001	28000000	A	0.509064682343998
chr8	28000001	29000000	A	0.547518871746172
chr8	29000001	30000000	A	0.475747974227113
chr8	30000001	31000000	A	0.398270793186139
chr8	31000001	32000000	A	0.2948442399707
chr8	32000001	33000000	A	0.258222005180724
chr8	33000001	34000000	A	0.28400054922347
chr8	34000001	35000000	A	0.374909577674972
chr8	35000001	36000000	A	0.469189380180345
chr8	36000001	37000000	A	0.390140254939899
chr8	37000001	38000000	A	0.447817073802892
chr8	38000001	39000000	A	0.461921295281535
chr8	39000001	40000000	A	0.337077924375917
chr8	40000001	41000000	A	0.373125181433041
chr8	41000001	42000000	A	0.545143001303393
chr8	42000001	43000000	A	0.467388601046552
chr8	48000001	49000000	B	0.465066545057713
chr8	49000001	50000000	B	0.341729080346219
chr8	50000001	51000000	B	0.302577762885995
chr8	51000001	52000000	B	0.298688166686
chr8	52000001	53000000	B	0.233902995149159
chr8	53000001	54000000	B	0.295358436726214
chr8	54000001	55000000	B	0.288817283619631
chr8	55000001	56000000	B	0.273269733405291
chr8	56000001	57000000	B	0.294638088915821
chr8	57000001	58000000	B	0.282640622459601
chr8	58000001	59000000	B	0.256176193571899
chr8	59000001	60000000	B	0.270135493004719
chr8	60000001	61000000	A	0.271630309443101
chr8	61000001	62000000	A	0.389921439649482
chr8	62000001	63000000	B	0.402084111785543
chr8	63000001	64000000	B	0.334185920022686
chr8	64000001	65000000	B	0.196079269183517
chr8	65000001	66000000	B	0.186042807686896
chr8	66000001	67000000	A	0.2986303787442
chr8	67000001	68000000	A	0.381096930695716
chr8	68000001	69000000	B	0.37787828002796
chr8	69000001	70000000	B	0.297668386578827
chr8	70000001	71000000	B	0.349277504112066
chr8	71000001	72000000	B	0.318977651570735
chr8	72000001	73000000	B	0.227681513665721
chr8	73000001	74000000	A	0.275837421455198
chr8	74000001	75000000	B	0.362704126075039
chr8	75000001	76000000	B	0.292804219622593
chr8	76000001	77000000	B	0.15929383699459
chr8	77000001	78000000	B	0.127019761426666
chr8	78000001	79000000	B	0.149633633182452
chr8	79000001	80000000	B	0.132146731691029
chr8	80000001	81000000	A	0.169262605249476
chr8	81000001	82000000	B	0.212184915097929
chr8	82000001	83000000	B	0.142089350103166
chr8	83000001	84000000	B	0.130151973513886
chr8	84000001	85000000	B	0.177443324907099
chr8	85000001	86000000	B	0.146486630510203
chr8	86000001	87000000	B	0.187019843089079
chr8	87000001	88000000	B	0.151599961444303
chr8	88000001	89000000	B	0.158155131485998
chr8	89000001	90000000	B	0.134009535835583
chr8	90000001	91000000	B	0.147373127017271
chr8	91000001	92000000	B	0.205194496462936
chr8	92000001	93000000	A	0.246868739365876
chr8	93000001	94000000	A	0.274803673064522
chr8	94000001	95000000	A	0.282585323058172
chr8	95000001	96000000	A	0.41922621883524
chr8	96000001	97000000	A	0.291232593803495
chr8	97000001	98000000	A	0.305156029931207
chr8	98000001	99000000	A	0.346879784406124
chr8	99000001	100000000	B	0.363974579218992
chr8	100000001	101000000	A	0.283905235368307
chr8	101000001	102000000	A	0.403825924875261
chr8	102000001	103000000	A	0.396747620808016
chr8	103000001	104000000	B	0.420965669923082
chr8	104000001	105000000	B	0.20546898679363
chr8	105000001	106000000	B	0.109758186239607
chr8	106000001	107000000	B	0.194413833711146
chr8	107000001	108000000	B	0.0850340844026424
chr8	108000001	109000000	B	0.10047167696326
chr8	109000001	110000000	B	0.0918374762165954
chr8	110000001	111000000	B	0.0562735459924634
chr8	111000001	112000000	B	0.17215684747864
chr8	112000001	113000000	B	0.110109005411688
chr8	113000001	114000000	B	0.0783585052122685
chr8	114000001	115000000	B	0.0895547459727744
chr8	115000001	116000000	B	0.0506693174181643
chr8	116000001	117000000	B	0.111873248039137
chr8	117000001	118000000	B	0.167500615067332
chr8	118000001	119000000	B	0.139693190166137
chr8	119000001	120000000	B	0.130772010921786
chr8	120000001	121000000	B	0.12505589304336
chr8	121000001	122000000	B	0.0995812851231912
chr8	122000001	123000000	B	0.0932363932097427
chr8	123000001	124000000	A	0.150079175376004
chr8	124000001	125000000	A	0.318667713414515
chr8	125000001	126000000	B	0.217854275888829
chr8	126000001	127000000	B	0.213041152218443
chr8	127000001	128000000	B	0.180471792926291
chr8	128000001	129000000	B	0.159675723442596
chr8	129000001	130000000	B	0.128533951110494
chr8	130000001	131000000	B	0.0852106382805673
chr8	131000001	132000000	B	0.18777002812471
chr8	132000001	133000000	B	0.13572425814083
chr8	133000001	134000000	B	0.177120162985893
chr8	134000001	135000000	B	0.272720043412039
chr8	135000001	136000000	B	0.196484496493112
chr8	136000001	137000000	B	0.167043312217739
chr8	137000001	138000000	B	0.219433257468718
chr8	138000001	139000000	B	0.244603741249825
chr8	139000001	140000000	A	0.327889026000012
chr8	140000001	141000000	A	0.352530363652846
chr8	141000001	142000000	A	0.475734818576289
chr8	142000001	143000000	A	0.659243071197305
chr8	143000001	144000000	A	0.812882093406701
chr8	144000001	145000000	A	0.917097887684777
chr8	145000001	146000000	B	0.949992779931392
chr10	1000001	2000000	B	0.539140598095935
chr10	2000001	3000000	B	0.414218299705283
chr10	3000001	4000000	B	0.410769888009391
chr10	4000001	5000000	B	0.347230349211583
chr10	5000001	6000000	A	0.397659333417189
chr10	6000001	7000000	A	0.449494318345303
chr10	7000001	8000000	A	0.390845441827492
chr10	8000001	9000000	B	0.270199976125568
chr10	9000001	10000000	B	0.307615654628074
chr10	10000001	11000000	B	0.298485194007692
chr10	11000001	12000000	A	0.409474893535569
chr10	12000001	13000000	A	0.606267899898881
chr10	13000001	14000000	A	0.530736654736417
chr10	14000001	15000000	B	0.464565639671731
chr10	15000001	16000000	A	0.360829412676161
chr10	16000001	17000000	B	0.300177778385227
chr10	17000001	18000000	A	0.361293678567291
chr10	18000001	19000000	A	0.363420450987612
chr10	19000001	20000000	B	0.250314870524072
chr10	20000001	21000000	B	0.256732978266561
chr10	21000001	22000000	A	0.359339825569512
chr10	22000001	23000000	A	0.38502443302543
chr10	23000001	24000000	B	0.339352138150494
chr10	24000001	25000000	A	0.31297023328558
chr10	25000001	26000000	B	0.324815172389661
chr10	26000001	27000000	B	0.278614653028854
chr10	27000001	28000000	A	0.37075924173248
chr10	28000001	29000000	A	0.359104951840764
chr10	29000001	30000000	A	0.488199148851974
chr10	30000001	31000000	A	0.50167526867334
chr10	31000001	32000000	B	0.430139163525051
chr10	32000001	33000000	A	0.42149095434495
chr10	33000001	34000000	A	0.395933525506696
chr10	34000001	35000000	A	0.446106937128442
chr10	35000001	36000000	A	0.46376254520768
chr10	36000001	37000000	B	0.400201051567779
chr10	50000001	51000000	B	0.472010114586652
chr10	51000001	52000000	B	0.493316714413047
chr10	52000001	53000000	B	0.191842152142319
chr10	53000001	54000000	B	0.290068476504591
chr10	54000001	55000000	B	0.267404841882068
chr10	55000001	56000000	B	0.25438768722672
chr10	56000001	57000000	B	0.197704148025522
chr10	57000001	58000000	B	0.236747376670522
chr10	58000001	59000000	A	0.179582334178499
chr10	59000001	60000000	A	0.145222118524612
chr10	60000001	61000000	A	0.216699680475559
chr10	61000001	62000000	A	0.302880597304864
chr10	62000001	63000000	A	0.340374734286481
chr10	63000001	64000000	A	0.29440485787019
chr10	64000001	65000000	B	0.320939344779847
chr10	65000001	66000000	B	0.253189628741503
chr10	66000001	67000000	B	0.264616077055588
chr10	67000001	68000000	A	0.249239287758097
chr10	68000001	69000000	A	0.202367017622397
chr10	69000001	70000000	A	0.284761071476642
chr10	70000001	71000000	A	0.523088453943361
chr10	71000001	72000000	A	0.77344378186046
chr10	72000001	73000000	A	0.845119123501379
chr10	73000001	74000000	A	0.893956834390817
chr10	74000001	75000000	A	0.616590618935784
chr10	75000001	76000000	B	0.647295129775795
chr10	76000001	77000000	B	0.454652678479005
chr10	77000001	78000000	B	0.398472109240868
chr10	78000001	79000000	A	0.381035740920952
chr10	79000001	80000000	A	0.574822121746468
chr10	80000001	81000000	B	0.641534056390624
chr10	81000001	82000000	B	0.548757919606855
chr10	82000001	83000000	B	0.360384898036278
chr10	83000001	84000000	B	0.312858135833687
chr10	84000001	85000000	B	0.287556834668599
chr10	85000001	86000000	B	0.307713320833338
chr10	86000001	87000000	A	0.258905887732693
chr10	87000001	88000000	A	0.351930420266718
chr10	88000001	89000000	A	0.497674706649895
chr10	89000001	90000000	A	0.344609664281378
chr10	90000001	91000000	B	0.344988590220968
chr10	91000001	92000000	A	0.306195243550787
chr10	92000001	93000000	A	0.316149454494817
chr10	93000001	94000000	A	0.321009632334976
chr10	94000001	95000000	B	0.509636432646087
chr10	95000001	96000000	B	0.440392699593516
chr10	96000001	97000000	A	0.37208560266408
chr10	97000001	98000000	A	0.351308860256256
chr10	98000001	99000000	B	0.550788193730971
chr10	99000001	100000000	A	0.5788774338959
chr10	100000001	101000000	A	0.386041477299264
chr10	101000001	102000000	A	0.457390984559355
chr10	102000001	103000000	A	0.754348853710971
chr10	103000001	104000000	A	0.675759015659895
chr10	104000001	105000000	B	0.638122255314773
chr10	105000001	106000000	B	0.549658820685447
chr10	106000001	107000000	B	0.271197172926415
chr10	107000001	108000000	B	0.259188771282101
chr10	108000001	109000000	B	0.177337463288842
chr10	109000001	110000000	B	0.131600913351507
chr10	110000001	111000000	A	0.17533900733683
chr10	111000001	112000000	B	0.176474027769073
chr10	112000001	113000000	A	0.269578463307645
chr10	113000001	114000000	A	0.203921669454513
chr10	114000001	115000000	B	0.30040440984888
chr10	115000001	116000000	B	0.320367039545533
chr10	116000001	117000000	B	0.216472307528732
chr10	117000001	118000000	A	0.190413087962636
chr10	118000001	119000000	A	0.262990246021767
chr10	119000001	120000000	A	0.310003065828115
chr10	120000001	121000000	B	0.39508079684925
chr10	121000001	122000000	A	0.442659686931288
chr10	122000001	123000000	A	0.360350046930658
chr10	123000001	124000000	B	0.429154351938543
chr10	124000001	125000000	A	0.340598966611021
chr10	125000001	126000000	A	0.469777009815689
chr10	126000001	127000000	B	0.522021240724399
chr10	127000001	128000000	B	0.351279721753115
chr10	128000001	129000000	B	0.304848515744481
chr10	129000001	130000000	B	0.289188527850391
chr10	130000001	131000000	B	0.300444545938049
chr10	131000001	132000000	B	0.332049282333902
chr10	132000001	133000000	A	0.445225391120817
chr10	133000001	134000000	A	0.484126653997898
chr11	1000001	2000000	A	1
chr11	2000001	3000000	A	0.87893046879934
chr11	3000001	4000000	A	0.650159519475219
chr11	4000001	5000000	B	0.264434135556064
chr11	5000001	6000000	B	0.251601011629779
chr11	6000001	7000000	B	0.297172014141681
chr11	7000001	8000000	B	0.252493939381247
chr11	8000001	9000000	A	0.511551685055487
chr11	9000001	10000000	A	0.548364200487624
chr11	10000001	11000000	A	0.581784683974548
chr11	11000001	12000000	A	0.527678157326251
chr11	12000001	13000000	A	0.513222395876588
chr11	13000001	14000000	B	0.40321701881871
chr11	14000001	15000000	B	0.359912222425028
chr11	15000001	16000000	B	0.352944331413173
chr11	16000001	17000000	A	0.353129697666541
chr11	17000001	18000000	A	0.606097398130496
chr11	18000001	19000000	A	0.444349055750062
chr11	19000001	20000000	A	0.420386508676622
chr11	20000001	21000000	A	0.293808181513104
chr11	21000001	22000000	B	0.175342587718136
chr11	22000001	23000000	B	0.149557976464749
chr11	23000001	24000000	B	0.230108161103861
chr11	24000001	25000000	B	0.185419307115014
chr11	25000001	26000000	B	0.22605948619771
chr11	26000001	27000000	B	0.1583765037503
chr11	27000001	28000000	B	0.167769072886254
chr11	28000001	29000000	B	0.175805176198045
chr11	29000001	30000000	B	0.281241406877219
chr11	30000001	31000000	B	0.226752734646235
chr11	31000001	32000000	B	0.245191419734592
chr11	32000001	33000000	B	0.323337997184542
chr11	33000001	34000000	A	0.475440122247718
chr11	34000001	35000000	A	0.446920457055134
chr11	35000001	36000000	B	0.402961630217908
chr11	36000001	37000000	B	0.321743081016857
chr11	37000001	38000000	B	0.268202438400054
chr11	38000001	39000000	B	0.299462187119553
chr11	39000001	40000000	B	0.337269499163144
chr11	40000001	41000000	B	0.255150741115285
chr11	41000001	42000000	B	0.246790763033235
chr11	42000001	43000000	B	0.324293692422265
chr11	43000001	44000000	A	0.353700994597147
chr11	44000001	45000000	A	0.664848123399095
chr11	45000001	46000000	A	0.65929453062218
chr11	57000001	58000000	A	0.398911963937289
chr11	58000001	59000000	B	0.328241030616895
chr11	59000001	60000000	A	0.318033682749147
chr11	60000001	61000000	A	0.526061882777652
chr11	61000001	62000000	A	0.867495404076251
chr11	62000001	63000000	A	0.844349697500406
chr11	63000001	64000000	A	0.747723879012919
chr11	64000001	65000000	A	1
chr11	65000001	66000000	A	1
chr11	66000001	67000000	A	0.909419632565945
chr11	67000001	68000000	A	0.999329789611368
chr11	68000001	69000000	A	0.960398649466283
chr11	69000001	70000000	A	0.93551550506108
chr11	70000001	71000000	A	0.869284769187443
chr11	71000001	72000000	A	0.886459438951254
chr11	72000001	73000000	A	0.801389605685829
chr11	73000001	74000000	A	0.642933749376826
chr11	74000001	75000000	A	0.666929821553253
chr11	75000001	76000000	A	0.713699529483077
chr11	76000001	77000000	A	0.607433465164561
chr11	77000001	78000000	A	0.533930802299098
chr11	78000001	79000000	A	0.344430650271008
chr11	79000001	80000000	B	0.197091836523019
chr11	80000001	81000000	B	0.182668813385552
chr11	81000001	82000000	B	0.220799313298452
chr11	82000001	83000000	B	0.219722450750943
chr11	83000001	84000000	B	0.199776334121664
chr11	84000001	85000000	B	0.248064406835825
chr11	85000001	86000000	A	0.281560871581886
chr11	86000001	87000000	A	0.243877280422069
chr11	87000001	88000000	B	0.173138409662682
chr11	88000001	89000000	B	0.14512456009608
chr11	89000001	90000000	B	0.169653409705571
chr11	90000001	91000000	B	0.124928730822151
chr11	91000001	92000000	B	0.164778433633443
chr11	92000001	93000000	B	0.168230714012837
chr11	93000001	94000000	B	0.257006904440033
chr11	94000001	95000000	B	0.226177663949129
chr11	95000001	96000000	A	0.226438758639606
chr11	96000001	97000000	B	0.123197240988725
chr11	97000001	98000000	B	0.155801587015978
chr11	98000001	99000000	B	0.182422942467603
chr11	99000001	100000000	B	0.157563098553852
chr11	100000001	101000000	B	0.125529929896085
chr11	101000001	102000000	B	0.128315023174228
chr11	102000001	103000000	A	0.169266616830495
chr11	103000001	104000000	B	0.111791177685844
chr11	104000001	105000000	B	0.189579005915113
chr11	105000001	106000000	B	0.156712120759993
chr11	106000001	107000000	B	0.197068115230955
chr11	107000001	108000000	B	0.161324093690785
chr11	108000001	109000000	A	0.236176899010926
chr11	109000001	110000000	B	0.169185863385553
chr11	110000001	111000000	B	0.19740289568112
chr11	111000001	112000000	A	0.284839736506676
chr11	112000001	113000000	B	0.272887545704547
chr11	113000001	114000000	B	0.324256243306868
chr11	114000001	115000000	B	0.302384330209821
chr11	115000001	116000000	B	0.291843173947417
chr11	116000001	117000000	A	0.427052052795798
chr11	117000001	118000000	A	0.610654547770619
chr11	118000001	119000000	A	0.651604694804276
chr11	119000001	120000000	A	0.702643777839993
chr11	120000001	121000000	A	0.498483684472298
chr11	121000001	122000000	A	0.263408170810683
chr11	122000001	123000000	B	0.259440671995094
chr11	123000001	124000000	A	0.213308004054203
chr11	124000001	125000000	B	0.197660413574151
chr11	125000001	126000000	A	0.361980820756502
chr11	126000001	127000000	A	0.304184924829801
chr11	127000001	128000000	B	0.216495245459939
chr11	128000001	129000000	B	0.131180433260695
chr11	129000001	130000000	B	0.199464692160999
chr12	1000001	2000000	A	0.690009437159397
chr12	2000001	3000000	A	0.80780209147383
chr12	3000001	4000000	A	0.736712124186836
chr12	4000001	5000000	A	0.584224473064943
chr12	5000001	6000000	B	0.685422968007189
chr12	6000001	7000000	A	0.808890590024917
chr12	7000001	8000000	A	0.615776386007988
chr12	8000001	9000000	A	0.535970180872925
chr12	9000001	10000000	A	0.468528283509629
chr12	10000001	11000000	B	0.376495799678928
chr12	11000001	12000000	B	0.396615969611179
chr12	12000001	13000000	A	0.434193816021388
chr12	13000001	14000000	B	0.386782948126804
chr12	14000001	15000000	B	0.335298281614126
chr12	15000001	16000000	B	0.278427028038028
chr12	16000001	17000000	B	0.288298592773461
chr12	17000001	18000000	B	0.252707347847057
chr12	18000001	19000000	B	0.281051243564193
chr12	19000001	20000000	A	0.309107728969159
chr12	20000001	21000000	B	0.287982184658877
chr12	21000001	22000000	B	0.270478807508994
chr12	22000001	23000000	B	0.314031447975642
chr12	23000001	24000000	B	0.264257816956375
chr12	24000001	25000000	B	0.291779985521487
chr12	25000001	26000000	B	0.385154844852312
chr12	26000001	27000000	A	0.393395518025188
chr12	27000001	28000000	A	0.44770168177292
chr12	28000001	29000000	B	0.373682096165544
chr12	29000001	30000000	B	0.380093499779423
chr12	30000001	31000000	B	0.441653398686248
chr12	31000001	32000000	A	0.551358416307337
chr12	32000001	33000000	A	0.432657891724672
chr12	33000001	34000000	B	0.356046271716039
chr12	40000001	41000000	B	0.239577762994443
chr12	41000001	42000000	B	0.271874038188914
chr12	42000001	43000000	B	0.27112249029543
chr12	43000001	44000000	B	0.294970616644628
chr12	44000001	45000000	B	0.261458164705383
chr12	45000001	46000000	B	0.262416053024214
chr12	46000001	47000000	B	0.295077711572185
chr12	47000001	48000000	A	0.409776042133703
chr12	48000001	49000000	A	0.541457577293822
chr12	49000001	50000000	A	0.779424951355293
chr12	50000001	51000000	A	0.791524871509208
chr12	51000001	52000000	A	0.689346474742949
chr12	52000001	53000000	A	0.779590108093691
chr12	53000001	54000000	A	0.812760572802664
chr12	54000001	55000000	A	0.657033436443935
chr12	55000001	56000000	A	0.450779826566878
chr12	56000001	57000000	A	0.688965925427478
chr12	57000001	58000000	A	0.711603113633585
chr12	58000001	59000000	B	0.382611291948184
chr12	59000001	60000000	B	0.245507371492586
chr12	60000001	61000000	B	0.326694497465177
chr12	61000001	62000000	B	0.331435057218664
chr12	62000001	63000000	B	0.255136371860574
chr12	63000001	64000000	B	0.243961488659026
chr12	64000001	65000000	A	0.303367835734755
chr12	65000001	66000000	B	0.265705890561761
chr12	66000001	67000000	B	0.255840615188552
chr12	67000001	68000000	B	0.228458622415116
chr12	68000001	69000000	B	0.230008213057909
chr12	69000001	70000000	B	0.370737740007144
chr12	70000001	71000000	B	0.205084852689655
chr12	71000001	72000000	B	0.210259338245188
chr12	72000001	73000000	B	0.121496876561041
chr12	73000001	74000000	B	0.216506775883949
chr12	74000001	75000000	B	0.183076343872998
chr12	75000001	76000000	B	0.189365763061814
chr12	76000001	77000000	B	0.244602842940287
chr12	77000001	78000000	B	0.215175344291972
chr12	78000001	79000000	B	0.200018608351887
chr12	79000001	80000000	A	0.25970830724905
chr12	80000001	81000000	B	0.19444096152466
chr12	81000001	82000000	B	0.193401157583257
chr12	82000001	83000000	B	0.191325856262238
chr12	83000001	84000000	B	0.17286427320518
chr12	84000001	85000000	B	0.168072946912532
chr12	85000001	86000000	B	0.101653925406192
chr12	86000001	87000000	B	0.11517332748715
chr12	87000001	88000000	B	0.135647284595107
chr12	88000001	89000000	B	0.0823850010168962
chr12	89000001	90000000	B	0.129315717899965
chr12	90000001	91000000	B	0.14832243093088
chr12	91000001	92000000	B	0.133776618887824
chr12	92000001	93000000	B	0.169757100050211
chr12	93000001	94000000	A	0.291449551174811
chr12	94000001	95000000	A	0.402150365634764
chr12	95000001	96000000	A	0.429020842233197
chr12	96000001	97000000	B	0.365989971320789
chr12	97000001	98000000	B	0.231513342291263
chr12	98000001	99000000	B	0.236748684103025
chr12	99000001	100000000	B	0.208878177067975
chr12	100000001	101000000	B	0.204312698809116
chr12	101000001	102000000	A	0.281846018739905
chr12	102000001	103000000	B	0.25368328046464
chr12	103000001	104000000	B	0.272127596357202
chr12	104000001	105000000	A	0.42822601725843
chr12	105000001	106000000	A	0.455223438790143
chr12	106000001	107000000	A	0.453353970305258
chr12	107000001	108000000	A	0.473074592340806
chr12	108000001	109000000	A	0.532794696726045
chr12	109000001	110000000	A	0.638276500695896
chr12	110000001	111000000	A	0.67855544308403
chr12	111000001	112000000	A	0.769285684892924
chr12	112000001	113000000	A	0.660546229501513
chr12	113000001	114000000	A	0.681879598596588
chr12	114000001	115000000	A	0.5231443926329
chr12	115000001	116000000	B	0.40422498362125
chr12	116000001	117000000	A	0.442625211067172
chr12	117000001	118000000	A	0.447268719054661
chr12	118000001	119000000	A	0.357369179644931
chr12	119000001	120000000	A	0.366101446308453
chr12	120000001	121000000	A	0.658721807911597
chr12	121000001	122000000	A	0.739181801397333
chr12	122000001	123000000	A	0.757790144130788
chr12	123000001	124000000	A	0.714691049567991
chr12	124000001	125000000	A	0.690457957978302
chr12	125000001	126000000	A	0.511935404993297
chr12	126000001	127000000	B	0.267431081490338
chr12	127000001	128000000	B	0.292639323056951
chr12	128000001	129000000	B	0.323728136754556
chr12	129000001	130000000	B	0.38831563365556
chr13	21000001	22000000	A	0.737528605886628
chr13	22000001	23000000	B	0.685057568505145
chr13	23000001	24000000	A	0.584395780028828
chr13	24000001	25000000	A	0.665515163530944
chr13	25000001	26000000	A	0.621111127384454
chr13	26000001	27000000	A	0.558677244329468
chr13	27000001	28000000	A	0.620133034386496
chr13	28000001	29000000	A	0.55728023713503
chr13	29000001	30000000	A	0.675199129424059
chr13	30000001	31000000	A	0.576897240048909
chr13	31000001	32000000	A	0.580097157957877
chr13	32000001	33000000	A	0.505230610824274
chr13	33000001	34000000	A	0.447869639048293
chr13	34000001	35000000	A	0.430832218653661
chr13	35000001	36000000	A	0.388932695733534
chr13	36000001	37000000	A	0.368184483969391
chr13	37000001	38000000	B	0.41521965411046
chr13	38000001	39000000	A	0.377146456211492
chr13	39000001	40000000	A	0.363285008242561
chr13	40000001	41000000	A	0.466370070329931
chr13	41000001	42000000	A	0.457494543984419
chr13	42000001	43000000	A	0.451897510698315
chr13	43000001	44000000	A	0.481149657856763
chr13	44000001	45000000	A	0.51017689552185
chr13	45000001	46000000	A	0.5294829414878
chr13	46000001	47000000	A	0.524894225727145
chr13	47000001	48000000	B	0.476376292952968
chr13	48000001	49000000	A	0.470898537905472
chr13	49000001	50000000	A	0.446491919114146
chr13	50000001	51000000	A	0.441764904529552
chr13	51000001	52000000	A	0.462525023853895
chr13	52000001	53000000	A	0.430912795909599
chr13	53000001	54000000	A	0.356315668492693
chr13	54000001	55000000	B	0.275453755507345
chr13	55000001	56000000	B	0.263699322815887
chr13	56000001	57000000	B	0.350609699516111
chr13	57000001	58000000	B	0.305999822830584
chr13	58000001	59000000	B	0.184853608936801
chr13	59000001	60000000	A	0.25936875121234
chr13	60000001	61000000	A	0.196218090792867
chr13	61000001	62000000	B	0.175798543432564
chr13	62000001	63000000	B	0.201844913333406
chr13	63000001	64000000	B	0.257555108389615
chr13	64000001	65000000	B	0.206891960612082
chr13	65000001	66000000	B	0.164474512901393
chr13	66000001	67000000	B	0.16318374357991
chr13	67000001	68000000	B	0.165642373377015
chr13	68000001	69000000	B	0.171066049937495
chr13	69000001	70000000	B	0.117090710959072
chr13	70000001	71000000	B	0.18929431368568
chr13	71000001	72000000	A	0.122087900087174
chr13	72000001	73000000	A	0.167703923845635
chr13	73000001	74000000	A	0.291063781075232
chr13	74000001	75000000	B	0.216548898348125
chr13	75000001	76000000	A	0.189009064705992
chr13	76000001	77000000	B	0.198791905947279
chr13	77000001	78000000	B	0.19274644201487
chr13	78000001	79000000	B	0.188786715845674
chr13	79000001	80000000	B	0.120513578216871
chr13	80000001	81000000	B	0.0938886992293885
chr13	81000001	82000000	B	0.150949858567964
chr13	82000001	83000000	B	0.196909556040013
chr13	83000001	84000000	B	0.243797997452569
chr13	84000001	85000000	B	0.137355344191713
chr13	85000001	86000000	B	0.0940560754293487
chr13	86000001	87000000	B	0.133747065381869
chr13	87000001	88000000	B	0.131694983240616
chr13	88000001	89000000	B	0.211137149098599
chr13	89000001	90000000	B	0.25504762909906
chr13	90000001	91000000	B	0.152278461925868
chr13	91000001	92000000	B	0.149264352548603
chr13	92000001	93000000	B	0.0995285969754364
chr13	93000001	94000000	B	0.139145639406401
chr13	94000001	95000000	A	0.116069724462893
chr13	95000001	96000000	A	0.257940525811791
chr13	96000001	97000000	A	0.316681952166617
chr13	97000001	98000000	A	0.269555733120013
chr13	98000001	99000000	A	0.306860830978217
chr13	99000001	100000000	A	0.430742851668224
chr13	100000001	101000000	A	0.343476582302817
chr13	101000001	102000000	B	0.202258372745147
chr13	102000001	103000000	B	0.134631553519625
chr13	103000001	104000000	B	0.135829261068272
chr13	104000001	105000000	B	0.187883536711988
chr13	105000001	106000000	B	0.145328000195905
chr13	106000001	107000000	B	0.181738651025289
chr13	107000001	108000000	B	0.125112963574475
chr13	108000001	109000000	B	0.0959869574896187
chr13	109000001	110000000	B	0.206590962087727
chr14	21000001	22000000	A	0.680133916126935
chr14	22000001	23000000	A	0.679851103697184
chr14	23000001	24000000	A	0.767016556709773
chr14	24000001	25000000	A	0.742272111808099
chr14	25000001	26000000	B	0.674652671744739
chr14	26000001	27000000	B	0.485877310557434
chr14	27000001	28000000	B	0.477820245052621
chr14	28000001	29000000	B	0.64030561378325
chr14	29000001	30000000	B	0.387525537839946
chr14	30000001	31000000	A	0.393116626045443
chr14	31000001	32000000	A	0.496218995755498
chr14	32000001	33000000	A	0.500824650711704
chr14	33000001	34000000	B	0.42479973927078
chr14	34000001	35000000	A	0.461880242470279
chr14	35000001	36000000	A	0.53782385157243
chr14	36000001	37000000	A	0.433952976199771
chr14	37000001	38000000	B	0.434769356586786
chr14	38000001	39000000	B	0.435084648898295
chr14	39000001	40000000	B	0.312401171193028
chr14	40000001	41000000	B	0.278525786505698
chr14	41000001	42000000	B	0.411676520596351
chr14	42000001	43000000	B	0.355156834695812
chr14	43000001	44000000	B	0.351300556393239
chr14	44000001	45000000	B	0.294198901340375
chr14	45000001	46000000	B	0.338727203895548
chr14	46000001	47000000	B	0.422936533319966
chr14	47000001	48000000	B	0.469738631858425
chr14	48000001	49000000	B	0.503378268693431
chr14	49000001	50000000	A	0.391317029693549
chr14	50000001	51000000	A	0.502776899575328
chr14	51000001	52000000	A	0.454180965330389
chr14	52000001	53000000	A	0.495005048125892
chr14	53000001	54000000	B	0.460082640800644
chr14	54000001	55000000	A	0.459210449611165
chr14	55000001	56000000	A	0.534598853448724
chr14	56000001	57000000	A	0.525099922193107
chr14	57000001	58000000	A	0.4387128449054
chr14	58000001	59000000	A	0.405134174106177
chr14	59000001	60000000	B	0.341842968641606
chr14	60000001	61000000	B	0.324878897114274
chr14	61000001	62000000	B	0.384351989496057
chr14	62000001	63000000	B	0.39747599082716
chr14	63000001	64000000	A	0.334625051205298
chr14	64000001	65000000	A	0.473421738018043
