chrom	start	end	gpseq_score	comp
chr6	107000001	1.08e+08	1.37457827958792	A
chr6	108000001	1.09e+08	1.44759685198619	A
chr6	109000001	1.1e+08	1.42780726467684	A
chr6	110000001	1.11e+08	1.40383736048319	A
chr6	111000001	1.12e+08	1.30297206550693	A
chr6	112000001	1.13e+08	1.21873044313088	A
chr6	113000001	1.14e+08	1.15965286332726	A
chr6	114000001	1.15e+08	1.09352617033444	B
chr6	115000001	1.16e+08	1.09924059716542	B
chr6	116000001	1.17e+08	1.06489498676924	B
chr6	117000001	1.18e+08	1.11404279185664	B
chr6	118000001	1.19e+08	1.09351003481636	B
chr6	119000001	1.2e+08	1.08508450562037	B
chr6	120000001	1.21e+08	1.1108024228665	B
chr6	121000001	1.22e+08	1.11368988051682	B
chr6	122000001	1.23e+08	1.07301243325624	B
chr6	123000001	1.24e+08	1.07272360399767	B
chr6	124000001	1.25e+08	1.09039052872713	B
chr6	125000001	1.26e+08	1.07684989086134	B
chr6	126000001	1.27e+08	1.07129976331371	B
chr6	127000001	1.28e+08	1.07682643695225	B
chr6	128000001	1.29e+08	1.0893748897783	B
chr6	129000001	1.3e+08	1.11089357151478	A
chr6	130000001	1.31e+08	1.13376989091386	A
chr6	131000001	1.32e+08	1.13418783623917	A
chr6	132000001	1.33e+08	1.09865345316091	A
chr6	133000001	1.34e+08	1.10737991014284	A
chr6	134000001	1.35e+08	1.20869832959984	A
chr6	135000001	1.36e+08	1.20094307270957	A
chr6	136000001	1.37e+08	1.19206018568674	A
chr6	137000001	1.38e+08	1.2888387100114	A
chr6	138000001	1.39e+08	1.2994039738557	A
chr6	139000001	1.4e+08	1.21876783199912	A
chr6	140000001	1.41e+08	1.12835229884192	B
chr6	141000001	1.42e+08	1.11801926071875	B
chr6	142000001	1.43e+08	1.10810184277099	B
chr6	143000001	1.44e+08	1.07011014109694	B
chr6	144000001	1.45e+08	1.09113718021802	A
chr6	145000001	1.46e+08	1.12616767007	B
chr6	146000001	1.47e+08	1.07815514891112	B
chr6	147000001	1.48e+08	1.05597173864987	B
chr6	148000001	1.49e+08	1.14321670030741	A
chr6	149000001	1.5e+08	1.18457067410899	A
chr6	150000001	1.51e+08	1.35419447621736	A
chr6	151000001	1.52e+08	1.21331224799496	A
chr6	152000001	1.53e+08	1.12119772221908	B
chr6	153000001	1.54e+08	1.08520887124088	B
chr6	154000001	1.55e+08	1.12447772851612	A
chr6	155000001	1.56e+08	1.20076973944322	A
chr6	156000001	1.57e+08	1.20481512260748	A
chr6	157000001	1.58e+08	1.31287510342709	A
chr6	158000001	1.59e+08	1.3472676509803	A
chr6	159000001	1.6e+08	1.27746051941695	A
chr6	160000001	1.61e+08	1.20882852614675	B
chr6	161000001	1.62e+08	1.12446595131167	B
chr6	162000001	1.63e+08	1.14677846995578	A
chr6	163000001	1.64e+08	1.11117366881921	A
chr6	164000001	1.65e+08	1.05915424957775	B
chr6	165000001	1.66e+08	1.14200589845802	B
chr6	166000001	1.67e+08	1.17703466373521	A
chr6	167000001	1.68e+08	1.29915419240759	A
chr6	168000001	1.69e+08	1.33816880744391	B
chr7	3000001	4e+06	1.41832538220169	A
chr7	4000001	5e+06	1.51613768234294	A
chr7	5000001	6e+06	1.61734333256473	A
chr7	6000001	7e+06	1.50824196437289	A
chr7	7000001	8e+06	1.19003651602694	B
chr7	8000001	9e+06	1.12538244617525	B
chr7	9000001	1e+07	1.12302261824624	B
chr7	10000001	1.1e+07	1.08102933777398	B
chr7	11000001	1.2e+07	1.08454327594499	B
chr7	12000001	1.3e+07	1.09849188812842	B
chr7	13000001	1.4e+07	1.12183457256564	B
chr7	14000001	1.5e+07	1.07889147015243	B
chr7	15000001	1.6e+07	1.07185382803281	B
chr7	16000001	1.7e+07	1.10985059543602	B
chr7	17000001	1.8e+07	1.09145562144896	B
chr7	18000001	1.9e+07	1.10207527571639	B
chr7	19000001	2e+07	1.11814458486152	B
chr7	20000001	2.1e+07	1.14169694579847	B
chr7	21000001	2.2e+07	1.250768842046	B
chr7	22000001	2.3e+07	1.31898025510048	A
chr7	23000001	2.4e+07	1.3306932200944	A
chr7	24000001	2.5e+07	1.34864363278952	A
chr7	25000001	2.6e+07	1.38808408752277	A
chr7	26000001	2.7e+07	1.46183657736915	A
chr7	27000001	2.8e+07	1.42917220098902	A
chr7	28000001	2.9e+07	1.44655001710898	A
chr7	29000001	3e+07	1.42274810711544	A
chr7	30000001	3.1e+07	1.41906583126446	A
chr7	31000001	3.2e+07	1.31655064978491	B
chr7	32000001	3.3e+07	1.27341224220468	B
chr7	33000001	3.4e+07	1.20654059990539	B
chr7	34000001	3.5e+07	1.22389356380615	B
chr7	35000001	3.6e+07	1.28177445034347	B
chr7	36000001	3.7e+07	1.31904768717292	B
chr7	37000001	3.8e+07	1.28312784575718	B
chr7	38000001	3.9e+07	1.26897592667027	B
chr7	39000001	4e+07	1.25838451207346	A
chr7	40000001	4.1e+07	1.2778927838013	B
chr7	41000001	4.2e+07	1.3210649704166	B
chr7	42000001	4.3e+07	1.26017576335121	B
chr7	43000001	4.4e+07	1.32098061191462	A
chr7	44000001	4.5e+07	1.64537048666558	A
chr7	45000001	4.6e+07	1.44032637623565	A
chr7	46000001	4.7e+07	1.34498019218067	B
chr7	47000001	4.8e+07	1.40942657139132	A
chr7	48000001	4.9e+07	1.19275346494394	B
chr7	49000001	5e+07	1.2694131105836	B
chr7	50000001	5.1e+07	1.30687553453767	B
chr7	51000001	5.2e+07	1.2631404254241	B
chr7	52000001	5.3e+07	1.25197456217594	B
chr7	53000001	5.4e+07	1.32368195924422	B
chr7	54000001	5.5e+07	1.33321198785882	B
chr7	55000001	5.6e+07	1.34330210073943	A
chr7	56000001	5.7e+07	1.45341176876657	A
chr7	57000001	5.8e+07		B
chr7	58000001	5.9e+07		B
chr7	59000001	6e+07		B
chr7	60000001	6.1e+07		B
chr7	61000001	6.2e+07		B
chr7	62000001	6.3e+07		B
chr7	63000001	6.4e+07		B
chr7	64000001	6.5e+07		B
chr7	65000001	6.6e+07		A
chr7	66000001	6.7e+07		A
chr7	67000001	6.8e+07	1.54948329780572	A
chr7	68000001	6.9e+07	1.60486755309618	B
chr7	69000001	7e+07	1.36513121834271	A
chr7	70000001	7.1e+07	1.49571416058938	A
chr7	71000001	7.2e+07	1.65232144462533	B
chr7	72000001	7.3e+07	1.68947663872336	A
chr7	73000001	7.4e+07	1.93074404104455	A
chr7	74000001	7.5e+07	1.64169108315687	A
chr7	75000001	7.6e+07	1.71423634191665	A
chr7	76000001	7.7e+07	1.62826361666811	A
chr7	77000001	7.8e+07	1.26089731926216	A
chr7	78000001	7.9e+07	1.22031292818439	A
chr7	79000001	8e+07	1.18543137475084	B
chr7	80000001	8.1e+07	1.15963613973712	B
chr7	81000001	8.2e+07	1.14707561961643	B
chr7	82000001	8.3e+07	1.14492599639318	B
chr7	83000001	8.4e+07	1.13239717534307	B
chr7	84000001	8.5e+07	1.11483321820849	B
chr7	85000001	8.6e+07	1.13421411093263	B
chr7	86000001	8.7e+07	1.12024694404725	B
chr7	87000001	8.8e+07	1.13978292042782	B
chr7	88000001	8.9e+07	1.13935957744654	B
chr7	89000001	9e+07	1.12826609726396	B
chr7	90000001	9.1e+07	1.16202408320575	B
chr7	91000001	9.2e+07	1.17609567183978	B
chr7	92000001	9.3e+07	1.20396753611153	A
chr7	93000001	9.4e+07	1.14110638516071	B
chr7	94000001	9.5e+07	1.15936872066388	B
chr7	95000001	9.6e+07	1.21859971608244	B
chr7	96000001	9.7e+07	1.26707540930693	A
chr7	97000001	9.8e+07	1.41792688070496	A
chr7	98000001	9.9e+07	1.66128087647713	A
chr7	99000001	1e+08	1.67071401846917	A
chr7	100000001	1.01e+08	1.88815728108896	A
chr7	101000001	1.02e+08	1.67637095793195	A
chr7	102000001	1.03e+08	1.41786511442349	A
chr7	103000001	1.04e+08	1.26133718851638	A
chr7	104000001	1.05e+08	1.2593632435532	A
chr7	105000001	1.06e+08	1.28526471953821	A
chr7	106000001	1.07e+08	1.21584986091403	A
chr7	107000001	1.08e+08	1.18430957857672	A
chr7	108000001	1.09e+08	1.13141973094222	B
chr7	109000001	1.1e+08	1.16972085421112	B
chr7	110000001	1.11e+08	1.04451510315087	B
chr7	111000001	1.12e+08	1.10727582123133	B
chr7	112000001	1.13e+08	1.06233327703891	B
chr7	113000001	1.14e+08	1.11678837727435	B
chr7	114000001	1.15e+08	1.0718011020477	B
chr7	115000001	1.16e+08	1.08245289077709	B
chr7	116000001	1.17e+08	1.06369469436953	B
chr7	117000001	1.18e+08	1.05260823623772	B
chr7	118000001	1.19e+08	1.13712614336478	B
chr7	119000001	1.2e+08	1.07673484426382	B
chr7	120000001	1.21e+08	1.0410442019312	B
chr7	121000001	1.22e+08	1.04675114366464	B
chr7	122000001	1.23e+08	1.05422506769662	B
chr7	123000001	1.24e+08	1.04506128552122	B
chr7	124000001	1.25e+08	1.1151938948722	B
chr7	125000001	1.26e+08	1.07590678951475	B
chr7	126000001	1.27e+08	1.14087414061333	B
chr7	127000001	1.28e+08	1.26883820964672	A
chr7	128000001	1.29e+08	1.51317373287125	A
chr7	129000001	1.3e+08	1.47789603170705	A
chr7	130000001	1.31e+08	1.3825801750523	A
chr7	131000001	1.32e+08	1.38660470891387	A
chr7	132000001	1.33e+08	1.291067589408	A
chr7	133000001	1.34e+08	1.21051440118173	A
chr7	134000001	1.35e+08	1.17928901014148	A
chr7	135000001	1.36e+08	1.15609728210106	A
chr7	136000001	1.37e+08	1.14815601640637	B
chr7	137000001	1.38e+08	1.15644744009515	B
chr7	138000001	1.39e+08	1.25558087471965	A
chr7	139000001	1.4e+08	1.39590832888855	A
chr7	140000001	1.41e+08	1.26258159600924	A
chr7	141000001	1.42e+08	1.15195751950539	A
chr7	142000001	1.43e+08	1.13227816842506	B
chr7	143000001	1.44e+08	1.12502970604719	B
chr7	144000001	1.45e+08	1.06877463732973	B
chr7	145000001	1.46e+08	1.1728637621257	B
chr7	146000001	1.47e+08	1.14168402254939	B
chr7	147000001	1.48e+08	1.10521187281639	B
chr7	148000001	1.49e+08	1.18911905455479	A
chr7	149000001	1.5e+08	1.33080476858528	A
chr7	150000001	1.51e+08	1.31083583242267	A
chr7	151000001	1.52e+08	1.37829395363326	A
chr7	152000001	1.53e+08	1.22501888037111	A
chr7	153000001	1.54e+08	1.27060043066952	B
chr7	154000001	1.55e+08	1.24378775194218	B
chr7	155000001	1.56e+08	1.31452601484204	A
chr7	156000001	1.57e+08	1.21942001758996	A
chr7	157000001	1.58e+08	1.40130124242382	A
chr8	11000001	1.2e+07	1.44731809107027	A
chr8	12000001	1.3e+07	1.18667892591134	A
chr8	13000001	1.4e+07	1.17652144777116	A
chr8	14000001	1.5e+07	1.2332234124498	A
chr8	15000001	1.6e+07	1.15503462428004	B
chr8	16000001	1.7e+07	1.16091596946717	B
chr8	17000001	1.8e+07	1.19740439950904	A
chr8	18000001	1.9e+07	1.19052725429843	A
chr8	19000001	2e+07	1.29793621824914	A
chr8	20000001	2.1e+07	1.41072769170013	A
chr8	21000001	2.2e+07	1.46884820947671	A
chr8	22000001	2.3e+07	1.53138152222433	A
chr8	23000001	2.4e+07	1.27888154149298	A
chr8	24000001	2.5e+07	1.24269151055339	A
chr8	25000001	2.6e+07	1.32488431323203	A
chr8	26000001	2.7e+07	1.28449866955492	A
chr8	27000001	2.8e+07	1.43182551487702	A
chr8	28000001	2.9e+07	1.43476007368787	A
chr8	29000001	3e+07	1.38634373397093	A
chr8	30000001	3.1e+07	1.28643571902301	A
chr8	31000001	3.2e+07	1.24615608807572	A
chr8	32000001	3.3e+07	1.20668599018512	A
chr8	33000001	3.4e+07	1.23301723703305	A
chr8	34000001	3.5e+07	1.32931334639477	A
chr8	35000001	3.6e+07	1.43375741192567	A
chr8	36000001	3.7e+07	1.34291887923743	A
chr8	37000001	3.8e+07	1.35333718554731	A
chr8	38000001	3.9e+07	1.33783561398889	A
chr8	39000001	4e+07	1.2709427796009	A
chr8	40000001	4.1e+07	1.31148923811524	A
chr8	41000001	4.2e+07	1.45637634846768	A
chr8	42000001	4.3e+07	1.35906599564902	A
chr8	43000001	4.4e+07		A
chr8	44000001	4.5e+07		B
chr8	45000001	4.6e+07		B
chr8	46000001	4.7e+07		A
chr8	47000001	4.8e+07		A
chr8	48000001	4.9e+07	1.31992513072499	B
chr8	49000001	5e+07	1.27272071567819	B
chr8	50000001	5.1e+07	1.25018247749863	B
chr8	51000001	5.2e+07	1.24618324388469	B
chr8	52000001	5.3e+07	1.17178524576242	B
chr8	53000001	5.4e+07	1.22037847517415	B
chr8	54000001	5.5e+07	1.21930699995264	B
chr8	55000001	5.6e+07	1.20078398083575	B
chr8	56000001	5.7e+07	1.2323984571891	B
chr8	57000001	5.8e+07	1.22986816161262	B
chr8	58000001	5.9e+07	1.2028415465018	B
chr8	59000001	6e+07	1.19547936538277	B
chr8	60000001	6.1e+07	1.21671349669328	A
chr8	61000001	6.2e+07	1.30171967548783	A
chr8	62000001	6.3e+07	1.32709601903549	B
chr8	63000001	6.4e+07	1.26534490830092	B
chr8	64000001	6.5e+07	1.15640099703611	B
chr8	65000001	6.6e+07	1.15200052758524	B
chr8	66000001	6.7e+07	1.24065259964959	A
chr8	67000001	6.8e+07	1.30117703259372	A
chr8	68000001	6.9e+07	1.31255378889774	B
chr8	69000001	7e+07	1.2413294665371	B
chr8	70000001	7.1e+07	1.27679615700361	B
chr8	71000001	7.2e+07	1.24700027851938	B
chr8	72000001	7.3e+07	1.17889638433456	B
chr8	73000001	7.4e+07	1.23471015469302	A
chr8	74000001	7.5e+07	1.25368954218001	B
chr8	75000001	7.6e+07	1.21966443012674	B
chr8	76000001	7.7e+07	1.11333081649196	B
chr8	77000001	7.8e+07	1.08860035193759	B
chr8	78000001	7.9e+07	1.11856027656977	B
chr8	79000001	8e+07	1.10210306832549	B
chr8	80000001	8.1e+07	1.12842653597781	A
chr8	81000001	8.2e+07	1.14163189816442	B
chr8	82000001	8.3e+07	1.11086992726854	B
chr8	83000001	8.4e+07	1.10618729926245	B
chr8	84000001	8.5e+07	1.12363047793611	B
chr8	85000001	8.6e+07	1.1040596388514	B
chr8	86000001	8.7e+07	1.12346818062585	B
chr8	87000001	8.8e+07	1.10608301991898	B
chr8	88000001	8.9e+07	1.11398282247111	B
chr8	89000001	9e+07	1.09604787691396	B
chr8	90000001	9.1e+07	1.11114317030127	B
chr8	91000001	9.2e+07	1.1481670801588	B
chr8	92000001	9.3e+07	1.18723315638691	A
chr8	93000001	9.4e+07	1.21477423208587	A
chr8	94000001	9.5e+07	1.21050152726245	A
chr8	95000001	9.6e+07	1.32095397142206	A
chr8	96000001	9.7e+07	1.24328449196697	A
chr8	97000001	9.8e+07	1.23048634880382	A
chr8	98000001	9.9e+07	1.2777939417182	A
chr8	99000001	1e+08	1.26956818573472	B
chr8	100000001	1.01e+08	1.2217247882401	A
chr8	101000001	1.02e+08	1.3050698426606	A
chr8	102000001	1.03e+08	1.32582606772854	A
chr8	103000001	1.04e+08	1.31571810238895	B
chr8	104000001	1.05e+08	1.14973438296649	B
chr8	105000001	1.06e+08	1.07880795981762	B
chr8	106000001	1.07e+08	1.16203875094947	B
chr8	107000001	1.08e+08	1.06408577215698	B
chr8	108000001	1.09e+08	1.07364088545254	B
chr8	109000001	1.1e+08	1.06530223140285	B
chr8	110000001	1.11e+08	1.03777462177417	B
chr8	111000001	1.12e+08	1.13027649827463	B
chr8	112000001	1.13e+08	1.07867615235065	B
chr8	113000001	1.14e+08	1.04690528413434	B
chr8	114000001	1.15e+08	1.06369959589617	B
chr8	115000001	1.16e+08	1.02552840034054	B
chr8	116000001	1.17e+08	1.05655601465014	B
chr8	117000001	1.18e+08	1.11170883585979	B
chr8	118000001	1.19e+08	1.10538507255593	B
chr8	119000001	1.2e+08	1.10157233563191	B
chr8	120000001	1.21e+08	1.09105664497018	B
chr8	121000001	1.22e+08	1.0620657246849	B
chr8	122000001	1.23e+08	1.07046727903644	B
chr8	123000001	1.24e+08	1.11602228387251	A
chr8	124000001	1.25e+08	1.21659223244477	A
chr8	125000001	1.26e+08	1.16328813589633	B
chr8	126000001	1.27e+08	1.15791133858003	B
chr8	127000001	1.28e+08	1.15062626774361	B
chr8	128000001	1.29e+08	1.13637208134057	B
chr8	129000001	1.3e+08	1.10725205402331	B
chr8	130000001	1.31e+08	1.05629225580654	B
chr8	131000001	1.32e+08	1.13356247221892	B
chr8	132000001	1.33e+08	1.1149092821454	B
chr8	133000001	1.34e+08	1.12719374862464	B
chr8	134000001	1.35e+08	1.20230395509004	B
chr8	135000001	1.36e+08	1.15203059073835	B
chr8	136000001	1.37e+08	1.13035745669521	B
chr8	137000001	1.38e+08	1.18180373387685	B
chr8	138000001	1.39e+08	1.21450564532839	B
chr8	139000001	1.4e+08	1.27603755944413	A
chr8	140000001	1.41e+08	1.27665787742072	A
chr8	141000001	1.42e+08	1.34402346861378	A
chr8	142000001	1.43e+08	1.55278469290647	A
chr8	143000001	1.44e+08	1.74414691970355	A
chr8	144000001	1.45e+08	1.82954345768182	A
chr8	145000001	1.46e+08	1.79880899099263	B
chr10	1000001	2e+06	1.45406371923025	B
chr10	2000001	3e+06	1.34164527558687	B
chr10	3000001	4e+06	1.33409075421197	B
chr10	4000001	5e+06	1.29233956216307	B
chr10	5000001	6e+06	1.3037127323634	A
chr10	6000001	7e+06	1.35741621092398	A
chr10	7000001	8e+06	1.29468795920928	A
chr10	8000001	9e+06	1.22711109707989	B
chr10	9000001	1e+07	1.25456268965619	B
chr10	10000001	1.1e+07	1.24269899238622	B
chr10	11000001	1.2e+07	1.31318272556893	A
chr10	12000001	1.3e+07	1.53186084575632	A
chr10	13000001	1.4e+07	1.45231232102111	A
chr10	14000001	1.5e+07	1.38913158375157	B
chr10	15000001	1.6e+07	1.29545989510768	A
chr10	16000001	1.7e+07	1.24263422267332	B
chr10	17000001	1.8e+07	1.27851011916907	A
chr10	18000001	1.9e+07	1.27566886947025	A
chr10	19000001	2e+07	1.20957095102481	B
chr10	20000001	2.1e+07	1.1934404118432	B
chr10	21000001	2.2e+07	1.27556980307491	A
chr10	22000001	2.3e+07	1.28893822622195	A
chr10	23000001	2.4e+07	1.27520525992543	B
chr10	24000001	2.5e+07	1.24919689447659	A
chr10	25000001	2.6e+07	1.25713318936913	B
chr10	26000001	2.7e+07	1.2221850782814	B
chr10	27000001	2.8e+07	1.28107358506226	A
chr10	28000001	2.9e+07	1.29265493072874	A
chr10	29000001	3e+07	1.41350366294126	A
chr10	30000001	3.1e+07	1.4089776479577	A
chr10	31000001	3.2e+07	1.358886927745	B
chr10	32000001	3.3e+07	1.33435253690702	A
chr10	33000001	3.4e+07	1.31292091509715	A
chr10	34000001	3.5e+07	1.36657763868166	A
chr10	35000001	3.6e+07	1.35392365365301	A
chr10	36000001	3.7e+07	1.33170601416355	B
chr10	37000001	3.8e+07		B
chr10	38000001	3.9e+07		B
chr10	39000001	4e+07		B
chr10	40000001	4.1e+07		B
chr10	41000001	4.2e+07		B
chr10	42000001	4.3e+07		B
chr10	43000001	4.4e+07		B
chr10	44000001	4.5e+07		B
chr10	45000001	4.6e+07		A
chr10	46000001	4.7e+07		A
chr10	47000001	4.8e+07		B
chr10	48000001	4.9e+07		B
chr10	49000001	5e+07		B
chr10	50000001	5.1e+07	1.36930460222053	B
chr10	51000001	5.2e+07	1.38192594098293	B
chr10	52000001	5.3e+07	1.15596585126336	B
chr10	53000001	5.4e+07	1.2407681472118	B
chr10	54000001	5.5e+07	1.21007255175943	B
chr10	55000001	5.6e+07	1.20188301951955	B
chr10	56000001	5.7e+07	1.16017919479973	B
chr10	57000001	5.8e+07	1.18611895254273	B
chr10	58000001	5.9e+07	1.138387670598	A
chr10	59000001	6e+07	1.0951856817308	A
chr10	60000001	6.1e+07	1.16413235141513	A
chr10	61000001	6.2e+07	1.24352472505037	A
chr10	62000001	6.3e+07	1.26717516158974	A
chr10	63000001	6.4e+07	1.22378504197704	A
chr10	64000001	6.5e+07	1.25624232113198	B
chr10	65000001	6.6e+07	1.19206033912425	B
chr10	66000001	6.7e+07	1.22693116292744	B
chr10	67000001	6.8e+07	1.19377832733934	A
chr10	68000001	6.9e+07	1.15765749469558	A
chr10	69000001	7e+07	1.22207311906976	A
chr10	70000001	7.1e+07	1.42669158291863	A
chr10	71000001	7.2e+07	1.73857627904869	A
chr10	72000001	7.3e+07	1.83011959396725	A
chr10	73000001	7.4e+07	1.8805763984396	A
chr10	74000001	7.5e+07	1.55884332557408	A
chr10	75000001	7.6e+07	1.54593651405059	B
chr10	76000001	7.7e+07	1.36389788391642	B
chr10	77000001	7.8e+07	1.34168663076824	B
chr10	78000001	7.9e+07	1.33294762652601	A
chr10	79000001	8e+07	1.47848569401059	A
chr10	80000001	8.1e+07	1.57047827320092	B
chr10	81000001	8.2e+07	1.42164963868649	B
chr10	82000001	8.3e+07	1.29549242813363	B
chr10	83000001	8.4e+07	1.27136119809301	B
chr10	84000001	8.5e+07	1.2440636066865	B
chr10	85000001	8.6e+07	1.25447466415177	B
chr10	86000001	8.7e+07	1.19156472798122	A
chr10	87000001	8.8e+07	1.27588281463984	A
chr10	88000001	8.9e+07	1.35532231277687	A
chr10	89000001	9e+07	1.24720224593285	A
chr10	90000001	9.1e+07	1.28367907695917	B
chr10	91000001	9.2e+07	1.24537778789214	A
chr10	92000001	9.3e+07	1.25670698431462	A
chr10	93000001	9.4e+07	1.2483898664492	A
chr10	94000001	9.5e+07	1.42069814689026	B
chr10	95000001	9.6e+07	1.37787150251036	B
chr10	96000001	9.7e+07	1.32738939096643	A
chr10	97000001	9.8e+07	1.28288096027741	A
chr10	98000001	9.9e+07	1.44830679299022	B
chr10	99000001	1e+08	1.47695904825602	A
chr10	100000001	1.01e+08	1.33138012472944	A
chr10	101000001	1.02e+08	1.37447995004771	A
chr10	102000001	1.03e+08	1.69836431430324	A
chr10	103000001	1.04e+08	1.60962054178803	A
chr10	104000001	1.05e+08	1.54579865999442	B
chr10	105000001	1.06e+08	1.42684534919368	B
chr10	106000001	1.07e+08	1.23326741225312	B
chr10	107000001	1.08e+08	1.22356411339308	B
chr10	108000001	1.09e+08	1.15844425657757	B
chr10	109000001	1.1e+08	1.09042726732632	B
chr10	110000001	1.11e+08	1.14284724922401	A
chr10	111000001	1.12e+08	1.14023718318349	B
chr10	112000001	1.13e+08	1.17930777271773	A
chr10	113000001	1.14e+08	1.15996382380642	A
chr10	114000001	1.15e+08	1.20772454513439	B
chr10	115000001	1.16e+08	1.23002827553604	B
chr10	116000001	1.17e+08	1.15319051078736	B
chr10	117000001	1.18e+08	1.14216495507369	A
chr10	118000001	1.19e+08	1.19791564480203	A
chr10	119000001	1.2e+08	1.22065661283963	A
chr10	120000001	1.21e+08	1.29271844037032	B
chr10	121000001	1.22e+08	1.35434604350302	A
chr10	122000001	1.23e+08	1.29948559503259	A
chr10	123000001	1.24e+08	1.33108729917548	B
chr10	124000001	1.25e+08	1.26964867773997	A
chr10	125000001	1.26e+08	1.39647958795133	A
chr10	126000001	1.27e+08	1.39581474751518	B
chr10	127000001	1.28e+08	1.26157567806431	B
chr10	128000001	1.29e+08	1.24280758139585	B
chr10	129000001	1.3e+08	1.218792993496	B
chr10	130000001	1.31e+08	1.24077157491926	B
chr10	131000001	1.32e+08	1.24738583286761	B
chr10	132000001	1.33e+08	1.3748963401974	A
chr10	133000001	1.34e+08	1.40837698173282	A
chr11	1000001	2e+06	1.9626088567414	A
chr11	2000001	3e+06	1.78791876137738	A
chr11	3000001	4e+06	1.53511659803718	A
chr11	4000001	5e+06	1.20365453644933	B
chr11	5000001	6e+06	1.19966563891928	B
chr11	6000001	7e+06	1.21009071109351	B
chr11	7000001	8e+06	1.1832072190003	B
chr11	8000001	9e+06	1.37890432371524	A
chr11	9000001	1e+07	1.43430474048834	A
chr11	10000001	1.1e+07	1.47295611112	A
chr11	11000001	1.2e+07	1.44606237242119	A
chr11	12000001	1.3e+07	1.41014082350708	A
chr11	13000001	1.4e+07	1.31745325093325	B
chr11	14000001	1.5e+07	1.27952017971376	B
chr11	15000001	1.6e+07	1.28568019923752	B
chr11	16000001	1.7e+07	1.25888937194623	A
chr11	17000001	1.8e+07	1.49849992777328	A
chr11	18000001	1.9e+07	1.36006937906216	A
chr11	19000001	2e+07	1.34341347224835	A
chr11	20000001	2.1e+07	1.20172976101615	A
chr11	21000001	2.2e+07	1.12883127741183	B
chr11	22000001	2.3e+07	1.11668109747784	B
chr11	23000001	2.4e+07	1.15838833423152	B
chr11	24000001	2.5e+07	1.13032506433951	B
chr11	25000001	2.6e+07	1.18403718559993	B
chr11	26000001	2.7e+07	1.12350423387563	B
chr11	27000001	2.8e+07	1.119748450639	B
chr11	28000001	2.9e+07	1.13235989418671	B
chr11	29000001	3e+07	1.22973037410667	B
chr11	30000001	3.1e+07	1.16570859646574	B
chr11	31000001	3.2e+07	1.18294839550748	B
chr11	32000001	3.3e+07	1.24406606795651	B
chr11	33000001	3.4e+07	1.36278743546384	A
chr11	34000001	3.5e+07	1.32670610593738	A
chr11	35000001	3.6e+07	1.33683482303636	B
chr11	36000001	3.7e+07	1.26895301370004	B
chr11	37000001	3.8e+07	1.20102800328473	B
chr11	38000001	3.9e+07	1.23251384604776	B
chr11	39000001	4e+07	1.27818768730737	B
chr11	40000001	4.1e+07	1.20787742663478	B
chr11	41000001	4.2e+07	1.20530159851162	B
chr11	42000001	4.3e+07	1.28744504263233	B
chr11	43000001	4.4e+07	1.26865487408971	A
chr11	44000001	4.5e+07	1.57742610856801	A
chr11	45000001	4.6e+07	1.58226864688466	A
chr11	46000001	4.7e+07		A
chr11	47000001	4.8e+07		A
chr11	48000001	4.9e+07		B
chr11	49000001	5e+07		B
chr11	50000001	5.1e+07		B
chr11	51000001	5.2e+07		B
chr11	52000001	5.3e+07		B
chr11	53000001	5.4e+07		B
chr11	54000001	5.5e+07		B
chr11	55000001	5.6e+07		B
chr11	56000001	5.7e+07		B
chr11	57000001	5.8e+07	1.30723639609137	A
chr11	58000001	5.9e+07	1.2691033312262	B
chr11	59000001	6e+07	1.24747506336177	A
chr11	60000001	6.1e+07	1.4289422237517	A
chr11	61000001	6.2e+07	1.80075423183117	A
chr11	62000001	6.3e+07	1.78843365320059	A
chr11	63000001	6.4e+07	1.63919207126019	A
chr11	64000001	6.5e+07	1.95636586462495	A
chr11	65000001	6.6e+07	2	A
chr11	66000001	6.7e+07	1.85385685562259	A
chr11	67000001	6.8e+07	1.94026502647585	A
chr11	68000001	6.9e+07	1.95510571370969	A
chr11	69000001	7e+07	1.9450657077013	A
chr11	70000001	7.1e+07	1.87095852419885	A
chr11	71000001	7.2e+07	1.83593334049171	A
chr11	72000001	7.3e+07	1.75944056907702	A
chr11	73000001	7.4e+07	1.55609202014571	A
chr11	74000001	7.5e+07	1.60819510684455	A
chr11	75000001	7.6e+07	1.61234751251643	A
chr11	76000001	7.7e+07	1.5134296617982	A
chr11	77000001	7.8e+07	1.43744308697654	A
chr11	78000001	7.9e+07	1.24816371335975	A
chr11	79000001	8e+07	1.14715279924148	B
chr11	80000001	8.1e+07	1.13870260967852	B
chr11	81000001	8.2e+07	1.17860244565801	B
chr11	82000001	8.3e+07	1.16007163010547	B
chr11	83000001	8.4e+07	1.15490039403742	B
chr11	84000001	8.5e+07	1.17692406123602	B
chr11	85000001	8.6e+07	1.17728594347978	A
chr11	86000001	8.7e+07	1.1603823725751	A
chr11	87000001	8.8e+07	1.13930745900107	B
chr11	88000001	8.9e+07	1.12533340441336	B
chr11	89000001	9e+07	1.11922661621936	B
chr11	90000001	9.1e+07	1.09023389002326	B
chr11	91000001	9.2e+07	1.12870239060369	B
chr11	92000001	9.3e+07	1.11900299673445	B
