chrom	dsn
chr2	0.275108
chr3	0.277693
chr4	0.223102
chr5	0.250631
chr6	0.264041
chr7	0.3156185
chr8	0.255441
chr9:22	0.293779
chr10	0.302942
chr11	0.323569
chr12	0.325223
chr13	0.270266
chr14	0.437683
chr15	0.448238
chr16	0.655754
chr17	0.723995
chr18	0.285926
chr19	0.803439
chr20	0.491596
chr21	0.476198
chr22:9	0.638178
chrX	0.278596
chr1	0.375309
chr2	0.290883
chr3	0.253774
chr4	0.212284
chr5	0.2842325
chr6	0.262959
chr7	0.315563
chr8	0.2753345
chr9:22	0.2653705
chr10	0.3576685
chr11	0.295756
chr12	0.3485945
chr13	0.313945
chr14	0.34635
chr15	0.5349985
chr16	0.675133
chr17	0.7216925
chr18	0.299218
chr19	0.782426
chr20	0.457362
chr21	0.332547
chr22:9	0.4905485
chrX	0.255941
chr1	0.325053
chr2	0.30034
chr3	0.272127
chr4	0.224915
chr5	0.256413
chr6	0.277952
chr7	0.29308
chr8	0.2399805
chr9:22	0.3899585
chr10	0.3434665
chr11	0.298729
chr12	0.320169
chr13	0.254363
chr14	0.344258
chr15	0.5648265
chr16	0.685397
chr17	0.7355935
chr18	0.278728
chr19	0.773017
chr20	0.606363
chr21	0.356017
chr22:9	0.5614675
chrX	0.244136
chr1	0.379368
chr2	0.321388
chr3	0.280307
chr4	0.208691
chr5	0.285602
chr6	0.248232
chr7	0.296671
chr8	0.2744975
chr9:22	0.3350375
chr10	0.3465225
chr11	0.335193
chr12	0.309084
chr13	0.223996
chr14	0.388429
chr15	0.466898
chr16	0.570512
chr17	0.7771875
chr18	0.30086
chr19	0.798287
chr20	0.639421
chr21	0.440316
chr22:9	0.5502665
chrX	0.259502
chr1	0.36667
chr2	0.283604
chr3	0.267061
chr4	0.209735
chr5	0.26542
chr6	0.28847
chr7	0.2818925
chr8	0.296218
chr9:22	0.3118395
chr10	0.323221
chr11	0.3253085
chr12	0.34846
chr13	0.245771
chr14	0.432108
chr15	0.3873805
chr16	0.637524
chr17	0.7303805
chr18	0.30081
chr19	0.779438
chr20	0.624594
chr21	0.362757
chr22:9	0.6080265
chrX	0.261138
chr1	0.448764
chr2	0.293509
chr3	0.262729
chr4	0.213391
chr5	0.234162
chr6	0.268039
chr7	0.3150465
chr8	0.254049
chr9:22	0.2835865
chr10	0.342542
chr11	0.288739
chr12	0.333422
chr13	0.260528
chr14	0.366479
chr15	0.406734
chr16	0.664554
chr17	0.72485
chr18	0.310298
chr19	0.791446
chr20	0.580828
chr21	0.502593
chr22:9	0.3287885
chrX	0.247955
chr1	0.327331
chr2	0.295682
chr3	0.250692
chr4	0.238002
chr5	0.325882
chr6	0.275121
chr7	0.2972
chr8	0.269785
chr9:22	0.2808105
chr10	0.378327
chr11	0.287786
chr12	0.3890355
chr13	0.223401
chr14	0.341589
chr15	0.419697
chr16	0.657914
chr17	0.682493
chr18	0.284822
chr19	0.791537
chr20	0.66831
chr21	0.391845
chr22:9	0.2141895
chrX	0.257785
chr1	0.347862
chr2	0.281393
chr3	0.266376
chr4	0.211059
chr5	0.2415865
chr6	0.264967
chr7	0.3423275
chr8	0.2703905
chr9:22	0.3726315
chr10	0.369865
chr11	0.279244
chr12	0.2860385
chr13	0.254942
chr14	0.479357
chr15	0.4067785
chr16	0.680465
chr17	0.7220225
chr18	0.309154
chr19	0.827292
chr20	0.543845
chr21	0.445575
chr22:9	0.56684
chrX	0.262606
chr1	0.41397
chr2	0.310307
chr3	0.276222
chr4	0.223979
chr5	0.2533665
chr6	0.236815
chr7	0.2796235
chr8	0.315093
chr9:22	0.3672815
chr10	0.3227375
chr11	0.3108195
chr12	0.324875
chr13	0.275698
chr14	0.386335
chr15	0.457435
chr16	0.659546
chr17	0.6957295
chr18	0.264705
chr19	0.84201
chr20	0.617464
chr21	0.53645
chr22:9	0.236577
chrX	0.264947
chr1	0.337416
chr2	0.329588
chr3	0.278355
chr4	0.217393
chr5	0.2806145
chr6	0.240966
chr7	0.285135
chr8	0.2561725
chr9:22	0.3375085
chr10	0.337374
chr11	0.3033865
chr12	0.3260895
chr13	0.303778
chr14	0.408268
chr15	0.476472
chr16	0.666915
chr17	0.6753535
chr18	0.323077
chr19	0.818082
chr20	0.633889
chr21	0.359825
chr22:9	0.4621425
chrX	0.26603
chr1	0.368564
chr2	0.300341
chr3	0.276106
chr4	0.2373
chr5	0.265002
chr6	0.250539
chr7	0.2877255
chr8	0.296284
chr9:22	0.2842185
chr10	0.3161465
chr11	0.3224235
chr12	0.3327275
chr13	0.22802
chr14	0.343352
chr15	0.521787
chr16	0.664217
chr17	0.719385
chr18	0.324333
chr19	0.800828
chr20	0.564164
chr21	0.509735
chr22:9	0.3561695
chrX	0.257247
chr1	0.399028
chr2	0.353368
chr3	0.250191
chr4	0.212208
chr5	0.2413255
chr6	0.243166
chr7	0.3093755
chr8	0.292213
chr9:22	0.319735
chr10	0.3410945
chr11	0.317979
chr12	0.2941765
chr13	0.285527
chr14	0.36059
chr15	0.5484605
chr16	0.599479
chr17	0.7270325
chr18	0.322465
chr19	0.8065
chr20	0.572721
chr21	0.381353
chr22:9	0.7280815
chrX	0.25594
chr1	0.349849
chr2	0.302672
chr3	0.283401
chr4	0.217273
chr5	0.2752305
chr6	0.248707
chr7	0.3328815
chr8	0.256803
chr9:22	0.302714
chr10	0.309413
chr11	0.385391
chr12	0.333761
chr13	0.250565
chr14	0.320414
chr15	0.4646555
chr16	0.660388
chr17	0.6881555
chr18	0.270933
chr19	0.808564
chr20	0.674681
chr21	0.546802
chr22:9	0.297173
chrX	0.254726
chr1	0.338854
chr2	0.296725
chr3	0.255168
chr4	0.222123
chr5	0.2451635
chr6	0.271455
chr7	0.304634
chr8	0.2611035
chr9:22	0.3305685
chr10	0.321536
chr11	0.307961
chr12	0.3204525
chr13	0.262115
chr14	0.393916
chr15	0.533853
chr16	0.623799
chr17	0.7676935
chr18	0.273327
chr19	0.807186
chr20	0.604261
chr21	0.42393
chr22:9	0.293408
chrX	0.255491
chr1	0.35593
chr2	0.309688
chr3	0.234651
chr4	0.215756
chr5	0.2581165
chr6	0.267842
chr7	0.289927
chr8	0.254552
chr9:22	0.3269915
chr10	0.3176145
chr11	0.345807
chr12	0.3504585
chr13	0.223435
chr14	0.357543
chr15	0.3968735
chr16	0.626518
chr17	0.7507745
chr18	0.280098
chr19	0.796677
chr20	0.627
chr21	0.562471
chr22:9	0.489078
chrX	0.260844
chr1	0.356357
chr2	0.295417
chr3	0.282371
chr4	0.223187
chr5	0.2631325
chr6	0.267225
chr7	0.27583
chr8	0.319291
chr9:22	0.303542
chr10	0.329718
chr11	0.3337935
chr12	0.300006
chr13	0.2325
chr14	0.375554
chr15	0.3574035
chr16	0.689879
chr17	0.743718
chr18	0.308915
chr19	0.807522
chr20	0.585088
chr21	0.57309
chr22:9	0.610149
chrX	0.254264
chr1	0.355952
chr2	0.257027
chr3	0.259014
chr4	0.201224
chr5	0.265464
chr6	0.281894
chr7	0.322304
chr8	0.2823175
chr9:22	0.3050265
chr10	0.329997
chr11	0.37696
chr12	0.350001
chr13	0.283599
chr14	0.413393
chr15	0.4406935
chr16	0.536176
chr17	0.755709
chr18	0.337383
chr19	0.782919
chr20	0.66883
chr21	0.466303
chr22:9	0.4419455
chrX	0.253709
chr1	0.359758
chr2	0.276927
chr3	0.262292
chr4	0.213143
chr5	0.311543
chr6	0.262344
chr7	0.3093475
chr8	0.240992
chr9:22	0.3177215
chr10	0.391462
chr11	0.2957095
chr12	0.344949
chr13	0.256496
chr14	0.37189
chr15	0.415935
chr16	0.644778
chr17	0.728342
chr18	0.288984
chr19	0.810781
chr20	0.462746
chr21	0.61139
chr22:9	0.548474
chrX	0.3156
chr1	0.379501
chr2	0.299174
chr3	0.263072
chr4	0.210215
chr5	0.2491635
chr6	0.255691
chr7	0.3227735
chr8	0.2421345
chr9:22	0.321251
chr10	0.3459555
chr11	0.320184
chr12	0.329448
chr13	0.291562
chr14	0.42305
chr15	0.507453
chr16	0.613468
chr17	0.731232
chr18	0.320333
chr19	0.803217
chr20	0.657647
chr21	0.339133
chr22:9	0.293513
chrX	0.288328
chr1	0.364703
chr2	0.268477
chr3	0.261328
chr4	0.232577
chr5	0.255648
chr6	0.300063
chr7	0.322293
chr8	0.2783135
chr9:22	0.297326
chr10	0.3082905
chr11	0.2788435
chr12	0.302337
chr13	0.214095
chr14	0.422902
chr15	0.552455
chr16	0.667979
chr17	0.716197
chr18	0.310774
chr19	0.762846
chr20	0.581309
chr21	0.396596
chr22:9	0.590151
chrX	0.277748
chr1	0.36898
chr2	0.275858
chr3	0.254954
chr4	0.213932
chr5	0.255402
chr6	0.27184
chr7	0.35003
chr8	0.2563355
chr9:22	0.30133
chr10	0.3664565
chr11	0.26366
chr12	0.345179
chr13	0.246209
chr14	0.390866
chr15	0.439913
chr16	0.646055
chr17	0.758592
chr18	0.268436
chr19	0.74857
chr20	0.488907
chr21	0.501892
chr22:9	0.573303
chrX	0.265335
chr1	0.371596
chr2	0.309018
chr3	0.263224
chr4	0.216865
chr5	0.280235
chr6	0.252445
chr7	0.297655
chr8	0.257595
chr9:22	0.353241
chr10	0.3592195
chr11	0.2978605
chr12	0.3521865
chr13	0.233013
chr14	0.374957
chr15	0.478201
chr16	0.662656
chr17	0.7591005
chr18	0.300646
chr19	0.810746
chr20	0.564865
chr21	0.438759
chr22:9	0.510211
chrX	0.277164
chr1	0.363964
chr2	0.27248
chr3	0.262825
chr4	0.207898
chr5	0.274383
chr6	0.257923
chr7	0.3036285
chr8	0.267273
chr9:22	0.31227
chr10	0.3221575
chr11	0.3066115
chr12	0.382708
chr13	0.27618
chr14	0.381651
chr15	0.577321
chr16	0.646516
chr17	0.708311
chr18	0.302292
chr19	0.796272
chr20	0.579622
chr21	0.365099
chr22:9	0.5386005
chrX	0.269781
chr1	0.366498
chr2	0.275561
chr3	0.270239
chr4	0.228762
chr5	0.264804
chr6	0.251618
chr7	0.3369675
chr8	0.2760855
chr9:22	0.3217295
chr10	0.3231555
chr11	0.305425
chr12	0.330307
chr13	0.237135
chr14	0.498172
chr15	0.465095
chr16	0.615643
chr17	0.70595
chr18	0.269037
chr19	0.840461
chr20	0.565895
chr21	0.553347
chr22:9	0.510406
chrX	0.252061
chr1	0.389286
chr2	0.30714
chr3	0.262694
chr4	0.196763
chr5	0.2691385
chr6	0.257771
chr7	0.3144625
chr8	0.2501315
chr9:22	0.31305
chr10	0.373168
chr11	0.292939
chr12	0.313677
chr13	0.266764
chr14	0.358516
chr15	0.571738
chr16	0.636738
chr17	0.717567
chr18	0.278028
chr19	0.819931
chr20	0.605762
chr21	0.384821
chr22:9	0.3796105
chrX	0.254878
chr1	0.359704
chr2	0.283
chr3	0.28907
chr4	0.226863
chr5	0.262049
chr6	0.256002
chr7	0.2978875
chr8	0.300553
chr9:22	0.298962
chr10	0.3252515
chr11	0.3104185
chr12	0.3665575
chr13	0.28969
chr14	0.384773
chr15	0.419187
chr16	0.637351
chr17	0.7323195
chr18	0.324769
chr19	0.780953
chr20	0.540207
chr21	0.442054
chr22:9	0.644796
chrX	0.285848
chr1	0.393235
chr2	0.278621
chr3	0.264636
chr4	0.214697
chr5	0.255856
chr6	0.261635
chr7	0.292303
chr8	0.2589915
chr9:22	0.310544
chr10	0.326513
chr11	0.322812
chr12	0.3422585
chr13	0.24791
chr14	0.369001
chr15	0.529507
chr16	0.681046
chr17	0.7389355
chr18	0.332874
chr19	0.811083
chr20	0.628008
chr21	0.40518
chr22:9	0.3269475
chrX	0.271142
chr1	0.384882
chr2	0.295109
chr3	0.266655
chr4	0.222151
chr5	0.2626945
chr6	0.262042
chr7	0.2954355
chr8	0.245548
chr9:22	0.296621
chr10	0.3947845
chr11	0.371189
chr12	0.329531
chr13	0.231103
chr14	0.427894
chr15	0.45459
chr16	0.627147
chr17	0.7464125
chr18	0.316224
chr19	0.822732
chr20	0.430794
chr21	0.34211
chr22:9	0.6321745
chrX	0.262217
chr1	0.345883
chr2	0.294141
chr3	0.290986
chr4	0.225403
chr5	0.261475
chr6	0.247235
chr7	0.3318725
chr8	0.2855945
chr9:22	0.3330775
chr10	0.3522675
chr11	0.2685425
chr12	0.3355595
chr13	0.258867
chr14	0.36828
chr15	0.5667715
chr16	0.63853
chr17	0.677081
chr18	0.298583
chr19	0.818585
chr20	0.588212
chr21	0.553881
chr22:9	0.280377
chrX	0.279778
chr1	0.384351
chr2	0.277843
chr3	0.262098
chr4	0.209556
chr5	0.249458
chr6	0.297458
chr7	0.302519
chr8	0.2498395
chr9:22	0.298273
chr10	0.328209
chr11	0.302048
chr12	0.3937005
chr13	0.230525
chr14	0.380381
chr15	0.4623335
chr16	0.643493
chr17	0.7103525
chr18	0.245881
chr19	0.832576
chr20	0.597215
chr21	0.593631
chr22:9	0.2189045
chrX	0.292216
chr1	0.336844
chr2	0.275871
chr3	0.233658
chr4	0.213988
chr5	0.2755345
chr6	0.295077
chr7	0.2739645
chr8	0.2756405
chr9:22	0.337788
chr10	0.343279
chr11	0.3501845
chr12	0.329105
chr13	0.3011
chr14	0.430702
chr15	0.537329
chr16	0.630631
chr17	0.7401165
chr18	0.303724
chr19	0.804268
chr20	0.572752
chr21	0.374218
chr22:9	0.5916485
chrX	0.254831
chr1	0.366834
chr2	0.273275
chr3	0.2452
chr4	0.23199
chr5	0.2694875
chr6	0.267602
chr7	0.286549
chr8	0.234258
chr9:22	0.2932465
chr10	0.319434
chr11	0.3248635
chr12	0.3778915
chr13	0.2312
chr14	0.443556
chr15	0.4258035
chr16	0.60193
chr17	0.7492415
chr18	0.309518
chr19	0.808598
chr20	0.565098
chr21	0.640619
chr22:9	0.4262965
chrX	0.272949
chr1	0.361657
chr2	0.270645
chr3	0.268058
chr4	0.219091
chr5	0.26635
chr6	0.284641
chr7	0.310427
chr8	0.260818
chr9:22	0.3242075
chr10	0.3269245
chr11	0.401488
chr12	0.3309955
chr13	0.238536
chr14	0.367792
chr15	0.5232005
chr16	0.637691
chr17	0.71489
chr18	0.290205
chr19	0.81705
chr20	0.59005
chr21	0.386546
chr22:9	0.543206
chrX	0.269273
chr1	0.358281
chr2	0.294968
chr3	0.244992
chr4	0.222336
chr5	0.2685185
chr6	0.251054
chr7	0.3417545
chr8	0.2543005
chr9:22	0.297814
chr10	0.3394325
chr11	0.3035445
chr12	0.3343405
chr13	0.336678
chr14	0.410416
chr15	0.352011
chr16	0.634185
chr17	0.6963005
chr18	0.339791
chr19	0.820406
chr20	0.646613
chr21	0.497861
chr22:9	0.515906
chrX	0.298971
chr1	0.333852
chr2	0.271177
chr3	0.259072
chr4	0.223674
chr5	0.250157
chr6	0.271885
chr7	0.292179
chr8	0.250444
chr9:22	0.273855
chr10	0.327997
chr11	0.322711
chr12	0.3655325
chr13	0.229952
chr14	0.407834
chr15	0.4966605
chr16	0.641352
chr17	0.7105315
chr18	0.310925
chr19	0.831907
chr20	0.581671
chr21	0.442923
chr22:9	0.2858035
chrX	0.277619
chr1	0.365436
chr2	0.280946
chr3	0.287308
chr4	0.212833
chr5	0.2643265
chr6	0.269906
chr7	0.2998045
chr8	0.282655
chr9:22	0.3211355
chr10	0.3287295
chr11	0.3272675
chr12	0.3625065
chr13	0.22492
chr14	0.391048
chr15	0.491101
chr16	0.703505
chr17	0.6906555
chr18	0.290257
chr19	0.795828
chr20	0.602368
chr21	0.433034
chr22:9	0.6307655
chrX	0.271766
chr1	0.36053
chr2	0.28126
chr3	0.233226
chr4	0.206782
chr5	0.280113
chr6	0.266673
chr7	0.3196815
chr8	0.309901
chr9:22	0.307857
chr10	0.364915
chr11	0.3131985
chr12	0.4034165
chr13	0.2569
chr14	0.462623
chr15	0.4558445
chr16	0.699659
chr17	0.693544
chr18	0.260002
chr19	0.797467
chr20	0.594428
chr21	0.37798
chr22:9	0.5849425
chrX	0.248174
chr1	0.338472
chr2	0.283825
chr3	0.302769
chr4	0.221131
chr5	0.251767
chr6	0.243854
chr7	0.302695
chr8	0.251806
chr9:22	0.294441
chr10	0.3138235
chr11	0.375171
chr12	0.319394
chr13	0.272459
chr14	0.352397
chr15	0.4776945
chr16	0.600376
chr17	0.728154
chr18	0.290657
chr19	0.777324
chr20	0.661573
chr21	0.537407
chr22:9	0.5757255
chrX	0.267363
chr1	0.39126
chr2	0.271251
chr3	0.247914
chr4	0.197101
chr5	0.277162
chr6	0.261247
chr7	0.3221655
chr8	0.2642625
chr9:22	0.3361765
chr10	0.327192
chr11	0.3083345
chr12	0.3191445
chr13	0.302043
chr14	0.383154
chr15	0.501047
chr16	0.657636
chr17	0.7047705
chr18	0.307921
chr19	0.796646
chr20	0.462463
chr21	0.639095
chr22:9	0.647046
chrX	0.265038
chr1	0.343484
chr2	0.297392
chr3	0.262441
chr4	0.21248
chr5	0.268328
chr6	0.252233
chr7	0.311404
chr8	0.244507
chr9:22	0.31502
chr10	0.3226645
chr11	0.2777865
chr12	0.363954
chr13	0.235098
chr14	0.397463
chr15	0.5375615
chr16	0.631537
chr17	0.6848765
chr18	0.332552
chr19	0.817065
chr20	0.612893
chr21	0.542142
chr22:9	0.5893025
chrX	0.272148
chr1	0.345958
chr2	0.295107
chr3	0.265989
chr4	0.223111
chr5	0.2480225
chr6	0.266811
chr7	0.3162035
chr8	0.256778
chr9:22	0.32176
chr10	0.3463435
chr11	0.337396
chr12	0.336104
chr13	0.301824
chr14	0.354961
chr15	0.3914505
chr16	0.679099
chr17	0.6757715
chr18	0.279713
chr19	0.767829
chr20	0.651463
chr21	0.541015
chr22:9	0.7224175
chrX	0.279638
chr1	0.340789
chr2	0.279908
chr3	0.261516
chr4	0.206489
chr5	0.282609
chr6	0.26839
chr7	0.3047635
chr8	0.2786275
chr9:22	0.3278835
chr10	0.316999
chr11	0.319589
chr12	0.3263775
chr13	0.287854
chr14	0.424931
chr15	0.418801
chr16	0.66865
chr17	0.7652635
chr18	0.285635
chr19	0.780529
chr20	0.596533
chr21	0.422281
chr22:9	0.1795505
chrX	0.284444
chr1	0.335083
chr2	0.299073
chr3	0.258988
chr4	0.215638
chr5	0.252017
chr6	0.238727
chr7	0.302775
chr8	0.250774
chr9:22	0.3151255
chr10	0.3460695
chr11	0.321506
chr12	0.3243105
chr13	0.229128
chr14	0.393439
chr15	0.577553
chr16	0.670165
chr17	0.712685
chr18	0.332831
chr19	0.794296
chr20	0.590122
chr21	0.320138
chr22:9	0.347581
chrX	0.259747
chr1	0.347902
chr2	0.31497
chr3	0.261343
chr4	0.218376
chr5	0.248256
chr6	0.263036
chr7	0.299091
chr8	0.2590735
chr9:22	0.3287105
chr10	0.3582395
chr11	0.3535605
chr12	0.3266595
chr13	0.214331
chr14	0.336036
chr15	0.4347115
chr16	0.635322
chr17	0.7315485
chr18	0.274488
chr19	0.811006
chr20	0.531369
chr21	0.389663
chr22:9	0.608352
chrX	0.259393
chr1	0.345156
chr2	0.29332
chr3	0.239107
chr4	0.195155
chr5	0.260809
chr6	0.24555
chr7	0.3728565
chr8	0.2635895
chr9:22	0.3144225
chr10	0.312936
chr11	0.2893305
chr12	0.336503
chr13	0.239261
chr14	0.351612
chr15	0.45211
chr16	0.660598
chr17	0.6998395
chr18	0.299924
chr19	0.841557
chr20	0.609748
chr21	0.611687
chr22:9	0.468455
chrX	0.282298
chr1	0.335313
chr2	0.269004
chr3	0.259082
chr4	0.211758
chr5	0.234644
chr6	0.282928
chr7	0.36491
chr8	0.2833045
chr9:22	0.283917
chr10	0.3833085
chr11	0.3648735
chr12	0.3304615
chr13	0.246847
chr14	0.338541
chr15	0.4439515
chr16	0.60284
chr17	0.7491965
chr18	0.287017
chr19	0.802317
chr20	0.528543
chr21	0.478554
chr22:9	0.345191
chrX	0.331991
chr1	0.363605
chr2	0.288542
chr3	0.266385
chr4	0.225389
chr5	0.260275
chr6	0.278705
chr7	0.2813735
chr8	0.283301
chr9:22	0.2917165
chr10	0.354952
chr11	0.325907
chr12	0.2903675
chr13	0.266429
chr14	0.372506
chr15	0.555371
chr16	0.649157
chr17	0.765672
chr18	0.298103
chr19	0.786473
chr20	0.605453
chr21	0.374157
chr22:9	0.525642
chrX	0.279137
chr1	0.379941
chr2	0.257392
chr3	0.250979
chr4	0.218546
chr5	0.2601245
chr6	0.259379
chr7	0.278638
chr8	0.2628455
chr9:22	0.3131455
chr10	0.325313
chr11	0.2896945
chr12	0.3580875
chr13	0.241458
chr14	0.383208
chr15	0.536361
chr16	0.65917
chr17	0.693806
chr18	0.347509
chr19	0.817318
chr20	0.578922
chr21	0.314968
chr22:9	0.425507
chrX	0.277912
chr1	0.355792
chr2	0.328765
chr3	0.267138
chr4	0.214064
chr5	0.267843
chr6	0.253248
chr7	0.330795
chr8	0.2504375
chr9:22	0.321379
chr10	0.327973
chr11	0.282666
chr12	0.3199225
chr13	0.244411
chr14	0.409709
chr15	0.4563635
chr16	0.6127
chr17	0.7024705
chr18	0.270731
chr19	0.789545
chr20	0.664202
chr21	0.673197
chr22:9	0.340739
chrX	0.281307
chr1	0.341835
chr2	0.288173
chr3	0.276946
chr4	0.227755
chr5	0.274642
chr6	0.257975
chr7	0.3010335
chr8	0.263215
chr9:22	0.297444
chr10	0.3681475
chr11	0.2863295
chr12	0.328538
chr13	0.260617
chr14	0.368977
chr15	0.4199605
chr16	0.680835
chr17	0.732857
chr18	0.33904
chr19	0.787098
chr20	0.602171
chr21	0.56152
chr22:9	0.4288435
chrX	0.269861
chr1	0.364415
chr2	0.303275
chr3	0.259425
chr4	0.218457
chr5	0.24356
chr6	0.246459
chr7	0.31609
chr8	0.2611435
chr9:22	0.322867
chr10	0.3240875
chr11	0.412562
chr12	0.325973
chr13	0.231915
chr14	0.49963
chr15	0.535645
chr16	0.574731
chr17	0.6998265
chr18	0.300133
chr19	0.832377
chr20	0.574187
chr21	0.53234
chr22:9	0.237602
chrX	0.259197
chr1	0.401346
chr2	0.274658
chr3	0.250327
chr4	0.223115
chr5	0.270332
chr6	0.284268
chr7	0.294389
chr8	0.269762
chr9:22	0.3179135
chr10	0.310976
chr11	0.3374465
chr12	0.365563
chr13	0.252046
chr14	0.398039
chr15	0.4063375
chr16	0.682342
chr17	0.704187
chr18	0.29549
chr19	0.834776
chr20	0.576611
chr21	0.561689
chr22:9	0.2950735
chrX	0.294831
chr1	0.36236
chr2	0.282757
chr3	0.249671
chr4	0.211273
chr5	0.2663285
chr6	0.306458
chr7	0.2829495
chr8	0.222609
chr9:22	0.3797545
chr10	0.3031485
chr11	0.3353945
chr12	0.3401215
chr13	0.286985
chr14	0.480151
chr15	0.440622
chr16	0.616844
chr17	0.742801
chr18	0.303711
chr19	0.807133
chr20	0.582209
chr21	0.363535
chr22:9	0.2419
chrX	0.268753
chr1	0.374412
chr2	0.282464
chr3	0.251331
chr4	0.207423
chr5	0.260192
chr6	0.273834
chr7	0.300297
chr8	0.2633325
chr9:22	0.323579
chr10	0.3310115
chr11	0.303174
chr12	0.3211815
chr13	0.295897
chr14	0.379709
chr15	0.5032245
chr16	0.661756
chr17	0.708347
chr18	0.342753
chr19	0.793668
chr20	0.588782
chr21	0.3688
chr22:9	0.690256
chrX	0.266199
chr1	0.33275
chr2	0.280167
chr3	0.268623
chr4	0.225833
chr5	0.2374485
chr6	0.266096
chr7	0.327091
chr8	0.258608
chr9:22	0.288156
chr10	0.340184
chr11	0.2893245
chr12	0.3346975
chr13	0.246329
chr14	0.372865
chr15	0.560431
chr16	0.604754
chr17	0.7222325
chr18	0.313583
chr19	0.798775
chr20	0.603934
chr21	0.404113
chr22:9	0.5076365
chrX	0.288285
chr1	0.365126
chr2	0.28665
chr3	0.28534
chr4	0.213889
chr5	0.250534
chr6	0.276627
chr7	0.290554
chr8	0.269444
chr9:22	0.302208
chr10	0.3626545
chr11	0.3368855
chr12	0.3328025
chr13	0.272268
chr14	0.457327
chr15	0.466203
chr16	0.687244
chr17	0.7232045
chr18	0.288709
chr19	0.760299
chr20	0.596157
chr21	0.544912
chr22:9	0.5946985
chrX	0.240748
chr1	0.333883
chr2	0.289251
chr3	0.292617
chr4	0.212386
chr5	0.2728085
chr6	0.253406
chr7	0.2812305
chr8	0.270687
chr9:22	0.3592475
chr10	0.331974
chr11	0.3183775
chr12	0.4133435
chr13	0.234117
chr14	0.353548
chr15	0.5464635
chr16	0.586753
chr17	0.6988675
chr18	0.306853
chr19	0.828477
chr20	0.598014
chr21	0.507064
chr22:9	0.6699015
chrX	0.235249
chr1	0.335619
chr2	0.304273
chr3	0.249172
chr4	0.204687
chr5	0.2557325
chr6	0.259466
chr7	0.284781
chr8	0.3398515
chr9:22	0.32189
chr10	0.2941285
chr11	0.302472
chr12	0.318771
chr13	0.288571
chr14	0.436469
chr15	0.425806
chr16	0.612062
chr17	0.7417825
chr18	0.295595
chr19	0.793541
chr20	0.582383
chr21	0.437131
chr22:9	0.694644
chrX	0.252616
chr1	0.398909
chr2	0.263844
chr3	0.24265
chr4	0.205542
chr5	0.286171
chr6	0.255358
chr7	0.306866
chr8	0.256649
chr9:22	0.2954
chr10	0.338583
chr11	0.3197725
chr12	0.368959
chr13	0.249048
chr14	0.36367
chr15	0.4777965
chr16	0.672655
chr17	0.745423
chr18	0.344553
chr19	0.807097
chr20	0.627339
chr21	0.616815
chr22:9	0.509604
chrX	0.260341
chr1	0.350536
chr2	0.296016
chr3	0.25437
chr4	0.21466
chr5	0.250551
chr6	0.243243
chr7	0.318018
chr8	0.285196
chr9:22	0.338
chr10	0.303407
chr11	0.30763
chr12	0.3446495
chr13	0.274769
chr14	0.552603
chr15	0.447482
chr16	0.632228
chr17	0.737579
chr18	0.318676
chr19	0.80194
chr20	0.543969
chr21	0.414794
chr22:9	0.1866215
chrX	0.284368
chr1	0.349353
chr2	0.265425
chr3	0.258466
chr4	0.229891
chr5	0.2794165
chr6	0.289756
chr7	0.285855
chr8	0.284701
chr9:22	0.315154
chr10	0.3610225
chr11	0.3159945
chr12	0.2910175
chr13	0.29751
chr14	0.384258
chr15	0.484542
chr16	0.606338
chr17	0.754334
chr18	0.309669
chr19	0.806199
chr20	0.567428
chr21	0.452748
chr22:9	0.2874765
chrX	0.280796
chr1	0.356239
chr2	0.291053
chr3	0.309408
chr4	0.203072
chr5	0.2644555
chr6	0.22808
chr7	0.312252
chr8	0.247708
chr9:22	0.271641
chr10	0.3368765
chr11	0.310271
chr12	0.354654
chr13	0.320344
chr14	0.378087
chr15	0.4763585
chr16	0.623954
chr17	0.7027295
chr18	0.299485
chr19	0.809428
chr20	0.582225
chr21	0.573499
chr22:9	0.7466545
chrX	0.24984
chr1	0.365923
chr2	0.273739
chr3	0.244321
chr4	0.230727
chr5	0.2501685
chr6	0.259857
chr7	0.376244
chr8	0.2414235
chr9:22	0.3253625
chr10	0.3182105
chr11	0.303402
chr12	0.3375035
chr13	0.237768
chr14	0.357406
chr15	0.5239835
chr16	0.620705
chr17	0.707876
chr18	0.345182
chr19	0.814379
chr20	0.511035
chr21	0.668135
chr22:9	0.3610085
chrX	0.290031
chr1	0.387657
chr2	0.26861
chr3	0.278092
chr4	0.205206
chr5	0.2470275
chr6	0.263904
chr7	0.381193
chr8	0.262234
chr9:22	0.3219905
chr10	0.3458745
chr11	0.298214
chr12	0.38944
chr13	0.251659
chr14	0.40985
chr15	0.529296
chr16	0.704173
chr17	0.7080495
chr18	0.297865
chr19	0.813184
chr20	0.577471
chr21	0.351699
chr22:9	0.39009
chrX	0.268936
chr1	0.369832
chr2	0.287721
chr3	0.295586
chr4	0.220251
chr5	0.256319
chr6	0.254287
chr7	0.2808705
chr8	0.2653085
chr9:22	0.3853015
chr10	0.321724
chr11	0.284931
chr12	0.387352
chr13	0.28136
chr14	0.510667
chr15	0.384404
chr16	0.678447
chr17	0.7249225
chr18	0.287618
chr19	0.831185
chr20	0.464845
